goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,585,170,415,585,29.1,100.0
goal_02,False,605,181,424,605,29.9,100.0
goal_03,False,601,158,441,601,26.3,100.0
goal_04,False,598,140,456,598,23.4,100.0
goal_05,True,557,161,396,557,28.9,100.0
goal_06,False,592,157,431,592,26.5,100.0
goal_07,False,587,161,424,587,27.4,100.0
goal_08,False,582,157,423,582,27.0,100.0
goal_09,True,561,151,409,561,26.9,100.0
goal_10,True,595,156,437,595,26.2,100.0
goal_11,False,579,155,422,579,26.8,100.0
goal_12,False,617,189,428,617,30.6,100.0
goal_13,True,535,160,375,535,29.9,100.0
goal_14,False,564,155,408,564,27.5,100.0
goal_15,False,622,175,446,622,28.1,100.0
goal_16,False,592,156,436,592,26.4,100.0
goal_17,True,559,144,415,559,25.8,100.0
goal_18,True,576,163,413,576,28.3,100.0
goal_19,True,577,159,418,577,27.6,100.0
goal_20,False,535,152,383,535,28.4,100.0
goal_21,False,558,169,389,558,30.3,100.0
goal_22,False,544,163,381,544,30.0,100.0
goal_23,True,545,166,377,545,30.5,100.0
goal_24,True,559,163,394,559,29.2,100.0
goal_25,True,555,148,406,555,26.7,100.0
goal_26,False,584,171,412,584,29.3,100.0
goal_27,False,596,168,428,596,28.2,100.0
goal_28,False,599,180,418,599,30.1,100.0
