goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,11,5,6,10,45.5,90.9
goal_02,False,14,5,9,14,35.7,100.0
goal_03,False,18,6,12,16,33.3,88.9
goal_04,False,10,3,7,9,30.0,90.0
goal_05,True,15,5,10,11,33.3,73.3
goal_06,False,12,5,7,10,41.7,83.3
goal_07,False,14,7,7,12,50.0,85.7
goal_08,False,19,8,11,17,42.1,89.5
goal_09,True,17,7,10,16,41.2,94.1
goal_10,True,12,7,5,10,58.3,83.3
goal_11,False,13,2,11,11,15.4,84.6
goal_12,False,13,2,11,9,15.4,69.2
goal_13,True,13,7,6,10,53.8,76.9
goal_14,False,15,8,7,14,53.3,93.3
goal_15,False,16,9,7,14,56.2,87.5
goal_16,False,11,3,8,9,27.3,81.8
goal_17,True,7,4,3,7,57.1,100.0
goal_18,True,14,2,12,11,14.3,78.6
goal_19,True,15,5,10,13,33.3,86.7
goal_20,False,12,5,7,11,41.7,91.7
goal_21,False,22,10,12,17,45.5,77.3
goal_22,False,18,7,11,15,38.9,83.3
goal_23,True,13,3,10,11,23.1,84.6
goal_24,True,15,4,11,13,26.7,86.7
goal_25,True,14,6,8,10,42.9,71.4
goal_26,False,15,7,8,13,46.7,86.7
goal_27,False,13,4,9,10,30.8,76.9
goal_28,False,14,7,7,11,50.0,78.6
