goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,1654,1643,8,1643,99.3,99.3
goal_02,False,0,0,0,0,0.0,0.0
goal_03,False,0,0,0,0,0.0,0.0
goal_04,False,0,0,0,0,0.0,0.0
goal_05,True,0,0,0,0,0.0,0.0
goal_06,False,0,0,0,0,0.0,0.0
goal_07,False,0,0,0,0,0.0,0.0
goal_08,False,0,0,0,0,0.0,0.0
goal_09,True,0,0,0,0,0.0,0.0
goal_10,True,0,0,0,0,0.0,0.0
goal_11,False,0,0,0,0,0.0,0.0
goal_12,False,0,0,0,0,0.0,0.0
goal_13,True,0,0,0,0,0.0,0.0
goal_14,False,0,0,0,0,0.0,0.0
goal_15,False,0,0,0,0,0.0,0.0
goal_16,False,0,0,0,0,0.0,0.0
goal_17,True,0,0,0,0,0.0,0.0
goal_18,True,0,0,0,0,0.0,0.0
goal_19,True,0,0,0,0,0.0,0.0
goal_20,False,0,0,0,0,0.0,0.0
goal_21,False,0,0,0,0,0.0,0.0
goal_22,False,0,0,0,0,0.0,0.0
goal_23,True,0,0,0,0,0.0,0.0
goal_24,True,0,0,0,0,0.0,0.0
goal_25,True,0,0,0,0,0.0,0.0
goal_26,False,0,0,0,0,0.0,0.0
goal_27,False,0,0,0,0,0.0,0.0
goal_28,False,0,0,0,0,0.0,0.0
