episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
30,goal_003,10,exito,5637,1058.9,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,2665123713,exito,,180.384,0,0,"[-6.6, -13.046734365535519]"
31,goal_004,1,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,2964469798,exito,,178.208,0,0,"[-6.6, -1.4619962750482574]"
32,goal_004,2,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,700148124,exito,,178.208,0,0,"[-6.6, -8.708888768348771]"
33,goal_004,3,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1589401866,exito,,178.208,0,0,"[-6.6, -0.13271388782344826]"
34,goal_004,4,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3235433641,exito,,178.208,0,0,"[-6.6, 0.9057110895357061]"
35,goal_004,5,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3084909631,exito,,178.208,0,0,"[-6.6, -1.7707523839323909]"
36,goal_004,6,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,785821061,exito,,178.208,0,0,"[-6.6, -12.40742162971496]"
37,goal_004,7,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1506909459,exito,,178.208,0,0,"[-6.6, -0.4837732150431202]"
38,goal_004,8,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3379462274,exito,,178.208,0,0,"[-6.6, -5.486716396354548]"
39,goal_004,9,exito,5569,1049.66,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3194597396,exito,,178.208,0,0,"[-6.6, 12.644840724164283]"
40,goal_004,10,exito,5569,1049.82,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,644278500,exito,,178.208,0,0,"[-6.6, 2.2528758007843743]"
41,goal_005,1,exito,5547,1046.03,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3053268643,exito,,177.504,0,0,"[-6.6, -7.7004102270388195]"
42,goal_005,2,exito,5547,1044.18,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,754220825,exito,,177.504,0,0,"[-6.6, -3.8190946803588615]"
43,goal_005,3,exito,5547,1046.03,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1542672271,exito,,177.504,0,0,"[-6.6, 2.6396409819445874]"
44,goal_005,4,exito,5547,1046.03,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3315063340,exito,,177.504,0,0,"[-6.6, 12.177389396474249]"
45,goal_005,5,exito,5547,1043.53,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,2995841722,exito,,177.504,0,0,"[-6.6, -7.737898291851333]"
46,goal_005,6,exito,5547,1046.02,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,731495168,exito,,177.504,0,0,"[-6.6, -11.770759227110045]"
47,goal_005,7,exito,5547,1046.04,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1553894294,exito,,177.504,0,0,"[-6.6, 0.8564567503270886]"
48,goal_005,8,exito,5547,1042.68,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3424753159,exito,,177.504,0,0,"[-6.6, 4.971651175602491]"
49,goal_005,9,exito,5547,1046.03,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3139872401,exito,,177.504,0,0,"[-6.6, -12.791721441618993]"
50,goal_005,10,exito,5547,1046.04,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,3148992605,exito,,177.504,0,0,"[-6.6, 6.808068047703808]"
51,goal_006,1,exito,5537,1039.1,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3024045204,exito,,177.184,0,0,"[-6.6, -3.5269952189357725]"
52,goal_006,2,exito,5536,1043.96,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,758519086,exito,,177.152,0,0,"[-6.6, 0.4332385705827512]"
53,goal_006,3,exito,5537,1044.13,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1513170360,exito,,177.184,0,0,"[-6.6, 12.8897980569437]"
54,goal_006,4,exito,5537,1039.86,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3293949979,exito,,177.184,0,0,"[-6.6, -10.264447366109716]"
55,goal_006,5,exito,5537,1044.14,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3008528525,exito,,177.184,0,0,"[-6.6, -8.550186161560108]"
56,goal_006,6,exito,5537,1044.14,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,710660407,exito,,177.184,0,0,"[-6.6, 10.70224298504452]"
57,goal_006,7,exito,5537,1040.5,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1566368161,exito,,177.184,0,0,"[-6.6, 8.314182403206532]"
58,goal_006,8,exito,5536,1043.96,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3454270512,exito,,177.152,0,0,"[-6.6, -8.072185755613205]"
59,goal_006,9,exito,5537,1044.13,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3135556774,exito,,177.184,0,0,"[-6.6, 0.16691779289616435]"
60,goal_006,10,exito,5537,1041.08,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,51230520,exito,,177.184,0,0,"[-6.6, -10.500650953594509]"
61,goal_007,1,exito,5526,1042.26,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3061447373,exito,,176.832,0,0,"[-6.6, -7.019659883618001]"
62,goal_007,2,exito,5526,1042.27,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,795913079,exito,,176.832,0,0,"[-6.6, 8.584516951486854]"
63,goal_007,3,exito,5526,1040.52,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1484233697,exito,,176.832,0,0,"[-6.6, -12.780339250640655]"
64,goal_007,4,exito,5526,1042.32,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3323137602,exito,,176.832,0,0,"[-6.6, -8.813775046677868]"
65,goal_007,5,exito,5526,1042.32,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,2970894036,exito,,176.832,0,0,"[-6.6, 3.3024888522296334]"
66,goal_007,6,exito,5526,1041.6,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,673017710,exito,,176.832,0,0,"[-6.6, -6.533102308739948]"
67,goal_007,7,exito,5526,1042.35,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1595564024,exito,,176.832,0,0,"[-6.6, 11.439229808300569]"
68,goal_007,8,exito,5526,1042.36,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3483714153,exito,,176.832,0,0,"[-6.6, 4.862683516799024]"
69,goal_007,9,exito,5526,1042.35,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3097654015,exito,,176.832,0,0,"[-6.6, 5.330678181990533]"
70,goal_007,10,exito,5526,1042.34,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,297277654,exito,,176.832,0,0,"[-6.6, -5.332823293398073]"
71,goal_008,1,exito,5524,1042.02,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3082522874,exito,,176.768,0,0,"[-6.6, -3.8205169034907613]"
72,goal_008,2,exito,5524,1041.92,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,783466816,exito,,176.768,0,0,"[-6.6, 8.988105805816284]"
73,goal_008,3,exito,5524,1041.92,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1505096150,exito,,176.768,0,0,"[-6.6, 5.42056774401713]"
74,goal_008,4,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3352388725,exito,,176.768,0,0,"[-6.6, -2.850158493133373]"
75,goal_008,5,exito,5524,1042.02,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,2966836451,exito,,176.768,0,0,"[-6.6, 11.770528947791806]"
76,goal_008,6,exito,5524,1041.92,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,702481753,exito,,176.768,0,0,"[-6.6, 4.767125135995386]"
77,goal_008,7,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1591227855,exito,,176.768,0,0,"[-6.6, -10.242096472235026]"
78,goal_008,8,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3462867038,exito,,176.768,0,0,"[-6.6, -4.286415354791891]"
79,goal_008,9,exito,5524,1042.03,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3110082760,exito,,176.768,0,0,"[-6.6, 3.761859036961587]"
80,goal_008,10,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,2835644339,exito,,176.768,0,0,"[-6.6, 3.2704413705914948]"
81,goal_009,1,exito,5524,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3169310663,exito,,176.768,0,0,"[-6.6, -3.1194411616777002]"
82,goal_009,2,exito,5524,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,636388989,exito,,176.768,0,0,"[-6.6, 2.5545553712341715]"
83,goal_009,3,exito,5523,1041.83,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1391048427,exito,,176.736,0,0,"[-6.6, 13.100818078467402]"
84,goal_009,4,exito,5524,1041.62,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3431801672,exito,,176.768,0,0,"[-6.6, -0.45567500904147606]"
85,goal_009,5,exito,5524,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3146388446,exito,,176.768,0,0,"[-6.6, 1.3405268748245425]"
86,goal_009,6,exito,5524,1041.99,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,579027556,exito,,176.768,0,0,"[-6.6, 8.470408311063341]"
87,goal_009,7,exito,5523,1040.38,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1434743538,exito,,176.736,0,0,"[-6.6, -9.108746912494619]"
88,goal_009,8,exito,5524,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3309006691,exito,,176.768,0,0,"[-6.6, 1.3656066379620448]"
89,goal_009,9,exito,5524,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,2990301173,exito,,176.768,0,0,"[-6.6, 1.890178336953668]"
90,goal_009,10,exito,5524,1038.6,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,4050087909,exito,,176.768,0,0,"[-6.6, -5.533864613969977]"
91,goal_010,1,exito,5523,1041.84,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3173367280,exito,,176.736,0,0,"[-6.6, -2.481003116044865]"
92,goal_010,2,exito,5523,1041.77,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,606923850,exito,,176.736,0,0,"[-6.6, 1.915895413414463]"
93,goal_010,3,exito,5524,1034.67,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,1395383516,exito,,176.768,0,0,"[-6.6, -12.570278200209408]"
94,goal_010,4,exito,5524,1041.94,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3444525439,exito,,176.768,0,0,"[-6.6, -4.141072178516503]"
95,goal_010,5,exito,5523,1041.84,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3125311977,exito,,176.736,0,0,"[-6.6, -0.28303125511617744]"
96,goal_010,6,exito,5524,1027.87,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,591472723,exito,,176.768,0,0,"[-6.6, -9.93144255842038]"
97,goal_010,7,exito,5524,1041.94,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,1413880005,exito,,176.768,0,0,"[-6.6, 9.276799596761244]"
98,goal_010,8,exito,5524,1041.95,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3304654164,exito,,176.768,0,0,"[-6.6, 1.892820542476285]"
99,goal_010,9,exito,5523,1019.07,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3019781570,exito,,176.736,0,0,"[-6.6, -11.36222601034459]"
100,goal_010,10,exito,5523,1041.85,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,1239091328,exito,,176.736,0,0,"[-6.6, -13.063715171260057]"
101,goal_011,1,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3342816533,exito,,176.768,0,0,"[-6.6, 12.4807628698628]"
102,goal_011,2,exito,5524,1016.89,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,1580598447,exito,,176.768,0,0,"[-6.6, -6.6086404163776535]"
103,goal_011,3,exito,5523,1041.83,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,691090489,exito,,176.736,0,0,"[-6.6, 7.478398393181403]"
104,goal_011,4,exito,5523,1040.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3075842458,exito,,176.736,0,0,"[-6.6, -6.05271606611023]"
105,goal_011,5,exito,5524,1025.5,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3226636556,exito,,176.768,0,0,"[-6.6, -7.51025118829945]"
106,goal_011,6,exito,5524,1041.94,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,1499185334,exito,,176.768,0,0,"[-6.6, -7.333193493566626]"
107,goal_011,7,exito,5523,1039.53,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,777842720,exito,,176.736,0,0,"[-6.6, -3.6433704769324495]"
108,goal_011,8,exito,5524,1033.63,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3202608561,exito,,176.768,0,0,"[-6.6, -11.449816089292561]"
109,goal_011,9,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3387219239,exito,,176.768,0,0,"[-6.6, 7.026395111796902]"
110,goal_011,10,exito,5524,1036.84,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,2579563679,exito,,176.768,0,0,"[-6.6, 9.640847521307276]"
111,goal_012,1,exito,5523,1038.14,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3338485538,exito,,176.736,0,0,"[-6.6, 1.202298099416243]"
112,goal_012,2,exito,5524,1041.93,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,1609854616,exito,,176.768,0,0,"[-6.6, -10.452521214298303]"
113,goal_012,3,exito,5524,1032.24,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,687037966,exito,,176.768,0,0,"[-6.6, 3.952223228687412]"
114,goal_012,4,exito,5524,1040.5,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3063401389,exito,,176.768,0,0,"[-6.6, -7.069407294830967]"
115,goal_012,5,exito,5523,1041.83,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3247504187,exito,,176.736,0,0,"[-6.6, 10.580226695550568]"
116,goal_012,6,exito,5524,1027.12,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,1486465665,exito,,176.768,0,0,"[-6.6, 4.205303356937309]"
117,goal_012,7,exito,5524,1041.94,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,798923287,exito,,176.768,0,0,"[-6.6, 0.6665544136083486]"
118,goal_012,8,exito,5524,1041.94,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3206645638,exito,,176.768,0,0,"[-6.6, 5.459356585447211]"
119,goal_012,9,exito,5524,1026.86,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3357980432,exito,,176.768,0,0,"[-6.6, -1.3800847286982207]"
120,goal_012,10,exito,5523,1041.84,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,561865722,exito,,176.736,0,0,"[-6.6, -4.671923243831216]"
121,goal_013,1,exito,5527,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3300622715,exito,,176.864,0,0,"[-6.6, -8.928215927309774]"
122,goal_013,2,exito,5527,1031.32,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,1571999937,exito,,176.864,0,0,"[-6.6, -2.407088974728823]"
123,goal_013,3,exito,5527,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,716562519,exito,,176.864,0,0,"[-6.6, 5.888026115815348]"
124,goal_013,4,exito,5527,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3033626100,exito,,176.864,0,0,"[-6.6, 4.2041820274043005]"
125,goal_013,5,exito,5527,1035.27,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3285599586,exito,,176.864,0,0,"[-6.6, 0.5691822711733706]"
126,goal_013,6,exito,5527,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,1524569304,exito,,176.864,0,0,"[-6.6, -4.607999236059476]"
127,goal_013,7,exito,5527,1041.98,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,769139790,exito,,176.864,0,0,"[-6.6, -8.649835781525866]"
128,goal_013,8,exito,5527,1038.11,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3177658847,exito,,176.864,0,0,"[-6.6, -8.25778221012155]"
129,goal_013,9,exito,5527,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3395291465,exito,,176.864,0,0,"[-6.6, 4.809949583812381]"
130,goal_013,10,exito,5527,1041.97,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,868797460,exito,,176.864,0,0,"[-6.6, 4.257958474568002]"
131,goal_014,1,exito,5525,1040.06,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3313101644,exito,,176.8,0,0,"[-6.6, 9.39956229955387]"
132,goal_014,2,exito,5525,1042.12,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,1550891766,exito,,176.8,0,0,"[-6.6, 11.190516175967543]"
133,goal_014,3,exito,5525,1042.12,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,729254496,exito,,176.8,0,0,"[-6.6, -7.63680239615158]"
134,goal_014,4,exito,5525,1041.28,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,3037929411,exito,,176.8,0,0,"[-6.6, 5.360747897565965]"
135,goal_014,5,exito,5525,1042.16,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3256102741,exito,,176.8,0,0,"[-6.6, -6.085785584372349]"
136,goal_014,6,exito,5525,1042.15,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,1528659695,exito,,176.8,0,0,"[-6.6, -9.05942276842261]"
137,goal_014,7,exito,5525,1042.11,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,739921529,exito,,176.8,0,0,"[-6.6, -3.176063339592555]"
138,goal_014,8,exito,5525,1042.11,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3164951528,exito,,176.8,0,0,"[-6.6, -0.8714978590393482]"
139,goal_014,9,exito,5525,1042.11,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3416417150,exito,,176.8,0,0,"[-6.6, 3.4112096383570334]"
140,goal_014,10,exito,5525,1042.12,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,10,2339679089,exito,,176.8,0,0,"[-6.6, 3.360955094402979]"
141,goal_015,1,exito,5530,1043.21,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,1,3224829385,exito,,176.96,0,0,"[-6.6, -0.2445998020856097]"
142,goal_015,2,exito,5530,1043.22,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,2,1497345139,exito,,176.96,0,0,"[-6.6, 2.537174279509393]"
143,goal_015,3,exito,5530,1043.18,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,3,775462117,exito,,176.96,0,0,"[-6.6, 3.0743385627262314]"
144,goal_015,4,exito,5530,1043.17,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,4,2958821702,exito,,176.96,0,0,"[-6.6, -12.665257446397272]"
145,goal_015,5,exito,5530,1043.19,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,5,3344644560,exito,,176.96,0,0,"[-6.6, 3.95733577191127]"
146,goal_015,6,exito,5530,1043.21,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,6,1582458986,exito,,176.96,0,0,"[-6.6, 2.8274821873643488]"
147,goal_015,7,exito,5530,1043.22,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,7,693459196,exito,,176.96,0,0,"[-6.6, -10.487167664833636]"
148,goal_015,8,exito,5530,1043.21,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,8,3119138157,exito,,176.96,0,0,"[-6.6, 3.1733015142831946]"
149,goal_015,9,exito,5530,1043.19,02,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,02,9,3471668731,exito,,176.96,0,0,"[-6.6, -7.748849694679543]"
