episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
48,goal_005,8,exito,4160,802.31,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,3104616037,exito,,133.12,0,0,"[-8.382993947050743, -5.6]"
49,goal_005,9,exito,4160,800.95,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3456868083,exito,,133.12,0,0,"[-3.171692000818601, -5.6]"
50,goal_005,10,exito,4160,801.33,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,410582289,exito,,133.12,0,0,"[-0.8974459199555946, -5.6]"
51,goal_006,1,exito,4164,801.02,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,3239214326,exito,,133.248,0,0,"[-2.71239070931156, -5.6]"
52,goal_006,2,exito,4164,799.17,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,1478176076,exito,,133.248,0,0,"[-4.2665364009635045, -5.6]"
53,goal_006,3,exito,4164,798.55,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,790371802,exito,,133.248,0,0,"[-8.398723552683244, -5.6]"
54,goal_006,4,exito,4164,800.59,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,2977466489,exito,,133.248,0,0,"[-0.5438234506699706, -5.6]"
55,goal_006,5,exito,4164,801.07,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,3330259183,exito,,133.248,0,0,"[-5.28559646314467, -5.6]"
56,goal_006,6,exito,4164,800.93,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,1601628501,exito,,133.248,0,0,"[-1.8402451733952339, -5.6]"
57,goal_006,7,exito,4164,799.63,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,678549955,exito,,133.248,0,0,"[-5.300807234744851, -5.6]"
58,goal_006,8,exito,4164,800.08,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,3100558418,exito,,133.248,0,0,"[-4.7130048513954, -5.6]"
59,goal_006,9,exito,4164,801.07,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3486119108,exito,,133.248,0,0,"[-7.4569942738188715, -5.6]"
60,goal_006,10,exito,4164,799.07,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,2697239156,exito,,133.248,0,0,"[-3.34451264063567, -5.6]"
61,goal_007,1,exito,4161,799.72,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,3277111983,exito,,133.152,0,0,"[-8.192241678809811, -5.6]"
62,goal_007,2,exito,4161,801.88,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,1516081941,exito,,133.152,0,0,"[-7.252616018254341, -5.6]"
63,goal_007,3,exito,4161,802.21,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,760914819,exito,,133.152,0,0,"[-3.451807860653973, -5.6]"
64,goal_007,4,exito,4161,801.95,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,3007198752,exito,,133.152,0,0,"[-7.525762060916763, -5.6]"
65,goal_007,5,exito,4161,800.74,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,3292071606,exito,,133.152,0,0,"[-5.240241532601342, -5.6]"
66,goal_007,6,exito,4162,801.72,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,1563449100,exito,,133.184,0,0,"[-3.8165403722253033, -5.6]"
67,goal_007,7,exito,4161,801.93,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,708274074,exito,,133.152,0,0,"[-7.520436135449103, -5.6]"
68,goal_007,8,exito,4161,799.84,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,3129506315,exito,,133.152,0,0,"[-3.5272692053906063, -5.6]"
69,goal_007,9,exito,4161,800.17,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3448720029,exito,,133.152,0,0,"[-0.8420670629849706, -5.6]"
70,goal_007,10,exito,4161,802.24,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,2993763738,exito,,133.152,0,0,"[-4.8770185388905745, -5.6]"
71,goal_008,1,exito,4163,800.67,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,3264653464,exito,,133.216,0,0,"[-8.34016666898919, -5.6]"
72,goal_008,2,exito,4163,800.16,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,1537210658,exito,,133.216,0,0,"[-7.871316591386999, -5.6]"
73,goal_008,3,exito,4163,799.15,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,748210612,exito,,133.216,0,0,"[-1.9541785380703547, -5.6]"
74,goal_008,4,exito,4163,800.16,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,3002883095,exito,,133.216,0,0,"[-5.46539922802354, -5.6]"
75,goal_008,5,exito,4163,800.14,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,3321588865,exito,,133.216,0,0,"[-8.303294994504686, -5.6]"
76,goal_008,6,exito,4163,797.99,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,1559379259,exito,,133.216,0,0,"[-0.5697055475833797, -5.6]"
77,goal_008,7,exito,4163,798.94,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,737480109,exito,,133.216,0,0,"[-0.31680638890383267, -5.6]"
78,goal_008,8,exito,4163,800.7,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,3142193212,exito,,133.216,0,0,"[-1.6933115752997878, -5.6]"
79,goal_008,9,exito,4163,800.67,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3427606698,exito,,133.216,0,0,"[-3.115421537457472, -5.6]"
80,goal_008,10,exito,4163,800.01,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,181228287,exito,,133.216,0,0,"[-4.551102021010768, -5.6]"
81,goal_009,1,exito,4161,800.7,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,3385520037,exito,,133.152,0,0,"[-3.3297690691507955, -5.6]"
82,goal_009,2,exito,4161,801.87,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,1355005471,exito,,133.152,0,0,"[-7.429019267236077, -5.6]"
83,goal_009,3,exito,4161,801.43,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,667192969,exito,,133.152,0,0,"[-6.683412097907434, -5.6]"
84,goal_009,4,exito,4161,799.37,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,3114277674,exito,,133.152,0,0,"[-4.603176820870659, -5.6]"
85,goal_009,5,exito,4161,800.81,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,3467062204,exito,,133.152,0,0,"[-0.8020095960844705, -5.6]"
86,goal_009,6,exito,4161,802.22,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,1471052294,exito,,133.152,0,0,"[-2.609033372240354, -5.6]"
87,goal_009,7,exito,4161,802.22,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,547965584,exito,,133.152,0,0,"[-6.879373865925017, -5.6]"
88,goal_009,8,exito,4161,801.27,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,2954254081,exito,,133.152,0,0,"[-5.093241766875235, -5.6]"
89,goal_009,9,exito,4161,800.88,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3339806615,exito,,133.152,0,0,"[-3.8835180799219264, -5.6]"
90,goal_009,10,exito,4161,802.19,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,1387152041,exito,,133.152,0,0,"[-4.874315102309173, -5.6]"
91,goal_010,1,exito,4163,800.15,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,3356001682,exito,,133.216,0,0,"[-3.9411990212140973, -5.6]"
92,goal_010,2,exito,4163,798.38,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,1359074344,exito,,133.216,0,0,"[-7.496485837878241, -5.6]"
93,goal_010,3,exito,4164,800.37,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,637985982,exito,,133.248,0,0,"[-6.512795371640766, -5.6]"
94,goal_010,4,exito,4163,801.31,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,3093459229,exito,,133.216,0,0,"[-2.875136878554091, -5.6]"
95,goal_010,5,exito,4163,801.33,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,3479519627,exito,,133.216,0,0,"[-0.4158897171816623, -5.6]"
96,goal_010,6,exito,4164,800.27,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,1449922609,exito,,133.248,0,0,"[-6.27798996176426, -5.6]"
97,goal_010,7,exito,4164,800.08,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,560668839,exito,,133.248,0,0,"[-7.4335550974775275, -5.6]"
98,goal_010,8,exito,4163,801.32,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,2983476534,exito,,133.216,0,0,"[-4.038228096663291, -5.6]"
99,goal_010,9,exito,4163,799.97,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,3335720352,exito,,133.216,0,0,"[-5.159908825099945, -5.6]"
100,goal_010,10,exito,4164,798.45,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,3927057868,exito,,133.248,0,0,"[-8.6535949549039, -5.6]"
101,goal_011,1,exito,4162,801.28,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1693874265,exito,,133.184,0,0,"[-4.211740581116723, -5.6]"
102,goal_011,2,exito,4162,802.16,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4261358051,exito,,133.184,0,0,"[-1.848215871019795, -5.6]"
103,goal_011,3,exito,4162,802.14,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2331515253,exito,,133.184,0,0,"[-1.3169618157227352, -5.6]"
104,goal_011,4,exito,4162,800.92,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,345803990,exito,,133.184,0,0,"[-8.216631205565918, -5.6]"
105,goal_011,5,exito,4162,801.03,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,1671150656,exito,,133.184,0,0,"[-3.2597078913295983, -5.6]"
106,goal_011,6,exito,4162,802.15,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,4203933178,exito,,133.184,0,0,"[-3.0102408329384995, -5.6]"
107,goal_011,7,exito,4162,800.47,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,2375409004,exito,,133.184,0,0,"[-6.229102485314277, -5.6]"
108,goal_011,8,exito,4162,799.45,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,489341181,exito,,133.184,0,0,"[-8.668865287550627, -5.6]"
109,goal_011,9,exito,4162,801.56,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,1781395563,exito,,133.184,0,0,"[-1.0991573171445719, -5.6]"
110,goal_011,10,exito,4162,802.14,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,3859333129,exito,,133.184,0,0,"[-7.3043108258346665, -5.6]"
111,goal_012,1,exito,4165,801.43,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1697911406,exito,,133.28,0,0,"[-3.961808859218856, -5.6]"
112,goal_012,2,exito,4165,800.16,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4231873492,exito,,133.28,0,0,"[-5.049995044256042, -5.6]"
113,goal_012,3,exito,4165,800.44,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2335863618,exito,,133.28,0,0,"[-1.8251436027889474, -5.6]"
114,goal_012,4,exito,4165,801.43,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,358541025,exito,,133.28,0,0,"[-5.809490696308489, -5.6]"
115,goal_012,5,exito,4165,799.58,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,1650054775,exito,,133.28,0,0,"[-7.587017885071169, -5.6]"
116,goal_012,6,exito,4165,798.78,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,4216358861,exito,,133.28,0,0,"[-2.4759595735471702, -5.6]"
117,goal_012,7,exito,4165,800.91,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,2354558811,exito,,133.28,0,0,"[-4.517155692947592, -5.6]"
118,goal_012,8,exito,4165,801.46,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,485010122,exito,,133.28,0,0,"[-6.078017116410965, -5.6]"
119,goal_012,9,exito,4165,801.5,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,1810864732,exito,,133.28,0,0,"[-5.108237757588844, -5.6]"
120,goal_012,10,exito,4165,800.19,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,1588897644,exito,,133.28,0,0,"[-1.988425645660226, -5.6]"
121,goal_013,1,exito,4162,801.1,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1735568439,exito,,133.184,0,0,"[-0.7194162851017198, -5.6]"
122,goal_013,2,exito,4162,802.09,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4269538701,exito,,133.184,0,0,"[-2.7468483810900084, -5.6]"
123,goal_013,3,exito,4162,800.25,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2306657563,exito,,133.184,0,0,"[-3.7203688111723916, -5.6]"
124,goal_013,4,exito,4162,799.58,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,387471544,exito,,133.184,0,0,"[-3.617981257784105, -5.6]"
125,goal_013,5,exito,4162,801.65,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,1612671022,exito,,133.184,0,0,"[-3.403990276725252, -5.6]"
126,goal_013,6,exito,4162,802.1,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,4178983316,exito,,133.184,0,0,"[-2.9155153309584114, -5.6]"
127,goal_013,7,exito,4162,801.92,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,2383481090,exito,,133.184,0,0,"[-8.574214687135175, -5.6]"
128,goal_013,8,exito,4162,800.67,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,514725011,exito,,133.184,0,0,"[-2.7237125876815034, -5.6]"
129,goal_013,9,exito,4163,801.47,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,1772692485,exito,,133.216,0,0,"[-2.394839507708287, -5.6]"
130,goal_013,10,exito,4162,802.05,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,1275136130,exito,,133.184,0,0,"[-0.6964791644230603, -5.6]"
131,goal_014,1,exito,4166,798.98,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1722861056,exito,,133.312,0,0,"[-4.964657432618741, -5.6]"
132,goal_014,2,exito,4166,798.87,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4290353082,exito,,133.312,0,0,"[-8.348885278846508, -5.6]"
133,goal_014,3,exito,4166,800.92,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2294196012,exito,,133.312,0,0,"[-7.598648938016785, -5.6]"
134,goal_014,4,exito,4166,801.2,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,383398543,exito,,133.312,0,0,"[-4.263534421335011, -5.6]"
135,goal_014,5,exito,4166,800.99,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,1641873945,exito,,133.312,0,0,"[-7.399232937557618, -5.6]"
136,goal_014,6,exito,4166,799.78,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,4174664611,exito,,133.312,0,0,"[-1.2443724234794782, -5.6]"
137,goal_014,7,exito,4166,800.31,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,2412995381,exito,,133.312,0,0,"[-2.962086894417292, -5.6]"
138,goal_014,8,exito,4166,801.19,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,527204004,exito,,133.312,0,0,"[-3.1787386183289112, -5.6]"
139,goal_014,9,exito,4166,799.15,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,1751862834,exito,,133.312,0,0,"[-1.5696858569999896, -5.6]"
140,goal_014,10,exito,4166,798.7,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,4106055655,exito,,133.312,0,0,"[-4.471012906611403, -5.6]"
141,goal_015,1,exito,4324,806.68,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1677709445,exito,,138.368,0,0,"[-0.7045219366425194, -5.6]"
142,goal_015,2,exito,4324,804.06,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4210458943,exito,,138.368,0,0,"[-5.102514609934405, -5.6]"
143,goal_015,3,exito,4324,803.39,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2381427113,exito,,138.368,0,0,"[-0.9705999192941787, -5.6]"
144,goal_015,4,exito,4324,804.9,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,328541194,exito,,138.368,0,0,"[-3.3916407862991242, -5.6]"
145,goal_015,5,exito,4324,807.54,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,5,1687295132,exito,,138.368,0,0,"[-1.8524574955730955, -5.6]"
146,goal_015,6,exito,4324,810.59,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,6,4254811430,exito,,138.368,0,0,"[-1.1524141283698945, -5.6]"
147,goal_015,7,exito,4324,813.34,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,7,2325509552,exito,,138.368,0,0,"[-3.0542254381878067, -5.6]"
148,goal_015,8,exito,4324,815.7,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,8,438528033,exito,,138.368,0,0,"[-7.36151288567572, -5.6]"
149,goal_015,9,exito,4325,817.31,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,9,1831098551,exito,,138.4,0,0,"[-2.0291706205381645, -5.6]"
150,goal_015,10,exito,4324,818.67,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,10,1768576862,exito,,138.368,0,0,"[-2.3431866637572982, -5.6]"
151,goal_016,1,exito,4507,838.57,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,1,1648212658,exito,,144.224,0,0,"[-2.358402938808063, -5.6]"
152,goal_016,2,exito,4507,839.72,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,2,4214549256,exito,,144.224,0,0,"[-7.892738318997065, -5.6]"
153,goal_016,3,exito,4507,839.69,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,3,2352208798,exito,,144.224,0,0,"[-2.1242515011718295, -5.6]"
154,goal_016,4,exito,4506,829.2,03,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,03,4,307711549,exito,,144.192,0,0,"[-2.3023495955113042, -5.6]"
