episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
1,goal_001,1,exito,14660,2262.34,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,1,544990125,exito,,469.12,0,0,"[0.0, -12.346109591767547]"
2,goal_001,2,exito,14655,2262.74,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,2,3111301655,exito,,468.96,0,0,"[0.0, 27.213991471474095]"
3,goal_001,3,exito,14655,2262.54,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,3,3463807617,exito,,468.96,0,0,"[0.0, -9.147245073281606]"
4,goal_001,4,exito,14655,2262.6,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,4,1343297314,exito,,468.96,0,0,"[0.0, 6.4529955540084805]"
5,goal_001,5,exito,14655,2262.74,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,5,655763380,exito,,468.96,0,0,"[0.0, -15.650318809076666]"
6,goal_001,6,exito,14654,2262.58,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,6,3189732878,exito,,468.928,0,0,"[0.0, 28.181599446996035]"
7,goal_001,7,exito,14692,2259.15,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,7,3373811352,exito,,470.144,0,0,"[0.0, -19.60637459858956]"
8,goal_001,8,exito,14691,2259.21,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,8,1504140041,exito,,470.112,0,0,"[0.0, -29.025056284347045]"
9,goal_001,9,exito,14655,2262.81,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,9,782265247,exito,,468.96,0,0,"[0.0, 9.092342779472965]"
10,goal_001,10,exito,14655,2262.63,05,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,05,10,1553759127,exito,,468.96,0,0,"[0.0, -11.969849213713118]"
