episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
28,goal_003,8,exito,11166,1855.78,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1684869044,exito,,357.312,0,0,"[-19.8, -5.894097881758274]"
29,goal_003,9,exito,11166,1855.77,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,325730082,exito,,357.312,0,0,"[-19.8, 7.179860748307434]"
30,goal_003,10,exito,11166,1855.78,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,3916529394,exito,,357.312,0,0,"[-19.8, 16.379636110343046]"
31,goal_004,1,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,477355303,exito,,355.488,0,0,"[-19.8, 17.734351795321146]"
32,goal_004,2,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2239401117,exito,,355.488,0,0,"[-19.8, 6.652614676683288]"
33,goal_004,3,exito,11109,1848.01,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4068326411,exito,,355.488,0,0,"[-19.8, 24.479408538647853]"
34,goal_004,4,exito,11109,1827.31,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1813588392,exito,,355.488,0,0,"[-19.8, 15.87214766102523]"
35,goal_004,5,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,454957374,exito,,355.488,0,0,"[-19.8, 6.886788097560234]"
36,goal_004,6,exito,11109,1838.88,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2182563972,exito,,355.488,0,0,"[-19.8, -11.865672855826194]"
37,goal_004,7,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4111497234,exito,,355.488,0,0,"[-19.8, -3.4158433085601985]"
38,goal_004,8,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1705993603,exito,,355.488,0,0,"[-19.8, -0.8075552580807748]"
39,goal_004,9,exito,11109,1848.01,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,313021717,exito,,355.488,0,0,"[-19.8, -18.996253802438456]"
40,goal_004,10,exito,11109,1848.02,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1372395927,exito,,355.488,0,0,"[-19.8, 15.376471807744306]"
41,goal_005,1,exito,11093,1843.18,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,423414690,exito,,354.976,0,0,"[-19.8, 9.383349348581032]"
42,goal_005,2,exito,11093,1843.2,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2150996504,exito,,354.976,0,0,"[-19.8, 1.0364855455275874]"
43,goal_005,3,exito,11093,1838.8,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4147292814,exito,,354.976,0,0,"[-19.8, 11.819654996599153]"
44,goal_005,4,exito,11093,1843.21,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1767259949,exito,,354.976,0,0,"[-19.8, -4.700602647030657]"
45,goal_005,5,exito,11092,1839.57,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,508628923,exito,,354.944,0,0,"[-19.8, 18.28916550908341]"
46,goal_005,6,exito,11093,1843.19,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2270715393,exito,,354.976,0,0,"[-19.8, 21.809819289148034]"
47,goal_005,7,exito,11093,1843.2,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4032786071,exito,,354.976,0,0,"[-19.8, 2.8273110944525746]"
48,goal_005,8,exito,11093,1843.19,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1625322246,exito,,354.976,0,0,"[-19.8, -14.526960707947312]"
49,goal_005,9,exito,11093,1843.2,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,401032080,exito,,354.976,0,0,"[-19.8, -9.210257306697063]"
50,goal_005,10,exito,11093,1843.19,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,3424264494,exito,,354.976,0,0,"[-19.8, -8.653002182709736]"
51,goal_006,1,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,419340693,exito,,354.944,0,0,"[-19.8, -26.279846255612846]"
52,goal_006,2,exito,11092,1840.65,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2180509743,exito,,354.944,0,0,"[-19.8, -13.273110358572925]"
53,goal_006,3,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4142973113,exito,,354.944,0,0,"[-19.8, 3.141699596897086]"
54,goal_006,4,exito,11092,1840.85,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1754551578,exito,,354.944,0,0,"[-19.8, -25.079240837686793]"
55,goal_006,5,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,529753484,exito,,354.944,0,0,"[-19.8, 6.066152632017754]"
56,goal_006,6,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2258252854,exito,,354.944,0,0,"[-19.8, -11.843558181576416]"
57,goal_006,7,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4053599392,exito,,354.944,0,0,"[-19.8, 22.51259728071199]"
58,goal_006,8,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1629624625,exito,,354.944,0,0,"[-19.8, 27.612557963421665]"
59,goal_006,9,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,371534247,exito,,354.944,0,0,"[-19.8, 13.250076013575612]"
60,goal_006,10,exito,11092,1841.56,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1957054027,exito,,354.944,0,0,"[-19.8, -22.892382290104965]"
61,goal_007,1,exito,11091,1841.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,448274380,exito,,354.912,0,0,"[-19.8, -18.644551795702462]"
62,goal_007,2,exito,11091,1841.44,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2209435254,exito,,354.912,0,0,"[-19.8, -11.977736060746214]"
63,goal_007,3,exito,11091,1841.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4105600736,exito,,354.912,0,0,"[-19.8, 28.39970796065223]"
64,goal_007,4,exito,11091,1841.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1792207683,exito,,354.912,0,0,"[-19.8, -3.8636413507755862]"
65,goal_007,5,exito,11091,1841.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,500554709,exito,,354.912,0,0,"[-19.8, 2.6009637911351575]"
66,goal_007,6,exito,11091,1841.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2229045871,exito,,354.912,0,0,"[-19.8, -27.56469974091598]"
67,goal_007,7,exito,11091,1841.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4091263737,exito,,354.912,0,0,"[-19.8, -2.3243686935424352]"
68,goal_007,8,exito,11091,1841.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1667540840,exito,,354.912,0,0,"[-19.8, 19.198640338903434]"
69,goal_007,9,exito,11091,1841.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,342071294,exito,,354.912,0,0,"[-19.8, 12.837590981105361]"
70,goal_007,10,exito,11091,1841.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1712581029,exito,,354.912,0,0,"[-19.8, 26.304714308667826]"
71,goal_008,1,exito,11096,1846.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,461010427,exito,,355.072,0,0,"[-19.8, -20.796785024703833]"
72,goal_008,2,exito,11096,1846.63,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2188584001,exito,,355.072,0,0,"[-19.8, 7.623075261480549]"
73,goal_008,3,exito,11096,1846.65,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4118025431,exito,,355.072,0,0,"[-19.8, 6.470282219408548]"
74,goal_008,4,exito,11096,1846.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1796243828,exito,,355.072,0,0,"[-19.8, -8.633360587476679]"
75,goal_008,5,exito,11096,1846.65,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,471314914,exito,,355.072,0,0,"[-19.8, -9.341849855309299]"
76,goal_008,6,exito,11096,1846.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2233393240,exito,,355.072,0,0,"[-19.8, 15.430901863660836]"
77,goal_008,7,exito,11096,1846.06,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4061778126,exito,,355.072,0,0,"[-19.8, 3.0136287256467424]"
78,goal_008,8,exito,11096,1846.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1655098719,exito,,355.072,0,0,"[-19.8, -8.60716867201486]"
79,goal_008,9,exito,11096,1846.31,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,362937801,exito,,355.072,0,0,"[-19.8, 10.125858689247204]"
80,goal_008,10,exito,11096,1846.65,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,3736047296,exito,,355.072,0,0,"[-19.8, 22.665699717151856]"
81,goal_009,1,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,270938822,exito,,355.104,0,0,"[-19.8, -12.140330619600435]"
82,goal_009,2,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2301584252,exito,,355.104,0,0,"[-19.8, -23.92962299823944]"
83,goal_009,3,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4264055786,exito,,355.104,0,0,"[-19.8, -27.19283744832391]"
84,goal_009,4,exito,11097,1847.51,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1615644233,exito,,355.104,0,0,"[-19.8, -5.952637725826554]"
85,goal_009,5,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,390854367,exito,,355.104,0,0,"[-19.8, 15.119861569648977]"
86,goal_009,6,exito,11097,1841.58,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2386732901,exito,,355.104,0,0,"[-19.8, -0.6882560043127934]"
87,goal_009,7,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4182087667,exito,,355.104,0,0,"[-19.8, 12.02912858397276]"
88,goal_009,8,exito,11097,1842.77,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1778027106,exito,,355.104,0,0,"[-19.8, 2.457703575398175]"
89,goal_009,9,exito,11097,1847.5,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,519944948,exito,,355.104,0,0,"[-19.8, 15.868010900578506]"
90,goal_009,10,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,2261556886,exito,,355.104,0,0,"[-19.8, -18.299145032429333]"
91,goal_010,1,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,300177649,exito,,355.104,0,0,"[-19.8, 26.666560820482374]"
92,goal_010,2,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,2297235787,exito,,355.104,0,0,"[-19.8, -8.61126080072262]"
93,goal_010,3,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,4293540317,exito,,355.104,0,0,"[-19.8, 13.168813534338286]"
94,goal_010,4,exito,11097,1847.47,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,1636740222,exito,,355.104,0,0,"[-19.8, 0.9962692257382576]"
95,goal_010,5,exito,11097,1825.77,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,378117352,exito,,355.104,0,0,"[-19.8, -0.5453861790582045]"
96,goal_010,6,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,2407583058,exito,,355.104,0,0,"[-19.8, 21.850941877676068]"
97,goal_010,7,exito,11097,1831.95,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,4169661892,exito,,355.104,0,0,"[-19.8, 11.606115422291428]"
98,goal_010,8,exito,11097,1847.47,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,1748557909,exito,,355.104,0,0,"[-19.8, 18.92743247554447]"
99,goal_010,9,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,524275907,exito,,355.104,0,0,"[-19.8, -21.340783766765448]"
100,goal_010,10,exito,11097,1847.49,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1047591411,exito,,355.104,0,0,"[-19.8, -5.841874861729858]"
101,goal_011,1,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,2962531430,exito,,355.104,0,0,"[-19.8, 13.5212541951923]"
102,goal_011,2,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,698217948,exito,,355.104,0,0,"[-19.8, 24.67505314244826]"
103,goal_011,3,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,1587201354,exito,,355.104,0,0,"[-19.8, 14.93333138247813]"
104,goal_011,4,exito,11097,1839.16,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,3237892329,exito,,355.104,0,0,"[-19.8, -12.51585134132107]"
105,goal_011,5,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,3086573695,exito,,355.104,0,0,"[-19.8, -17.637204066874077]"
106,goal_011,6,exito,11097,1841.44,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,787493317,exito,,355.104,0,0,"[-19.8, 23.377265139671323]"
107,goal_011,7,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,1509359955,exito,,355.104,0,0,"[-19.8, 23.56901288083874]"
108,goal_011,8,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,3376946370,exito,,355.104,0,0,"[-19.8, 23.639184534996694]"
109,goal_011,9,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,3192859732,exito,,355.104,0,0,"[-19.8, -2.499072490390819]"
110,goal_011,10,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1354403816,exito,,355.104,0,0,"[-19.8, -24.871588596306832]"
111,goal_012,1,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,2975256145,exito,,355.104,0,0,"[-19.8, -18.190489979707795]"
112,goal_012,2,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,677355499,exito,,355.104,0,0,"[-19.8, -7.138258776129309]"
113,goal_012,3,exito,11097,1846.4,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,1599647613,exito,,355.104,0,0,"[-19.8, -0.14760175589394497]"
114,goal_012,4,exito,11097,1847.41,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,3241949918,exito,,355.104,0,0,"[-19.8, 23.477556260333273]"
115,goal_012,5,exito,11097,1846.83,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,3057322568,exito,,355.104,0,0,"[-19.8, -14.156146522981667]"
116,goal_012,6,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,791829490,exito,,355.104,0,0,"[-19.8, 8.001120224694619]"
117,goal_012,7,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,1479895908,exito,,355.104,0,0,"[-19.8, -28.428822649440615]"
118,goal_012,8,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,3364517621,exito,,355.104,0,0,"[-19.8, -24.28706036172091]"
119,goal_012,9,exito,11097,1847.43,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,3213706851,exito,,355.104,0,0,"[-19.8, -19.8210666985719]"
120,goal_012,10,exito,11097,1847.42,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,3892766861,exito,,355.104,0,0,"[-19.8, 15.276608921415104]"
121,goal_013,1,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,3004198920,exito,,355.104,0,0,"[-19.8, 15.581347109803566]"
122,goal_013,2,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,706290098,exito,,355.104,0,0,"[-19.8, 16.32992895042715]"
123,goal_013,3,exito,11097,1847.47,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,1562251556,exito,,355.104,0,0,"[-19.8, -6.099645152582534]"
124,goal_013,4,exito,11097,1847.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,3279586439,exito,,355.104,0,0,"[-19.8, 10.340294382837564]"
125,goal_013,5,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,3028136977,exito,,355.104,0,0,"[-19.8, 12.302132528115042]"
126,goal_013,6,exito,11097,1847.45,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,762635691,exito,,355.104,0,0,"[-19.8, -7.328261061823756]"
127,goal_013,7,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,1517540669,exito,,355.104,0,0,"[-19.8, 27.60497607980918]"
128,goal_013,8,exito,11097,1847.47,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,3402418348,exito,,355.104,0,0,"[-19.8, -17.180883831950393]"
129,goal_013,9,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,3184261178,exito,,355.104,0,0,"[-19.8, -16.775236791411913]"
130,goal_013,10,exito,11097,1847.46,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,4206053219,exito,,355.104,0,0,"[-19.8, 3.3837761491699476]"
131,goal_014,1,exito,11098,1847.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,3000113727,exito,,355.136,0,0,"[-19.8, -27.72746677349811]"
132,goal_014,2,exito,11098,1847.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,735792005,exito,,355.136,0,0,"[-19.8, -19.814336407186268]"
133,goal_014,3,exito,11098,1847.66,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,1557953299,exito,,355.136,0,0,"[-19.8, 16.318798817786895]"
134,goal_014,4,exito,11098,1847.65,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,3266899632,exito,,355.136,0,0,"[-19.8, -15.982385610319456]"
135,goal_014,5,exito,11098,1847.61,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,3049250342,exito,,355.136,0,0,"[-19.8, 6.7779664895743785]"
136,goal_014,6,exito,11098,1847.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,750161820,exito,,355.136,0,0,"[-19.8, 15.421438761279681]"
137,goal_014,7,exito,11098,1847.64,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,1538375434,exito,,355.136,0,0,"[-19.8, 18.424709685331027]"
138,goal_014,8,exito,11098,1843.29,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,3406733979,exito,,355.136,0,0,"[-19.8, -26.43853907938409]"
139,goal_014,9,exito,11098,1847.63,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,3154743821,exito,,355.136,0,0,"[-19.8, -9.783190001604341]"
140,goal_014,10,exito,11098,1844.05,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,10,1108287494,exito,,355.136,0,0,"[-19.8, -27.65793517634301]"
141,goal_015,1,exito,11101,1848.25,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,1,3080522938,exito,,355.232,0,0,"[-19.8, 8.13366876878103]"
142,goal_015,2,exito,11101,1848.26,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,2,781475072,exito,,355.232,0,0,"[-19.8, 27.258492623944917]"
143,goal_015,3,exito,11101,1848.26,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,3,1502834070,exito,,355.232,0,0,"[-19.8, 13.36884400682425]"
144,goal_015,4,exito,11101,1848.26,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,4,3354916917,exito,,355.232,0,0,"[-19.8, 1.868376100270686]"
145,goal_015,5,exito,11101,1848.27,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,5,2968570019,exito,,355.232,0,0,"[-19.8, -12.632194403327246]"
146,goal_015,6,exito,11101,1848.27,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,6,704223513,exito,,355.232,0,0,"[-19.8, -24.628771739295665]"
147,goal_015,7,exito,11101,1826.23,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,7,1593747855,exito,,355.232,0,0,"[-19.8, 24.990417532381958]"
148,goal_015,8,exito,11101,1848.26,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,8,3460412446,exito,,355.232,0,0,"[-19.8, 5.539872600615753]"
149,goal_015,9,exito,11101,1832.6,04,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,04,9,3108406408,exito,,355.232,0,0,"[-19.8, -11.997264662454132]"
