episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
12,goal_002,2,exito,4144,838.98,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,938487168,exito,,132.608,0,0,"[-4.037341549190315, -5.6]"
13,goal_002,3,exito,4144,839.13,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1089936662,exito,,132.608,0,0,"[-4.751334168822244, -5.6]"
14,goal_002,4,exito,4144,840.95,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3734210741,exito,,132.608,0,0,"[-1.426518116389898, -5.6]"
15,goal_002,5,exito,4144,840.96,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2845095971,exito,,132.608,0,0,"[-2.639978318661078, -5.6]"
16,goal_002,6,exito,4144,839.68,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,815655321,exito,,132.608,0,0,"[-6.568860284811502, -5.6]"
17,goal_002,7,exito,4144,839.74,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1201330447,exito,,132.608,0,0,"[-7.95854939020771, -5.6]"
18,goal_002,8,exito,4144,840.96,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3609576606,exito,,132.608,0,0,"[-5.163986343773221, -5.6]"
19,goal_002,9,exito,4144,838.87,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2686645256,exito,,132.608,0,0,"[-1.753225726122344, -5.6]"
20,goal_002,10,exito,4144,839.27,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,846856175,exito,,132.608,0,0,"[-1.8607417777851534, -5.6]"
21,goal_003,1,exito,4143,840.47,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2898248291,exito,,132.576,0,0,"[-1.9998752949711325, -5.6]"
22,goal_003,2,exito,4143,840.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,901157849,exito,,132.576,0,0,"[-1.0043662547460226, -5.6]"
23,goal_003,3,exito,4143,839.08,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1118937935,exito,,132.576,0,0,"[-5.068085009684176, -5.6]"
24,goal_003,4,exito,4143,839.4,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3704960748,exito,,132.576,0,0,"[-6.8832215672381, -5.6]"
25,goal_003,5,exito,4143,840.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2882668154,exito,,132.576,0,0,"[-7.743810383927855, -5.6]"
26,goal_003,6,exito,4143,838.24,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,853235648,exito,,132.576,0,0,"[-0.6352348396868907, -5.6]"
27,goal_003,7,exito,4144,839.3,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1172072278,exito,,132.608,0,0,"[-6.919915140828696, -5.6]"
28,goal_003,8,exito,4143,840.47,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3580066503,exito,,132.576,0,0,"[-5.335802228087948, -5.6]"
29,goal_003,9,exito,4143,840.47,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2724481617,exito,,132.576,0,0,"[-0.6820566258845533, -5.6]"
30,goal_003,10,exito,4143,838.93,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,550260737,exito,,132.576,0,0,"[-6.557571543545917, -5.6]"
31,goal_004,1,exito,4143,839.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2910693460,exito,,132.576,0,0,"[-3.7661435692296634, -5.6]"
32,goal_004,2,exito,4143,840.28,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,880081390,exito,,132.576,0,0,"[-4.357613860208347, -5.6]"
33,goal_004,3,exito,4143,838.25,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1131661688,exito,,132.576,0,0,"[-5.2869448633587774, -5.6]"
34,goal_004,4,exito,4144,839.54,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3709295835,exito,,132.608,0,0,"[-2.582122253843714, -5.6]"
35,goal_004,5,exito,4143,840.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2853203021,exito,,132.576,0,0,"[-1.8990866674862088, -5.6]"
36,goal_004,6,exito,4143,840.53,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,857292279,exito,,132.576,0,0,"[-0.22104379475397648, -5.6]"
37,goal_004,7,exito,4143,838.84,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1142820193,exito,,132.576,0,0,"[-6.810541322721268, -5.6]"
38,goal_004,8,exito,4143,839.75,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3567325424,exito,,132.576,0,0,"[-7.927303594656442, -5.6]"
39,goal_004,9,exito,4143,840.0,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2745573478,exito,,132.576,0,0,"[-0.8222999767492456, -5.6]"
40,goal_004,10,exito,4143,838.07,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,2557491044,exito,,132.576,0,0,"[-3.59402856085951, -5.6]"
41,goal_005,1,exito,4143,839.68,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2821897937,exito,,132.576,0,0,"[-4.016124981577554, -5.6]"
42,goal_005,2,exito,4143,840.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,826011499,exito,,132.576,0,0,"[-0.8898875300851984, -5.6]"
43,goal_005,3,exito,4143,840.25,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1178394621,exito,,132.576,0,0,"[-1.9174688318427264, -5.6]"
44,goal_005,4,exito,4143,838.79,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3629664862,exito,,132.576,0,0,"[-5.273264638898721, -5.6]"
45,goal_005,5,exito,4143,839.94,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2942270152,exito,,132.576,0,0,"[-4.4892865608844765, -5.6]"
46,goal_005,6,exito,4143,839.75,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,911616882,exito,,132.576,0,0,"[-4.33725053342859, -5.6]"
47,goal_005,7,exito,4143,838.19,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1095834596,exito,,132.576,0,0,"[-8.295471906351992, -5.6]"
48,goal_005,8,exito,4143,839.83,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3522037365,exito,,132.576,0,0,"[-8.064734570878016, -5.6]"
49,goal_005,9,exito,4143,840.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2800301795,exito,,132.576,0,0,"[-7.237625209459597, -5.6]"
50,goal_005,10,exito,4144,840.27,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,94834653,exito,,132.608,0,0,"[-8.292312209019084, -5.6]"
51,goal_006,1,exito,4143,838.78,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2851132646,exito,,132.576,0,0,"[-0.7761406264469978, -5.6]"
52,goal_006,2,exito,4143,840.12,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,821658972,exito,,132.576,0,0,"[-7.026848378928725, -5.6]"
53,goal_006,3,exito,4143,839.6,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1207875018,exito,,132.576,0,0,"[-1.847325857821635, -5.6]"
54,goal_006,4,exito,4143,837.91,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3650756713,exito,,132.576,0,0,"[-1.29924029640473, -5.6]"
55,goal_006,5,exito,4143,840.08,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2929529087,exito,,132.576,0,0,"[-6.842459921930354, -5.6]"
56,goal_006,6,exito,4143,840.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,932462917,exito,,132.576,0,0,"[-5.713821198574507, -5.6]"
57,goal_006,7,exito,4143,839.91,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1083404755,exito,,132.576,0,0,"[-7.4914840039201716, -5.6]"
58,goal_006,8,exito,4144,839.02,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3492572226,exito,,132.608,0,0,"[-6.03629102774195, -5.6]"
59,goal_006,9,exito,4143,840.28,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2804636884,exito,,132.576,0,0,"[-6.987521345202136, -5.6]"
60,goal_006,10,exito,4143,839.36,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,3172690104,exito,,132.576,0,0,"[-2.6631522885993464, -5.6]"
61,goal_007,1,exito,4143,838.03,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2880858815,exito,,132.576,0,0,"[-6.2868841922761565, -5.6]"
62,goal_007,2,exito,4143,840.18,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,851393285,exito,,132.576,0,0,"[-2.407280753595205, -5.6]"
63,goal_007,3,exito,4143,840.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1169689491,exito,,132.576,0,0,"[-2.65847086910384, -5.6]"
64,goal_007,4,exito,4143,839.71,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3688668720,exito,,132.576,0,0,"[-7.595658500013089, -5.6]"
65,goal_007,5,exito,4143,838.86,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2900078246,exito,,132.576,0,0,"[-1.3611628799963593, -5.6]"
66,goal_007,6,exito,4143,840.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,903020316,exito,,132.576,0,0,"[-6.987024289830899, -5.6]"
67,goal_007,7,exito,4143,839.06,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1121308554,exito,,132.576,0,0,"[-5.776807105053759, -5.6]"
68,goal_007,8,exito,4143,838.19,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3530215963,exito,,132.576,0,0,"[-5.528176262380269, -5.6]"
69,goal_007,9,exito,4143,840.5,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2775442061,exito,,132.576,0,0,"[-3.9467950945455432, -5.6]"
70,goal_007,10,exito,4143,840.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,2947467094,exito,,132.576,0,0,"[-7.7938322996685905, -5.6]"
71,goal_008,1,exito,4143,839.5,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2859729032,exito,,132.576,0,0,"[-1.0654292885594017, -5.6]"
72,goal_008,2,exito,4143,839.0,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,863850802,exito,,132.576,0,0,"[-4.192476627787806, -5.6]"
73,goal_008,3,exito,4143,840.47,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1148871076,exito,,132.576,0,0,"[-8.519472080431022, -5.6]"
74,goal_008,4,exito,4143,838.81,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3659461639,exito,,132.576,0,0,"[-7.775407168595268, -5.6]"
75,goal_008,5,exito,4143,838.44,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2904147089,exito,,132.576,0,0,"[-5.0531598321061795, -5.6]"
76,goal_008,6,exito,4143,840.49,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,873501995,exito,,132.576,0,0,"[-5.132639155984445, -5.6]"
77,goal_008,7,exito,4143,840.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1125623229,exito,,132.576,0,0,"[-7.753713640944605, -5.6]"
78,goal_008,8,exito,4143,839.25,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3551049772,exito,,132.576,0,0,"[-5.795940716823094, -5.6]"
79,goal_008,9,exito,4143,839.18,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2762967226,exito,,132.576,0,0,"[-6.175088949059587, -5.6]"
80,goal_008,10,exito,4143,840.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,387096627,exito,,132.576,0,0,"[-1.2631485772347273, -5.6]"
81,goal_009,1,exito,4143,838.5,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2703771573,exito,,132.576,0,0,"[-2.233393947223527, -5.6]"
82,goal_009,2,exito,4143,838.71,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,941692431,exito,,132.576,0,0,"[-8.618254708904049, -5.6]"
83,goal_009,3,exito,4143,840.53,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1327900313,exito,,132.576,0,0,"[-2.936591362431927, -5.6]"
84,goal_009,4,exito,4143,840.49,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3510809402,exito,,132.576,0,0,"[-4.9142900528892985, -5.6]"
85,goal_009,5,exito,4143,839.13,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2789573548,exito,,132.576,0,0,"[-4.901394730535457, -5.6]"
86,goal_009,6,exito,4143,839.26,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,1061999126,exito,,132.576,0,0,"[-1.0010630047283469, -5.6]"
87,goal_009,7,exito,4143,840.5,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1212932736,exito,,132.576,0,0,"[-4.509159076915159, -5.6]"
88,goal_009,8,exito,4143,838.28,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3639934737,exito,,132.576,0,0,"[-6.69159198534512, -5.6]"
89,goal_009,9,exito,4143,838.98,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2951991175,exito,,132.576,0,0,"[-7.171920491073356, -5.6]"
90,goal_009,10,exito,4143,840.53,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,1332850789,exito,,132.576,0,0,"[-0.9990166234537592, -5.6]"
91,goal_010,1,exito,4143,840.49,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2699701634,exito,,132.576,0,0,"[-2.3175805442295023, -5.6]"
92,goal_010,2,exito,4143,838.99,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,971209784,exito,,132.576,0,0,"[-0.1303418024660514, -5.6]"
93,goal_010,3,exito,4143,839.5,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,1323584686,exito,,132.576,0,0,"[-6.2437033742529335, -5.6]"
94,goal_010,4,exito,4143,840.16,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,3498105101,exito,,132.576,0,0,"[-1.9872924705246027, -5.6]"
95,goal_010,5,exito,4143,838.03,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2810702235,exito,,132.576,0,0,"[-6.297612620086492, -5.6]"
96,goal_010,6,exito,4143,839.24,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,1049540641,exito,,132.576,0,0,"[-8.247563956937446, -5.6]"
97,goal_010,7,exito,4143,840.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,1233750199,exito,,132.576,0,0,"[-2.776512092051429, -5.6]"
98,goal_010,8,exito,4143,840.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,3644232998,exito,,132.576,0,0,"[-4.841974113705428, -5.6]"
99,goal_010,9,exito,4143,838.87,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2922489264,exito,,132.576,0,0,"[-5.795267858010795, -5.6]"
100,goal_010,10,exito,4143,839.71,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,4157462272,exito,,132.576,0,0,"[-0.7046664831686715, -5.6]"
101,goal_011,1,exito,4143,840.03,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2032765589,exito,,132.576,0,0,"[-5.215687266539517, -5.6]"
102,goal_011,2,exito,4143,837.88,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,3760249647,exito,,132.576,0,0,"[-3.6049104976731274, -5.6]"
103,goal_011,3,exito,4143,839.51,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,2535975865,exito,,132.576,0,0,"[-0.1250890576497051, -5.6]"
104,goal_011,4,exito,4143,840.49,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,155418138,exito,,132.576,0,0,"[-0.4386858094342114, -5.6]"
105,goal_011,5,exito,4143,840.29,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2118405772,exito,,132.576,0,0,"[-0.6761351452248183, -5.6]"
106,goal_011,6,exito,4143,838.81,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,3880591158,exito,,132.576,0,0,"[-4.358778778044032, -5.6]"
107,goal_011,7,exito,4143,839.89,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,2420780960,exito,,132.576,0,0,"[-6.274817213027164, -5.6]"
108,goal_011,8,exito,4143,839.83,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,16069169,exito,,132.576,0,0,"[-5.445673052832935, -5.6]"
109,goal_011,9,exito,4143,837.81,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,2012349095,exito,,132.576,0,0,"[-1.6911357564420813, -5.6]"
110,goal_011,10,exito,4143,839.71,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,1959235936,exito,,132.576,0,0,"[-7.787323081762781, -5.6]"
111,goal_012,1,exito,4143,840.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2028724386,exito,,132.576,0,0,"[-3.0518122164242607, -5.6]"
112,goal_012,2,exito,4143,840.13,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,3789730072,exito,,132.576,0,0,"[-6.9553431332173785, -5.6]"
113,goal_012,3,exito,4144,838.98,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,2531623310,exito,,132.608,0,0,"[-2.3210243222548823, -5.6]"
114,goal_012,4,exito,4143,840.07,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,142677037,exito,,132.576,0,0,"[-4.220423779190007, -5.6]"
115,goal_012,5,exito,4143,839.64,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2139497659,exito,,132.576,0,0,"[-2.7592253333493346, -5.6]"
116,goal_012,6,exito,4143,837.84,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,3868161281,exito,,132.576,0,0,"[-4.045667267440511, -5.6]"
117,goal_012,7,exito,4143,839.91,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,2441627031,exito,,132.576,0,0,"[-8.195492284786118, -5.6]"
118,goal_012,8,exito,4143,840.47,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,20404230,exito,,132.576,0,0,"[-2.6986034757796507, -5.6]"
119,goal_012,9,exito,4143,839.97,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,1982883984,exito,,132.576,0,0,"[-0.9284578359680679, -5.6]"
120,goal_012,10,exito,4143,838.8,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,3430675973,exito,,132.576,0,0,"[-7.7776494982043065, -5.6]"
121,goal_013,1,exito,4144,840.43,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2058182395,exito,,132.608,0,0,"[-0.8114504131211973, -5.6]"
122,goal_013,2,exito,4144,839.59,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,3819179841,exito,,132.608,0,0,"[-3.3531563579339427, -5.6]"
123,goal_013,3,exito,4143,837.84,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,2493726679,exito,,132.576,0,0,"[-3.744820005192697, -5.6]"
124,goal_013,4,exito,4144,840.28,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,180857460,exito,,132.608,0,0,"[-4.123046054825164, -5.6]"
125,goal_013,5,exito,4144,840.62,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2109774562,exito,,132.608,0,0,"[-6.461186426413697, -5.6]"
126,goal_013,6,exito,4143,839.74,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,3838430040,exito,,132.576,0,0,"[-4.955457429646467, -5.6]"
127,goal_013,7,exito,4144,838.99,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,2479815630,exito,,132.608,0,0,"[-1.1680388015883096, -5.6]"
128,goal_013,8,exito,4143,840.18,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,57796191,exito,,132.576,0,0,"[-2.160423336057265, -5.6]"
129,goal_013,9,exito,4144,839.4,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,1953945289,exito,,132.608,0,0,"[-2.866726682951624, -5.6]"
130,goal_013,10,exito,4144,838.18,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,3738065387,exito,,132.608,0,0,"[-1.214680850382815, -5.6]"
131,goal_014,1,exito,4144,839.52,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2070885580,exito,,132.608,0,0,"[-2.8539880731926717, -5.6]"
132,goal_014,2,exito,4144,839.76,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,3798361462,exito,,132.608,0,0,"[-1.9978082968952218, -5.6]"
133,goal_014,3,exito,4144,839.02,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,2506184160,exito,,132.608,0,0,"[-5.158876167687597, -5.6]"
134,goal_014,4,exito,4144,838.23,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,184926275,exito,,132.608,0,0,"[-4.816405508620031, -5.6]"
135,goal_014,5,exito,4144,839.8,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2080567509,exito,,132.608,0,0,"[-3.067507140578027, -5.6]"
136,goal_014,6,exito,4144,838.38,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,3842744687,exito,,132.608,0,0,"[-7.748126912944127, -5.6]"
137,goal_014,7,exito,4144,837.48,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,2450297337,exito,,132.608,0,0,"[-7.166645517320497, -5.6]"
138,goal_014,8,exito,4144,839.81,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,45321320,exito,,132.608,0,0,"[-0.4233535404328605, -5.6]"
139,goal_014,9,exito,4144,839.77,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,1974779134,exito,,132.608,0,0,"[-4.957786851873793, -5.6]"
140,goal_014,10,exito,4144,838.78,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,1718763150,exito,,132.608,0,0,"[-7.00778776947897, -5.6]"
141,goal_015,1,exito,4296,857.23,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,1,2116035145,exito,,137.472,0,0,"[-8.112389889784417, -5.6]"
142,goal_015,2,exito,4296,857.25,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,2,3878253555,exito,,137.472,0,0,"[-6.746000175808922, -5.6]"
143,goal_015,3,exito,4295,857.03,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,3,2418951013,exito,,137.44,0,0,"[-3.091361751143864, -5.6]"
144,goal_015,4,exito,4296,857.17,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,4,239785670,exito,,137.472,0,0,"[-4.232359335672, -5.6]"
145,goal_015,5,exito,4298,857.1,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,5,2035148368,exito,,137.536,0,0,"[-1.5412095501279905, -5.6]"
146,goal_015,6,exito,4296,857.12,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,6,3762599914,exito,,137.472,0,0,"[-0.29820434730278994, -5.6]"
147,goal_015,7,exito,4296,857.06,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,7,2537785212,exito,,137.472,0,0,"[-6.229966648689229, -5.6]"
148,goal_015,8,exito,4296,857.06,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,8,133995245,exito,,137.472,0,0,"[-6.904822603449929, -5.6]"
149,goal_015,9,exito,4296,857.03,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,9,1895541371,exito,,137.472,0,0,"[-4.451138064035454, -5.6]"
150,goal_015,10,exito,4296,856.95,03,sthwp,524,1,E2.1,E2.1-R0,False,sthwp,524,03,10,4221896247,exito,,137.472,0,0,"[-0.876471941662759, -5.6]"
