episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
29,goal_003,9,exito,11206,1752.92,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2024160849,exito,,358.592,0,0,"[-19.8, -14.953676367172413]"
30,goal_003,10,exito,11209,1735.86,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,538350197,exito,,358.688,0,0,"[-19.8, -19.506562224244735]"
31,goal_004,1,exito,11168,1747.02,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2009062484,exito,,357.376,0,0,"[-19.8, -19.07178882502466]"
32,goal_004,2,exito,11168,1729.12,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,4004941294,exito,,357.376,0,0,"[-19.8, 5.923616843533788]"
33,goal_004,3,exito,11168,1747.42,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2578562424,exito,,357.376,0,0,"[-19.8, -17.798604242733038]"
34,goal_004,4,exito,11168,1747.02,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,131410139,exito,,357.376,0,0,"[-19.8, -1.5003155622349755]"
35,goal_004,5,exito,11166,1747.38,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,1892816973,exito,,357.312,0,0,"[-19.8, -9.105347305992469]"
36,goal_004,6,exito,11168,1747.42,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3923462647,exito,,357.376,0,0,"[-19.8, 19.281780959817077]"
37,goal_004,7,exito,11169,1746.55,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2665249121,exito,,357.408,0,0,"[-19.8, -27.606490685258215]"
38,goal_004,8,exito,11168,1747.4,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,241394928,exito,,357.376,0,0,"[-19.8, 9.877730523421397]"
39,goal_004,9,exito,11168,1744.65,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2036618342,exito,,357.376,0,0,"[-19.8, -12.992546312602785]"
40,goal_004,10,exito,11168,1747.43,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,2561340688,exito,,357.376,0,0,"[-19.8, 27.992124926877484]"
41,goal_005,1,exito,11160,1743.85,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,1928383185,exito,,357.12,0,0,"[-19.8, -9.236307023080398]"
42,goal_005,2,exito,11160,1743.78,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3959004011,exito,,357.12,0,0,"[-19.8, 3.762281866588787]"
43,goal_005,3,exito,11159,1743.72,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2633935869,exito,,357.088,0,0,"[-19.8, -5.934947108049703]"
44,goal_005,4,exito,11160,1743.55,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,43662942,exito,,357.12,0,0,"[-19.8, 13.213126014151294]"
45,goal_005,5,exito,11160,1743.76,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,1973227208,exito,,357.12,0,0,"[-19.8, 0.9746254495702155]"
46,goal_005,6,exito,11159,1743.7,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3969146738,exito,,357.088,0,0,"[-19.8, -4.8645096852449345]"
47,goal_005,7,exito,11159,1743.69,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2610130916,exito,,357.088,0,0,"[-19.8, 25.671254903929665]"
48,goal_005,8,exito,11159,1743.69,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,187462261,exito,,357.088,0,0,"[-19.8, 15.436822194314852]"
49,goal_005,9,exito,11159,1743.69,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2083209955,exito,,357.088,0,0,"[-19.8, -4.740029591306892]"
50,goal_005,10,exito,11160,1743.67,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,92130729,exito,,357.12,0,0,"[-19.8, -22.860528080921682]"
51,goal_006,1,exito,11159,1742.88,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,1932697830,exito,,357.088,0,0,"[-19.8, -0.17769000040501337]"
52,goal_006,2,exito,11159,1742.85,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3929796956,exito,,357.088,0,0,"[-19.8, 19.87463807258842]"
53,goal_006,3,exito,11159,1735.59,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2638004682,exito,,357.088,0,0,"[-19.8, -12.607471164863185]"
54,goal_006,4,exito,11159,1742.83,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,56120425,exito,,357.088,0,0,"[-19.8, -11.03973904128622]"
55,goal_006,5,exito,11159,1741.62,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,1952408831,exito,,357.088,0,0,"[-19.8, 18.586092670420793]"
56,goal_006,6,exito,11159,1742.85,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3981849925,exito,,357.088,0,0,"[-19.8, 18.34436750570566]"
57,goal_006,7,exito,11159,1742.76,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2589001171,exito,,357.088,0,0,"[-19.8, 8.351884381547155]"
58,goal_006,8,exito,11159,1742.67,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,183375938,exito,,357.088,0,0,"[-19.8, 22.29770366803004]"
59,goal_006,9,exito,11159,1742.86,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2112432340,exito,,357.088,0,0,"[-19.8, -1.5849360134330865]"
60,goal_006,10,exito,11159,1722.89,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,3183585996,exito,,357.088,0,0,"[-19.8, -2.594917731415558]"
61,goal_007,1,exito,11167,1740.61,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,1903435455,exito,,357.344,0,0,"[-19.8, 10.56294532583745]"
62,goal_007,2,exito,11168,1710.36,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3900526341,exito,,357.376,0,0,"[-19.8, 12.263940158692954]"
63,goal_007,3,exito,11167,1740.58,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2675605395,exito,,357.344,0,0,"[-19.8, -13.28753681117654]"
64,goal_007,4,exito,11166,1740.78,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,18803248,exito,,357.312,0,0,"[-19.8, 10.764961132425638]"
65,goal_007,5,exito,11167,1740.64,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,1981405862,exito,,357.344,0,0,"[-19.8, -3.3672170877068286]"
66,goal_007,6,exito,11167,1740.6,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,4010838812,exito,,357.344,0,0,"[-19.8, -26.14856885357981]"
67,goal_007,7,exito,11167,1739.7,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2551692170,exito,,357.344,0,0,"[-19.8, 5.67102644891404]"
68,goal_007,8,exito,11168,1740.43,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,145270299,exito,,357.376,0,0,"[-19.8, -14.92348337039403]"
69,goal_007,9,exito,11167,1735.65,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2142213773,exito,,357.344,0,0,"[-19.8, 17.669128987524513]"
70,goal_007,10,exito,11167,1740.52,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,2943616290,exito,,357.344,0,0,"[-19.8, -2.8989485251648923]"
71,goal_008,1,exito,11167,1744.59,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,1891005576,exito,,357.344,0,0,"[-19.8, 25.939030660658528]"
72,goal_008,2,exito,11167,1744.58,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3921618226,exito,,357.344,0,0,"[-19.8, -6.1480977265871815]"
73,goal_008,3,exito,11166,1744.87,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2662864292,exito,,357.312,0,0,"[-19.8, -25.718135540263102]"
74,goal_008,4,exito,11166,1744.56,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,14450695,exito,,357.312,0,0,"[-19.8, 14.146646249944265]"
75,goal_008,5,exito,11166,1744.86,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2010886289,exito,,357.312,0,0,"[-19.8, 15.342083515887483]"
76,goal_008,6,exito,11166,1744.88,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,4006797611,exito,,357.312,0,0,"[-19.8, 2.406777493852512]"
77,goal_008,7,exito,11166,1744.57,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2580926909,exito,,357.312,0,0,"[-19.8, -13.226884062721489]"
78,goal_008,8,exito,11167,1744.66,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,157994028,exito,,357.344,0,0,"[-19.8, 9.229244824192051]"
79,goal_008,9,exito,11165,1744.8,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,2121137338,exito,,357.28,0,0,"[-19.8, -3.4000846020084423]"
80,goal_008,10,exito,11166,1744.54,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,399008327,exito,,357.312,0,0,"[-19.8, -27.587327644641036]"
81,goal_009,1,exito,11173,1746.21,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2078946229,exito,,357.536,0,0,"[-19.8, 3.6200205617960033]"
82,goal_009,2,exito,11173,1746.2,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3806552591,exito,,357.536,0,0,"[-19.8, -3.7132121453728484]"
83,goal_009,3,exito,11173,1745.32,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2514768537,exito,,357.536,0,0,"[-19.8, 8.04021824945693]"
84,goal_009,4,exito,11173,1746.23,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,192988986,exito,,357.536,0,0,"[-19.8, -26.166841057770338]"
85,goal_009,5,exito,11173,1746.27,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2089285548,exito,,357.536,0,0,"[-19.8, -13.440547558286541]"
86,goal_009,6,exito,11172,1746.35,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3851331094,exito,,357.504,0,0,"[-19.8, 18.379267922114973]"
87,goal_009,7,exito,11173,1746.19,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2458490496,exito,,357.536,0,0,"[-19.8, 3.4349064409999714]"
88,goal_009,8,exito,11173,1746.21,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,37128977,exito,,357.536,0,0,"[-19.8, -7.4553238846957655]"
89,goal_009,9,exito,11173,1746.25,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1966193543,exito,,357.536,0,0,"[-19.8, -0.4614182046357883]"
90,goal_009,10,exito,11173,1733.26,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,1336635921,exito,,357.536,0,0,"[-19.8, 20.659898807509474]"
91,goal_010,1,exito,11166,1744.12,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2049464706,exito,,357.312,0,0,"[-19.8, -0.5826418925105303]"
92,goal_010,2,exito,11166,1742.7,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3810592824,exito,,357.312,0,0,"[-19.8, -13.45034247863941]"
93,goal_010,3,exito,11166,1744.16,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2485532846,exito,,357.312,0,0,"[-19.8, -11.35943297572256]"
94,goal_010,4,exito,11166,1744.03,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,172141837,exito,,357.312,0,0,"[-19.8, -15.956451512214626]"
95,goal_010,5,exito,11166,1744.05,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2101714331,exito,,357.312,0,0,"[-19.8, -10.678823842464618]"
96,goal_010,6,exito,11163,1745.18,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3830238241,exito,,357.216,0,0,"[-19.8, 25.622104658012432]"
97,goal_010,7,exito,11166,1722.02,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2471230647,exito,,357.312,0,0,"[-19.8, 22.641923548165764]"
98,goal_010,8,exito,11163,1745.14,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,66380070,exito,,357.216,0,0,"[-19.8, -3.005732459410682]"
99,goal_010,9,exito,11166,1716.12,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1962135984,exito,,357.312,0,0,"[-19.8, -7.152287965645773]"
100,goal_010,10,exito,11163,1745.18,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,4145485172,exito,,357.216,0,0,"[-19.8, -3.668562200343881]"
101,goal_011,1,exito,11174,1745.99,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2045987041,exito,,357.568,0,0,"[-19.8, -19.270291781788252]"
102,goal_011,2,exito,11174,1745.96,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3774486875,exito,,357.568,0,0,"[-19.8, -12.690007603605864]"
103,goal_011,3,exito,11174,1746.08,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2549950925,exito,,357.568,0,0,"[-19.8, 15.772824932150101]"
104,goal_011,4,exito,11174,1744.48,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,161070190,exito,,357.568,0,0,"[-19.8, -25.383471940395527]"
105,goal_011,5,exito,11174,1746.07,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2124319992,exito,,357.568,0,0,"[-19.8, -19.66131716504288]"
106,goal_011,6,exito,11174,1736.95,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3885489474,exito,,357.568,0,0,"[-19.8, -5.187125077254625]"
107,goal_011,7,exito,11174,1745.98,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2425417172,exito,,357.568,0,0,"[-19.8, -12.002800432263728]"
108,goal_011,8,exito,11174,1746.09,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,3141701,exito,,357.568,0,0,"[-19.8, -17.704656170221263]"
109,goal_011,9,exito,11174,1745.96,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1999159507,exito,,357.568,0,0,"[-19.8, -16.146555146674242]"
110,goal_011,10,exito,11174,1745.95,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,598736519,exito,,357.568,0,0,"[-19.8, 13.678097499678055]"
111,goal_012,1,exito,11168,1745.33,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2016486102,exito,,357.376,0,0,"[-19.8, -24.587401332561754]"
112,goal_012,2,exito,11170,1743.87,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3778573164,exito,,357.44,0,0,"[-19.8, -0.2146191350565686]"
113,goal_012,3,exito,11172,1743.7,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2520728570,exito,,357.504,0,0,"[-19.8, -0.8900251575241195]"
114,goal_012,4,exito,11172,1744.01,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,140236377,exito,,357.504,0,0,"[-19.8, -4.091482327638329]"
115,goal_012,5,exito,11168,1745.33,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2136794831,exito,,357.376,0,0,"[-19.8, -11.712813482739804]"
116,goal_012,6,exito,11168,1745.48,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3864377205,exito,,357.376,0,0,"[-19.8, 21.85896610832222]"
117,goal_012,7,exito,11172,1744.08,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2438105059,exito,,357.504,0,0,"[-19.8, 20.76826550529707]"
118,goal_012,8,exito,11170,1743.86,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,32348786,exito,,357.44,0,0,"[-19.8, 11.363832624934107]"
119,goal_012,9,exito,11172,1744.12,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1995090660,exito,,357.504,0,0,"[-19.8, 8.873891391366945]"
120,goal_012,10,exito,11170,1743.82,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,2601753058,exito,,357.44,0,0,"[-19.8, 13.15097337655962]"
121,goal_013,1,exito,11173,1746.22,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2054659215,exito,,357.536,0,0,"[-19.8, 19.771765347574437]"
122,goal_013,2,exito,11173,1746.03,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3816738101,exito,,357.536,0,0,"[-19.8, -25.62800038068016]"
123,goal_013,3,exito,11173,1746.16,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2491022755,exito,,357.536,0,0,"[-19.8, 4.4336103105254985]"
124,goal_013,4,exito,11173,1746.17,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,169699328,exito,,357.536,0,0,"[-19.8, 6.722463888789075]"
125,goal_013,5,exito,11173,1746.05,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2098878614,exito,,357.536,0,0,"[-19.8, 17.88957538620887]"
126,goal_013,6,exito,11173,1746.16,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3826452780,exito,,357.536,0,0,"[-19.8, -15.908902068196904]"
127,goal_013,7,exito,11173,1742.87,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2467576250,exito,,357.536,0,0,"[-19.8, 16.300311771671876]"
128,goal_013,8,exito,11173,1746.16,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,61547563,exito,,357.536,0,0,"[-19.8, -15.881413541593755]"
129,goal_013,9,exito,11173,1746.13,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1957434557,exito,,357.536,0,0,"[-19.8, 7.121544432119911]"
130,goal_013,10,exito,11173,1746.17,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,2309371404,exito,,357.536,0,0,"[-19.8, 15.016417122473529]"
131,goal_014,1,exito,11164,1744.92,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2075522744,exito,,357.248,0,0,"[-19.8, -27.270742661429903]"
132,goal_014,2,exito,11167,1743.72,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3804014338,exito,,357.344,0,0,"[-19.8, -4.342231828761333]"
133,goal_014,3,exito,11167,1743.85,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2512099220,exito,,357.344,0,0,"[-19.8, 20.515635094938734]"
134,goal_014,4,exito,11169,1705.09,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,199164471,exito,,357.408,0,0,"[-19.8, 7.0238549850592715]"
135,goal_014,5,exito,11165,1745.26,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2094543521,exito,,357.28,0,0,"[-19.8, 17.961184908069185]"
136,goal_014,6,exito,11165,1738.64,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3855704859,exito,,357.28,0,0,"[-19.8, -21.02971141216146]"
137,goal_014,7,exito,11167,1743.73,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2463519629,exito,,357.344,0,0,"[-19.8, -16.89048169900807]"
138,goal_014,8,exito,11167,1743.65,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,40455708,exito,,357.344,0,0,"[-19.8, -8.935495461644221]"
139,goal_014,9,exito,11169,1743.91,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1970175626,exito,,357.408,0,0,"[-19.8, 21.780270407666052]"
140,goal_014,10,exito,11167,1743.78,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,823808361,exito,,357.344,0,0,"[-19.8, -3.582180033430055]"
141,goal_015,1,exito,11171,1738.05,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2130370621,exito,,357.472,0,0,"[-19.8, -12.254872373378186]"
142,goal_015,2,exito,11171,1746.1,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3891507591,exito,,357.472,0,0,"[-19.8, 26.604117149318505]"
143,goal_015,3,exito,11171,1717.92,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,3,2431942929,exito,,357.472,0,0,"[-19.8, -22.014647448642286]"
144,goal_015,4,exito,11171,1746.07,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,4,244323506,exito,,357.472,0,0,"[-19.8, 8.53477243247338]"
145,goal_015,5,exito,11171,1745.97,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,5,2039948324,exito,,357.472,0,0,"[-19.8, -16.591476106137826]"
146,goal_015,6,exito,11171,1745.97,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,6,3768481182,exito,,357.472,0,0,"[-19.8, 21.39777180002082]"
147,goal_015,7,exito,11171,1745.93,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,7,2543404296,exito,,357.472,0,0,"[-19.8, 11.954852524050045]"
148,goal_015,8,exito,11171,1745.91,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,8,119953561,exito,,357.472,0,0,"[-19.8, -6.813716739364598]"
149,goal_015,9,exito,11171,1746.12,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,9,1881237519,exito,,357.472,0,0,"[-19.8, -1.9758879419901487]"
150,goal_015,10,exito,11171,1742.96,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,10,2899143120,exito,,357.472,0,0,"[-19.8, -23.474096985700896]"
151,goal_016,1,exito,11175,1745.95,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,1,2134411786,exito,,357.6,0,0,"[-19.8, -25.613544793383742]"
152,goal_016,2,exito,11176,1746.27,04,subwp,123,1,E2.1,E2.1-R0,False,subwp,123,04,2,3862027184,exito,,357.632,0,0,"[-19.8, -24.964171266937296]"
