episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
88,goal_009,8,exito,5566,1037.39,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,3870982082,exito,,178.112,0,0,"[-6.6, -11.114631809970598]"
89,goal_009,9,exito,5566,1037.4,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,2445102932,exito,,178.112,0,0,"[-6.6, -7.39007165451812]"
90,goal_009,10,exito,5566,1037.44,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,1351974283,exito,,178.112,0,0,"[-6.6, -12.18579374235942]"
91,goal_010,1,exito,5566,1037.37,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,2661592401,exito,,178.112,0,0,"[-6.6, 9.26231766054328]"
92,goal_010,2,exito,5566,1037.39,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,128842987,exito,,178.112,0,0,"[-6.6, -4.14801925625658]"
93,goal_010,3,exito,5566,1037.41,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,1890241661,exito,,178.112,0,0,"[-6.6, -5.921923242751749]"
94,goal_010,4,exito,5566,1037.05,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,4006500830,exito,,178.112,0,0,"[-6.6, 0.680477395439545]"
95,goal_010,5,exito,5566,1037.37,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,2580113736,exito,,178.112,0,0,"[-6.6, 5.7561627576768455]"
96,goal_010,6,exito,5566,1037.44,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,12597490,exito,,178.112,0,0,"[-6.6, -3.5834753784494597]"
97,goal_010,7,exito,5566,1035.3,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2009532516,exito,,178.112,0,0,"[-6.6, -12.81147780087127]"
98,goal_010,8,exito,5566,1037.38,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,3883406837,exito,,178.112,0,0,"[-6.6, -12.845240005394722]"
99,goal_010,9,exito,5566,1037.43,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,2424251747,exito,,178.112,0,0,"[-6.6, 4.271150741917869]"
100,goal_010,10,exito,5566,1031.35,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,3895007982,exito,,178.112,0,0,"[-6.6, 4.243137570009921]"
101,goal_011,1,exito,5566,1037.37,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,1724729211,exito,,178.112,0,0,"[-6.6, 8.074422971946337]"
102,goal_011,2,exito,5566,1037.43,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,4291040961,exito,,178.112,0,0,"[-6.6, -6.511319638134852]"
103,goal_011,3,exito,5566,1024.94,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,2294490711,exito,,178.112,0,0,"[-6.6, -12.070201827329363]"
104,goal_011,4,exito,5566,1037.37,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,380089332,exito,,178.112,0,0,"[-6.6, 10.208117080289922]"
105,goal_011,5,exito,5566,1037.43,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,1637909346,exito,,178.112,0,0,"[-6.6, 11.743252139451146]"
106,goal_011,6,exito,5566,1024.97,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,4171879128,exito,,178.112,0,0,"[-6.6, -10.156115498976703]"
107,goal_011,7,exito,5566,1035.61,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2410603086,exito,,178.112,0,0,"[-6.6, -0.28644883011164807]"
108,goal_011,8,exito,5566,1037.46,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,521273311,exito,,178.112,0,0,"[-6.6, -1.1273209499661063]"
109,goal_011,9,exito,5566,1031.65,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,1746325321,exito,,178.112,0,0,"[-6.6, -10.800490015785876]"
110,goal_011,10,exito,5566,1030.93,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,862632658,exito,,178.112,0,0,"[-6.6, -4.078576076998644]"
111,goal_012,1,exito,5566,1037.43,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,1729047884,exito,,178.112,0,0,"[-6.6, -7.772550168682949]"
112,goal_012,2,exito,5566,1035.6,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,4261838070,exito,,178.112,0,0,"[-6.6, 7.159503982931416]"
113,goal_012,3,exito,5566,1020.15,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,2298563680,exito,,178.112,0,0,"[-6.6, -5.8439800298638644]"
114,goal_012,4,exito,5566,1037.41,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,392550851,exito,,178.112,0,0,"[-6.6, -2.894427426555442]"
115,goal_012,5,exito,5566,1037.39,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,1617094997,exito,,178.112,0,0,"[-6.6, -12.20140234811245]"
116,goal_012,6,exito,5566,1015.05,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,4184586479,exito,,178.112,0,0,"[-6.6, -12.670015758620062]"
117,goal_012,7,exito,5566,1037.42,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2389477497,exito,,178.112,0,0,"[-6.6, -5.763682894402892]"
118,goal_012,8,exito,5566,1037.41,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,517182952,exito,,178.112,0,0,"[-6.6, 3.5462119866344604]"
119,goal_012,9,exito,5566,1025.87,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,1775543678,exito,,178.112,0,0,"[-6.6, -13.286783586133183]"
120,goal_012,10,exito,5566,1037.42,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,2346114487,exito,,178.112,0,0,"[-6.6, 5.613021515345671]"
121,goal_013,1,exito,5570,1037.25,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,1699320597,exito,,178.24,0,0,"[-6.6, 13.071570762207394]"
122,goal_013,2,exito,5570,1033.62,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,4232102575,exito,,178.24,0,0,"[-6.6, 5.399805333445133]"
123,goal_013,3,exito,5570,1037.24,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,2336748089,exito,,178.24,0,0,"[-6.6, -2.1737295841350854]"
124,goal_013,4,exito,5570,1037.24,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,354641818,exito,,178.24,0,0,"[-6.6, 1.6599714899122298]"
125,goal_013,5,exito,5570,1036.51,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,1646548748,exito,,178.24,0,0,"[-6.6, 0.5611104337667293]"
126,goal_013,6,exito,5570,1037.25,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,4214032054,exito,,178.24,0,0,"[-6.6, 3.8673545579881443]"
127,goal_013,7,exito,5570,1037.22,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2351576608,exito,,178.24,0,0,"[-6.6, -8.152519252928471]"
128,goal_013,8,exito,5570,1037.25,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,479538097,exito,,178.24,0,0,"[-6.6, -0.36014909308214094]"
129,goal_013,9,exito,5570,1037.32,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,1804737319,exito,,178.24,0,0,"[-6.6, -13.005641366809478]"
130,goal_013,10,exito,5570,1037.24,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,2573431385,exito,,178.24,0,0,"[-6.6, 13.144707055685844]"
131,goal_014,1,exito,5568,1037.6,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,1686894882,exito,,178.176,0,0,"[-6.6, -8.027761347981706]"
132,goal_014,2,exito,5568,1037.61,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,4253198488,exito,,178.176,0,0,"[-6.6, -3.751749199386744]"
133,goal_014,3,exito,5568,1037.59,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,2324011022,exito,,178.176,0,0,"[-6.6, -6.530480251768304]"
134,goal_014,4,exito,5568,1037.61,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,350293421,exito,,178.176,0,0,"[-6.6, -8.033779467974679]"
135,goal_014,5,exito,5568,1037.6,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,1676033339,exito,,178.176,0,0,"[-6.6, -7.277206896449157]"
136,goal_014,6,exito,5568,1037.6,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,4209994881,exito,,178.176,0,0,"[-6.6, -0.21568883470440514]"
137,goal_014,7,exito,5568,1036.64,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2380815383,exito,,178.176,0,0,"[-6.6, -6.127974958834554]"
138,goal_014,8,exito,5568,1037.59,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,492257670,exito,,178.176,0,0,"[-6.6, 7.462256349590755]"
139,goal_014,9,exito,5568,1037.6,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,9,1783656720,exito,,178.176,0,0,"[-6.6, -9.423137044709614]"
140,goal_014,10,exito,5568,1033.9,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,10,568268092,exito,,178.176,0,0,"[-6.6, -4.794916265633799]"
141,goal_015,1,exito,5573,1038.86,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,1,1640296359,exito,,178.336,0,0,"[-6.6, -2.5700536712869178]"
142,goal_015,2,exito,5572,1038.74,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,2,4174233117,exito,,178.304,0,0,"[-6.6, 8.190754072685614]"
143,goal_015,3,exito,5573,1028.26,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,3,2412416651,exito,,178.336,0,0,"[-6.6, 10.966209257862296]"
144,goal_015,4,exito,5573,1038.84,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,4,296622888,exito,,178.336,0,0,"[-6.6, -0.17952471023888847]"
145,goal_015,5,exito,5573,1038.82,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,5,1722362814,exito,,178.336,0,0,"[-6.6, -9.85881228627271]"
146,goal_015,6,exito,5573,1026.33,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,6,4288707076,exito,,178.336,0,0,"[-6.6, -10.620839312618845]"
147,goal_015,7,exito,5573,1036.62,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,7,2292664978,exito,,178.336,0,0,"[-6.6, -0.020679265297800554]"
148,goal_015,8,exito,5572,1038.71,02,sthwp,123,1,E2.1,E2.1-R0,False,sthwp,123,02,8,404248323,exito,,178.304,0,0,"[-6.6, 2.832005671104873]"
