episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
11,goal_002,1,exito,11196,1836.68,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1997906265,exito,,358.272,0,0,"[-19.8, 12.00212040081942]"
12,goal_002,2,exito,11196,1836.8,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3994874083,exito,,358.272,0,0,"[-19.8, -0.11627961167947132]"
13,goal_002,3,exito,11196,1836.83,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2568732789,exito,,358.272,0,0,"[-19.8, -7.343466721716504]"
14,goal_002,4,exito,11196,1836.81,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,125785558,exito,,358.272,0,0,"[-19.8, 28.469932986530612]"
15,goal_002,5,exito,11196,1836.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1886938432,exito,,358.272,0,0,"[-19.8, 7.87368718736132]"
16,goal_002,6,exito,11196,1836.82,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3916510458,exito,,358.272,0,0,"[-19.8, -10.48996418913151]"
17,goal_002,7,exito,11196,1836.85,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2658534508,exito,,358.272,0,0,"[-19.8, -1.991921846881056]"
18,goal_002,8,exito,11196,1836.76,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,248060413,exito,,358.272,0,0,"[-19.8, -24.377195856873353]"
19,goal_002,9,exito,11196,1836.78,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2043554155,exito,,358.272,0,0,"[-19.8, 25.335736316297776]"
20,goal_002,10,exito,11196,1836.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,3860538320,exito,,358.272,0,0,"[-19.8, 5.54014036298468]"
21,goal_003,1,exito,11204,1847.88,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1968381696,exito,,358.528,0,0,"[-19.8, -11.314636213442112]"
22,goal_003,2,exito,11204,1848.01,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3965341370,exito,,358.528,0,0,"[-19.8, -25.965851464953502]"
23,goal_003,3,exito,11205,1847.17,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2606595628,exito,,358.56,0,0,"[-19.8, 23.91577836517844]"
24,goal_003,4,exito,11205,1847.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,87681935,exito,,358.56,0,0,"[-19.8, -9.309656561964038]"
25,goal_003,5,exito,11204,1846.17,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1916721945,exito,,358.528,0,0,"[-19.8, 21.05819197628782]"
26,goal_003,6,exito,11203,1848.04,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3946285731,exito,,358.496,0,0,"[-19.8, -9.00623866403905]"
27,goal_003,7,exito,11205,1847.72,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2620439093,exito,,358.56,0,0,"[-19.8, -10.017815181315207]"
28,goal_003,8,exito,11204,1847.7,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,210741156,exito,,358.528,0,0,"[-19.8, -16.030292142921162]"
29,goal_003,9,exito,11204,1847.88,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2072549170,exito,,358.528,0,0,"[-19.8, -9.299355378593756]"
30,goal_003,10,exito,11204,1846.2,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,4105079870,exito,,358.528,0,0,"[-19.8, -9.823282166108065]"
31,goal_004,1,exito,11159,1841.42,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1955689783,exito,,357.088,0,0,"[-19.8, 20.765830721412808]"
32,goal_004,2,exito,11171,1834.23,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3986171021,exito,,357.472,0,0,"[-19.8, 16.528725217890052]"
33,goal_004,3,exito,11159,1841.49,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2594116635,exito,,357.088,0,0,"[-19.8, 23.225741235974876]"
34,goal_004,4,exito,11159,1841.5,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,83591608,exito,,357.088,0,0,"[-19.8, 22.591721344146826]"
35,goal_004,5,exito,11159,1841.45,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1945940270,exito,,357.088,0,0,"[-19.8, 21.607942044569743]"
36,goal_004,6,exito,11159,1841.44,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3941982356,exito,,357.088,0,0,"[-19.8, 2.8681569064939483]"
37,goal_004,7,exito,11159,1841.44,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2649935874,exito,,357.088,0,0,"[-19.8, -23.655186500362646]"
38,goal_004,8,exito,11172,1838.22,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,223202707,exito,,357.504,0,0,"[-19.8, 21.598302861825175]"
39,goal_004,9,exito,11159,1841.47,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2051734789,exito,,357.088,0,0,"[-19.8, -10.878282552571116]"
40,goal_004,10,exito,11159,1841.38,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,1276308315,exito,,357.088,0,0,"[-19.8, 18.86093782634788]"
41,goal_005,1,exito,11161,1834.8,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1910399922,exito,,357.152,0,0,"[-19.8, -19.62030705260982]"
42,goal_005,2,exito,11164,1833.9,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3906417160,exito,,357.248,0,0,"[-19.8, -20.50451591370628]"
43,goal_005,3,exito,11163,1834.77,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2681209502,exito,,357.216,0,0,"[-19.8, 26.567679587221225]"
44,goal_005,4,exito,11165,1834.21,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,28612413,exito,,357.28,0,0,"[-19.8, 4.215246308067997]"
45,goal_005,5,exito,11161,1834.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1991485355,exito,,357.152,0,0,"[-19.8, -6.856933113433241]"
46,goal_005,6,exito,11170,1830.53,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,4022007313,exito,,357.44,0,0,"[-19.8, 24.469692320687994]"
47,goal_005,7,exito,11161,1834.7,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2562573959,exito,,357.152,0,0,"[-19.8, 7.363601433882437]"
48,goal_005,8,exito,11162,1835.1,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,134404886,exito,,357.184,0,0,"[-19.8, -25.261738646440577]"
49,goal_005,9,exito,11162,1835.1,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2131094400,exito,,357.184,0,0,"[-19.8, 18.286933249074192]"
50,goal_005,10,exito,11162,1835.11,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,3519402978,exito,,357.184,0,0,"[-19.8, -10.561186781583993]"
51,goal_006,1,exito,11160,1832.11,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1880885637,exito,,357.12,0,0,"[-19.8, -18.403263567509917]"
52,goal_006,2,exito,11148,1835.63,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3910490175,exito,,356.736,0,0,"[-19.8, -26.834027814753544]"
53,goal_006,3,col_exit,5789,690.19,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2652006569,col_exit,exit,185.248,0,0,"[-19.8, -20.410573725841324]"
54,goal_006,4,exito,11149,1835.17,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,7798026,exito,,356.768,0,0,"[-19.8, -28.032861690052858]"
55,goal_006,5,exito,11148,1835.63,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2003946908,exito,,356.736,0,0,"[-19.8, -15.820454048734806]"
56,goal_006,6,exito,11148,1835.53,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,4000881702,exito,,356.736,0,0,"[-19.8, 9.313889346265672]"
57,goal_006,7,exito,11157,1832.41,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2575281328,exito,,357.024,0,0,"[-19.8, 24.590420532620556]"
58,goal_006,8,exito,11156,1832.0,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,163623201,exito,,356.992,0,0,"[-19.8, 25.284064570064483]"
59,goal_006,9,exito,11157,1832.06,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2127004087,exito,,357.024,0,0,"[-19.8, 10.17155188741609]"
60,goal_006,10,exito,11160,1832.04,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,1769583751,exito,,357.12,0,0,"[-19.8, -9.178378593551733]"
61,goal_007,1,exito,11164,1829.18,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1918547932,exito,,357.248,0,0,"[-19.8, 19.976236045305345]"
62,goal_007,2,exito,11164,1829.17,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3948144230,exito,,357.248,0,0,"[-19.8, 18.073591121191082]"
63,goal_007,3,exito,11164,1829.28,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2622805744,exito,,357.248,0,0,"[-19.8, 16.24751272093547]"
64,goal_007,4,exito,11164,1829.13,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,36717395,exito,,357.248,0,0,"[-19.8, 4.398286527162926]"
65,goal_007,5,exito,11165,1828.07,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1966568389,exito,,357.28,0,0,"[-19.8, -12.439988319221248]"
66,goal_007,6,exito,11172,1827.77,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3963495039,exito,,357.504,0,0,"[-19.8, 14.903070066374944]"
67,goal_007,7,exito,11165,1829.57,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2604208873,exito,,357.28,0,0,"[-19.8, -11.61246060739791]"
68,goal_007,8,exito,11164,1829.31,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,193335160,exito,,357.248,0,0,"[-19.8, -0.8218612957026293]"
69,goal_007,9,exito,11164,1829.32,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2088845294,exito,,357.248,0,0,"[-19.8, 24.259151346480238]"
70,goal_007,10,exito,11164,1829.29,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,2076973929,exito,,357.248,0,0,"[-19.8, -22.5639810173332]"
71,goal_008,1,exito,11161,1834.7,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,1939398123,exito,,357.152,0,0,"[-19.8, -13.460216169679024]"
72,goal_008,2,exito,11162,1809.05,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3935407185,exito,,357.184,0,0,"[-19.8, 11.414423809855798]"
73,goal_008,3,exito,11162,1834.56,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2643901639,exito,,357.184,0,0,"[-19.8, -2.703803613083542]"
74,goal_008,4,exito,11161,1828.43,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,66201956,exito,,357.152,0,0,"[-19.8, 9.910071736205381]"
75,goal_008,5,exito,11162,1834.73,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,1962220018,exito,,357.184,0,0,"[-19.8, -20.369472413703548]"
76,goal_008,6,exito,11162,1834.57,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3992733768,exito,,357.184,0,0,"[-19.8, -1.7661431451995984]"
77,goal_008,7,exito,11162,1834.55,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2600171742,exito,,357.184,0,0,"[-19.8, 27.719635996083422]"
78,goal_008,8,exito,11163,1834.48,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,172254543,exito,,357.216,0,0,"[-19.8, -15.841074602242863]"
79,goal_008,9,exito,11162,1828.35,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2101564889,exito,,357.184,0,0,"[-19.8, 11.259097067466191]"
80,goal_008,10,exito,11162,1834.67,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,3278928908,exito,,357.184,0,0,"[-19.8, 1.606092619430303]"
81,goal_009,1,exito,11172,1817.78,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2026150614,exito,,357.504,0,0,"[-19.8, 16.16038351678004]"
82,goal_009,2,exito,11172,1834.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3788360556,exito,,357.504,0,0,"[-19.8, 2.0860774384542613]"
83,goal_009,3,exito,11173,1834.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2529885178,exito,,357.536,0,0,"[-19.8, 18.04398515690604]"
84,goal_009,4,exito,11175,1834.1,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,145649241,exito,,357.6,0,0,"[-19.8, -4.191424738607359]"
85,goal_009,5,exito,11172,1834.58,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2141806287,exito,,357.504,0,0,"[-19.8, -8.304346092175434]"
86,goal_009,6,exito,11173,1834.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3869249397,exito,,357.536,0,0,"[-19.8, 13.684940509213579]"
87,goal_009,7,exito,11172,1834.39,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2443657187,exito,,357.504,0,0,"[-19.8, 23.108428478278352]"
88,goal_009,8,exito,11172,1832.83,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,18358898,exito,,357.504,0,0,"[-19.8, 2.104205292914194]"
89,goal_009,9,exito,11172,1834.63,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,1981747940,exito,,357.504,0,0,"[-19.8, 15.37806795040919]"
90,goal_009,10,exito,11172,1834.47,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,2601741402,exito,,357.504,0,0,"[-19.8, 23.670661421006486]"
91,goal_010,1,exito,11159,1837.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2030498017,exito,,357.088,0,0,"[-19.8, 1.3901610589989009]"
92,goal_010,2,exito,11160,1837.5,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,3759120731,exito,,357.12,0,0,"[-19.8, 16.13297103342086]"
93,goal_010,3,exito,11159,1837.74,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,2533921229,exito,,357.088,0,0,"[-19.8, 2.5074258040909925]"
94,goal_010,4,exito,11159,1837.73,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,158073966,exito,,357.088,0,0,"[-19.8, -28.061624923663548]"
95,goal_010,5,exito,11159,1837.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2120955128,exito,,357.088,0,0,"[-19.8, 5.94363643717953]"
96,goal_010,6,exito,11159,1837.65,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,3881985346,exito,,357.088,0,0,"[-19.8, -0.08224994999871715]"
97,goal_010,7,exito,11159,1837.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,2422560212,exito,,357.088,0,0,"[-19.8, -17.791126399941316]"
98,goal_010,8,exito,11159,1837.7,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,14305349,exito,,357.088,0,0,"[-19.8, -12.73904360909022]"
99,goal_010,9,exito,11159,1837.64,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2011003091,exito,,357.088,0,0,"[-19.8, -16.98002225082512]"
100,goal_010,10,exito,11159,1837.76,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,598674239,exito,,357.088,0,0,"[-19.8, 24.59950254099271]"
101,goal_011,1,exito,11172,1834.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2907395754,exito,,357.504,0,0,"[-19.8, -26.03651541294605]"
102,goal_011,2,exito,11177,1826.7,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,876742416,exito,,357.664,0,0,"[-19.8, 9.618251047666485]"
103,goal_011,3,exito,11170,1834.76,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,1128609670,exito,,357.44,0,0,"[-19.8, 0.867946345460827]"
104,goal_011,4,exito,11170,1834.11,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,3709968933,exito,,357.44,0,0,"[-19.8, -13.626898796406458]"
105,goal_011,5,exito,11170,1834.75,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2854654643,exito,,357.44,0,0,"[-19.8, 4.791344047596336]"
106,goal_011,6,exito,11170,1834.77,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,858768137,exito,,357.44,0,0,"[-19.8, 22.50238546081196]"
107,goal_011,7,exito,11170,1834.82,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,1143534495,exito,,357.44,0,0,"[-19.8, 21.110380324097477]"
108,goal_011,8,exito,11170,1834.76,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,3566726670,exito,,357.44,0,0,"[-19.8, 15.525164513825361]"
109,goal_011,9,exito,11172,1798.76,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2744180376,exito,,357.504,0,0,"[-19.8, 12.072491859836342]"
110,goal_011,10,exito,11170,1834.82,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,3262504577,exito,,357.44,0,0,"[-19.8, 20.682786092132996]"
111,goal_012,1,exito,11162,1826.9,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2894675101,exito,,357.184,0,0,"[-19.8, -3.511433748659713]"
112,goal_012,2,exito,11162,1837.42,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,897608999,exito,,357.184,0,0,"[-19.8, 17.806822226367135]"
113,goal_012,3,exito,11162,1837.34,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,1116167601,exito,,357.184,0,0,"[-19.8, -4.161060366105459]"
114,goal_012,4,exito,11162,1837.3,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,3705915410,exito,,357.184,0,0,"[-19.8, 25.27569671405144]"
115,goal_012,5,exito,11162,1837.3,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2883909764,exito,,357.184,0,0,"[-19.8, 21.593841235110364]"
116,goal_012,6,exito,11162,1834.52,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,854436158,exito,,357.184,0,0,"[-19.8, 23.16365352987502]"
117,goal_012,7,exito,11162,1837.3,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,1173002664,exito,,357.184,0,0,"[-19.8, -7.527732137700498]"
118,goal_012,8,exito,11162,1828.19,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,3579151417,exito,,357.184,0,0,"[-19.8, 26.328653176973226]"
119,goal_012,9,exito,11162,1837.25,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2723329199,exito,,357.184,0,0,"[-19.8, -6.572732167382608]"
120,goal_012,10,exito,11162,1837.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,2060040676,exito,,357.184,0,0,"[-19.8, 1.8334749907783419]"
121,goal_013,1,exito,11173,1834.6,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2932835012,exito,,357.536,0,0,"[-19.8, -10.333070136526931]"
122,goal_013,2,exito,11171,1834.56,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,935777150,exito,,357.472,0,0,"[-19.8, -8.861030786790725]"
123,goal_013,3,exito,11172,1834.95,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,1086448616,exito,,357.504,0,0,"[-19.8, -7.4768206172904375]"
124,goal_013,4,exito,11172,1834.57,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,3735385675,exito,,357.504,0,0,"[-19.8, -2.8877945935400673]"
125,goal_013,5,exito,11172,1834.44,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2845984477,exito,,357.504,0,0,"[-19.8, -4.3493064224235125]"
126,goal_013,6,exito,11171,1834.55,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,816519015,exito,,357.472,0,0,"[-19.8, 25.70273757098432]"
127,goal_013,7,exito,11172,1834.61,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,1202464753,exito,,357.504,0,0,"[-19.8, -20.3501278767093]"
128,goal_013,8,exito,11172,1834.47,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,3608361568,exito,,357.504,0,0,"[-19.8, -14.943566839251005]"
129,goal_013,9,exito,11172,1834.55,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2685668086,exito,,357.504,0,0,"[-19.8, -21.072025278003643]"
130,goal_013,10,exito,11173,1834.59,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,1752962570,exito,,357.536,0,0,"[-19.8, 9.56395377831625]"
131,goal_014,1,exito,11160,1837.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2936924403,exito,,357.12,0,0,"[-19.8, -1.9226778966815332]"
132,goal_014,2,exito,11160,1837.68,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,906279241,exito,,357.12,0,0,"[-19.8, 4.016402500615605]"
133,goal_014,3,exito,11161,1837.5,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,1090750943,exito,,357.152,0,0,"[-19.8, 3.835534833905819]"
134,goal_014,4,exito,11160,1837.58,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,3748076668,exito,,357.12,0,0,"[-19.8, 11.147124026967061]"
135,goal_014,5,exito,11160,1837.59,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2824875242,exito,,357.12,0,0,"[-19.8, 1.3773436609331626]"
136,goal_014,6,exito,11159,1837.72,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,828996944,exito,,357.088,0,0,"[-19.8, -26.806262560198263]"
137,goal_014,7,exito,11159,1837.77,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,1181633990,exito,,357.088,0,0,"[-19.8, -8.033368189444202]"
138,goal_014,8,exito,11160,1837.57,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,3604041815,exito,,357.12,0,0,"[-19.8, -0.24370575475422696]"
139,goal_014,9,exito,11161,1820.5,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2715181249,exito,,357.152,0,0,"[-19.8, -11.609558004209738]"
140,goal_014,10,exito,11159,1837.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,3502272879,exito,,357.088,0,0,"[-19.8, -24.938834096780564]"
141,goal_015,1,exito,11166,1833.5,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2856517238,exito,,357.312,0,0,"[-19.8, 15.797470270958131]"
142,goal_015,2,exito,11166,1835.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,860598220,exito,,357.312,0,0,"[-19.8, 10.792168695915937]"
143,goal_015,3,exito,11166,1835.69,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,3,1145872218,exito,,357.312,0,0,"[-19.8, 2.4430271933335415]"
144,goal_015,4,exito,11166,1835.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,4,3660057337,exito,,357.312,0,0,"[-19.8, 21.97951220861589]"
145,goal_015,5,exito,11164,1836.45,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,5,2905553519,exito,,357.248,0,0,"[-19.8, -9.021309603102262]"
146,goal_015,6,exito,11165,1821.72,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,6,874933205,exito,,357.28,0,0,"[-19.8, 24.124257027852646]"
147,goal_015,7,exito,11166,1835.61,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,7,1126259523,exito,,357.312,0,0,"[-19.8, 20.110793709138523]"
148,goal_015,8,exito,11164,1809.74,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,8,3550365394,exito,,357.248,0,0,"[-19.8, -23.003597147037834]"
149,goal_015,9,exito,11166,1835.75,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,9,2761520708,exito,,357.312,0,0,"[-19.8, -14.372751922811362]"
150,goal_015,10,exito,11166,1835.8,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,10,1293371862,exito,,357.312,0,0,"[-19.8, -21.306881731614]"
151,goal_016,1,exito,11171,1838.79,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,1,2877330497,exito,,357.472,0,0,"[-19.8, -14.600941819708973]"
152,goal_016,2,exito,11171,1838.85,04,subwp,524,1,E2.1,E2.1-R0,False,subwp,524,04,2,847889915,exito,,357.472,0,0,"[-19.8, 5.677845534651242]"
