episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton,policy_stage,evaluation_variant,dynamic_replanning,architecture,model_seed,warehouse,repetition,episode_seed,result,collision_phase,simulated_time,replan_attempts,replan_successes,pedestrian_initial_position
1,goal_001,1,exito,4152,839.72,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,1,2408886223,exito,,132.864,0,0,"[-6.718446397395786, -5.6]"
2,goal_001,2,exito,4150,838.51,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,2,379453045,exito,,132.8,0,0,"[-2.2069647995508848, -5.6]"
3,goal_001,3,exito,4149,837.43,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,3,1637535459,exito,,132.768,0,0,"[-2.4072436345728025, -5.6]"
4,goal_001,4,exito,4150,839.82,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,4,4294859584,exito,,132.8,0,0,"[-7.535240780105717, -5.6]"
5,goal_001,5,exito,4149,839.01,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,5,2298047446,exito,,132.768,0,0,"[-5.325226873534548, -5.6]"
6,goal_001,6,exito,4150,838.53,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,6,300956268,exito,,132.8,0,0,"[-6.897083913232515, -5.6]"
7,goal_001,7,exito,4149,839.85,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,7,1727466234,exito,,132.768,0,0,"[-6.888404804107127, -5.6]"
8,goal_001,8,exito,4150,840.06,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,8,4131919723,exito,,132.8,0,0,"[-8.62429564936008, -5.6]"
9,goal_001,9,exito,4149,838.78,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,9,2169448445,exito,,132.768,0,0,"[-8.1132706029188, -5.6]"
10,goal_001,10,exito,4150,837.36,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,10,4287599791,exito,,132.8,0,0,"[-3.8663746273285766, -5.6]"
11,goal_002,1,exito,4148,837.28,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,1,2388051448,exito,,132.736,0,0,"[-7.493557365073345, -5.6]"
12,goal_002,2,exito,4148,837.26,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,2,392139842,exito,,132.736,0,0,"[-4.816099690961217, -5.6]"
13,goal_002,3,exito,4148,836.21,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,3,1616422100,exito,,132.736,0,0,"[-6.292142272157968, -5.6]"
14,goal_002,4,exito,4148,837.55,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,4,4265357687,exito,,132.736,0,0,"[-5.408886044984655, -5.6]"
15,goal_002,5,exito,4148,837.84,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,5,2302345697,exito,,132.736,0,0,"[-4.865869350512393, -5.6]"
16,goal_002,6,exito,4148,837.03,03,sthwp,42,1,E2.1,E2.1-R0,False,sthwp,42,03,6,271732827,exito,,132.736,0,0,"[-7.958425201573388, -5.6]"
