episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2771,629.83
2,goal_01,exito,2769,631.82
3,goal_01,col_return,2013,271.6
4,goal_01,col_exit,777,8.78
5,goal_01,col_exit,755,6.61
6,goal_01,col_exit,747,4.76
7,goal_01,col_exit,748,4.37
8,goal_01,col_exit,753,6.02
9,goal_01,col_exit,737,2.54
10,goal_01,col_exit,757,7.12
11,goal_01,col_exit,750,5.52
12,goal_01,col_exit,747,4.58
13,goal_01,col_exit,754,6.46
14,goal_01,col_exit,732,1.86
15,goal_01,col_exit,758,5.96
16,goal_01,col_exit,756,6.8
17,goal_01,col_exit,747,4.77
18,goal_01,col_exit,748,4.36
19,goal_01,col_exit,753,6.01
20,goal_01,col_exit,737,2.54
21,goal_01,col_exit,757,7.13
22,goal_01,col_exit,750,5.52
23,goal_01,col_exit,747,4.59
24,goal_01,col_exit,754,6.46
25,goal_01,col_exit,732,1.85
26,goal_01,col_exit,758,5.96
27,goal_01,col_exit,756,6.81
28,goal_01,col_exit,747,4.76
29,goal_01,col_exit,748,4.36
30,goal_01,col_exit,753,6.01
31,goal_01,col_exit,737,2.54
32,goal_01,col_exit,757,7.13
33,goal_01,col_exit,750,5.52
34,goal_01,col_exit,747,4.58
35,goal_01,col_exit,754,6.46
36,goal_01,col_exit,732,1.85
37,goal_01,col_exit,758,5.96
38,goal_01,col_exit,756,6.81
39,goal_01,col_exit,747,4.76
40,goal_01,col_exit,748,4.37
41,goal_01,col_exit,753,6.01
42,goal_01,col_exit,737,2.54
43,goal_01,col_exit,757,7.12
44,goal_01,col_exit,750,5.53
45,goal_01,col_exit,747,4.58
46,goal_01,col_exit,754,6.46
47,goal_01,col_exit,732,1.85
48,goal_01,col_exit,758,5.96
49,goal_01,col_exit,756,6.81
50,goal_01,col_exit,747,4.77
51,goal_01,col_exit,748,4.37
52,goal_01,col_exit,753,6.01
53,goal_01,col_exit,737,2.54
54,goal_01,col_exit,757,7.13
55,goal_01,col_exit,750,5.52
56,goal_01,col_exit,747,4.58
57,goal_01,col_exit,754,6.46
58,goal_01,col_exit,732,1.85
59,goal_01,col_exit,758,5.95
60,goal_01,col_exit,756,6.81
61,goal_01,col_exit,747,4.76
62,goal_01,col_exit,748,4.37
63,goal_01,col_exit,753,6.01
64,goal_01,col_exit,737,2.54
65,goal_01,col_exit,757,7.13
66,goal_01,col_exit,750,5.52
67,goal_01,col_exit,747,4.58
68,goal_01,col_exit,754,6.47
69,goal_01,col_exit,732,1.86
70,goal_01,col_exit,758,5.96
71,goal_01,col_exit,756,6.81
72,goal_01,col_exit,747,4.76
73,goal_01,col_exit,748,4.36
74,goal_01,col_exit,753,6.01
75,goal_01,col_exit,737,2.53
76,goal_01,col_exit,757,7.12
77,goal_01,col_exit,750,5.52
78,goal_01,col_exit,747,4.58
79,goal_01,col_exit,754,6.47
80,goal_01,col_exit,732,1.85
81,goal_01,col_exit,758,5.96
82,goal_01,col_exit,756,6.81
83,goal_01,col_exit,747,4.76
84,goal_01,col_exit,748,4.37
85,goal_01,col_exit,753,6.01
86,goal_01,col_exit,737,2.49
87,goal_01,col_exit,757,7.14
88,goal_01,col_exit,750,5.52
89,goal_01,col_exit,747,4.58
90,goal_01,col_exit,754,6.46
91,goal_01,col_exit,732,1.86
92,goal_01,col_exit,758,5.95
93,goal_01,col_exit,756,6.81
94,goal_01,col_exit,747,4.77
95,goal_01,col_exit,748,4.36
96,goal_01,col_exit,753,6.01
97,goal_01,col_exit,737,2.54
98,goal_01,col_exit,757,7.13
99,goal_01,col_exit,750,5.52
100,goal_01,col_exit,747,4.58
101,goal_02,col_return,2089,267.38
102,goal_02,exito,2840,639.88
103,goal_02,col_exit,829,16.52
104,goal_02,col_exit,804,9.55
105,goal_02,exito,2853,637.75
106,goal_02,col_exit,840,18.68
107,goal_02,col_exit,805,8.71
108,goal_02,exito,2841,641.02
109,goal_02,col_exit,836,17.9
110,goal_02,col_exit,815,6.86
111,goal_02,exito,2841,640.62
112,goal_02,col_exit,846,17.58
113,goal_02,col_exit,813,6.7
114,goal_02,exito,2841,639.75
115,goal_02,col_exit,848,17.94
116,goal_02,col_exit,802,10.61
117,goal_02,exito,2853,636.37
118,goal_02,col_exit,847,17.76
119,goal_02,col_exit,807,9.77
120,goal_02,exito,2857,636.27
121,goal_02,col_exit,837,18.09
122,goal_02,col_exit,805,9.22
123,goal_02,exito,2840,640.88
124,goal_02,col_exit,829,16.52
125,goal_02,col_exit,810,9.47
126,goal_02,exito,2840,640.43
127,goal_02,col_exit,851,18.49
128,goal_02,col_exit,802,11.41
129,goal_02,exito,2840,640.35
130,goal_02,col_exit,861,20.39
131,goal_02,col_exit,802,11.11
132,goal_02,exito,2848,638.52
133,goal_02,col_exit,852,18.68
134,goal_02,col_exit,803,10.89
135,goal_02,exito,2850,637.25
136,goal_02,col_exit,847,17.76
137,goal_02,col_exit,801,10.08
138,goal_02,exito,2854,637.38
139,goal_02,col_exit,843,17.05
140,goal_02,col_exit,805,8.71
141,goal_02,exito,2841,641.01
142,goal_02,col_exit,836,17.89
143,goal_02,col_exit,815,6.86
144,goal_02,exito,2840,640.45
145,goal_02,col_exit,847,17.76
146,goal_02,col_exit,813,6.7
147,goal_02,exito,2841,639.75
148,goal_02,col_exit,848,17.94
149,goal_02,col_exit,802,10.61
150,goal_02,exito,2853,636.19
151,goal_02,col_exit,847,17.76
152,goal_02,col_exit,807,9.77
153,goal_02,exito,2859,636.89
154,goal_02,col_exit,835,17.7
155,goal_02,col_exit,805,9.11
156,goal_02,exito,2840,640.88
157,goal_02,col_exit,829,16.52
158,goal_02,col_exit,810,9.47
159,goal_02,exito,2840,640.4
160,goal_02,col_exit,851,18.49
161,goal_02,col_exit,802,11.41
162,goal_02,exito,2840,640.35
163,goal_02,col_exit,861,20.39
164,goal_02,col_exit,802,11.11
165,goal_02,exito,2848,638.53
166,goal_02,col_exit,852,18.68
167,goal_02,col_exit,803,10.88
168,goal_02,exito,2850,637.28
169,goal_02,col_exit,847,17.75
170,goal_02,col_exit,801,10.08
171,goal_02,exito,2854,637.39
172,goal_02,col_exit,843,17.05
173,goal_02,col_exit,805,8.71
174,goal_02,exito,2841,641.01
175,goal_02,col_exit,836,17.89
176,goal_02,col_exit,815,6.87
177,goal_02,exito,2841,640.61
178,goal_02,col_exit,846,17.57
179,goal_02,col_exit,813,6.69
180,goal_02,exito,2841,639.75
181,goal_02,col_exit,848,17.94
182,goal_02,col_exit,802,10.61
183,goal_02,exito,2853,636.21
184,goal_02,col_exit,847,17.76
185,goal_02,col_exit,807,9.77
186,goal_02,exito,2859,636.89
187,goal_02,col_exit,835,17.7
188,goal_02,col_exit,805,9.45
189,goal_02,exito,2840,640.87
190,goal_02,col_exit,829,16.52
191,goal_02,col_exit,810,9.47
192,goal_02,exito,2840,640.41
193,goal_02,col_exit,851,18.49
194,goal_02,col_exit,802,11.41
195,goal_02,exito,2840,640.36
196,goal_02,col_exit,861,20.39
197,goal_02,col_exit,802,11.11
198,goal_02,exito,2848,638.52
199,goal_02,col_exit,852,18.68
200,goal_02,col_exit,803,10.89
201,goal_03,col_exit,958,33.81
202,goal_03,col_return,2192,297.48
203,goal_03,exito,2950,656.72
204,goal_03,col_exit,926,29.51
205,goal_03,col_return,2178,294.11
206,goal_03,col_return,2192,297.48
207,goal_03,exito,2950,656.72
208,goal_03,col_exit,926,29.51
209,goal_03,col_return,2178,294.11
210,goal_03,col_return,2192,297.48
211,goal_03,exito,2950,656.72
212,goal_03,col_exit,926,29.51
213,goal_03,col_return,2178,294.11
214,goal_03,col_return,2192,297.48
215,goal_03,exito,2950,656.72
216,goal_03,col_exit,926,29.52
217,goal_03,col_return,2178,294.09
218,goal_03,col_return,2192,297.48
219,goal_03,exito,2950,656.72
220,goal_03,col_exit,926,29.51
221,goal_03,col_return,2178,294.1
222,goal_03,col_return,2192,297.48
223,goal_03,exito,2950,656.72
224,goal_03,col_exit,926,29.51
225,goal_03,col_return,2178,294.11
226,goal_03,col_return,2192,297.48
227,goal_03,exito,2950,656.72
228,goal_03,col_exit,926,29.51
229,goal_03,col_return,2178,294.11
230,goal_03,col_return,2192,297.49
231,goal_03,exito,2950,656.72
232,goal_03,col_exit,926,29.51
233,goal_03,col_return,2178,294.11
234,goal_03,col_return,2192,297.48
235,goal_03,exito,2950,656.72
236,goal_03,col_exit,926,29.51
237,goal_03,col_return,2178,294.12
238,goal_03,col_return,2192,297.48
239,goal_03,exito,2950,656.72
240,goal_03,col_exit,926,29.51
241,goal_03,col_return,2178,294.12
242,goal_03,col_return,2192,297.48
243,goal_03,exito,2950,656.72
244,goal_03,col_exit,926,29.51
245,goal_03,col_return,2178,294.11
246,goal_03,col_return,2192,297.48
247,goal_03,exito,2950,656.72
248,goal_03,col_exit,926,29.52
249,goal_03,col_return,2178,294.1
250,goal_03,col_return,2192,297.48
251,goal_03,exito,2950,656.73
252,goal_03,col_exit,926,29.52
253,goal_03,col_return,2178,294.1
254,goal_03,col_return,2192,297.48
255,goal_03,exito,2950,656.73
256,goal_03,col_exit,926,29.51
257,goal_03,col_return,2178,294.11
258,goal_03,col_return,2192,297.48
259,goal_03,exito,2950,656.72
260,goal_03,col_exit,926,29.51
261,goal_03,col_return,2178,294.11
262,goal_03,col_return,2192,297.49
263,goal_03,exito,2950,656.72
