episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,1070,230.83
2,goal_01,exito,1063,233.94
3,goal_01,exito,1066,232.4
4,goal_01,exito,1076,229.2
5,goal_01,exito,1068,232.05
6,goal_01,exito,1070,231.33
7,goal_01,exito,1071,231.09
8,goal_01,exito,1078,227.36
9,goal_01,exito,1061,235.03
10,goal_01,exito,1062,234.62
11,goal_01,exito,1064,233.64
12,goal_01,exito,1064,233.73
13,goal_01,exito,1062,233.89
14,goal_01,exito,1062,234.56
15,goal_01,exito,1077,228.83
16,goal_01,exito,1077,228.79
17,goal_01,exito,1074,229.73
18,goal_01,exito,1078,228.27
19,goal_01,exito,1071,231.42
20,goal_01,exito,1064,233.76
21,goal_01,exito,1064,233.74
22,goal_01,exito,1071,231.31
23,goal_01,exito,1062,234.68
24,goal_01,exito,1071,231.38
25,goal_01,exito,1063,234.15
26,goal_01,exito,1072,230.89
27,goal_01,exito,1079,226.98
28,goal_01,exito,1064,233.65
29,goal_01,exito,1064,233.65
30,goal_01,exito,1066,232.15
31,goal_01,exito,1069,231.51
32,goal_01,exito,1075,229.72
33,goal_01,exito,1060,234.62
34,goal_01,exito,1063,234.16
35,goal_01,exito,1064,233.66
36,goal_01,exito,1078,228.17
37,goal_01,exito,1077,228.81
38,goal_01,exito,1071,231.09
39,goal_01,exito,1067,231.95
40,goal_01,exito,1064,233.61
41,goal_01,exito,1067,231.89
42,goal_01,exito,1066,232.46
43,goal_01,exito,1065,232.93
44,goal_01,exito,1068,232.04
45,goal_01,exito,1062,234.69
46,goal_01,exito,1062,234.61
47,goal_01,exito,1062,234.61
48,goal_01,exito,1072,230.86
49,goal_01,exito,1062,234.69
50,goal_01,exito,1079,227.3
51,goal_01,exito,1077,228.28
52,goal_01,exito,1079,227.07
53,goal_01,exito,1060,234.61
54,goal_01,exito,1064,232.97
55,goal_01,exito,1064,233.71
56,goal_01,exito,1064,233.73
57,goal_01,exito,1078,228.31
58,goal_01,exito,1079,227.36
59,goal_01,exito,1067,231.95
60,goal_01,exito,1078,228.3
61,goal_01,exito,1066,232.4
62,goal_01,exito,1064,233.64
63,goal_01,exito,1076,228.97
64,goal_01,exito,1077,228.83
65,goal_01,exito,1063,234.1
66,goal_01,exito,1066,232.05
67,goal_01,exito,1062,234.61
68,goal_01,exito,1076,229.21
69,goal_01,exito,1060,235.48
70,goal_01,exito,1063,234.0
71,goal_01,exito,1069,232.07
72,goal_01,exito,1063,234.12
73,goal_01,exito,1078,228.1
74,goal_01,exito,1062,234.61
75,goal_01,exito,1068,231.61
76,goal_01,exito,1063,233.52
77,goal_01,exito,1079,227.37
78,goal_01,exito,1066,232.4
79,goal_01,exito,1067,231.94
80,goal_01,exito,1064,233.6
81,goal_01,exito,1064,233.68
82,goal_01,exito,1061,235.04
83,goal_01,exito,1079,227.08
84,goal_01,exito,1075,229.73
85,goal_01,exito,1070,231.43
86,goal_01,exito,1076,229.21
87,goal_01,exito,1064,233.67
88,goal_01,exito,1063,233.97
89,goal_01,exito,1063,234.05
90,goal_01,exito,1062,234.73
91,goal_01,exito,1063,233.85
92,goal_01,exito,1079,227.14
93,goal_01,exito,1066,232.34
94,goal_01,exito,1064,233.82
95,goal_01,exito,1064,233.72
96,goal_01,exito,1066,232.16
97,goal_01,exito,1076,229.25
98,goal_01,exito,1075,229.25
99,goal_01,exito,1061,235.05
100,goal_01,exito,1060,234.57
101,goal_02,exito,1191,246.73
102,goal_02,exito,1195,245.21
103,goal_02,exito,1195,245.2
104,goal_02,exito,1196,244.8
105,goal_02,exito,1193,246.18
106,goal_02,exito,1194,245.9
107,goal_02,exito,1197,244.18
108,goal_02,exito,1194,245.63
109,goal_02,exito,1195,245.27
110,goal_02,exito,1194,245.87
111,goal_02,exito,1197,243.91
112,goal_02,exito,1196,245.71
113,goal_02,exito,1194,245.65
114,goal_02,exito,1194,245.67
115,goal_02,exito,1193,246.18
116,goal_02,exito,1195,245.14
117,goal_02,exito,1196,244.15
118,goal_02,exito,1192,246.93
119,goal_02,exito,1196,244.71
120,goal_02,exito,1196,244.37
121,goal_02,exito,1194,245.69
122,goal_02,exito,1196,244.17
123,goal_02,exito,1195,245.19
124,goal_02,exito,1199,243.13
125,goal_02,exito,1196,244.21
126,goal_02,exito,1194,245.69
127,goal_02,exito,1194,246.3
128,goal_02,exito,1199,243.62
129,goal_02,exito,1191,246.77
130,goal_02,exito,1195,245.21
131,goal_02,exito,1195,245.29
132,goal_02,exito,1197,244.21
133,goal_02,exito,1195,245.28
134,goal_02,exito,1198,243.65
135,goal_02,exito,1191,246.13
136,goal_02,exito,1192,246.91
137,goal_02,exito,1196,244.89
138,goal_02,exito,1200,242.81
139,goal_02,exito,1195,246.14
140,goal_02,exito,1194,245.63
141,goal_02,exito,1193,246.26
142,goal_02,exito,1197,244.27
143,goal_02,exito,1194,245.85
144,goal_02,exito,1194,245.67
145,goal_02,exito,1195,245.27
146,goal_02,exito,1195,246.13
147,goal_02,exito,1193,246.27
148,goal_02,exito,1196,244.76
149,goal_02,exito,1195,245.19
150,goal_02,exito,1198,243.64
151,goal_02,exito,1195,245.14
152,goal_02,exito,1195,245.27
153,goal_02,exito,1196,244.38
154,goal_02,exito,1196,244.71
155,goal_02,exito,1196,244.9
156,goal_02,exito,1194,245.87
157,goal_02,exito,1196,244.91
158,goal_02,exito,1196,245.78
159,goal_02,exito,1192,246.86
160,goal_02,exito,1194,245.85
161,goal_02,exito,1193,246.33
162,goal_02,exito,1193,246.25
163,goal_02,exito,1194,246.3
164,goal_02,exito,1194,245.87
165,goal_02,exito,1191,246.97
166,goal_02,exito,1194,246.31
167,goal_02,exito,1194,245.71
168,goal_02,exito,1196,244.86
169,goal_02,exito,1194,245.86
170,goal_02,exito,1193,246.26
171,goal_02,exito,1196,244.22
172,goal_02,exito,1197,244.19
173,goal_02,exito,1196,244.75
174,goal_02,exito,1196,244.72
175,goal_02,exito,1191,246.21
176,goal_02,exito,1196,244.72
177,goal_02,exito,1194,245.62
178,goal_02,exito,1195,245.44
179,goal_02,exito,1194,245.67
180,goal_02,exito,1194,245.86
181,goal_02,exito,1195,245.82
182,goal_02,exito,1194,245.87
183,goal_02,exito,1194,245.88
184,goal_02,exito,1192,247.05
185,goal_02,exito,1195,246.11
186,goal_02,exito,1194,245.69
187,goal_02,exito,1193,246.36
188,goal_02,exito,1197,243.87
189,goal_02,exito,1194,245.65
190,goal_02,exito,1197,244.34
191,goal_02,exito,1195,245.19
192,goal_02,exito,1194,245.7
193,goal_02,exito,1196,244.21
194,goal_02,exito,1191,246.97
195,goal_02,exito,1197,243.94
196,goal_02,exito,1192,246.83
197,goal_02,exito,1195,245.29
198,goal_02,exito,1194,245.66
199,goal_02,exito,1194,245.87
200,goal_02,exito,1197,244.83
201,goal_03,exito,1301,266.17
202,goal_03,exito,1303,265.0
203,goal_03,exito,1302,265.63
204,goal_03,exito,1303,265.02
205,goal_03,exito,1300,266.52
206,goal_03,exito,1303,265.13
207,goal_03,exito,1301,265.92
208,goal_03,exito,1306,263.32
209,goal_03,exito,1302,265.54
210,goal_03,exito,1303,264.32
211,goal_03,exito,1304,264.14
212,goal_03,exito,1298,266.95
213,goal_03,exito,1301,266.13
214,goal_03,exito,1301,266.12
215,goal_03,exito,1304,263.96
216,goal_03,exito,1302,265.36
217,goal_03,exito,1302,265.59
218,goal_03,exito,1300,266.39
219,goal_03,exito,1308,262.7
220,goal_03,exito,1301,266.1
221,goal_03,exito,1301,266.14
222,goal_03,exito,1303,265.08
223,goal_03,exito,1303,265.15
224,goal_03,exito,1305,263.74
225,goal_03,exito,1304,263.87
226,goal_03,exito,1306,263.5
227,goal_03,exito,1304,263.97
228,goal_03,exito,1302,265.62
229,goal_03,exito,1302,265.45
230,goal_03,exito,1309,262.43
231,goal_03,exito,1305,263.69
232,goal_03,exito,1303,265.16
233,goal_03,exito,1303,265.02
234,goal_03,exito,1300,266.39
235,goal_03,exito,1304,264.07
236,goal_03,exito,1300,266.35
237,goal_03,exito,1304,264.04
238,goal_03,exito,1304,263.85
239,goal_03,exito,1303,264.38
240,goal_03,exito,1309,262.46
241,goal_03,exito,1303,264.85
242,goal_03,exito,1298,267.16
243,goal_03,exito,1300,266.48
244,goal_03,exito,1304,263.92
245,goal_03,exito,1302,265.72
246,goal_03,exito,1302,265.48
247,goal_03,exito,1308,262.76
248,goal_03,exito,1303,264.82
249,goal_03,exito,1302,265.69
250,goal_03,exito,1305,263.61
251,goal_03,exito,1306,263.52
252,goal_03,exito,1300,266.56
253,goal_03,exito,1303,265.11
254,goal_03,exito,1303,265.1
255,goal_03,exito,1301,266.14
256,goal_03,exito,1303,264.8
257,goal_03,exito,1301,265.97
258,goal_03,exito,1303,265.07
259,goal_03,exito,1303,264.87
260,goal_03,exito,1304,263.69
261,goal_03,exito,1300,266.38
262,goal_03,exito,1304,263.63
