episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga,n_replans
1,goal_01,exito,2790,619.12,1,1,0
2,goal_01,exito,2787,621.16,1,1,0
3,goal_01,col_return,1999,260.69,1,1,0
4,goal_01,col_exit,749,0.83,1,0,0
5,goal_01,col_exit,751,2.7,1,0,0
6,goal_01,col_exit,742,0.77,1,0,0
7,goal_01,col_exit,757,2.55,1,0,0
8,goal_01,col_exit,732,-0.99,1,0,0
9,goal_01,col_exit,759,3.0,1,0,0
10,goal_01,col_exit,756,2.23,1,0,0
11,goal_01,col_exit,741,0.65,1,0,0
12,goal_01,col_exit,753,2.23,1,0,0
13,goal_01,col_exit,755,2.26,1,0,0
14,goal_01,col_exit,735,-0.54,1,0,0
15,goal_01,col_exit,758,2.41,1,0,0
16,goal_01,col_exit,751,2.71,1,0,0
17,goal_01,col_exit,742,0.76,1,0,0
18,goal_01,col_exit,757,2.54,1,0,0
19,goal_01,col_exit,732,-0.99,1,0,0
20,goal_01,col_exit,759,3.0,1,0,0
21,goal_01,col_exit,756,2.24,1,0,0
22,goal_01,col_exit,741,0.65,1,0,0
23,goal_01,col_exit,753,2.23,1,0,0
24,goal_01,col_exit,755,2.26,1,0,0
25,goal_01,col_exit,735,-0.54,1,0,0
26,goal_01,col_exit,758,2.41,1,0,0
27,goal_01,col_exit,751,2.71,1,0,0
28,goal_01,col_exit,742,0.77,1,0,0
29,goal_01,col_exit,757,2.54,1,0,0
30,goal_01,col_exit,732,-0.99,1,0,0
31,goal_01,col_exit,759,3.0,1,0,0
32,goal_01,col_exit,756,2.24,1,0,0
33,goal_01,col_exit,741,0.65,1,0,0
34,goal_01,col_exit,753,2.23,1,0,0
35,goal_01,col_exit,755,2.26,1,0,0
36,goal_01,col_exit,735,-0.54,1,0,0
37,goal_01,col_exit,758,2.4,1,0,0
38,goal_01,col_exit,751,2.71,1,0,0
39,goal_01,col_exit,742,0.77,1,0,0
40,goal_01,col_exit,757,2.52,1,0,0
41,goal_01,col_exit,732,-0.99,1,0,0
42,goal_01,col_exit,759,3.0,1,0,0
43,goal_01,col_exit,756,2.23,1,0,0
44,goal_01,col_exit,741,0.65,1,0,0
45,goal_01,col_exit,753,2.23,1,0,0
46,goal_01,col_exit,755,2.26,1,0,0
47,goal_01,col_exit,735,-0.54,1,0,0
48,goal_01,col_exit,758,2.41,1,0,0
49,goal_01,col_exit,751,2.71,1,0,0
50,goal_01,col_exit,742,0.77,1,0,0
51,goal_01,col_exit,757,2.52,1,0,0
52,goal_01,col_exit,732,-0.99,1,0,0
53,goal_01,col_exit,759,3.0,1,0,0
54,goal_01,col_exit,756,2.23,1,0,0
55,goal_01,col_exit,741,0.65,1,0,0
56,goal_01,col_exit,753,2.23,1,0,0
57,goal_01,col_exit,755,2.26,1,0,0
58,goal_01,col_exit,735,-0.54,1,0,0
59,goal_01,col_exit,758,2.41,1,0,0
60,goal_01,col_exit,751,2.71,1,0,0
61,goal_01,col_exit,742,0.77,1,0,0
62,goal_01,col_exit,757,2.55,1,0,0
63,goal_01,col_exit,732,-0.99,1,0,0
64,goal_01,col_exit,759,3.0,1,0,0
65,goal_01,col_exit,756,2.24,1,0,0
66,goal_01,col_exit,741,0.65,1,0,0
67,goal_01,col_exit,753,2.23,1,0,0
68,goal_01,col_exit,755,2.26,1,0,0
69,goal_01,col_exit,735,-0.54,1,0,0
70,goal_01,col_exit,758,2.41,1,0,0
71,goal_01,col_exit,751,2.71,1,0,0
72,goal_01,col_exit,742,0.77,1,0,0
73,goal_01,col_exit,757,2.55,1,0,0
74,goal_01,col_exit,732,-0.99,1,0,0
75,goal_01,col_exit,759,3.0,1,0,0
76,goal_01,col_exit,756,2.23,1,0,0
77,goal_01,col_exit,741,0.66,1,0,0
78,goal_01,col_exit,753,2.23,1,0,0
79,goal_01,col_exit,755,2.26,1,0,0
80,goal_01,col_exit,735,-0.54,1,0,0
81,goal_01,col_exit,758,2.41,1,0,0
82,goal_01,col_exit,751,2.71,1,0,0
83,goal_01,col_exit,742,0.77,1,0,0
84,goal_01,col_exit,757,2.54,1,0,0
85,goal_01,col_exit,732,-0.99,1,0,0
86,goal_01,col_exit,759,3.0,1,0,0
87,goal_01,col_exit,756,2.24,1,0,0
88,goal_01,col_exit,741,0.65,1,0,0
89,goal_01,col_exit,753,2.23,1,0,0
90,goal_01,col_exit,755,2.26,1,0,0
91,goal_01,col_exit,735,-0.54,1,0,0
92,goal_01,col_exit,758,2.41,1,0,0
93,goal_01,col_exit,751,2.71,1,0,0
