episodio,goal_id,resultado,pasos,reward
1,goal_01,col_exit,837,-17.74
2,goal_01,col_return,2118,229.41
3,goal_01,col_exit,870,-12.75
4,goal_01,col_exit,822,-17.47
5,goal_01,col_return,2140,235.64
6,goal_01,col_exit,816,-19.46
7,goal_01,col_return,2112,228.14
8,goal_01,col_exit,863,-13.53
9,goal_01,col_return,2110,227.93
10,goal_01,col_exit,874,-9.96
11,goal_01,col_return,2104,228.72
12,goal_01,exito,2876,573.42
13,goal_01,col_exit,820,-19.2
14,goal_01,exito,2878,575.75
15,goal_01,col_exit,836,-13.73
16,goal_01,exito,2879,572.8
17,goal_01,col_exit,855,-11.53
18,goal_01,col_exit,830,-15.39
19,goal_01,exito,2883,574.09
20,goal_01,col_exit,820,-17.68
21,goal_01,exito,2882,573.56
22,goal_01,col_exit,850,-12.3
23,goal_01,exito,2878,575.97
24,goal_01,col_exit,871,-9.77
25,goal_01,exito,2878,571.99
26,goal_01,col_exit,866,-11.85
27,goal_01,col_exit,817,-18.4
28,goal_01,exito,2883,572.76
29,goal_01,col_exit,819,-17.98
30,goal_01,exito,2876,572.57
31,goal_01,col_exit,851,-13.77
32,goal_01,col_exit,815,-18.36
33,goal_01,exito,2878,567.54
34,goal_01,col_exit,822,-19.39
35,goal_01,exito,2879,574.56
36,goal_01,col_exit,851,-10.69
37,goal_01,col_exit,820,-19.31
38,goal_01,exito,2878,571.3
39,goal_01,col_exit,817,-17.23
40,goal_01,exito,2882,572.59
41,goal_01,col_exit,849,-12.79
42,goal_01,col_exit,815,-17.67
43,goal_01,exito,2883,572.4
44,goal_01,col_exit,820,-18.7
45,goal_01,exito,2884,572.91
46,goal_01,col_exit,842,-14.38
47,goal_01,col_exit,814,-18.28
48,goal_01,exito,2879,570.52
49,goal_01,col_exit,822,-19.43
50,goal_01,exito,2884,575.14
51,goal_01,col_exit,846,-12.24
52,goal_01,col_exit,820,-18.85
53,goal_01,exito,2877,571.0
54,goal_01,col_exit,817,-18.03
55,goal_01,exito,2881,572.69
56,goal_01,col_exit,850,-12.4
57,goal_01,col_exit,814,-18.41
58,goal_01,exito,2884,572.12
59,goal_01,col_exit,820,-17.41
60,goal_01,exito,2885,570.53
61,goal_01,col_exit,842,-15.01
62,goal_01,col_exit,814,-18.09
63,goal_01,exito,2879,567.88
64,goal_01,col_exit,821,-19.38
65,goal_01,exito,2878,575.14
66,goal_01,col_exit,853,-12.55
67,goal_01,col_exit,818,-19.46
68,goal_01,exito,2877,572.26
69,goal_01,col_exit,818,-17.47
70,goal_01,exito,2883,571.91
71,goal_01,col_exit,849,-12.34
72,goal_01,col_exit,815,-17.86
73,goal_01,exito,2883,572.96
74,goal_01,col_exit,820,-18.52
75,goal_01,exito,2875,572.67
76,goal_01,col_exit,852,-12.88
77,goal_01,col_exit,814,-19.01
78,goal_01,exito,2883,570.51
79,goal_01,col_exit,821,-19.19
80,goal_01,exito,2884,573.97
81,goal_01,col_exit,843,-12.26
82,goal_01,col_exit,821,-18.32
83,goal_01,exito,2878,570.42
84,goal_01,col_exit,817,-18.33
85,goal_01,exito,2883,572.87
86,goal_01,col_exit,847,-12.44
87,goal_01,col_exit,814,-18.24
88,goal_01,exito,2882,573.15
89,goal_01,col_exit,820,-17.77
90,goal_01,exito,2884,572.34
91,goal_01,col_exit,844,-14.86
92,goal_01,col_exit,815,-17.71
93,goal_01,exito,2882,570.55
94,goal_01,col_exit,821,-19.33
95,goal_01,exito,2881,573.0
96,goal_01,col_exit,846,-12.68
97,goal_01,col_exit,821,-18.58
98,goal_01,exito,2883,570.75
99,goal_01,col_exit,816,-17.97
100,goal_01,exito,2880,573.81
101,goal_02,col_exit,897,-9.17
102,goal_02,col_exit,936,-6.06
103,goal_02,col_return,2205,246.03
104,goal_02,col_return,2250,246.0
105,goal_02,exito,2956,583.91
106,goal_02,col_return,2177,235.57
107,goal_02,col_exit,905,-7.31
108,goal_02,col_return,2209,243.18
109,goal_02,exito,2954,583.87
110,goal_02,col_return,2183,236.11
