episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,215,75.38
2,goal_01,exito,214,75.24
3,goal_01,exito,214,75.24
4,goal_01,exito,214,75.24
5,goal_01,exito,214,75.24
6,goal_01,exito,214,75.24
7,goal_01,exito,214,75.24
8,goal_01,exito,214,75.24
9,goal_01,exito,214,75.24
10,goal_01,exito,214,75.24
11,goal_01,exito,214,75.24
12,goal_01,exito,214,75.24
13,goal_01,exito,214,75.24
14,goal_01,exito,214,75.24
15,goal_01,exito,214,75.24
16,goal_01,exito,214,75.24
17,goal_01,exito,214,75.24
18,goal_01,exito,214,75.24
19,goal_01,exito,214,75.24
20,goal_01,exito,214,75.24
21,goal_01,exito,214,75.24
22,goal_01,exito,214,75.24
23,goal_01,exito,214,75.24
24,goal_01,exito,214,75.24
25,goal_01,exito,214,75.24
26,goal_01,exito,214,75.24
27,goal_01,exito,214,75.24
28,goal_01,exito,214,75.24
29,goal_01,exito,214,75.24
30,goal_01,exito,214,75.24
31,goal_01,exito,214,75.24
32,goal_01,exito,214,75.24
33,goal_01,exito,214,75.24
34,goal_01,exito,214,75.24
35,goal_01,exito,214,75.24
36,goal_01,exito,214,75.23
37,goal_01,exito,214,75.24
38,goal_01,exito,214,75.24
39,goal_01,exito,214,75.24
40,goal_01,exito,214,75.24
41,goal_01,exito,214,75.24
42,goal_01,exito,214,75.24
43,goal_01,exito,214,75.24
44,goal_01,exito,214,75.24
45,goal_01,exito,214,75.24
46,goal_01,exito,214,75.24
47,goal_01,exito,214,75.24
48,goal_01,exito,214,75.24
49,goal_01,exito,214,75.24
50,goal_01,exito,214,75.24
51,goal_01,exito,214,75.24
52,goal_01,exito,214,75.24
53,goal_01,exito,214,75.24
54,goal_01,exito,214,75.24
55,goal_01,exito,214,75.24
56,goal_01,exito,214,75.24
57,goal_01,exito,214,75.24
58,goal_01,exito,214,75.23
59,goal_01,exito,214,75.24
60,goal_01,exito,214,75.24
61,goal_01,exito,214,75.24
62,goal_01,exito,214,75.24
63,goal_01,exito,214,75.24
64,goal_01,exito,214,75.24
65,goal_01,exito,214,75.24
66,goal_01,exito,214,75.24
67,goal_01,exito,214,75.24
68,goal_01,exito,214,75.24
69,goal_01,exito,214,75.24
70,goal_01,exito,214,75.24
71,goal_01,exito,214,75.24
72,goal_01,exito,214,75.23
73,goal_01,exito,214,75.24
74,goal_01,exito,214,75.24
75,goal_01,exito,214,75.24
76,goal_01,exito,214,75.24
77,goal_01,exito,214,75.24
78,goal_01,exito,214,75.24
79,goal_01,exito,214,75.24
80,goal_01,exito,214,75.24
81,goal_01,exito,214,75.24
82,goal_01,exito,214,75.24
83,goal_01,exito,214,75.24
84,goal_01,exito,214,75.24
85,goal_01,exito,214,75.24
86,goal_01,exito,214,75.24
87,goal_01,exito,214,75.24
88,goal_01,exito,214,75.24
89,goal_01,exito,214,75.24
90,goal_01,exito,214,75.24
91,goal_01,exito,214,75.24
92,goal_01,exito,214,75.24
93,goal_01,exito,214,75.24
94,goal_01,exito,214,75.24
95,goal_01,exito,214,75.24
96,goal_01,exito,214,75.24
97,goal_01,exito,214,75.24
98,goal_01,exito,214,75.24
99,goal_01,exito,214,75.24
100,goal_01,exito,214,75.24
101,goal_02,exito,342,92.74
102,goal_02,exito,342,92.75
103,goal_02,exito,342,92.75
104,goal_02,exito,342,92.75
105,goal_02,exito,342,92.75
106,goal_02,exito,342,92.75
107,goal_02,exito,342,92.75
108,goal_02,exito,342,92.75
109,goal_02,exito,342,92.75
110,goal_02,exito,342,92.75
111,goal_02,exito,342,92.75
112,goal_02,exito,342,92.75
113,goal_02,exito,342,92.75
114,goal_02,exito,342,92.75
115,goal_02,exito,342,92.75
116,goal_02,exito,342,92.75
117,goal_02,exito,342,92.75
118,goal_02,exito,342,92.75
119,goal_02,exito,342,92.75
120,goal_02,exito,342,92.75
121,goal_02,exito,342,92.75
122,goal_02,exito,342,92.75
123,goal_02,exito,342,92.75
124,goal_02,exito,342,92.75
125,goal_02,exito,342,92.75
126,goal_02,exito,342,92.75
127,goal_02,exito,342,92.75
128,goal_02,exito,342,92.75
129,goal_02,exito,342,92.75
130,goal_02,exito,342,92.75
131,goal_02,exito,342,92.75
132,goal_02,exito,342,92.75
133,goal_02,exito,342,92.75
134,goal_02,exito,342,92.75
135,goal_02,exito,342,92.75
136,goal_02,exito,342,92.75
137,goal_02,exito,342,92.75
138,goal_02,exito,342,92.75
139,goal_02,exito,342,92.75
140,goal_02,exito,342,92.75
141,goal_02,exito,342,92.75
142,goal_02,exito,342,92.75
143,goal_02,exito,342,92.75
144,goal_02,exito,342,92.75
145,goal_02,exito,342,92.75
146,goal_02,exito,342,92.75
147,goal_02,exito,342,92.75
148,goal_02,exito,342,92.75
149,goal_02,exito,342,92.75
150,goal_02,exito,342,92.75
151,goal_02,exito,342,92.75
152,goal_02,exito,342,92.75
153,goal_02,exito,342,92.75
154,goal_02,exito,342,92.75
155,goal_02,exito,342,92.75
156,goal_02,exito,342,92.75
157,goal_02,exito,342,92.75
158,goal_02,exito,342,92.75
159,goal_02,exito,342,92.75
160,goal_02,exito,342,92.75
161,goal_02,exito,342,92.75
162,goal_02,exito,342,92.75
163,goal_02,exito,342,92.75
164,goal_02,exito,342,92.75
165,goal_02,exito,342,92.75
166,goal_02,exito,342,92.75
167,goal_02,exito,342,92.75
168,goal_02,exito,342,92.75
169,goal_02,exito,342,92.75
170,goal_02,exito,342,92.75
171,goal_02,exito,342,92.75
172,goal_02,exito,342,92.75
173,goal_02,exito,342,92.75
174,goal_02,exito,342,92.75
175,goal_02,exito,342,92.75
176,goal_02,exito,342,92.75
177,goal_02,exito,342,92.75
178,goal_02,exito,342,92.75
179,goal_02,exito,342,92.75
180,goal_02,exito,342,92.75
181,goal_02,exito,342,92.75
182,goal_02,exito,342,92.75
183,goal_02,exito,342,92.75
184,goal_02,exito,342,92.75
185,goal_02,exito,342,92.75
186,goal_02,exito,342,92.75
187,goal_02,exito,342,92.75
188,goal_02,exito,342,92.75
189,goal_02,exito,342,92.75
190,goal_02,exito,342,92.75
191,goal_02,exito,342,92.75
192,goal_02,exito,342,92.75
193,goal_02,exito,342,92.75
194,goal_02,exito,342,92.75
195,goal_02,exito,342,92.75
196,goal_02,exito,342,92.75
197,goal_02,exito,342,92.75
198,goal_02,exito,342,92.75
199,goal_02,exito,342,92.75
200,goal_02,exito,342,92.75
201,goal_03,exito,452,107.9
202,goal_03,exito,452,107.88
203,goal_03,exito,452,107.88
204,goal_03,exito,452,107.88
205,goal_03,exito,452,107.88
206,goal_03,exito,452,107.88
207,goal_03,exito,452,107.88
208,goal_03,exito,452,107.88
209,goal_03,exito,452,107.88
210,goal_03,exito,452,107.88
211,goal_03,exito,452,107.88
212,goal_03,exito,452,107.88
213,goal_03,exito,452,107.88
214,goal_03,exito,452,107.88
215,goal_03,exito,452,107.88
216,goal_03,exito,452,107.88
217,goal_03,exito,452,107.88
218,goal_03,exito,452,107.88
219,goal_03,exito,452,107.88
220,goal_03,exito,452,107.88
221,goal_03,exito,452,107.88
222,goal_03,exito,452,107.88
223,goal_03,exito,452,107.88
224,goal_03,exito,452,107.88
225,goal_03,exito,452,107.88
226,goal_03,exito,452,107.88
227,goal_03,exito,452,107.88
228,goal_03,exito,452,107.88
229,goal_03,exito,452,107.88
230,goal_03,exito,452,107.88
231,goal_03,exito,452,107.88
232,goal_03,exito,452,107.88
233,goal_03,exito,452,107.88
234,goal_03,exito,452,107.88
235,goal_03,exito,452,107.88
236,goal_03,exito,452,107.88
237,goal_03,exito,452,107.88
238,goal_03,exito,452,107.88
