episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria
1074,goal_11,exit,colision,1,-150.0,True
1075,goal_11,exit,colision,1,-150.0,True
1076,goal_11,exit,colision,1,-150.0,True
1077,goal_11,exit,colision,1,-150.0,True
1078,goal_11,exit,colision,1,-150.0,True
1079,goal_11,exit,colision,1,-150.0,True
1080,goal_11,exit,colision,1,-150.0,True
1081,goal_11,exit,colision,1,-150.0,True
1082,goal_11,exit,colision,1,-150.0,True
1083,goal_11,exit,colision,1,-150.0,True
1084,goal_11,exit,colision,1,-150.0,True
1085,goal_11,exit,colision,1,-150.0,True
1086,goal_11,exit,colision,1,-150.0,True
1087,goal_11,exit,colision,1,-150.0,True
1088,goal_11,exit,colision,1,-150.0,True
1089,goal_11,exit,colision,1,-150.0,True
1090,goal_11,exit,colision,1,-150.0,True
1091,goal_11,exit,colision,1,-150.0,True
1092,goal_11,exit,colision,1,-150.0,True
1093,goal_11,exit,colision,1,-150.0,True
1094,goal_11,exit,colision,1,-150.0,True
1095,goal_11,exit,colision,1,-150.0,True
1096,goal_11,exit,colision,1,-150.0,True
1097,goal_11,exit,colision,1,-150.0,True
1098,goal_11,exit,colision,1,-150.0,True
1099,goal_11,exit,colision,1,-150.0,True
1100,goal_11,exit,colision,1,-150.0,True
1101,goal_12,exit,colision,1,-150.0,True
1102,goal_12,exit,colision,1,-150.0,True
1103,goal_12,exit,colision,1,-150.0,True
1104,goal_12,exit,colision,1,-150.0,True
1105,goal_12,exit,colision,1,-150.0,True
1106,goal_12,exit,colision,1,-150.0,True
1107,goal_12,exit,colision,1,-150.0,True
1108,goal_12,exit,colision,1,-150.0,True
1109,goal_12,exit,colision,1,-150.0,True
1110,goal_12,exit,colision,1,-150.0,True
1111,goal_12,exit,colision,1,-150.0,True
1112,goal_12,exit,colision,1,-150.0,True
1113,goal_12,exit,colision,1,-150.0,True
1114,goal_12,exit,colision,1,-150.0,True
1115,goal_12,exit,colision,1,-150.0,True
1116,goal_12,exit,colision,1,-150.0,True
1117,goal_12,exit,colision,1,-150.0,True
1118,goal_12,exit,colision,1,-150.0,True
1119,goal_12,exit,colision,1,-150.0,True
1120,goal_12,exit,colision,1,-150.0,True
1121,goal_12,exit,colision,1,-150.0,True
1122,goal_12,exit,colision,1,-150.0,True
1123,goal_12,exit,colision,1,-150.0,True
1124,goal_12,exit,colision,1,-150.0,True
1125,goal_12,exit,colision,1,-150.0,True
1126,goal_12,exit,colision,1,-150.0,True
1127,goal_12,exit,colision,1,-150.0,True
1128,goal_12,exit,colision,1,-150.0,True
1129,goal_12,exit,colision,1,-150.0,True
1130,goal_12,exit,colision,1,-150.0,True
1131,goal_12,exit,colision,1,-150.0,True
1132,goal_12,exit,colision,1,-150.0,True
1133,goal_12,exit,colision,1,-150.0,True
1134,goal_12,exit,colision,1,-150.0,True
1135,goal_12,exit,colision,1,-150.0,True
1136,goal_12,exit,colision,1,-150.0,True
1137,goal_12,exit,colision,1,-150.0,True
1138,goal_12,exit,colision,1,-150.0,True
1139,goal_12,exit,colision,1,-150.0,True
1140,goal_12,exit,colision,1,-150.0,True
1141,goal_12,exit,colision,1,-150.0,True
1142,goal_12,exit,colision,1,-150.0,True
1143,goal_12,exit,colision,1,-150.0,True
1144,goal_12,exit,colision,1,-150.0,True
1145,goal_12,exit,colision,1,-150.0,True
1146,goal_12,exit,colision,1,-150.0,True
1147,goal_12,exit,colision,1,-150.0,True
1148,goal_12,exit,colision,1,-150.0,True
1149,goal_12,exit,colision,1,-150.0,True
1150,goal_12,exit,colision,1,-150.0,True
1151,goal_12,exit,colision,1,-150.0,True
1152,goal_12,exit,colision,1,-150.0,True
1153,goal_12,exit,colision,1,-150.0,True
1154,goal_12,exit,colision,1,-150.0,True
1155,goal_12,exit,colision,1,-150.0,True
1156,goal_12,exit,colision,1,-150.0,True
1157,goal_12,exit,colision,1,-150.0,True
1158,goal_12,exit,colision,1,-150.0,True
1159,goal_12,exit,colision,1,-150.0,True
1160,goal_12,exit,colision,1,-150.0,True
1161,goal_12,exit,colision,1,-150.0,True
1162,goal_12,exit,colision,1,-150.0,True
1163,goal_12,exit,colision,1,-150.0,True
1164,goal_12,exit,colision,1,-150.0,True
1165,goal_12,exit,colision,1,-150.0,True
