episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2776,613.23
2,goal_01,exito,2781,620.06
3,goal_01,col_return,2009,261.07
4,goal_01,col_exit,760,-0.2
5,goal_01,col_exit,753,-1.29
6,goal_01,col_exit,741,-1.86
7,goal_01,col_exit,757,-2.16
8,goal_01,col_exit,731,-1.91
9,goal_01,col_exit,758,-0.05
10,goal_01,col_exit,759,-1.82
11,goal_01,col_exit,741,-1.57
12,goal_01,col_exit,752,-1.47
13,goal_01,col_exit,758,-3.71
14,goal_01,col_exit,731,-2.47
15,goal_01,col_exit,758,-0.97
16,goal_01,col_exit,753,-1.27
17,goal_01,col_exit,741,-1.57
18,goal_01,col_exit,757,-2.99
19,goal_01,col_exit,731,-1.92
20,goal_01,col_exit,759,0.38
21,goal_01,col_exit,757,-1.76
22,goal_01,col_exit,741,-1.36
23,goal_01,col_exit,753,-0.93
24,goal_01,col_exit,757,-4.07
25,goal_01,col_exit,732,-2.32
26,goal_01,col_exit,758,-0.37
27,goal_01,col_exit,752,-1.55
28,goal_01,col_exit,741,-1.41
29,goal_01,col_exit,758,-2.1
30,goal_01,col_exit,731,-2.37
31,goal_01,col_exit,759,0.3
32,goal_01,col_exit,758,-1.89
33,goal_01,col_exit,742,-1.94
34,goal_01,col_exit,751,-1.13
35,goal_01,col_exit,757,-3.35
36,goal_01,col_exit,732,-2.68
37,goal_01,col_exit,758,-0.47
38,goal_01,col_exit,753,-1.3
39,goal_01,col_exit,741,-1.85
40,goal_01,col_exit,757,-2.16
41,goal_01,col_exit,731,-1.91
42,goal_01,col_exit,758,-0.05
43,goal_01,col_exit,759,-1.83
44,goal_01,col_exit,741,-1.57
45,goal_01,col_exit,752,-1.48
46,goal_01,col_exit,758,-3.72
47,goal_01,col_exit,731,-2.47
48,goal_01,col_exit,758,-0.97
49,goal_01,col_exit,753,-1.27
50,goal_01,col_exit,741,-1.56
51,goal_01,col_exit,757,-2.99
52,goal_01,col_exit,731,-1.92
53,goal_01,col_exit,759,0.38
54,goal_01,col_exit,757,-1.76
55,goal_01,col_exit,741,-1.36
56,goal_01,col_exit,753,-0.92
57,goal_01,col_exit,757,-4.07
58,goal_01,col_exit,732,-2.3
59,goal_01,col_exit,758,-0.37
60,goal_01,col_exit,752,-1.55
61,goal_01,col_exit,741,-1.43
62,goal_01,col_exit,758,-2.1
63,goal_01,col_exit,731,-2.37
64,goal_01,col_exit,759,0.3
65,goal_01,col_exit,758,-1.89
66,goal_01,col_exit,742,-1.94
67,goal_01,col_exit,751,-1.14
68,goal_01,col_exit,757,-3.37
69,goal_01,col_exit,732,-2.66
70,goal_01,col_exit,758,-0.47
71,goal_01,col_exit,753,-1.3
72,goal_01,col_exit,741,-1.86
73,goal_01,col_exit,757,-2.16
74,goal_01,col_exit,731,-1.91
75,goal_01,col_exit,758,-0.06
76,goal_01,col_exit,759,-1.84
77,goal_01,col_exit,741,-1.57
78,goal_01,col_exit,752,-1.47
79,goal_01,col_exit,758,-3.72
80,goal_01,col_exit,731,-2.46
81,goal_01,col_exit,758,-0.98
82,goal_01,col_exit,753,-1.27
83,goal_01,col_exit,741,-1.56
84,goal_01,col_exit,757,-2.99
85,goal_01,col_exit,731,-1.92
86,goal_01,col_exit,759,0.38
87,goal_01,col_exit,757,-1.76
88,goal_01,col_exit,741,-1.36
89,goal_01,col_exit,753,-0.92
90,goal_01,col_exit,757,-4.05
91,goal_01,col_exit,732,-2.3
92,goal_01,col_exit,758,-0.38
93,goal_01,col_exit,752,-1.56
94,goal_01,col_exit,741,-1.41
95,goal_01,col_exit,758,-2.1
96,goal_01,col_exit,731,-2.37
97,goal_01,col_exit,759,0.29
98,goal_01,col_exit,758,-1.91
99,goal_01,col_exit,742,-1.94
100,goal_01,col_exit,751,-1.13
101,goal_02,col_return,2244,246.84
102,goal_02,col_exit,816,-5.37
103,goal_02,exito,2879,620.21
104,goal_02,col_exit,814,1.19
105,goal_02,col_return,2216,253.39
106,goal_02,col_exit,802,-0.0
107,goal_02,exito,2915,603.46
108,goal_02,col_exit,802,5.59
109,goal_02,col_exit,804,-2.88
110,goal_02,exito,2896,615.65
111,goal_02,col_exit,802,6.45
112,goal_02,col_exit,822,-1.75
113,goal_02,exito,2870,617.79
114,goal_02,col_exit,803,5.22
115,goal_02,col_exit,811,-4.66
116,goal_02,exito,2878,619.99
117,goal_02,col_exit,806,5.15
118,goal_02,col_exit,814,-5.02
119,goal_02,exito,2879,620.2
120,goal_02,col_exit,814,1.19
121,goal_02,col_return,2216,253.4
122,goal_02,col_exit,802,-0.0
