episodio,goal_id,resultado,pasos,reward
1,goal_01,colision_exit,802,5.68
2,goal_01,colision_exit,758,1.9
3,goal_01,colision_exit,740,-1.75
4,goal_01,colision_exit,752,0.46
5,goal_01,colision_exit,757,1.44
6,goal_01,colision_exit,749,-0.74
7,goal_01,colision_exit,753,1.15
8,goal_01,colision_exit,754,1.27
9,goal_01,colision_exit,739,-1.56
10,goal_01,colision_exit,746,-0.02
11,goal_01,colision_exit,755,0.25
12,goal_01,colision_exit,754,-0.98
13,goal_01,colision_exit,752,0.97
14,goal_01,colision_exit,756,-0.81
15,goal_01,colision_exit,738,-1.35
16,goal_01,colision_exit,744,-0.97
17,goal_01,colision_exit,748,-0.88
18,goal_01,colision_exit,753,1.15
19,goal_01,colision_exit,754,1.28
20,goal_01,colision_exit,739,-1.56
21,goal_01,colision_exit,746,-0.02
22,goal_01,colision_exit,755,0.25
23,goal_01,colision_exit,754,-0.99
24,goal_01,colision_exit,752,0.97
25,goal_01,colision_exit,756,-0.81
26,goal_01,colision_exit,738,-1.35
27,goal_01,colision_exit,744,-0.97
28,goal_01,colision_exit,748,-0.88
29,goal_01,colision_exit,753,1.15
30,goal_01,colision_exit,754,1.27
31,goal_01,colision_exit,739,-1.56
32,goal_01,colision_exit,746,-0.02
33,goal_01,colision_exit,755,0.25
34,goal_01,colision_exit,754,-0.99
35,goal_01,colision_exit,752,0.97
36,goal_01,colision_exit,756,-0.81
37,goal_01,colision_exit,738,-1.35
38,goal_01,colision_exit,744,-0.97
39,goal_01,colision_exit,748,-0.88
40,goal_01,colision_exit,753,1.15
41,goal_01,colision_exit,754,1.27
42,goal_01,colision_exit,739,-1.56
43,goal_01,colision_exit,746,-0.02
44,goal_01,colision_exit,755,0.25
45,goal_01,colision_exit,754,-0.98
46,goal_01,colision_exit,752,0.97
47,goal_01,colision_exit,756,-0.81
48,goal_01,colision_exit,738,-1.35
49,goal_01,colision_exit,744,-0.97
50,goal_01,colision_exit,748,-0.88
51,goal_01,colision_exit,753,1.15
52,goal_01,colision_exit,754,1.27
53,goal_01,colision_exit,739,-1.56
54,goal_01,colision_exit,746,-0.02
55,goal_01,colision_exit,755,0.25
56,goal_01,colision_exit,754,-0.98
57,goal_01,colision_exit,752,0.97
58,goal_01,colision_exit,756,-0.81
59,goal_01,colision_exit,738,-1.35
60,goal_01,colision_exit,744,-0.97
61,goal_01,colision_exit,748,-0.88
62,goal_01,colision_exit,753,1.15
63,goal_01,colision_exit,754,1.27
64,goal_01,colision_exit,739,-1.56
