episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga,n_replans
188,goal_02,col_exit,835,-9.35,1,0,0
189,goal_02,col_return,2222,249.36,1,1,0
190,goal_02,col_return,2225,239.31,1,1,0
191,goal_02,exito,2986,587.8,1,1,0
192,goal_02,col_exit,835,-9.12,1,0,0
193,goal_02,col_return,2177,248.15,1,1,0
194,goal_02,exito,2983,587.98,1,1,0
195,goal_02,exito,2990,591.26,1,1,0
196,goal_02,col_exit,840,-15.75,1,0,0
197,goal_02,col_return,2167,245.89,1,1,0
198,goal_02,col_exit,836,-9.3,1,0,0
199,goal_02,col_return,2174,246.74,1,1,0
200,goal_02,exito,2975,591.81,1,1,0
201,goal_03,col_return,2273,272.95,1,1,0
202,goal_03,col_return,2293,264.07,1,1,0
203,goal_03,exito,3106,626.8,1,1,0
204,goal_03,exito,3108,626.88,1,1,0
205,goal_03,col_exit,984,18.3,1,0,0
206,goal_03,col_return,2298,274.31,1,1,0
207,goal_03,col_exit,987,18.55,1,0,0
208,goal_03,col_return,2280,271.48,1,1,0
209,goal_03,exito,3108,626.43,1,1,0
210,goal_03,exito,3105,626.99,1,1,0
211,goal_03,col_exit,972,15.53,1,0,0
212,goal_03,col_exit,1024,23.09,1,0,0
213,goal_03,exito,3114,625.33,1,1,0
214,goal_03,exito,3107,627.64,1,1,0
215,goal_03,col_exit,1000,21.41,1,0,0
216,goal_03,col_exit,1024,22.84,1,0,0
217,goal_03,exito,3117,624.91,1,1,0
218,goal_03,exito,3094,626.36,1,1,0
219,goal_03,col_exit,1012,21.06,1,0,0
220,goal_03,col_exit,1024,23.1,1,0,0
221,goal_03,exito,3114,625.32,1,1,0
222,goal_03,exito,3109,627.78,1,1,0
223,goal_03,col_exit,999,20.78,1,0,0
224,goal_03,col_exit,1024,23.05,1,0,0
225,goal_03,exito,3114,625.33,1,1,0
226,goal_03,exito,3107,627.63,1,1,0
227,goal_03,col_exit,1000,21.41,1,0,0
228,goal_03,col_exit,1025,23.24,1,0,0
229,goal_03,exito,3114,625.33,1,1,0
230,goal_03,exito,3109,627.77,1,1,0
231,goal_03,col_exit,999,20.78,1,0,0
232,goal_03,col_exit,1024,23.09,1,0,0
233,goal_03,exito,3113,625.35,1,1,0
234,goal_03,exito,3115,627.37,1,1,0
235,goal_03,col_exit,993,20.05,1,0,0
236,goal_03,col_exit,1025,23.24,1,0,0
237,goal_03,exito,3114,625.33,1,1,0
238,goal_03,exito,3110,627.24,1,1,0
239,goal_03,col_exit,998,20.59,1,0,0
240,goal_03,col_exit,1024,23.09,1,0,0
241,goal_03,exito,3113,625.36,1,1,0
242,goal_03,exito,3115,627.37,1,1,0
243,goal_03,col_exit,993,20.04,1,0,0
244,goal_03,col_exit,1025,23.28,1,0,0
245,goal_03,exito,3114,625.33,1,1,0
246,goal_03,exito,3107,627.52,1,1,0
247,goal_03,col_exit,1001,21.17,1,0,0
248,goal_03,col_exit,1024,23.09,1,0,0
249,goal_03,exito,3113,625.34,1,1,0
250,goal_03,exito,3115,627.38,1,1,0
251,goal_03,col_exit,993,20.04,1,0,0
252,goal_03,col_exit,1025,23.24,1,0,0
253,goal_03,exito,3114,625.34,1,1,0
254,goal_03,exito,3107,627.53,1,1,0
255,goal_03,col_exit,1000,21.41,1,0,0
256,goal_03,col_exit,1025,23.28,1,0,0
257,goal_03,exito,3114,625.33,1,1,0
258,goal_03,exito,3106,627.62,1,1,0
259,goal_03,col_exit,1002,19.41,1,0,0
260,goal_03,col_exit,1024,23.09,1,0,0
261,goal_03,exito,3113,625.35,1,1,0
262,goal_03,exito,3115,627.37,1,1,0
263,goal_03,col_exit,993,20.05,1,0,0
264,goal_03,col_exit,1025,23.24,1,0,0
265,goal_03,exito,3114,625.33,1,1,0
266,goal_03,exito,3110,627.23,1,1,0
267,goal_03,col_exit,998,20.59,1,0,0
268,goal_03,col_exit,1024,23.09,1,0,0
269,goal_03,exito,3113,625.36,1,1,0
270,goal_03,exito,3115,627.37,1,1,0
271,goal_03,col_exit,993,20.04,1,0,0
272,goal_03,col_exit,1025,23.24,1,0,0
273,goal_03,exito,3114,625.33,1,1,0
274,goal_03,exito,3107,627.54,1,1,0
275,goal_03,col_exit,1001,21.17,1,0,0
276,goal_03,col_exit,1024,23.09,1,0,0
277,goal_03,exito,3114,625.33,1,1,0
278,goal_03,exito,3107,627.56,1,1,0
279,goal_03,col_exit,1000,21.41,1,0,0
280,goal_03,col_exit,1025,23.28,1,0,0
281,goal_03,exito,3114,625.34,1,1,0
282,goal_03,exito,3107,627.54,1,1,0
283,goal_03,col_exit,1000,21.41,1,0,0
284,goal_03,col_exit,1025,23.28,1,0,0
285,goal_03,exito,3114,625.32,1,1,0
286,goal_03,exito,3109,627.79,1,1,0
287,goal_03,col_exit,999,20.79,1,0,0
288,goal_03,col_exit,1024,23.09,1,0,0
289,goal_03,exito,3114,625.33,1,1,0
290,goal_03,exito,3107,627.63,1,1,0
291,goal_03,col_exit,1000,21.41,1,0,0
292,goal_03,col_exit,1025,23.24,1,0,0
293,goal_03,exito,3114,625.34,1,1,0
294,goal_03,exito,3106,627.61,1,1,0
295,goal_03,col_exit,1002,19.41,1,0,0
296,goal_03,col_exit,1024,23.1,1,0,0
297,goal_03,exito,3114,625.33,1,1,0
298,goal_03,exito,3107,627.55,1,1,0
299,goal_03,col_exit,1000,21.41,1,0,0
300,goal_03,col_exit,1025,23.24,1,0,0
301,goal_04,col_exit,1143,33.21,1,0,0
302,goal_04,col_exit,1189,39.62,1,0,0
303,goal_04,exito,3269,641.88,1,1,0
304,goal_04,col_return,2433,289.36,1,1,0
305,goal_04,col_return,2448,290.06,1,1,0
306,goal_04,col_exit,1142,33.02,1,0,0
307,goal_04,col_exit,1207,43.06,1,0,0
308,goal_04,exito,3263,642.96,1,1,0
309,goal_04,col_return,2434,288.53,1,1,0
310,goal_04,col_return,2433,286.18,1,1,0
311,goal_04,col_exit,1159,36.22,1,0,0
312,goal_04,exito,3263,642.36,1,1,0
313,goal_04,exito,3268,642.37,1,1,0
314,goal_04,exito,3260,643.02,1,1,0
315,goal_04,col_exit,1157,35.82,1,0,0
316,goal_04,exito,3263,643.15,1,1,0
317,goal_04,col_return,2445,286.02,1,1,0
318,goal_04,col_return,2427,287.31,1,1,0
319,goal_04,col_exit,1155,35.48,1,0,0
320,goal_04,exito,3263,642.43,1,1,0
321,goal_04,exito,3264,642.96,1,1,0
322,goal_04,exito,3263,643.3,1,1,0
323,goal_04,col_exit,1157,35.82,1,0,0
324,goal_04,exito,3262,642.94,1,1,0
325,goal_04,col_return,2454,283.57,1,1,0
326,goal_04,col_return,2426,287.4,1,1,0
327,goal_04,col_exit,1154,35.28,1,0,0
328,goal_04,col_exit,1200,41.73,1,0,0
329,goal_04,exito,3263,642.66,1,1,0
330,goal_04,col_return,2439,288.35,1,1,0
331,goal_04,col_return,2443,290.03,1,1,0
332,goal_04,col_exit,1147,33.97,1,0,0
333,goal_04,col_exit,1207,43.07,1,0,0
334,goal_04,exito,3263,643.15,1,1,0
335,goal_04,col_return,2445,285.98,1,1,0
336,goal_04,col_return,2427,287.3,1,1,0
337,goal_04,col_exit,1155,35.48,1,0,0
338,goal_04,exito,3263,642.48,1,1,0
339,goal_04,exito,3264,642.97,1,1,0
340,goal_04,exito,3263,643.37,1,1,0
341,goal_04,col_exit,1157,35.82,1,0,0
342,goal_04,exito,3262,642.94,1,1,0
343,goal_04,col_return,2454,283.52,1,1,0
344,goal_04,col_return,2426,287.39,1,1,0
345,goal_04,col_exit,1154,35.28,1,0,0
346,goal_04,col_exit,1200,41.73,1,0,0
347,goal_04,exito,3263,642.62,1,1,0
348,goal_04,col_return,2439,288.3,1,1,0
349,goal_04,col_return,2443,289.96,1,1,0
350,goal_04,col_exit,1147,33.97,1,0,0
351,goal_04,col_exit,1207,43.07,1,0,0
352,goal_04,exito,3263,643.15,1,1,0
353,goal_04,col_return,2446,285.92,1,1,0
354,goal_04,col_return,2432,287.54,1,1,0
355,goal_04,col_exit,1154,35.28,1,0,0
356,goal_04,exito,3263,642.53,1,1,0
357,goal_04,exito,3273,642.62,1,1,0
358,goal_04,exito,3256,644.57,1,1,0
359,goal_04,col_exit,1152,34.89,1,0,0
360,goal_04,exito,3262,643.29,1,1,0
361,goal_04,col_return,2453,283.66,1,1,0
362,goal_04,col_return,2428,287.64,1,1,0
363,goal_04,col_exit,1154,35.28,1,0,0
364,goal_04,col_exit,1197,41.15,1,0,0
365,goal_04,exito,3263,642.65,1,1,0
366,goal_04,col_return,2439,288.35,1,1,0
367,goal_04,col_return,2443,290.08,1,1,0
368,goal_04,col_exit,1147,33.97,1,0,0
369,goal_04,col_exit,1207,43.06,1,0,0
370,goal_04,exito,3263,643.15,1,1,0
371,goal_04,col_return,2445,286.01,1,1,0
372,goal_04,col_return,2427,287.3,1,1,0
373,goal_04,col_exit,1155,35.48,1,0,0
374,goal_04,exito,3263,642.49,1,1,0
375,goal_04,exito,3264,642.97,1,1,0
376,goal_04,exito,3265,642.92,1,1,0
377,goal_04,col_exit,1155,35.46,1,0,0
378,goal_04,exito,3262,642.95,1,1,0
379,goal_04,col_return,2454,283.56,1,1,0
380,goal_04,col_return,2426,287.39,1,1,0
381,goal_04,col_exit,1154,35.28,1,0,0
382,goal_04,col_exit,1200,41.73,1,0,0
383,goal_04,exito,3263,642.6,1,1,0
384,goal_04,col_return,2439,288.3,1,1,0
385,goal_04,col_return,2443,290.02,1,1,0
386,goal_04,col_exit,1147,33.97,1,0,0
387,goal_04,col_exit,1207,43.06,1,0,0
388,goal_04,exito,3263,643.16,1,1,0
389,goal_04,col_return,2445,286.02,1,1,0
390,goal_04,col_return,2427,287.31,1,1,0
391,goal_04,col_exit,1155,35.48,1,0,0
392,goal_04,exito,3263,642.49,1,1,0
393,goal_04,exito,3264,642.96,1,1,0
394,goal_04,exito,3265,643.02,1,1,0
395,goal_04,col_exit,1155,35.46,1,0,0
396,goal_04,exito,3262,642.94,1,1,0
397,goal_04,col_return,2454,283.57,1,1,0
398,goal_04,col_return,2426,287.39,1,1,0
399,goal_04,col_exit,1154,35.28,1,0,0
400,goal_04,col_exit,1200,41.73,1,0,0
401,goal_05,exito,3068,595.32,1,1,0
402,goal_05,exito,3069,595.28,1,1,0
403,goal_05,exito,3069,596.25,1,1,0
404,goal_05,exito,3070,596.25,1,1,0
405,goal_05,col_exit,958,6.99,1,0,0
406,goal_05,col_exit,891,-0.06,1,0,0
407,goal_05,col_return,2254,244.22,1,1,0
408,goal_05,col_return,2249,243.44,1,1,0
409,goal_05,col_return,2253,244.12,1,1,0
410,goal_05,col_return,2249,243.43,1,1,0
411,goal_05,col_return,2254,243.42,1,1,0
412,goal_05,col_return,2246,242.94,1,1,0
413,goal_05,col_return,2254,243.71,1,1,0
414,goal_05,col_return,2241,242.2,1,1,0
415,goal_05,col_return,2237,240.95,1,1,0
416,goal_05,col_return,2253,244.05,1,1,0
417,goal_05,col_return,2249,243.44,1,1,0
418,goal_05,col_return,2254,244.23,1,1,0
419,goal_05,col_return,2249,243.48,1,1,0
420,goal_05,col_return,2254,243.73,1,1,0
421,goal_05,col_return,2249,242.92,1,1,0
422,goal_05,col_return,2253,244.05,1,1,0
423,goal_05,col_return,2246,242.93,1,1,0
424,goal_05,col_return,2254,243.7,1,1,0
425,goal_05,col_return,2241,242.2,1,1,0
426,goal_05,col_return,2237,240.95,1,1,0
427,goal_05,col_return,2253,244.06,1,1,0
428,goal_05,col_return,2249,243.44,1,1,0
429,goal_05,col_return,2254,244.22,1,1,0
430,goal_05,col_return,2250,243.13,1,1,0
431,goal_05,col_return,2253,243.57,1,1,0
432,goal_05,col_return,2248,243.33,1,1,0
433,goal_05,col_return,2254,244.21,1,1,0
434,goal_05,col_return,2246,242.92,1,1,0
435,goal_05,col_return,2253,244.06,1,1,0
436,goal_05,col_return,2242,242.36,1,1,0
437,goal_05,col_return,2236,241.32,1,1,0
438,goal_05,col_return,2254,244.2,1,1,0
439,goal_05,col_return,2249,243.44,1,1,0
440,goal_05,col_return,2254,244.23,1,1,0
441,goal_05,col_return,2249,243.49,1,1,0
442,goal_05,col_return,2254,243.71,1,1,0
443,goal_05,col_return,2249,242.93,1,1,0
444,goal_05,col_return,2253,244.05,1,1,0
445,goal_05,col_return,2246,242.93,1,1,0
446,goal_05,col_return,2253,244.06,1,1,0
447,goal_05,col_return,2242,242.33,1,1,0
448,goal_05,col_return,2237,240.95,1,1,0
449,goal_05,col_return,2253,244.05,1,1,0
450,goal_05,col_return,2249,243.43,1,1,0
451,goal_05,col_return,2254,243.73,1,1,0
452,goal_05,col_return,2250,243.09,1,1,0
453,goal_05,col_return,2252,243.92,1,1,0
454,goal_05,col_return,2250,243.07,1,1,0
455,goal_05,col_return,2253,244.04,1,1,0
456,goal_05,col_return,2246,242.93,1,1,0
457,goal_05,col_return,2254,243.7,1,1,0
458,goal_05,col_return,2241,242.16,1,1,0
459,goal_05,col_return,2237,240.96,1,1,0
460,goal_05,col_return,2253,244.05,1,1,0
461,goal_05,col_return,2249,243.44,1,1,0
462,goal_05,col_return,2254,244.28,1,1,0
463,goal_05,col_return,2250,243.09,1,1,0
464,goal_05,col_return,2253,243.57,1,1,0
465,goal_05,col_return,2248,243.28,1,1,0
466,goal_05,col_return,2254,244.2,1,1,0
467,goal_05,col_return,2246,242.97,1,1,0
468,goal_05,col_return,2253,244.07,1,1,0
469,goal_05,col_return,2242,242.32,1,1,0
470,goal_05,col_return,2237,240.95,1,1,0
471,goal_05,col_return,2253,243.28,1,1,0
472,goal_05,col_return,2249,243.45,1,1,0
473,goal_05,col_return,2254,243.73,1,1,0
474,goal_05,col_return,2249,243.49,1,1,0
475,goal_05,col_return,2254,243.71,1,1,0
476,goal_05,col_return,2248,243.27,1,1,0
477,goal_05,col_return,2254,244.2,1,1,0
478,goal_05,col_return,2246,242.94,1,1,0
479,goal_05,col_return,2253,244.06,1,1,0
480,goal_05,col_return,2242,241.55,1,1,0
481,goal_05,col_return,2236,241.31,1,1,0
482,goal_05,col_return,2253,244.05,1,1,0
483,goal_05,col_return,2250,243.65,1,1,0
484,goal_05,col_return,2254,243.73,1,1,0
485,goal_05,col_return,2250,243.09,1,1,0
486,goal_05,col_return,2252,243.92,1,1,0
487,goal_05,col_return,2249,243.42,1,1,0
488,goal_05,col_return,2254,244.25,1,1,0
489,goal_05,col_return,2247,242.61,1,1,0
490,goal_05,col_return,2252,243.89,1,1,0
491,goal_05,col_return,2242,242.32,1,1,0
492,goal_05,col_return,2236,240.54,1,1,0
493,goal_05,col_return,2253,244.06,1,1,0
494,goal_05,col_return,2250,243.66,1,1,0
495,goal_05,col_return,2254,244.24,1,1,0
496,goal_05,col_return,2249,243.48,1,1,0
497,goal_05,col_return,2253,244.05,1,1,0
498,goal_05,col_return,2249,243.42,1,1,0
499,goal_05,col_return,2254,243.71,1,1,0
500,goal_05,col_return,2247,242.58,1,1,0
501,goal_06,col_return,2253,247.43,1,1,0
502,goal_06,col_return,2241,245.55,1,1,0
503,goal_06,col_return,2237,244.91,1,1,0
504,goal_06,col_return,2253,247.42,1,1,0
505,goal_06,col_return,2250,246.95,1,1,0
506,goal_06,col_return,2253,247.44,1,1,0
507,goal_06,col_return,2250,246.97,1,1,0
508,goal_06,col_return,2253,247.43,1,1,0
509,goal_06,col_return,2249,246.79,1,1,0
510,goal_06,col_return,2253,247.41,1,1,0
511,goal_06,col_return,2247,246.49,1,1,0
512,goal_06,col_return,2253,247.45,1,1,0
513,goal_06,col_return,2241,245.54,1,1,0
514,goal_06,col_return,2237,244.93,1,1,0
515,goal_06,col_return,2253,247.42,1,1,0
516,goal_06,col_return,2250,246.96,1,1,0
517,goal_06,col_return,2253,247.44,1,1,0
518,goal_06,col_return,2250,246.98,1,1,0
519,goal_06,col_return,2253,247.42,1,1,0
520,goal_06,col_return,2249,246.8,1,1,0
521,goal_06,col_return,2253,247.42,1,1,0
522,goal_06,col_return,2247,246.49,1,1,0
523,goal_06,col_return,2253,247.42,1,1,0
524,goal_06,col_return,2241,245.57,1,1,0
525,goal_06,col_return,2237,244.88,1,1,0
526,goal_06,col_return,2253,247.4,1,1,0
527,goal_06,col_return,2250,246.98,1,1,0
528,goal_06,col_return,2253,247.43,1,1,0
529,goal_06,col_return,2250,246.96,1,1,0
530,goal_06,col_return,2253,247.42,1,1,0
531,goal_06,col_return,2249,246.81,1,1,0
532,goal_06,col_return,2253,247.41,1,1,0
533,goal_06,col_return,2247,246.46,1,1,0
534,goal_06,col_return,2253,247.41,1,1,0
535,goal_06,col_return,2241,245.58,1,1,0
536,goal_06,col_return,2237,244.9,1,1,0
537,goal_06,col_return,2253,247.41,1,1,0
538,goal_06,col_return,2250,246.99,1,1,0
539,goal_06,col_return,2253,247.45,1,1,0
540,goal_06,col_return,2250,246.96,1,1,0
541,goal_06,col_return,2253,247.4,1,1,0
542,goal_06,col_return,2249,246.81,1,1,0
543,goal_06,col_return,2253,247.41,1,1,0
544,goal_06,col_return,2247,246.48,1,1,0
545,goal_06,col_return,2253,247.4,1,1,0
546,goal_06,col_return,2241,245.58,1,1,0
547,goal_06,col_return,2237,244.87,1,1,0
548,goal_06,col_return,2253,247.4,1,1,0
549,goal_06,col_return,2250,246.99,1,1,0
550,goal_06,col_return,2253,247.43,1,1,0
551,goal_06,col_return,2250,246.96,1,1,0
552,goal_06,col_return,2253,247.41,1,1,0
553,goal_06,col_return,2249,246.81,1,1,0
554,goal_06,col_return,2253,247.4,1,1,0
555,goal_06,col_return,2247,246.48,1,1,0
556,goal_06,col_return,2253,247.42,1,1,0
557,goal_06,col_return,2241,245.59,1,1,0
558,goal_06,col_return,2237,244.88,1,1,0
559,goal_06,col_return,2253,247.4,1,1,0
560,goal_06,col_return,2249,247.08,1,1,0
561,goal_06,col_return,2254,247.58,1,1,0
562,goal_06,col_return,2250,246.98,1,1,0
563,goal_06,col_return,2253,247.41,1,1,0
564,goal_06,col_return,2249,246.79,1,1,0
565,goal_06,col_return,2253,247.39,1,1,0
566,goal_06,col_return,2247,246.49,1,1,0
567,goal_06,col_return,2253,247.41,1,1,0
568,goal_06,col_return,2241,245.55,1,1,0
569,goal_06,col_return,2237,244.87,1,1,0
570,goal_06,col_return,2253,247.41,1,1,0
571,goal_06,col_return,2250,246.99,1,1,0
572,goal_06,col_return,2253,247.42,1,1,0
573,goal_06,col_return,2250,246.97,1,1,0
574,goal_06,col_return,2253,247.41,1,1,0
575,goal_06,col_return,2249,246.8,1,1,0
576,goal_06,col_return,2253,247.4,1,1,0
577,goal_06,col_return,2247,246.49,1,1,0
578,goal_06,col_return,2253,247.43,1,1,0
