episodio,goal_id,resultado,pasos,reward
1,goal_01,truncado,6000,13.25
2,goal_01,col_exit,1184,-14.32
3,goal_01,col_exit,1157,-13.55
4,goal_01,truncado,6000,19.92
5,goal_01,truncado,6000,21.93
6,goal_01,col_exit,5479,-63.74
7,goal_01,col_exit,1141,-22.73
8,goal_01,truncado,6000,15.66
9,goal_01,col_exit,1205,-10.6
10,goal_01,col_exit,1168,-13.52
11,goal_01,col_exit,4473,-44.3
12,goal_01,truncado,6000,18.24
13,goal_01,truncado,6000,28.26
14,goal_01,truncado,6000,17.5
15,goal_01,truncado,6000,12.82
16,goal_01,truncado,6000,22.61
17,goal_01,truncado,6000,10.87
18,goal_01,truncado,6000,11.95
19,goal_01,col_exit,1263,-9.13
20,goal_01,truncado,6000,22.2
21,goal_01,truncado,6000,17.87
22,goal_01,truncado,6000,17.45
23,goal_01,truncado,6000,16.84
24,goal_01,truncado,6000,10.08
25,goal_01,col_exit,5950,-40.68
26,goal_01,col_exit,1197,-9.35
27,goal_01,col_exit,1185,-19.64
28,goal_01,truncado,6000,34.14
29,goal_01,col_exit,1226,-15.77
30,goal_01,col_exit,1179,-12.68
31,goal_01,truncado,6000,6.16
32,goal_01,truncado,6000,21.9
33,goal_01,truncado,6000,10.73
34,goal_01,col_exit,5651,-70.24
35,goal_01,col_exit,1126,-17.6
36,goal_01,truncado,6000,14.78
37,goal_01,truncado,6000,20.83
38,goal_01,truncado,6000,8.9
39,goal_01,truncado,6000,7.25
40,goal_01,truncado,6000,18.35
41,goal_01,col_exit,1347,-0.61
42,goal_01,col_exit,1204,-11.75
43,goal_01,col_exit,1170,-14.14
44,goal_01,truncado,6000,-1.73
45,goal_01,truncado,6000,25.41
46,goal_01,truncado,6000,0.25
47,goal_01,truncado,6000,-5.93
48,goal_01,col_exit,1263,-12.31
49,goal_01,col_exit,5026,-39.38
50,goal_01,col_exit,1202,-17.69
51,goal_01,truncado,6000,5.42
52,goal_01,truncado,6000,28.75
53,goal_01,truncado,6000,15.68
54,goal_01,truncado,6000,17.32
55,goal_01,col_exit,1266,-11.88
56,goal_01,col_exit,3957,-59.14
57,goal_01,truncado,6000,13.42
58,goal_01,col_exit,1263,-9.13
59,goal_01,truncado,6000,26.46
60,goal_01,truncado,6000,7.46
61,goal_01,col_exit,5938,-34.98
62,goal_01,col_exit,1194,-7.43
63,goal_01,col_exit,1202,-24.9
64,goal_01,col_exit,3802,-147.19
65,goal_01,col_exit,1198,-10.52
66,goal_01,col_exit,1163,-13.66
67,goal_01,truncado,6000,10.75
68,goal_01,col_exit,1260,-11.0
69,goal_01,truncado,6000,23.71
70,goal_01,col_exit,4165,-52.74
71,goal_01,col_exit,1166,-20.58
72,goal_01,truncado,6000,24.48
73,goal_01,col_exit,1208,-9.35
74,goal_01,col_exit,1189,-14.72
75,goal_01,truncado,6000,50.87
76,goal_01,col_exit,1264,-11.43
77,goal_01,truncado,6000,2.92
78,goal_01,truncado,6000,22.1
79,goal_01,truncado,6000,26.05
80,goal_01,truncado,6000,19.91
81,goal_01,truncado,6000,-9.84
82,goal_01,col_exit,6000,-91.69
83,goal_01,truncado,6000,27.74
84,goal_01,truncado,6000,3.29
85,goal_01,truncado,6000,18.35
86,goal_01,truncado,6000,9.09
87,goal_01,truncado,6000,22.94
88,goal_01,col_exit,4367,-56.32
89,goal_01,col_exit,1123,-15.23
90,goal_01,truncado,6000,37.58
91,goal_01,col_exit,1257,-13.03
92,goal_01,truncado,6000,-2.7
93,goal_01,truncado,6000,7.52
94,goal_01,col_exit,4913,-53.37
95,goal_01,col_exit,1165,-20.79
96,goal_01,truncado,6000,2.78
97,goal_01,col_exit,1209,-11.61
98,goal_01,col_exit,1179,-13.23
99,goal_01,truncado,6000,13.99
100,goal_01,truncado,6000,13.74
101,goal_02,col_exit,1500,9.0
102,goal_02,col_exit,1569,28.09
103,goal_02,col_return,1900,81.05
104,goal_02,col_exit,1868,-75.65
105,goal_02,col_exit,1436,11.9
106,goal_02,col_exit,1560,26.73
107,goal_02,col_return,1880,84.46
108,goal_02,col_exit,2097,-76.93
109,goal_02,col_exit,1274,3.57
110,goal_02,col_exit,1529,19.45
111,goal_02,col_exit,1618,21.95
112,goal_02,col_exit,1328,5.89
113,goal_02,col_exit,1542,16.4
114,goal_02,col_return,5326,44.79
115,goal_02,col_exit,1464,16.36
116,goal_02,col_exit,1576,34.59
117,goal_02,col_exit,1336,5.38
118,goal_02,col_exit,1538,19.1
119,goal_02,col_return,1881,87.43
120,goal_02,col_exit,1446,-73.62
121,goal_02,col_exit,1402,-73.98
122,goal_02,col_exit,1459,21.5
123,goal_02,col_exit,1285,6.03
124,goal_02,col_exit,1533,17.97
125,goal_02,truncado,6000,206.57
126,goal_02,col_exit,1422,6.93
127,goal_02,col_exit,1549,24.52
128,goal_02,col_return,1879,85.9
129,goal_02,col_exit,2206,-75.67
130,goal_02,col_exit,1893,-74.2
131,goal_02,col_exit,1450,10.33
132,goal_02,col_exit,1560,26.93
133,goal_02,col_return,1881,84.56
134,goal_02,col_exit,2520,-78.37
135,goal_02,col_exit,1395,3.61
136,goal_02,col_exit,2522,-76.57
137,goal_02,col_exit,1388,9.26
138,goal_02,col_exit,1544,24.38
139,goal_02,col_return,1882,86.25
140,goal_02,col_exit,2830,-103.5
141,goal_02,col_exit,1475,24.31
142,goal_02,col_exit,1291,8.02
143,goal_02,col_exit,1532,20.12
144,goal_02,truncado,6000,177.75
145,goal_02,col_exit,1425,9.64
146,goal_02,col_exit,1547,26.71
147,goal_02,col_return,1884,84.12
148,goal_02,col_exit,1995,-76.18
149,goal_02,col_exit,1341,7.16
150,goal_02,col_exit,1539,24.13
151,goal_02,col_return,1878,86.58
152,goal_02,col_exit,2537,-146.91
153,goal_02,col_exit,1385,2.56
154,goal_02,col_exit,2069,-77.25
155,goal_02,col_exit,1294,6.41
156,goal_02,col_exit,1497,29.32
157,goal_02,col_exit,1311,7.83
158,goal_02,col_exit,1535,19.57
159,goal_02,col_return,1880,86.69
160,goal_02,col_exit,1495,-79.64
161,goal_02,col_exit,1285,5.84
162,goal_02,col_exit,1498,28.69
163,goal_02,col_exit,1308,7.14
164,goal_02,col_exit,1534,19.39
165,goal_02,exito,3093,383.07
166,goal_02,col_exit,1447,18.84
167,goal_02,col_exit,1573,34.55
168,goal_02,col_exit,1332,7.77
169,goal_02,col_exit,1538,22.52
170,goal_02,col_return,1876,88.09
171,goal_02,col_exit,1583,-78.08
172,goal_02,col_exit,1987,-108.68
173,goal_02,col_exit,1377,14.77
174,goal_02,col_exit,1572,26.51
175,goal_02,col_exit,1320,6.33
176,goal_02,col_exit,1537,18.83
177,goal_02,exito,3102,385.25
178,goal_02,col_exit,1454,12.52
179,goal_02,col_exit,1561,33.48
180,goal_02,col_exit,1328,7.89
181,goal_02,col_exit,1536,23.08
182,goal_02,col_return,1877,87.39
183,goal_02,col_exit,1990,-80.46
184,goal_02,col_exit,1344,5.71
185,goal_02,col_exit,1539,22.86
186,goal_02,col_return,1875,88.1
187,goal_02,col_exit,1975,-79.07
188,goal_02,col_exit,1361,1.28
189,goal_02,col_exit,1542,21.29
190,goal_02,exito,3105,384.91
191,goal_02,col_exit,1451,15.73
192,goal_02,col_exit,1574,32.35
193,goal_02,col_exit,1330,2.67
194,goal_02,col_exit,1539,16.81
195,goal_02,exito,3801,399.4
196,goal_02,col_exit,1388,8.57
197,goal_02,col_exit,1544,22.89
198,goal_02,col_return,1877,87.51
199,goal_02,col_exit,2042,-80.16
200,goal_02,col_exit,1304,8.95
201,goal_03,col_exit,1643,35.5
202,goal_03,col_exit,1651,43.2
203,goal_03,col_exit,1651,48.81
204,goal_03,col_exit,1699,44.42
205,goal_03,col_exit,1703,39.73
206,goal_03,col_exit,1657,47.31
207,goal_03,col_exit,1661,52.35
208,goal_03,col_exit,1698,48.53
209,goal_03,col_exit,1708,40.38
210,goal_03,col_exit,1677,46.93
211,goal_03,col_exit,1668,51.77
212,goal_03,col_exit,1700,47.83
213,goal_03,col_exit,1709,38.61
214,goal_03,col_exit,1662,49.61
215,goal_03,col_exit,1684,50.26
216,goal_03,col_exit,1701,45.65
217,goal_03,col_exit,1707,39.66
218,goal_03,col_exit,1659,48.74
219,goal_03,col_exit,1672,51.89
220,goal_03,col_exit,1701,47.65
221,goal_03,col_exit,1715,35.53
222,goal_03,col_exit,1662,47.86
223,goal_03,col_exit,1663,52.21
224,goal_03,col_exit,1699,48.31
225,goal_03,col_exit,1708,39.59
226,goal_03,col_exit,1672,48.63
227,goal_03,col_exit,1672,52.22
228,goal_03,col_exit,1701,47.66
229,goal_03,col_exit,1708,38.97
230,goal_03,col_exit,1659,51.12
231,goal_03,col_exit,1677,51.8
232,goal_03,col_exit,1703,47.34
233,goal_03,col_exit,1713,36.67
234,goal_03,col_exit,1660,48.4
235,goal_03,col_exit,1671,51.63
236,goal_03,col_exit,1695,48.16
237,goal_03,col_exit,1717,35.89
238,goal_03,col_exit,1666,47.97
239,goal_03,col_exit,1664,52.2
240,goal_03,col_exit,1700,48.09
241,goal_03,col_exit,1708,39.16
242,goal_03,col_exit,1670,48.62
243,goal_03,col_exit,1671,52.41
244,goal_03,col_exit,1702,47.52
245,goal_03,col_exit,1711,37.69
246,goal_03,col_exit,1659,48.93
247,goal_03,col_exit,1683,49.47
248,goal_03,col_exit,1701,45.13
249,goal_03,col_exit,1709,38.35
250,goal_03,col_exit,1659,47.63
251,goal_03,col_exit,1661,52.41
252,goal_03,col_exit,1698,48.59
253,goal_03,col_exit,1709,40.48
254,goal_03,col_exit,1677,46.93
255,goal_03,col_exit,1668,51.77
256,goal_03,col_exit,1700,47.84
257,goal_03,col_exit,1709,38.6
258,goal_03,col_exit,1661,51.42
259,goal_03,col_exit,1686,50.16
260,goal_03,col_exit,1700,45.52
261,goal_03,col_exit,1707,39.66
262,goal_03,col_exit,1659,48.73
263,goal_03,col_exit,1672,51.89
264,goal_03,col_exit,1701,47.65
265,goal_03,col_exit,1715,35.53
266,goal_03,col_exit,1662,47.86
267,goal_03,col_exit,1663,52.2
268,goal_03,col_exit,1699,48.31
269,goal_03,col_exit,1708,39.58
270,goal_03,col_exit,1672,48.63
271,goal_03,col_exit,1673,51.95
272,goal_03,col_exit,1700,47.65
273,goal_03,col_exit,1708,39.23
274,goal_03,col_exit,1659,51.11
275,goal_03,col_exit,1677,51.8
276,goal_03,col_exit,1703,47.34
277,goal_03,col_exit,1713,36.67
278,goal_03,col_exit,1660,48.4
279,goal_03,col_exit,1670,51.74
280,goal_03,col_exit,1694,50.48
281,goal_03,col_exit,1715,37.55
282,goal_03,col_exit,1669,48.4
283,goal_03,col_exit,1665,52.21
284,goal_03,col_exit,1700,48.09
285,goal_03,col_exit,1708,39.15
286,goal_03,col_exit,1670,48.62
287,goal_03,col_exit,1671,52.37
288,goal_03,col_exit,1702,47.51
289,goal_03,col_exit,1711,37.92
290,goal_03,col_exit,1659,48.93
291,goal_03,col_exit,1683,49.48
292,goal_03,col_exit,1701,45.13
293,goal_03,col_exit,1709,38.35
294,goal_03,col_exit,1659,47.63
295,goal_03,col_exit,1661,52.42
296,goal_03,col_exit,1698,48.59
297,goal_03,col_exit,1709,40.47
298,goal_03,col_exit,1677,46.93
299,goal_03,col_exit,1668,51.77
300,goal_03,col_exit,1700,47.83
301,goal_04,col_exit,1819,61.57
302,goal_04,col_exit,2011,-65.37
303,goal_04,col_exit,1842,71.98
304,goal_04,col_exit,2094,-64.9
305,goal_04,col_exit,2322,-49.86
306,goal_04,col_exit,2801,-56.79
307,goal_04,col_exit,1818,68.03
308,goal_04,col_exit,2042,-52.87
309,goal_04,col_exit,2075,-47.29
310,goal_04,col_exit,1942,83.69
311,goal_04,col_exit,1874,51.76
312,goal_04,col_exit,2010,93.43
313,goal_04,col_exit,1879,57.0
314,goal_04,col_exit,1818,-49.85
315,goal_04,col_exit,1995,77.86
316,goal_04,truncado,6000,61.04
317,goal_04,col_exit,1765,-45.6
318,goal_04,col_exit,1897,66.6
319,goal_04,col_exit,2296,-87.55
320,goal_04,col_exit,1999,-80.73
321,goal_04,col_exit,1859,66.88
322,goal_04,col_exit,1549,-45.16
323,goal_04,col_exit,1981,-47.25
324,goal_04,col_exit,1988,84.98
325,goal_04,col_exit,1856,60.89
326,goal_04,col_exit,1800,-47.01
327,goal_04,col_exit,2000,76.77
328,goal_04,col_exit,2242,-78.57
329,goal_04,col_exit,2718,-73.26
330,goal_04,col_exit,1858,66.01
331,goal_04,col_exit,2070,-58.72
332,goal_04,col_exit,2085,-46.88
333,goal_04,col_exit,1939,83.61
334,goal_04,col_exit,1873,52.16
335,goal_04,col_exit,2009,93.89
336,goal_04,col_exit,1880,56.26
337,goal_04,col_exit,1862,-47.97
338,goal_04,col_exit,1962,77.06
339,goal_04,col_exit,2704,-62.32
340,goal_04,col_exit,1853,67.65
341,goal_04,col_exit,1984,-84.87
342,goal_04,col_exit,1897,80.55
343,goal_04,col_return,2851,97.69
344,goal_04,col_exit,2095,-71.71
345,goal_04,col_exit,3536,-55.25
346,goal_04,col_return,2975,103.63
347,goal_04,col_exit,1983,87.13
348,goal_04,col_exit,2757,-54.75
349,goal_04,col_exit,2120,-47.92
350,goal_04,col_exit,1916,82.34
351,goal_04,col_return,2504,143.43
352,goal_04,col_exit,1963,83.74
353,goal_04,col_exit,1864,59.33
354,goal_04,col_exit,2030,86.6
355,goal_04,col_exit,1880,55.5
356,goal_04,col_exit,1579,-51.23
357,goal_04,col_exit,2162,-81.12
358,goal_04,col_exit,1651,-45.08
359,goal_04,col_exit,2237,-56.74
360,goal_04,col_exit,2180,-51.22
361,goal_04,col_exit,2317,-72.96
362,goal_04,col_exit,2245,-48.15
363,goal_04,col_exit,2222,-63.04
364,goal_04,col_exit,2192,-68.25
365,goal_04,col_exit,1775,-49.61
366,goal_04,col_exit,1900,67.89
367,goal_04,col_exit,2265,-60.13
368,goal_04,col_exit,2597,-165.51
369,goal_04,col_exit,1883,68.27
370,goal_04,col_exit,2048,-74.54
371,goal_04,col_exit,1854,73.42
372,goal_04,col_exit,2098,-65.07
373,goal_04,col_exit,2215,-46.93
374,goal_04,col_exit,2319,-46.91
375,goal_04,col_exit,2195,-135.67
376,goal_04,col_exit,2149,-48.18
377,goal_04,col_exit,1897,82.5
378,goal_04,col_return,2859,99.65
379,goal_04,col_exit,2181,-77.17
380,goal_04,col_exit,2745,-134.49
381,goal_04,col_exit,1850,69.87
382,goal_04,col_exit,2073,-55.72
383,goal_04,col_exit,2222,-47.22
384,goal_04,col_exit,2347,-47.6
385,goal_04,truncado,6000,55.8
386,goal_04,col_exit,2320,-70.1
387,goal_04,col_exit,2213,-52.39
388,goal_04,col_exit,2254,-106.31
389,goal_04,col_exit,1940,-47.91
390,goal_04,col_return,2946,103.44
391,goal_04,col_exit,1991,87.15
392,goal_04,col_exit,1987,-47.62
393,goal_04,col_exit,1959,88.57
394,goal_04,col_exit,1854,61.65
395,goal_04,col_exit,1669,-44.99
396,goal_04,col_exit,2515,-49.65
397,goal_04,col_exit,1906,74.89
398,goal_04,col_exit,2198,-68.14
399,goal_04,col_exit,2744,-69.78
400,goal_04,col_exit,1853,69.63
401,goal_05,col_exit,1639,-50.81
402,goal_05,truncado,6000,-33.49
403,goal_05,truncado,6000,22.81
404,goal_05,truncado,6000,-22.83
405,goal_05,truncado,6000,-31.15
406,goal_05,truncado,6000,20.89
407,goal_05,truncado,6000,-30.88
408,goal_05,truncado,6000,-41.34
409,goal_05,truncado,6000,18.94
410,goal_05,truncado,6000,-25.64
411,goal_05,col_approach,2746,-163.41
412,goal_05,truncado,6000,-36.65
