episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,1947,474.51
2,goal_01,exito,1947,474.6
3,goal_01,exito,1947,474.64
4,goal_01,exito,1947,474.64
5,goal_01,exito,1947,474.64
6,goal_01,exito,1947,474.64
7,goal_01,exito,1947,474.63
8,goal_01,exito,1950,473.63
9,goal_01,exito,1950,473.66
10,goal_01,exito,1950,473.66
11,goal_01,exito,1948,474.48
12,goal_01,exito,1948,474.5
13,goal_01,exito,1946,475.29
14,goal_01,exito,1950,473.64
15,goal_01,exito,1950,473.63
16,goal_01,exito,1950,473.66
17,goal_01,exito,1949,473.92
18,goal_01,exito,1950,473.63
19,goal_01,exito,1947,474.64
20,goal_01,exito,1947,474.6
21,goal_01,exito,1945,475.42
22,goal_01,exito,1945,475.41
23,goal_01,exito,1947,474.6
24,goal_01,exito,1947,474.63
25,goal_01,exito,1950,473.63
26,goal_01,exito,1949,473.89
27,goal_01,exito,1949,473.89
28,goal_01,exito,1950,473.66
29,goal_01,exito,1947,474.6
30,goal_01,exito,1945,475.42
31,goal_01,exito,1945,475.42
32,goal_01,exito,1945,475.42
33,goal_01,exito,1945,475.42
34,goal_01,exito,1947,474.64
35,goal_01,exito,1950,473.63
36,goal_01,exito,1949,473.92
37,goal_01,exito,1949,473.92
38,goal_01,exito,1949,473.89
39,goal_01,exito,1950,473.66
40,goal_01,exito,1947,474.64
41,goal_01,exito,1947,474.64
42,goal_01,exito,1947,474.6
43,goal_01,exito,1948,474.81
44,goal_01,exito,1950,473.6
45,goal_01,exito,1950,473.65
46,goal_01,exito,1950,473.66
47,goal_01,exito,1950,473.66
48,goal_01,exito,1947,474.6
49,goal_01,exito,1948,474.81
50,goal_01,exito,1950,473.6
51,goal_01,exito,1950,473.63
52,goal_01,exito,1949,473.92
53,goal_01,exito,1949,473.92
54,goal_01,exito,1950,473.65
55,goal_01,exito,1947,474.6
56,goal_01,exito,1945,475.42
57,goal_01,exito,1945,475.42
58,goal_01,exito,1945,475.42
59,goal_01,exito,1945,475.42
60,goal_01,exito,1947,474.64
61,goal_01,exito,1950,473.63
62,goal_01,exito,1949,473.89
63,goal_01,exito,1950,473.65
64,goal_01,exito,1950,473.66
65,goal_01,exito,1947,474.6
66,goal_01,exito,1945,475.42
67,goal_01,exito,1945,475.42
68,goal_01,exito,1945,475.42
69,goal_01,exito,1947,474.6
70,goal_01,exito,1947,474.63
71,goal_01,exito,1950,473.63
72,goal_01,exito,1949,473.92
73,goal_01,exito,1949,473.92
74,goal_01,exito,1949,473.92
75,goal_01,exito,1950,473.66
76,goal_01,exito,1947,474.64
77,goal_01,exito,1947,474.64
78,goal_01,exito,1947,474.6
79,goal_01,exito,1947,474.6
80,goal_01,exito,1947,474.6
81,goal_01,exito,1950,473.63
82,goal_01,exito,1949,473.92
83,goal_01,exito,1949,473.92
84,goal_01,exito,1950,473.66
85,goal_01,exito,1950,473.64
86,goal_01,exito,1947,474.64
87,goal_01,exito,1947,474.6
88,goal_01,exito,1947,474.6
89,goal_01,exito,1945,475.42
90,goal_01,exito,1945,475.41
91,goal_01,exito,1948,474.48
92,goal_01,exito,1950,473.66
93,goal_01,exito,1950,473.66
94,goal_01,exito,1948,474.48
95,goal_01,exito,1947,474.6
96,goal_01,exito,1947,474.64
97,goal_01,exito,1946,475.29
98,goal_01,exito,1950,473.64
99,goal_01,exito,1950,473.63
100,goal_01,exito,1950,473.65
101,goal_02,exito,2194,506.47
102,goal_02,exito,2194,506.47
103,goal_02,exito,2194,506.47
104,goal_02,exito,2194,506.47
105,goal_02,exito,2194,506.47
106,goal_02,exito,2191,507.82
107,goal_02,exito,2191,507.82
108,goal_02,exito,2191,507.82
109,goal_02,exito,2191,507.82
110,goal_02,exito,2191,507.82
111,goal_02,exito,2193,506.18
112,goal_02,exito,2191,507.83
113,goal_02,exito,2193,506.19
114,goal_02,exito,2193,506.19
115,goal_02,exito,2193,506.18
116,goal_02,exito,2193,506.18
117,goal_02,exito,2194,506.47
118,goal_02,exito,2193,506.18
119,goal_02,exito,2193,506.17
120,goal_02,exito,2193,506.7
121,goal_02,exito,2193,506.7
122,goal_02,exito,2193,506.7
123,goal_02,exito,2193,506.7
124,goal_02,exito,2193,506.7
125,goal_02,exito,2193,506.7
126,goal_02,exito,2193,506.7
127,goal_02,exito,2194,506.47
128,goal_02,exito,2194,506.47
129,goal_02,exito,2191,507.81
130,goal_02,exito,2191,507.81
131,goal_02,exito,2191,507.81
132,goal_02,exito,2191,507.82
133,goal_02,exito,2193,506.18
134,goal_02,exito,2193,506.19
135,goal_02,exito,2193,506.19
136,goal_02,exito,2193,506.19
137,goal_02,exito,2193,506.19
138,goal_02,exito,2194,506.48
139,goal_02,exito,2193,506.18
140,goal_02,exito,2194,506.48
141,goal_02,exito,2193,506.17
142,goal_02,exito,2194,506.47
143,goal_02,exito,2193,506.17
144,goal_02,exito,2194,506.47
145,goal_02,exito,2193,506.18
146,goal_02,exito,2194,506.47
147,goal_02,exito,2193,506.18
148,goal_02,exito,2194,506.48
149,goal_02,exito,2191,507.82
150,goal_02,exito,2191,507.81
151,goal_02,exito,2190,507.73
152,goal_02,exito,2194,506.47
153,goal_02,exito,2191,507.81
154,goal_02,exito,2191,507.81
155,goal_02,exito,2191,507.81
156,goal_02,exito,2191,507.81
157,goal_02,exito,2191,507.81
158,goal_02,exito,2191,507.82
159,goal_02,exito,2193,506.18
160,goal_02,exito,2194,506.48
161,goal_02,exito,2193,506.18
162,goal_02,exito,2191,507.83
163,goal_02,exito,2193,506.18
164,goal_02,exito,2191,507.82
165,goal_02,exito,2193,506.18
166,goal_02,exito,2193,506.18
167,goal_02,exito,2193,506.18
168,goal_02,exito,2193,506.18
169,goal_02,exito,2193,506.18
170,goal_02,exito,2193,506.18
171,goal_02,exito,2194,506.48
172,goal_02,exito,2193,506.19
173,goal_02,exito,2194,506.48
174,goal_02,exito,2194,506.48
175,goal_02,exito,2194,506.48
