episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2099,466.56
2,goal_01,exito,2081,467.5
3,goal_01,exito,2082,467.66
4,goal_01,exito,2081,467.49
5,goal_01,exito,2082,467.65
6,goal_01,exito,2081,467.5
7,goal_01,exito,2082,467.64
8,goal_01,exito,2081,467.5
9,goal_01,exito,2082,467.64
10,goal_01,exito,2081,467.5
11,goal_01,exito,2082,467.64
12,goal_01,exito,2080,467.55
13,goal_01,exito,2079,467.1
14,goal_01,exito,2081,467.51
15,goal_01,exito,2082,467.59
16,goal_01,exito,2081,467.5
17,goal_01,exito,2082,467.65
18,goal_01,exito,2080,467.42
19,goal_01,exito,2082,467.65
20,goal_01,exito,2080,467.21
21,goal_01,exito,2081,467.64
22,goal_01,exito,2080,467.49
23,goal_01,exito,2081,467.5
24,goal_01,exito,2081,467.51
25,goal_01,exito,2082,467.65
26,goal_01,exito,2080,467.19
27,goal_01,exito,2081,467.5
28,goal_01,exito,2080,467.49
29,goal_01,exito,2081,467.5
30,goal_01,exito,2079,467.06
31,goal_01,exito,2081,467.5
32,goal_01,exito,2082,467.64
33,goal_01,exito,2081,467.5
34,goal_01,exito,2082,467.64
35,goal_01,exito,2081,467.5
36,goal_01,exito,2081,467.51
37,goal_01,exito,2079,467.35
38,goal_01,exito,2082,467.64
39,goal_01,exito,2079,467.33
40,goal_01,exito,2082,467.65
41,goal_01,exito,2081,467.5
42,goal_01,exito,2082,467.59
43,goal_01,exito,2081,467.49
44,goal_01,exito,2082,467.64
45,goal_01,exito,2079,467.33
46,goal_01,exito,2082,467.66
47,goal_01,exito,2080,467.2
48,goal_01,exito,2079,467.33
49,goal_01,exito,2082,467.66
50,goal_01,exito,2081,467.5
51,goal_01,exito,2082,467.64
52,goal_01,exito,2081,467.5
53,goal_01,exito,2081,467.5
54,goal_01,exito,2082,467.66
55,goal_01,exito,2081,467.47
56,goal_01,exito,2081,467.5
57,goal_01,exito,2081,467.6
58,goal_01,exito,2082,467.66
59,goal_01,exito,2080,467.19
60,goal_01,exito,2081,467.5
61,goal_01,exito,2079,467.34
62,goal_01,exito,2080,467.42
63,goal_01,exito,2079,467.06
64,goal_01,exito,2081,467.5
65,goal_01,exito,2082,467.59
66,goal_01,exito,2081,467.5
67,goal_01,exito,2082,467.64
68,goal_01,exito,2080,467.41
69,goal_01,exito,2079,467.08
70,goal_01,exito,2080,467.49
71,goal_01,exito,2079,467.33
72,goal_01,exito,2079,467.33
73,goal_01,exito,2079,467.08
74,goal_01,exito,2080,467.23
75,goal_01,exito,2082,467.65
76,goal_01,exito,2081,467.49
77,goal_01,exito,2082,467.64
78,goal_01,exito,2080,467.41
79,goal_01,exito,2079,467.08
80,goal_01,exito,2081,467.51
81,goal_01,exito,2082,467.66
82,goal_01,exito,2081,467.49
83,goal_01,exito,2082,467.65
84,goal_01,exito,2080,467.42
85,goal_01,exito,2082,467.65
86,goal_01,exito,2080,467.21
87,goal_01,exito,2081,467.5
88,goal_01,exito,2079,467.33
89,goal_01,exito,2080,467.19
90,goal_01,exito,2082,467.59
91,goal_01,exito,2079,467.33
92,goal_01,exito,2079,467.06
