episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2021,480.48
2,goal_01,exito,2014,481.44
3,goal_01,exito,2013,481.39
4,goal_01,exito,2014,481.77
5,goal_01,exito,2014,481.79
6,goal_01,exito,2013,481.72
7,goal_01,exito,2014,481.82
8,goal_01,exito,2014,481.95
9,goal_01,exito,2013,481.97
10,goal_01,exito,2014,482.3
11,goal_01,exito,2013,482.16
12,goal_01,exito,2012,481.95
13,goal_01,exito,2012,482.02
14,goal_01,exito,2012,482.03
15,goal_01,exito,2011,482.12
16,goal_01,exito,2011,482.51
17,goal_01,exito,2011,482.19
18,goal_01,exito,2011,481.94
19,goal_01,exito,2014,482.16
20,goal_01,exito,2014,481.81
21,goal_01,exito,2015,481.87
22,goal_01,exito,2016,482.06
23,goal_01,exito,2017,482.2
24,goal_01,exito,2017,482.12
25,goal_01,exito,2017,482.23
26,goal_01,exito,2018,482.11
27,goal_01,exito,2018,481.59
28,goal_01,exito,2018,481.83
29,goal_01,exito,2020,482.31
30,goal_01,exito,2022,482.38
31,goal_01,exito,2023,482.8
32,goal_01,exito,2023,482.72
33,goal_01,exito,2022,482.51
34,goal_01,exito,2021,482.06
35,goal_01,exito,2022,482.2
36,goal_01,exito,2021,482.15
37,goal_01,exito,2021,482.17
38,goal_01,exito,2022,482.03
39,goal_01,exito,2024,482.33
40,goal_01,exito,2024,481.8
41,goal_01,exito,2024,481.56
42,goal_01,exito,2025,481.91
43,goal_01,exito,2022,482.4
44,goal_01,exito,2020,482.26
45,goal_01,exito,2019,481.62
46,goal_01,exito,2019,481.49
47,goal_01,exito,2019,481.54
48,goal_01,exito,2018,481.68
49,goal_01,exito,2017,482.07
50,goal_01,exito,2016,482.02
51,goal_01,exito,2015,481.51
52,goal_01,exito,2013,481.23
53,goal_01,exito,2013,481.35
54,goal_01,exito,2013,481.35
55,goal_01,exito,2013,481.48
56,goal_01,exito,2014,481.45
57,goal_01,exito,2014,481.45
58,goal_01,exito,2014,481.3
59,goal_01,exito,2013,481.31
60,goal_01,exito,2015,481.96
61,goal_01,exito,2014,481.74
62,goal_01,exito,2014,481.86
63,goal_01,exito,2014,481.71
64,goal_01,exito,2014,481.93
65,goal_01,exito,2014,482.04
66,goal_01,exito,2014,482.22
67,goal_01,exito,2013,482.23
68,goal_01,exito,2012,481.93
69,goal_01,exito,2012,482.01
70,goal_01,exito,2012,482.07
71,goal_01,exito,2012,482.1
72,goal_01,exito,2011,482.51
73,goal_01,exito,2011,482.2
74,goal_01,exito,2011,481.97
75,goal_01,exito,2014,482.2
76,goal_01,exito,2013,481.76
77,goal_01,exito,2015,481.9
78,goal_01,exito,2016,482.04
79,goal_01,exito,2017,482.0
80,goal_01,exito,2017,482.21
81,goal_01,exito,2017,482.18
82,goal_01,exito,2018,482.26
83,goal_01,exito,2018,481.66
84,goal_01,exito,2018,481.82
85,goal_01,exito,2020,482.32
86,goal_01,exito,2022,482.38
87,goal_01,exito,2023,482.7
88,goal_01,exito,2023,482.82
89,goal_01,exito,2022,482.51
90,goal_01,exito,2021,482.07
91,goal_01,exito,2022,482.18
92,goal_01,exito,2021,482.15
93,goal_01,exito,2021,482.17
94,goal_01,exito,2022,482.16
95,goal_01,exito,2023,482.05
96,goal_01,exito,2022,481.88
97,goal_01,exito,2024,481.83
98,goal_01,exito,2026,481.94
99,goal_01,exito,2022,482.3
100,goal_01,exito,2020,482.3
101,goal_02,exito,2258,517.71
102,goal_02,exito,2258,518.55
103,goal_02,exito,2263,517.7
104,goal_02,exito,2264,517.23
105,goal_02,exito,2258,517.76
