episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,1596,447.78
2,goal_01,exito,1584,448.32
3,goal_01,exito,1589,450.12
4,goal_01,exito,1585,445.83
5,goal_01,exito,1590,450.76
6,goal_01,exito,1597,447.58
7,goal_01,exito,1581,448.22
8,goal_01,exito,1590,449.73
9,goal_01,exito,1585,445.52
10,goal_01,exito,1586,449.48
11,goal_01,exito,1597,447.26
12,goal_01,exito,1585,449.01
13,goal_01,exito,1592,449.06
14,goal_01,exito,1584,446.88
15,goal_01,exito,1588,450.67
16,goal_01,exito,1592,447.25
17,goal_01,exito,1583,449.55
18,goal_01,exito,1603,448.15
19,goal_01,exito,1583,447.42
20,goal_01,exito,1588,450.84
21,goal_01,exito,1590,446.43
22,goal_01,exito,1587,450.39
23,goal_01,exito,1598,447.96
24,goal_01,exito,1586,447.04
25,goal_01,exito,1589,450.21
26,goal_01,exito,1584,445.31
27,goal_01,exito,1591,450.75
28,goal_01,exito,1597,447.16
29,goal_01,exito,1583,448.47
30,goal_01,exito,1591,449.68
31,goal_01,exito,1584,446.42
32,goal_01,exito,1587,449.95
33,goal_01,exito,1596,447.05
34,goal_01,exito,1585,449.18
35,goal_01,exito,1593,448.92
36,goal_01,exito,1584,446.77
37,goal_01,exito,1588,450.49
38,goal_01,exito,1592,447.37
39,goal_01,exito,1584,448.19
40,goal_01,exito,1598,447.9
41,goal_01,exito,1584,447.88
42,goal_01,exito,1588,450.26
43,goal_01,exito,1584,445.63
44,goal_01,exito,1589,450.72
45,goal_01,exito,1598,447.61
46,goal_01,exito,1581,447.76
47,goal_01,exito,1590,449.91
48,goal_01,exito,1585,446.08
49,goal_01,exito,1586,449.45
50,goal_01,exito,1598,447.36
51,goal_01,exito,1585,449.0
52,goal_01,exito,1590,448.86
53,goal_01,exito,1583,446.45
54,goal_01,exito,1588,450.69
55,goal_01,exito,1593,447.32
56,goal_01,exito,1584,449.54
57,goal_01,exito,1604,448.13
58,goal_01,exito,1583,447.39
59,goal_01,exito,1588,450.83
60,goal_01,exito,1592,446.94
61,goal_01,exito,1586,450.03
62,goal_01,exito,1598,447.92
63,goal_01,exito,1583,447.98
64,goal_01,exito,1590,450.2
65,goal_01,exito,1585,445.61
66,goal_01,exito,1589,450.57
67,goal_01,exito,1597,447.35
68,goal_01,exito,1581,448.55
69,goal_01,exito,1591,449.73
70,goal_01,exito,1584,446.27
71,goal_01,exito,1586,449.98
72,goal_01,exito,1596,447.01
73,goal_01,exito,1585,449.14
74,goal_01,exito,1592,448.85
75,goal_01,exito,1584,446.83
76,goal_01,exito,1589,450.52
77,goal_01,exito,1592,447.25
78,goal_01,exito,1585,448.36
79,goal_01,exito,1598,447.9
80,goal_01,exito,1583,447.64
81,goal_01,exito,1588,450.19
82,goal_01,exito,1584,445.62
83,goal_01,exito,1590,450.7
84,goal_01,exito,1598,447.72
85,goal_01,exito,1583,447.75
86,goal_01,exito,1590,450.08
87,goal_01,exito,1585,446.06
88,goal_01,exito,1589,450.49
89,goal_01,exito,1599,447.51
90,goal_01,exito,1586,449.02
91,goal_01,exito,1591,449.2
92,goal_01,exito,1583,445.82
93,goal_01,exito,1589,450.61
94,goal_01,exito,1593,447.18
95,goal_01,exito,1586,449.66
96,goal_01,exito,1602,448.71
97,goal_01,exito,1583,446.73
98,goal_01,exito,1587,450.24
99,goal_01,exito,1591,446.98
100,goal_01,exito,1587,449.62
