episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,1603,451.25
2,goal_01,exito,1589,455.8
3,goal_01,exito,1601,456.23
4,goal_01,exito,1585,454.35
5,goal_01,exito,1576,454.64
6,goal_01,exito,1607,451.13
7,goal_01,exito,1590,455.87
8,goal_01,exito,1591,455.51
9,goal_01,exito,1586,455.32
10,goal_01,exito,1576,454.6
11,goal_01,exito,1606,450.72
12,goal_01,exito,1591,456.01
13,goal_01,exito,1594,451.06
14,goal_01,exito,1585,455.33
15,goal_01,exito,1576,454.94
16,goal_01,exito,1589,454.52
17,goal_01,exito,1595,455.83
18,goal_01,exito,1607,451.75
19,goal_01,exito,1586,455.17
20,goal_01,exito,1589,455.97
21,goal_01,exito,1587,454.88
22,goal_01,exito,1592,455.43
23,goal_01,exito,1606,451.53
24,goal_01,exito,1587,455.11
25,goal_01,exito,1592,455.96
26,goal_01,exito,1589,454.78
27,goal_01,exito,1575,455.01
28,goal_01,exito,1604,450.93
29,goal_01,exito,1588,455.51
30,goal_01,exito,1591,455.41
31,goal_01,exito,1588,454.84
32,goal_01,exito,1576,454.7
33,goal_01,exito,1606,450.71
34,goal_01,exito,1590,455.68
35,goal_01,exito,1598,451.08
36,goal_01,exito,1584,455.31
37,goal_01,exito,1584,456.35
38,goal_01,exito,1605,450.7
39,goal_01,exito,1588,455.89
40,goal_01,exito,1593,451.59
41,goal_01,exito,1587,455.53
42,goal_01,exito,1590,456.89
43,goal_01,exito,1589,454.45
44,goal_01,exito,1595,455.86
45,goal_01,exito,1608,451.68
46,goal_01,exito,1586,455.29
47,goal_01,exito,1589,455.91
48,goal_01,exito,1587,454.91
49,goal_01,exito,1592,455.43
50,goal_01,exito,1606,451.23
51,goal_01,exito,1587,455.43
52,goal_01,exito,1592,455.95
53,goal_01,exito,1587,454.97
54,goal_01,exito,1576,454.67
55,goal_01,exito,1604,450.98
56,goal_01,exito,1590,456.0
57,goal_01,exito,1595,455.12
58,goal_01,exito,1586,455.44
59,goal_01,exito,1577,455.05
60,goal_01,exito,1607,450.9
61,goal_01,exito,1590,455.74
62,goal_01,exito,1600,451.37
63,goal_01,exito,1585,455.47
64,goal_01,exito,1576,454.9
65,goal_01,exito,1605,450.66
66,goal_01,exito,1589,456.03
67,goal_01,exito,1592,451.36
68,goal_01,exito,1587,455.44
69,goal_01,exito,1589,455.8
70,goal_01,exito,1589,454.77
71,goal_01,exito,1593,456.0
72,goal_01,exito,1589,451.33
73,goal_01,exito,1590,455.46
74,goal_01,exito,1590,456.01
75,goal_01,exito,1589,454.77
76,goal_01,exito,1575,454.61
77,goal_01,exito,1604,451.24
78,goal_01,exito,1587,455.53
79,goal_01,exito,1599,455.65
80,goal_01,exito,1589,455.04
81,goal_01,exito,1576,454.69
82,goal_01,exito,1608,451.17
