goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,21,21,0,0,100.0,0.0
goal_02,False,11,11,0,0,100.0,0.0
goal_03,False,13,13,0,0,100.0,0.0
goal_04,False,12,12,0,0,100.0,0.0
goal_05,True,18,18,0,0,100.0,0.0
goal_06,False,17,17,0,0,100.0,0.0
goal_07,False,22,21,1,1,95.5,4.5
goal_08,False,24,23,1,1,95.8,4.2
goal_09,True,16,16,0,0,100.0,0.0
goal_10,True,11,10,1,1,90.9,9.1
goal_11,False,15,14,1,1,93.3,6.7
goal_12,False,19,19,0,0,100.0,0.0
goal_13,True,29,29,0,0,100.0,0.0
goal_14,False,16,16,0,0,100.0,0.0
goal_15,False,20,20,0,0,100.0,0.0
goal_16,False,11,11,0,0,100.0,0.0
goal_17,True,10,10,0,0,100.0,0.0
goal_18,True,15,15,0,0,100.0,0.0
goal_19,True,12,12,0,0,100.0,0.0
goal_20,False,16,16,0,0,100.0,0.0
goal_21,False,17,17,0,0,100.0,0.0
goal_22,False,16,16,0,0,100.0,0.0
goal_23,True,20,19,1,1,95.0,5.0
goal_24,True,13,13,0,0,100.0,0.0
goal_25,True,16,16,0,0,100.0,0.0
goal_26,False,18,18,0,0,100.0,0.0
goal_27,False,15,15,0,0,100.0,0.0
goal_28,False,8,8,0,0,100.0,0.0
