goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,142,142,0,142,100.0,100.0
goal_02,False,158,158,0,158,100.0,100.0
goal_03,False,162,162,0,162,100.0,100.0
goal_04,False,180,180,0,180,100.0,100.0
goal_05,True,177,177,0,177,100.0,100.0
goal_06,False,154,154,0,154,100.0,100.0
goal_07,False,164,164,0,164,100.0,100.0
goal_08,False,154,154,0,154,100.0,100.0
goal_09,True,176,176,0,176,100.0,100.0
goal_10,True,156,156,0,156,100.0,100.0
goal_11,False,152,152,0,152,100.0,100.0
goal_12,False,168,168,0,168,100.0,100.0
goal_13,True,192,192,0,192,100.0,100.0
goal_14,False,155,155,0,155,100.0,100.0
goal_15,False,183,183,0,183,100.0,100.0
goal_16,False,154,154,0,154,100.0,100.0
goal_17,True,142,142,0,142,100.0,100.0
goal_18,True,159,159,0,159,100.0,100.0
goal_19,True,147,147,0,147,100.0,100.0
goal_20,False,126,126,0,126,100.0,100.0
goal_21,False,179,179,0,179,100.0,100.0
goal_22,False,176,176,0,176,100.0,100.0
goal_23,True,147,147,0,147,100.0,100.0
goal_24,True,177,177,0,177,100.0,100.0
goal_25,True,132,132,0,132,100.0,100.0
goal_26,False,155,155,0,155,100.0,100.0
goal_27,False,176,176,0,176,100.0,100.0
goal_28,False,170,170,0,170,100.0,100.0
