goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,20,17,3,3,85.0,15.0
goal_02,False,14,13,1,1,92.9,7.1
goal_03,False,16,16,0,0,100.0,0.0
goal_04,False,13,13,0,0,100.0,0.0
goal_05,True,16,12,4,4,75.0,25.0
goal_06,False,17,17,0,0,100.0,0.0
goal_07,False,23,22,1,1,95.7,4.3
goal_08,False,18,18,0,0,100.0,0.0
goal_09,True,16,14,2,2,87.5,12.5
goal_10,True,14,14,0,0,100.0,0.0
goal_11,False,21,20,1,1,95.2,4.8
goal_12,False,14,13,1,1,92.9,7.1
goal_13,True,13,11,2,2,84.6,15.4
goal_14,False,18,17,1,1,94.4,5.6
goal_15,False,13,12,1,1,92.3,7.7
goal_16,False,22,19,3,3,86.4,13.6
goal_17,True,24,23,1,1,95.8,4.2
goal_18,True,20,17,3,3,85.0,15.0
goal_19,True,21,20,1,1,95.2,4.8
goal_20,False,16,15,1,1,93.8,6.2
goal_21,False,12,11,1,1,91.7,8.3
goal_22,False,15,14,1,1,93.3,6.7
goal_23,True,11,11,0,0,100.0,0.0
goal_24,True,19,15,4,4,78.9,21.1
goal_25,True,16,16,0,0,100.0,0.0
goal_26,False,12,11,1,1,91.7,8.3
goal_27,False,21,19,2,2,90.5,9.5
goal_28,False,11,10,1,1,90.9,9.1
