goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,126,38,88,126,30.2,100.0
goal_02,False,149,36,111,149,24.2,100.0
goal_03,False,139,35,101,139,25.2,100.0
goal_04,False,142,38,102,142,26.8,100.0
goal_05,True,1061,269,781,1061,25.4,100.0
goal_06,False,130,24,105,130,18.5,100.0
goal_07,False,137,38,93,137,27.7,100.0
goal_08,False,140,38,98,140,27.1,100.0
goal_09,True,1014,239,763,1014,23.6,100.0
goal_10,True,1048,268,767,1048,25.6,100.0
goal_11,False,138,44,91,138,31.9,100.0
goal_12,False,146,37,105,146,25.3,100.0
goal_13,True,1064,250,800,1064,23.5,100.0
goal_14,False,149,30,117,149,20.1,100.0
goal_15,False,152,33,114,152,21.7,100.0
goal_16,False,150,39,107,150,26.0,100.0
goal_17,True,967,240,711,967,24.8,100.0
goal_18,True,1006,231,764,1006,23.0,100.0
goal_19,True,1022,255,752,1022,25.0,100.0
goal_20,False,152,45,104,152,29.6,100.0
goal_21,False,158,41,114,158,25.9,100.0
goal_22,False,118,28,87,118,23.7,100.0
goal_23,True,1039,248,787,1039,23.9,100.0
goal_24,True,1011,224,773,1011,22.2,100.0
goal_25,True,1032,269,752,1032,26.1,100.0
goal_26,False,137,37,99,137,27.0,100.0
goal_27,False,147,33,112,147,22.4,100.0
goal_28,False,130,34,94,130,26.2,100.0
