goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,161,161,0,161,100.0,100.0
goal_02,False,150,150,0,150,100.0,100.0
goal_03,False,165,165,0,165,100.0,100.0
goal_04,False,183,183,0,183,100.0,100.0
goal_05,True,161,161,0,161,100.0,100.0
goal_06,False,161,161,0,161,100.0,100.0
goal_07,False,185,185,0,185,100.0,100.0
goal_08,False,188,188,0,188,100.0,100.0
goal_09,True,160,160,0,160,100.0,100.0
goal_10,True,157,157,0,157,100.0,100.0
goal_11,False,169,169,0,169,100.0,100.0
goal_12,False,171,171,0,171,100.0,100.0
goal_13,True,155,155,0,155,100.0,100.0
goal_14,False,155,155,0,155,100.0,100.0
goal_15,False,181,181,0,181,100.0,100.0
goal_16,False,188,188,0,188,100.0,100.0
goal_17,True,163,163,0,163,100.0,100.0
goal_18,True,172,172,0,172,100.0,100.0
goal_19,True,146,146,0,146,100.0,100.0
goal_20,False,162,161,1,161,99.4,99.4
goal_21,False,174,174,0,174,100.0,100.0
goal_22,False,171,171,0,171,100.0,100.0
goal_23,True,153,153,0,153,100.0,100.0
goal_24,True,153,153,0,153,100.0,100.0
goal_25,True,158,158,0,158,100.0,100.0
goal_26,False,157,157,0,157,100.0,100.0
goal_27,False,160,160,0,160,100.0,100.0
goal_28,False,162,162,0,162,100.0,100.0
