goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,63,48,15,10,76.2,15.9
goal_02,False,58,46,12,9,79.3,15.5
goal_03,False,56,46,10,6,82.1,10.7
goal_04,False,54,43,11,7,79.6,13.0
goal_05,True,67,51,16,12,76.1,17.9
goal_06,False,67,50,17,12,74.6,17.9
goal_07,False,69,54,15,11,78.3,15.9
goal_08,False,65,55,10,5,84.6,7.7
goal_09,True,63,53,10,6,84.1,9.5
goal_10,True,59,40,19,12,67.8,20.3
goal_11,False,64,53,11,6,82.8,9.4
goal_12,False,60,47,13,9,78.3,15.0
goal_13,True,58,49,9,6,84.5,10.3
goal_14,False,211,172,39,22,81.5,10.4
goal_15,False,164,127,37,27,77.4,16.5
goal_16,False,191,156,35,26,81.7,13.6
goal_17,True,50,36,14,11,72.0,22.0
goal_18,True,68,54,14,9,79.4,13.2
goal_19,True,48,34,14,7,70.8,14.6
goal_20,False,63,46,17,16,73.0,25.4
goal_21,False,48,39,9,6,81.2,12.5
goal_22,False,63,47,16,9,74.6,14.3
goal_23,True,177,139,38,28,78.5,15.8
goal_24,True,171,138,33,23,80.7,13.5
goal_25,True,181,143,38,26,79.0,14.4
goal_26,False,182,151,31,20,83.0,11.0
goal_27,False,178,133,45,34,74.7,19.1
goal_28,False,191,152,39,29,79.6,15.2
