goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,168,168,0,168,100.0,100.0
goal_02,False,164,164,0,164,100.0,100.0
goal_03,False,166,166,0,166,100.0,100.0
goal_04,False,147,147,0,147,100.0,100.0
goal_05,True,172,172,0,172,100.0,100.0
goal_06,False,144,144,0,144,100.0,100.0
goal_07,False,176,176,0,176,100.0,100.0
goal_08,False,190,190,0,190,100.0,100.0
goal_09,True,156,156,0,156,100.0,100.0
goal_10,True,146,146,0,146,100.0,100.0
goal_11,False,165,165,0,165,100.0,100.0
goal_12,False,179,179,0,179,100.0,100.0
goal_13,True,148,148,0,148,100.0,100.0
goal_14,False,160,160,0,160,100.0,100.0
goal_15,False,166,166,0,166,100.0,100.0
goal_16,False,185,185,0,185,100.0,100.0
goal_17,True,155,155,0,155,100.0,100.0
goal_18,True,174,174,0,174,100.0,100.0
goal_19,True,173,173,0,173,100.0,100.0
goal_20,False,135,135,0,135,100.0,100.0
goal_21,False,167,167,0,167,100.0,100.0
goal_22,False,151,151,0,151,100.0,100.0
goal_23,True,173,173,0,173,100.0,100.0
goal_24,True,163,163,0,163,100.0,100.0
goal_25,True,153,153,0,153,100.0,100.0
goal_26,False,146,146,0,146,100.0,100.0
goal_27,False,165,165,0,165,100.0,100.0
goal_28,False,160,160,0,160,100.0,100.0
