goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,110,80,24,110,72.7,100.0
goal_02,False,113,88,21,113,77.9,100.0
goal_03,False,122,85,32,122,69.7,100.0
goal_04,False,112,85,18,112,75.9,100.0
goal_05,True,105,83,21,105,79.0,100.0
goal_06,False,116,84,31,116,72.4,100.0
goal_07,False,114,85,28,114,74.6,100.0
goal_08,False,116,92,22,116,79.3,100.0
goal_09,True,102,79,22,102,77.5,100.0
goal_10,True,121,92,27,121,76.0,100.0
goal_11,False,120,89,28,120,74.2,100.0
goal_12,False,118,83,34,118,70.3,100.0
goal_13,True,107,76,27,107,71.0,100.0
goal_14,False,117,98,19,117,83.8,100.0
goal_15,False,122,93,26,122,76.2,100.0
goal_16,False,119,84,34,119,70.6,100.0
goal_17,True,107,77,28,106,72.0,99.1
goal_18,True,97,72,24,97,74.2,100.0
goal_19,True,100,76,18,100,76.0,100.0
goal_20,False,121,88,29,121,72.7,100.0
goal_21,False,94,68,23,94,72.3,100.0
goal_22,False,106,81,22,106,76.4,100.0
goal_23,True,132,108,24,132,81.8,100.0
goal_24,True,109,81,26,109,74.3,100.0
goal_25,True,97,75,22,97,77.3,100.0
goal_26,False,113,81,30,112,71.7,99.1
goal_27,False,116,98,15,116,84.5,100.0
goal_28,False,123,94,26,123,76.4,100.0
