goal_id,dificil,intentos,exitos,colisiones,llego_estanteria,tasa_exito_%,tasa_estanteria_%
goal_01,False,109,99,5,109,90.8,100.0
goal_02,False,92,81,8,92,88.0,100.0
goal_03,False,107,97,7,107,90.7,100.0
goal_04,False,103,90,5,103,87.4,100.0
goal_05,True,113,99,9,113,87.6,100.0
goal_06,False,109,96,8,109,88.1,100.0
goal_07,False,115,101,6,115,87.8,100.0
goal_08,False,128,112,9,128,87.5,100.0
goal_09,True,103,93,6,103,90.3,100.0
goal_10,True,98,86,6,98,87.8,100.0
goal_11,False,104,93,9,104,89.4,100.0
goal_12,False,107,96,7,107,89.7,100.0
goal_13,True,98,83,10,98,84.7,100.0
goal_14,False,107,92,10,107,86.0,100.0
goal_15,False,107,99,5,107,92.5,100.0
goal_16,False,103,87,11,103,84.5,100.0
goal_17,True,115,105,7,115,91.3,100.0
goal_18,True,84,73,6,84,86.9,100.0
goal_19,True,94,82,9,94,87.2,100.0
goal_20,False,102,85,12,102,83.3,100.0
goal_21,False,112,94,13,112,83.9,100.0
goal_22,False,101,90,4,101,89.1,100.0
goal_23,True,101,85,14,101,84.2,100.0
goal_24,True,116,101,10,116,87.1,100.0
goal_25,True,115,105,7,115,91.3,100.0
goal_26,False,96,85,5,96,88.5,100.0
goal_27,False,106,91,12,106,85.8,100.0
goal_28,False,100,86,7,100,86.0,100.0
