semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,100.0,0.0,0.0,507.58497924804686,2255.50400390625,15.523442459106445,-0.00018900384311564266,-4.6841044425964355,0.007242270559072494,0.05428711026906967,0.914193058013916,9.999999747378752e-05
123,98.8864013671875,1.113596796989441,0.0,511.44423828125,2287.631982421875,11.28493890762329,0.0003865564125590026,-4.129591178894043,0.005564029095694423,0.08352539092302322,0.8917321562767029,9.999999747378752e-05
524,92.32123413085938,7.678765201568604,0.0,359.19060668945315,1922.423974609375,28.229785346984862,-0.0008745986357098446,-5.048715305328369,0.005812405608594418,0.05527343675494194,0.8791086673736572,9.999999747378752e-05
