semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,63.5492660522461,35.62146987915039,0.8292646169662475,439.10285034179685,2968.10400390625,107.24387741088867,-0.00228170957416296,-6.326640796661377,0.007820735406130552,0.05979492068290711,0.14354894161224366,9.999999747378752e-05
123,68.9894027709961,31.010597229003906,0.0,396.9389221191406,2723.530029296875,56.60277976989746,-0.0023290460259886457,-5.946924209594727,0.0065792012494057415,0.06534179672598839,0.3228160381317139,9.999999747378752e-05
524,71.36138458251953,28.63861427307129,0.0,425.0501647949219,2705.938037109375,67.49966201782226,-0.0008728847598831635,-6.730749225616455,0.003815397387370467,0.0465624988079071,0.3708945274353027,9.999999747378752e-05
