semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,73.64942321777343,26.35057716369629,0.0,421.93552856445314,2814.8759765625,52.121389102935794,-0.00176269612275064,-6.642674350738526,0.004128303099423647,0.04546875040978193,0.036362528800964355,4.999999873689376e-05
123,74.82081909179688,25.179180145263672,0.0,448.6550354003906,2797.06396484375,30.505205726623537,-0.0013171347207389772,-4.933080863952637,0.005491673946380615,0.06628906279802323,0.2738622784614563,4.999999873689376e-05
524,74.44073181152343,25.559268951416016,0.0,450.9282653808594,2884.95,27.3806640625,-0.0014910688681993634,-6.640261554718018,0.0042275152634829284,0.03395507819950581,0.6703956604003907,4.999999873689376e-05
