semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,67.10570068359375,32.894300079345705,0.0,348.79405517578124,2083.135986328125,21.013601303100586,-0.0015185470227152109,-5.277095222473145,0.00911908010020852,0.08890624940395356,0.8846128344535827,9.999999747378752e-05
123,66.41810150146485,33.58189849853515,0.0,391.63572998046874,2023.6659912109376,6.364129495620728,0.0016315021843183787,-4.754251766204834,0.0070760453119874,0.0820019543170929,0.94914231300354,9.999999747378752e-05
524,53.20081100463867,46.79918899536133,0.0,253.793701171875,1993.3040283203125,30.770050525665283,-0.001173042218124465,-5.411812782287598,0.005962263932451606,0.06163085997104645,0.7831807255744934,9.999999747378752e-05
