semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,82.25638122558594,12.910347366333008,4.833270740509033,274.8977783203125,1286.722021484375,15.231492233276366,0.0010256135203235317,-3.72906379699707,0.008056667679920793,0.09566406160593033,0.8843520522117615,9.999999747378752e-05
123,87.81615905761718,7.696484184265136,4.487357139587402,286.53700561523436,1432.54599609375,15.743922805786132,-0.0002439958043396473,-3.333089590072632,0.004151396732777357,0.0454003905877471,0.9016335010528564,9.999999747378752e-05
524,75.40514373779297,22.275187301635743,2.319670009613037,278.2422180175781,1397.3739990234376,14.628425407409669,0.0009121247741859407,-4.1635205268859865,0.008416127134114503,0.08115234449505807,0.8961047053337097,9.999999747378752e-05
