semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,67.28140716552734,32.221046447753906,0.49754570722579955,115.3498031616211,711.72998046875,26.670690727233886,-0.001929570292122662,-3.1128647327423096,0.005983902234584093,0.07784179821610451,0.8265140056610107,0.00019999999494757503
123,74.10425415039063,25.895744705200194,0.0,106.63878936767578,717.2460083007812,21.334690475463866,0.0008328854979481548,-3.0592995166778563,0.01172148361802101,0.10705078095197677,0.9126884937286377,0.00019999999494757503
524,72.41175689697266,27.588244247436524,0.0,83.82840118408203,645.4500122070312,25.445973491668703,0.0007210060488432646,-4.149858474731445,0.010143812233582138,0.11266601383686066,0.894892406463623,0.00019999999494757503
