semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,99.69709777832031,0.3029037952423096,0.0,123.11829071044922,483.6879943847656,9.996895027160644,0.0023092790885129943,-6.693345928192139,0.017312406655400993,0.11500000208616257,0.9814231276512146,0.0003000000142492354
123,100.0,0.0,0.0,134.321728515625,450.9460021972656,12.546317672729492,0.0012495139962993562,-6.116749572753906,0.012960018869489432,0.10556640326976777,0.978707754611969,0.0003000000142492354
524,89.959423828125,10.040575218200683,0.0,135.5890899658203,512.93798828125,8.645162582397461,0.00015824434813112022,-6.4387482643127445,0.006652949703857302,0.08798828125,0.9815931677818298,0.0003000000142492354
