semilla,exito,colision,truncamiento,recompensa,longitud,value_loss,policy_gradient_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
42,78.93792114257812,21.062079620361327,0.0,420.263037109375,2211.498095703125,36.83015098571777,-0.0011743721224775072,-4.569272518157959,0.006253048684448004,0.08291015475988388,0.8744610548019409,9.999999747378752e-05
123,78.42927703857421,21.57072334289551,0.0,413.65187377929686,2138.818017578125,5.6558469295501705,0.0014668128336779774,-4.311178302764892,0.0078653946518898,0.11386718899011612,0.948543393611908,9.999999747378752e-05
524,58.90593948364258,41.09406051635742,0.0,365.6916442871094,2086.250048828125,35.19757699966431,-7.494825113099068e-05,-4.960928249359131,0.005815373035147786,0.06832031309604644,0.8617648243904114,9.999999747378752e-05
