episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria
211,goal_03,exit,exito,1101,243.76,True
212,goal_03,exit,exito,1109,244.77,True
213,goal_03,exit,exito,1104,244.67,True
214,goal_03,exit,exito,1115,242.6,True
215,goal_03,exit,exito,1116,242.25,True
216,goal_03,exit,exito,1109,244.77,True
217,goal_03,exit,exito,1106,244.39,True
218,goal_03,exit,exito,1108,244.7,True
219,goal_03,exit,exito,1103,244.5,True
220,goal_03,exit,exito,1115,241.93,True
221,goal_03,exit,exito,1107,244.38,True
222,goal_03,exit,exito,1117,241.97,True
223,goal_03,exit,exito,1117,241.73,True
224,goal_03,exit,exito,1105,243.11,True
225,goal_03,exit,exito,1103,244.51,True
226,goal_03,exit,exito,1106,244.46,True
227,goal_03,exit,exito,1109,244.29,True
228,goal_03,exit,exito,1109,244.78,True
229,goal_03,exit,exito,1117,242.13,True
230,goal_03,exit,exito,1116,243.55,True
231,goal_03,exit,exito,1106,244.38,True
232,goal_03,exit,exito,1102,243.93,True
233,goal_03,exit,exito,1108,244.69,True
234,goal_03,exit,exito,1108,243.22,True
235,goal_03,exit,exito,1104,244.67,True
236,goal_03,exit,exito,1116,242.65,True
237,goal_03,exit,exito,1104,243.18,True
238,goal_03,exit,exito,1104,243.24,True
239,goal_03,exit,exito,1103,244.68,True
240,goal_03,exit,exito,1109,244.76,True
241,goal_03,exit,exito,1106,244.39,True
242,goal_03,exit,exito,1103,244.53,True
243,goal_03,exit,exito,1115,241.36,True
244,goal_03,exit,exito,1104,244.72,True
245,goal_03,exit,exito,1108,244.69,True
246,goal_03,exit,exito,1103,244.45,True
247,goal_03,exit,exito,1104,243.47,True
248,goal_03,exit,exito,1104,243.43,True
249,goal_03,exit,exito,1103,244.5,True
250,goal_03,exit,exito,1107,244.37,True
251,goal_03,exit,exito,1113,243.17,True
252,goal_03,exit,exito,1117,241.64,True
253,goal_03,exit,exito,1107,244.38,True
254,goal_03,exit,exito,1107,243.35,True
255,goal_03,exit,exito,1115,241.94,True
256,goal_03,exit,exito,1117,242.3,True
257,goal_03,exit,exito,1109,244.73,True
258,goal_03,exit,exito,1114,241.18,True
259,goal_03,exit,exito,1107,243.35,True
260,goal_03,exit,exito,1108,244.69,True
261,goal_03,exit,exito,1108,244.7,True
262,goal_03,exit,exito,1107,244.36,True
263,goal_03,exit,exito,1107,244.35,True
264,goal_03,exit,exito,1101,243.81,True
265,goal_03,exit,exito,1107,243.36,True
266,goal_03,exit,exito,1123,243.76,True
267,goal_03,exit,exito,1108,244.71,True
268,goal_03,exit,exito,1115,243.26,True
269,goal_03,exit,exito,1115,241.77,True
270,goal_03,exit,exito,1115,243.72,True
271,goal_03,exit,exito,1108,244.77,True
272,goal_03,exit,exito,1102,243.1,True
273,goal_03,exit,exito,1118,242.49,True
274,goal_03,exit,exito,1116,240.65,True
275,goal_03,exit,exito,1119,242.67,True
276,goal_03,exit,exito,1107,243.49,True
277,goal_03,exit,exito,1107,243.29,True
278,goal_03,exit,exito,1118,242.74,True
279,goal_03,exit,exito,1108,244.71,True
280,goal_03,exit,exito,1115,243.57,True
281,goal_03,exit,exito,1107,243.42,True
282,goal_03,exit,exito,1108,244.69,True
283,goal_03,exit,exito,1103,244.52,True
284,goal_03,exit,exito,1118,242.5,True
285,goal_03,exit,exito,1107,243.48,True
286,goal_03,exit,exito,1115,243.44,True
287,goal_03,exit,exito,1104,242.61,True
288,goal_03,exit,exito,1108,244.71,True
289,goal_03,exit,exito,1108,243.28,True
290,goal_03,exit,exito,1104,243.51,True
291,goal_03,exit,exito,1108,244.69,True
292,goal_03,exit,exito,1102,244.25,True
293,goal_03,exit,exito,1117,241.76,True
294,goal_03,exit,exito,1101,243.68,True
295,goal_03,exit,exito,1106,244.49,True
296,goal_03,exit,exito,1115,243.77,True
297,goal_03,exit,exito,1107,244.38,True
298,goal_03,exit,exito,1104,244.66,True
299,goal_03,exit,exito,1102,243.02,True
300,goal_03,exit,exito,1107,243.41,True
301,goal_04,exit,exito,1213,256.94,True
302,goal_04,exit,exito,1210,257.06,True
303,goal_04,exit,exito,1204,259.13,True
304,goal_04,exit,exito,1205,258.74,True
305,goal_04,exit,exito,1215,259.43,True
306,goal_04,exit,exito,1199,259.79,True
307,goal_04,exit,exito,1200,259.89,True
308,goal_04,exit,exito,1207,259.76,True
309,goal_04,exit,exito,1208,259.77,True
310,goal_04,exit,exito,1211,256.94,True
311,goal_04,exit,exito,1205,259.99,True
312,goal_04,exit,exito,1203,258.24,True
313,goal_04,exit,exito,1199,259.24,True
314,goal_04,exit,exito,1204,259.1,True
315,goal_04,exit,exito,1203,260.25,True
316,goal_04,exit,exito,1202,258.9,True
317,goal_04,exit,exito,1201,260.14,True
318,goal_04,exit,exito,1201,260.1,True
319,goal_04,exit,exito,1202,258.83,True
320,goal_04,exit,exito,1199,259.85,True
321,goal_04,exit,exito,1215,259.17,True
322,goal_04,exit,exito,1217,258.07,True
323,goal_04,exit,exito,1208,260.27,True
324,goal_04,exit,exito,1218,258.05,True
325,goal_04,exit,exito,1214,259.43,True
326,goal_04,exit,exito,1209,260.3,True
327,goal_04,exit,exito,1200,258.92,True
328,goal_04,exit,exito,1208,259.74,True
329,goal_04,exit,exito,1213,257.72,True
330,goal_04,exit,exito,1216,258.01,True
331,goal_04,exit,exito,1203,258.56,True
332,goal_04,exit,exito,1203,260.23,True
333,goal_04,exit,exito,1200,259.76,True
334,goal_04,exit,exito,1214,259.39,True
335,goal_04,exit,exito,1217,259.18,True
336,goal_04,exit,exito,1200,258.62,True
337,goal_04,exit,exito,1215,258.94,True
338,goal_04,exit,exito,1205,258.89,True
339,goal_04,exit,exito,1213,258.7,True
340,goal_04,exit,exito,1207,259.72,True
341,goal_04,exit,exito,1200,259.76,True
342,goal_04,exit,exito,1215,259.18,True
343,goal_04,exit,exito,1205,259.97,True
344,goal_04,exit,exito,1208,260.22,True
345,goal_04,exit,exito,1215,259.34,True
346,goal_04,exit,exito,1213,258.66,True
347,goal_04,exit,exito,1201,260.06,True
348,goal_04,exit,exito,1215,258.06,True
349,goal_04,exit,exito,1203,258.68,True
350,goal_04,exit,exito,1215,259.43,True
351,goal_04,exit,exito,1207,259.77,True
352,goal_04,exit,exito,1212,257.36,True
353,goal_04,exit,exito,1216,257.97,True
354,goal_04,exit,exito,1216,259.03,True
355,goal_04,exit,exito,1214,259.43,True
356,goal_04,exit,exito,1205,258.87,True
357,goal_04,exit,exito,1217,259.08,True
358,goal_04,exit,exito,1201,260.13,True
359,goal_04,exit,exito,1208,260.2,True
360,goal_04,exit,exito,1206,258.76,True
361,goal_04,exit,exito,1205,258.88,True
362,goal_04,exit,exito,1203,260.29,True
363,goal_04,exit,exito,1216,256.6,True
364,goal_04,exit,exito,1207,260.15,True
365,goal_04,exit,exito,1204,259.49,True
366,goal_04,exit,exito,1219,258.06,True
367,goal_04,exit,exito,1201,260.09,True
368,goal_04,exit,exito,1212,257.51,True
369,goal_04,exit,exito,1200,259.84,True
370,goal_04,exit,exito,1206,259.83,True
371,goal_04,exit,exito,1205,258.94,True
372,goal_04,exit,exito,1199,259.22,True
373,goal_04,exit,exito,1216,257.82,True
374,goal_04,exit,exito,1205,259.95,True
375,goal_04,exit,exito,1209,260.33,True
376,goal_04,exit,exito,1200,259.83,True
377,goal_04,exit,exito,1209,260.28,True
378,goal_04,exit,exito,1204,259.0,True
379,goal_04,exit,exito,1206,259.74,True
380,goal_04,exit,exito,1205,258.8,True
381,goal_04,exit,exito,1217,259.13,True
382,goal_04,exit,exito,1200,259.91,True
383,goal_04,exit,exito,1208,260.19,True
384,goal_04,exit,exito,1204,259.38,True
385,goal_04,exit,exito,1214,259.38,True
386,goal_04,exit,exito,1203,260.23,True
387,goal_04,exit,exito,1213,257.4,True
388,goal_04,exit,exito,1213,258.66,True
389,goal_04,exit,exito,1213,258.69,True
390,goal_04,exit,exito,1205,258.92,True
391,goal_04,exit,exito,1206,259.84,True
392,goal_04,exit,exito,1216,258.93,True
393,goal_04,exit,exito,1208,260.26,True
394,goal_04,exit,exito,1214,259.38,True
395,goal_04,exit,exito,1208,260.21,True
396,goal_04,exit,exito,1199,259.83,True
397,goal_04,exit,exito,1215,258.24,True
398,goal_04,exit,exito,1206,259.86,True
399,goal_04,exit,exito,1214,258.57,True
400,goal_04,exit,exito,1213,257.77,True
401,goal_05,exit,colision,1,-150.0,True
402,goal_05,exit,colision,1,-150.0,True
403,goal_05,exit,colision,1,-150.0,True
404,goal_05,exit,colision,1,-150.0,True
405,goal_05,exit,colision,1,-150.0,True
406,goal_05,exit,colision,1,-150.0,True
407,goal_05,exit,colision,1,-150.0,True
408,goal_05,exit,colision,1,-150.0,True
409,goal_05,exit,colision,1,-150.0,True
410,goal_05,exit,colision,1,-150.0,True
411,goal_05,exit,colision,1,-150.0,True
412,goal_05,exit,colision,1,-150.0,True
413,goal_05,exit,colision,1,-150.0,True
414,goal_05,exit,colision,1,-150.0,True
415,goal_05,exit,colision,1,-150.0,True
416,goal_05,exit,colision,1,-150.0,True
417,goal_05,exit,colision,1,-150.0,True
418,goal_05,exit,colision,1,-150.0,True
419,goal_05,exit,colision,1,-150.0,True
420,goal_05,exit,colision,1,-150.0,True
421,goal_05,exit,colision,1,-150.0,True
422,goal_05,exit,colision,1,-150.0,True
423,goal_05,exit,colision,1,-150.0,True
424,goal_05,exit,colision,1,-150.0,True
425,goal_05,exit,colision,1,-150.0,True
426,goal_05,exit,colision,1,-150.0,True
427,goal_05,exit,colision,1,-150.0,True
428,goal_05,exit,colision,1,-150.0,True
429,goal_05,exit,colision,1,-150.0,True
430,goal_05,exit,colision,1,-150.0,True
431,goal_05,exit,colision,1,-150.0,True
432,goal_05,exit,colision,1,-150.0,True
433,goal_05,exit,colision,1,-150.0,True
434,goal_05,exit,colision,1,-150.0,True
435,goal_05,exit,colision,1,-150.0,True
436,goal_05,exit,colision,1,-150.0,True
437,goal_05,exit,colision,1,-150.0,True
438,goal_05,exit,colision,1,-150.0,True
439,goal_05,exit,colision,1,-150.0,True
440,goal_05,exit,colision,1,-150.0,True
441,goal_05,exit,colision,1,-150.0,True
442,goal_05,exit,colision,1,-150.0,True
443,goal_05,exit,colision,1,-150.0,True
444,goal_05,exit,colision,1,-150.0,True
445,goal_05,exit,colision,1,-150.0,True
446,goal_05,exit,colision,1,-150.0,True
447,goal_05,exit,colision,1,-150.0,True
448,goal_05,exit,colision,1,-150.0,True
449,goal_05,exit,colision,1,-150.0,True
450,goal_05,exit,colision,1,-150.0,True
451,goal_05,exit,colision,1,-150.0,True
452,goal_05,exit,colision,1,-150.0,True
453,goal_05,exit,colision,1,-150.0,True
454,goal_05,exit,colision,1,-150.0,True
455,goal_05,exit,colision,1,-150.0,True
456,goal_05,exit,colision,1,-150.0,True
457,goal_05,exit,colision,1,-150.0,True
458,goal_05,exit,colision,1,-150.0,True
459,goal_05,exit,colision,1,-150.0,True
460,goal_05,exit,colision,1,-150.0,True
461,goal_05,exit,colision,1,-150.0,True
462,goal_05,exit,colision,1,-150.0,True
463,goal_05,exit,colision,1,-150.0,True
464,goal_05,exit,colision,1,-150.0,True
465,goal_05,exit,colision,1,-150.0,True
466,goal_05,exit,colision,1,-150.0,True
467,goal_05,exit,colision,1,-150.0,True
468,goal_05,exit,colision,1,-150.0,True
469,goal_05,exit,colision,1,-150.0,True
470,goal_05,exit,colision,1,-150.0,True
471,goal_05,exit,colision,1,-150.0,True
472,goal_05,exit,colision,1,-150.0,True
473,goal_05,exit,colision,1,-150.0,True
474,goal_05,exit,colision,1,-150.0,True
475,goal_05,exit,colision,1,-150.0,True
476,goal_05,exit,colision,1,-150.0,True
477,goal_05,exit,colision,1,-150.0,True
478,goal_05,exit,colision,1,-150.0,True
479,goal_05,exit,colision,1,-150.0,True
480,goal_05,exit,colision,1,-150.0,True
481,goal_05,exit,colision,1,-150.0,True
482,goal_05,exit,colision,1,-150.0,True
483,goal_05,exit,colision,1,-150.0,True
484,goal_05,exit,colision,1,-150.0,True
485,goal_05,exit,colision,1,-150.0,True
486,goal_05,exit,colision,1,-150.0,True
487,goal_05,exit,colision,1,-150.0,True
488,goal_05,exit,colision,1,-150.0,True
489,goal_05,exit,colision,1,-150.0,True
490,goal_05,exit,colision,1,-150.0,True
491,goal_05,exit,colision,1,-150.0,True
492,goal_05,exit,colision,1,-150.0,True
493,goal_05,exit,colision,1,-150.0,True
494,goal_05,exit,colision,1,-150.0,True
495,goal_05,exit,colision,1,-150.0,True
496,goal_05,exit,colision,1,-150.0,True
497,goal_05,exit,colision,1,-150.0,True
498,goal_05,exit,colision,1,-150.0,True
499,goal_05,exit,colision,1,-150.0,True
500,goal_05,exit,colision,1,-150.0,True
501,goal_06,exit,colision,1,-150.0,True
502,goal_06,exit,colision,1,-150.0,True
503,goal_06,exit,colision,1,-150.0,True
504,goal_06,exit,colision,1,-150.0,True
505,goal_06,exit,colision,1,-150.0,True
506,goal_06,exit,colision,1,-150.0,True
507,goal_06,exit,colision,1,-150.0,True
508,goal_06,exit,colision,1,-150.0,True
509,goal_06,exit,colision,1,-150.0,True
510,goal_06,exit,colision,1,-150.0,True
511,goal_06,exit,colision,1,-150.0,True
512,goal_06,exit,colision,1,-150.0,True
513,goal_06,exit,colision,1,-150.0,True
514,goal_06,exit,colision,1,-150.0,True
515,goal_06,exit,colision,1,-150.0,True
516,goal_06,exit,colision,1,-150.0,True
517,goal_06,exit,colision,1,-150.0,True
518,goal_06,exit,colision,1,-150.0,True
519,goal_06,exit,colision,1,-150.0,True
520,goal_06,exit,colision,1,-150.0,True
521,goal_06,exit,colision,1,-150.0,True
522,goal_06,exit,colision,1,-150.0,True
523,goal_06,exit,colision,1,-150.0,True
524,goal_06,exit,colision,1,-150.0,True
525,goal_06,exit,colision,1,-150.0,True
526,goal_06,exit,colision,1,-150.0,True
527,goal_06,exit,colision,1,-150.0,True
528,goal_06,exit,colision,1,-150.0,True
529,goal_06,exit,colision,1,-150.0,True
530,goal_06,exit,colision,1,-150.0,True
531,goal_06,exit,colision,1,-150.0,True
532,goal_06,exit,colision,1,-150.0,True
533,goal_06,exit,colision,1,-150.0,True
534,goal_06,exit,colision,1,-150.0,True
535,goal_06,exit,colision,1,-150.0,True
536,goal_06,exit,colision,1,-150.0,True
537,goal_06,exit,colision,1,-150.0,True
538,goal_06,exit,colision,1,-150.0,True
539,goal_06,exit,colision,1,-150.0,True
540,goal_06,exit,colision,1,-150.0,True
541,goal_06,exit,colision,1,-150.0,True
542,goal_06,exit,colision,1,-150.0,True
543,goal_06,exit,colision,1,-150.0,True
544,goal_06,exit,colision,1,-150.0,True
545,goal_06,exit,colision,1,-150.0,True
546,goal_06,exit,colision,1,-150.0,True
547,goal_06,exit,colision,1,-150.0,True
548,goal_06,exit,colision,1,-150.0,True
549,goal_06,exit,colision,1,-150.0,True
550,goal_06,exit,colision,1,-150.0,True
551,goal_06,exit,colision,1,-150.0,True
552,goal_06,exit,colision,1,-150.0,True
553,goal_06,exit,colision,1,-150.0,True
554,goal_06,exit,colision,1,-150.0,True
555,goal_06,exit,colision,1,-150.0,True
556,goal_06,exit,colision,1,-150.0,True
557,goal_06,exit,colision,1,-150.0,True
558,goal_06,exit,colision,1,-150.0,True
559,goal_06,exit,colision,1,-150.0,True
560,goal_06,exit,colision,1,-150.0,True
561,goal_06,exit,colision,1,-150.0,True
562,goal_06,exit,colision,1,-150.0,True
563,goal_06,exit,colision,1,-150.0,True
564,goal_06,exit,colision,1,-150.0,True
565,goal_06,exit,colision,1,-150.0,True
566,goal_06,exit,colision,1,-150.0,True
567,goal_06,exit,colision,1,-150.0,True
568,goal_06,exit,colision,1,-150.0,True
569,goal_06,exit,colision,1,-150.0,True
570,goal_06,exit,colision,1,-150.0,True
571,goal_06,exit,colision,1,-150.0,True
572,goal_06,exit,colision,1,-150.0,True
573,goal_06,exit,colision,1,-150.0,True
574,goal_06,exit,colision,1,-150.0,True
575,goal_06,exit,colision,1,-150.0,True
576,goal_06,exit,colision,1,-150.0,True
577,goal_06,exit,colision,1,-150.0,True
578,goal_06,exit,colision,1,-150.0,True
579,goal_06,exit,colision,1,-150.0,True
580,goal_06,exit,colision,1,-150.0,True
581,goal_06,exit,colision,1,-150.0,True
582,goal_06,exit,colision,1,-150.0,True
583,goal_06,exit,colision,1,-150.0,True
584,goal_06,exit,colision,1,-150.0,True
585,goal_06,exit,colision,1,-150.0,True
586,goal_06,exit,colision,1,-150.0,True
587,goal_06,exit,colision,1,-150.0,True
588,goal_06,exit,colision,1,-150.0,True
589,goal_06,exit,colision,1,-150.0,True
590,goal_06,exit,colision,1,-150.0,True
591,goal_06,exit,colision,1,-150.0,True
592,goal_06,exit,colision,1,-150.0,True
593,goal_06,exit,colision,1,-150.0,True
594,goal_06,exit,colision,1,-150.0,True
595,goal_06,exit,colision,1,-150.0,True
596,goal_06,exit,colision,1,-150.0,True
597,goal_06,exit,colision,1,-150.0,True
598,goal_06,exit,colision,1,-150.0,True
599,goal_06,exit,colision,1,-150.0,True
600,goal_06,exit,colision,1,-150.0,True
601,goal_07,exit,colision,1,-150.0,True
602,goal_07,exit,colision,1,-150.0,True
603,goal_07,exit,colision,1,-150.0,True
604,goal_07,exit,colision,1,-150.0,True
605,goal_07,exit,colision,1,-150.0,True
606,goal_07,exit,colision,1,-150.0,True
607,goal_07,exit,exito,759,192.76,True
608,goal_07,exit,colision,1,-150.0,True
609,goal_07,exit,exito,739,192.1,True
610,goal_07,exit,colision,1,-150.0,True
611,goal_07,exit,colision,1,-150.0,True
612,goal_07,exit,colision,1,-150.0,True
613,goal_07,exit,colision,1,-150.0,True
614,goal_07,exit,colision,1,-150.0,True
615,goal_07,exit,colision,1,-150.0,True
616,goal_07,exit,exito,751,192.19,True
617,goal_07,exit,colision,1,-150.0,True
618,goal_07,exit,colision,1,-150.0,True
619,goal_07,exit,colision,1,-150.0,True
620,goal_07,exit,colision,1,-150.0,True
621,goal_07,exit,colision,1,-150.0,True
622,goal_07,exit,colision,1,-150.0,True
623,goal_07,exit,colision,1,-150.0,True
624,goal_07,exit,colision,1,-150.0,True
625,goal_07,exit,colision,1,-150.0,True
626,goal_07,exit,colision,1,-150.0,True
627,goal_07,exit,colision,1,-150.0,True
628,goal_07,exit,colision,1,-150.0,True
629,goal_07,exit,colision,1,-150.0,True
630,goal_07,exit,colision,1,-150.0,True
631,goal_07,exit,exito,754,191.52,True
632,goal_07,exit,colision,1,-150.0,True
633,goal_07,exit,colision,1,-150.0,True
634,goal_07,exit,colision,1,-150.0,True
635,goal_07,exit,exito,732,191.2,True
636,goal_07,exit,colision,1,-150.0,True
637,goal_07,exit,colision,1,-150.0,True
638,goal_07,exit,colision,1,-150.0,True
639,goal_07,exit,exito,753,191.58,True
