episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga,n_replans
302,goal_04,col_retorno,1991,231.35,1,1,1
303,goal_04,col_exit,1557,102.04,1,0,0
304,goal_04,col_exit,1612,109.61,1,0,0
305,goal_04,col_retorno,1810,223.1,1,1,0
306,goal_04,col_exit,1569,103.31,1,0,0
307,goal_04,col_retorno,1821,225.98,1,1,0
308,goal_04,col_exit,1568,102.38,1,0,0
309,goal_04,col_retorno,1858,226.84,1,1,0
310,goal_04,col_exit,1558,102.34,1,0,0
311,goal_04,col_exit,1630,112.41,1,0,0
312,goal_04,col_retorno,1830,225.82,1,1,0
313,goal_04,col_exit,1557,102.15,1,0,0
314,goal_04,col_retorno,1845,225.84,1,1,0
315,goal_04,col_exit,1565,102.49,1,0,0
316,goal_04,truncado,7000,60.77,1,1,7
317,goal_04,col_retorno,1857,229.17,1,1,0
318,goal_04,col_retorno,1907,235.57,1,1,0
319,goal_04,col_exit,1559,99.95,1,0,0
320,goal_04,col_retorno,1809,223.83,1,1,0
321,goal_04,col_exit,1557,102.05,1,0,0
322,goal_04,col_retorno,1811,222.57,1,1,0
323,goal_04,col_exit,1571,102.17,1,0,0
324,goal_04,col_retorno,1826,225.88,1,1,0
325,goal_04,col_exit,1559,100.64,1,0,0
326,goal_04,col_retorno,1867,226.13,1,1,0
327,goal_04,col_exit,1557,102.12,1,0,0
328,goal_04,col_exit,1593,107.13,1,0,0
329,goal_04,col_retorno,1822,225.72,1,1,0
330,goal_04,col_exit,1568,103.22,1,0,0
331,goal_04,col_retorno,1810,223.1,1,1,0
332,goal_04,col_exit,1569,103.31,1,0,0
333,goal_04,col_retorno,1821,225.98,1,1,0
334,goal_04,col_exit,1568,102.38,1,0,0
335,goal_04,col_retorno,1858,226.84,1,1,0
336,goal_04,col_exit,1558,102.34,1,0,0
337,goal_04,col_exit,1630,112.41,1,0,0
338,goal_04,col_retorno,1831,225.74,1,1,0
339,goal_04,col_exit,1558,102.34,1,0,0
340,goal_04,col_retorno,1845,225.76,1,1,0
341,goal_04,col_exit,1563,102.14,1,0,0
342,goal_04,truncado,7000,61.23,1,1,7
343,goal_04,col_retorno,1857,229.17,1,1,0
344,goal_04,col_retorno,1907,235.57,1,1,0
345,goal_04,col_exit,1559,99.95,1,0,0
346,goal_04,col_retorno,1809,223.83,1,1,0
347,goal_04,col_exit,1557,102.05,1,0,0
348,goal_04,col_retorno,1811,222.56,1,1,0
349,goal_04,col_exit,1571,102.17,1,0,0
350,goal_04,col_retorno,1827,226.01,1,1,0
351,goal_04,col_exit,1559,100.84,1,0,0
352,goal_04,col_retorno,1868,226.35,1,1,0
353,goal_04,col_exit,1556,101.95,1,0,0
354,goal_04,col_exit,1592,106.95,1,0,0
355,goal_04,col_retorno,1822,225.72,1,1,0
356,goal_04,col_exit,1568,103.22,1,0,0
357,goal_04,col_retorno,1810,223.1,1,1,0
358,goal_04,col_exit,1569,103.31,1,0,0
359,goal_04,col_retorno,1821,225.98,1,1,0
360,goal_04,col_exit,1568,102.29,1,0,0
361,goal_04,col_retorno,1858,226.83,1,1,0
362,goal_04,col_exit,1558,102.34,1,0,0
363,goal_04,col_exit,1630,112.41,1,0,0
364,goal_04,col_retorno,1831,225.75,1,1,0
365,goal_04,col_exit,1558,102.35,1,0,0
366,goal_04,col_retorno,1845,225.76,1,1,0
367,goal_04,col_exit,1563,102.14,1,0,0
368,goal_04,truncado,7000,61.25,1,1,7
369,goal_04,col_retorno,1857,229.25,1,1,0
370,goal_04,col_retorno,1907,235.48,1,1,0
371,goal_04,col_exit,1559,99.95,1,0,0
372,goal_04,col_retorno,1809,223.84,1,1,0
373,goal_04,col_exit,1557,102.05,1,0,0
374,goal_04,col_retorno,1812,222.32,1,1,0
375,goal_04,col_exit,1570,102.38,1,0,0
376,goal_04,col_retorno,1827,226.0,1,1,0
377,goal_04,col_exit,1559,100.84,1,0,0
378,goal_04,col_retorno,1868,226.36,1,1,0
379,goal_04,col_exit,1556,101.94,1,0,0
380,goal_04,col_exit,1592,106.94,1,0,0
381,goal_04,col_retorno,1822,225.7,1,1,0
382,goal_04,col_exit,1568,103.22,1,0,0
383,goal_04,col_retorno,1810,223.1,1,1,0
384,goal_04,col_exit,1569,103.31,1,0,0
385,goal_04,col_retorno,1821,225.98,1,1,0
386,goal_04,col_exit,1568,102.38,1,0,0
387,goal_04,col_retorno,1858,226.74,1,1,0
388,goal_04,col_exit,1558,102.34,1,0,0
389,goal_04,col_exit,1630,112.41,1,0,0
390,goal_04,col_retorno,1830,225.82,1,1,0
391,goal_04,col_exit,1557,102.18,1,0,0
392,goal_04,col_retorno,1845,225.84,1,1,0
393,goal_04,col_exit,1565,102.49,1,0,0
394,goal_04,truncado,7000,60.8,1,1,7
395,goal_04,col_retorno,1857,229.25,1,1,0
396,goal_04,col_retorno,1907,235.48,1,1,0
397,goal_04,col_exit,1559,99.95,1,0,0
398,goal_04,col_retorno,1809,223.83,1,1,0
399,goal_04,col_exit,1557,102.05,1,0,0
400,goal_04,col_retorno,1812,222.33,1,1,0
401,goal_05,truncado,7000,-515.2,1,0,1
402,goal_05,truncado,7000,-517.14,1,0,1
403,goal_05,truncado,7000,-518.14,1,0,1
404,goal_05,col_exit,584,-94.64,1,0,1
405,goal_05,truncado,7000,-515.57,1,0,1
406,goal_05,truncado,7000,-513.31,1,0,1
407,goal_05,truncado,7000,-514.17,1,0,1
408,goal_05,truncado,7000,-515.91,1,0,1
409,goal_05,truncado,7000,-516.2,1,0,1
410,goal_05,truncado,7000,-515.54,1,0,1
411,goal_05,truncado,7000,-513.66,1,0,1
412,goal_05,truncado,7000,-514.9,1,0,1
413,goal_05,truncado,7000,-516.47,1,0,1
414,goal_05,truncado,7000,-516.43,1,0,1
415,goal_05,truncado,7000,-515.31,1,0,1
416,goal_05,truncado,7000,-514.09,1,0,1
417,goal_05,truncado,7000,-515.49,1,0,1
418,goal_05,truncado,7000,-517.17,1,0,1
419,goal_05,truncado,7000,-515.33,1,0,1
420,goal_05,truncado,7000,-513.64,1,0,1
421,goal_05,truncado,7000,-514.46,1,0,1
422,goal_05,truncado,7000,-517.14,1,0,1
423,goal_05,truncado,7000,-516.8,1,0,1
424,goal_05,truncado,7000,-515.61,1,0,1
425,goal_05,truncado,7000,-513.9,1,0,1
426,goal_05,truncado,7000,-514.9,1,0,1
427,goal_05,truncado,7000,-517.04,1,0,1
428,goal_05,truncado,7000,-517.18,1,0,1
429,goal_05,truncado,7000,-514.01,1,0,1
430,goal_05,truncado,7000,-513.96,1,0,1
431,goal_05,truncado,7000,-516.11,1,0,1
432,goal_05,truncado,7000,-517.09,1,0,1
433,goal_05,truncado,7000,-517.2,1,0,1
434,goal_05,truncado,7000,-513.08,1,0,1
435,goal_05,truncado,7000,-514.35,1,0,1
436,goal_05,truncado,7000,-516.95,1,0,1
437,goal_05,truncado,7000,-517.01,1,0,1
438,goal_05,truncado,7000,-513.93,1,0,1
439,goal_05,truncado,7000,-513.0,1,0,1
440,goal_05,truncado,7000,-515.41,1,0,1
441,goal_05,truncado,7000,-516.64,1,0,1
442,goal_05,truncado,7000,-515.85,1,0,1
443,goal_05,truncado,7000,-513.23,1,0,1
444,goal_05,truncado,7000,-513.36,1,0,1
445,goal_05,truncado,7000,-515.43,1,0,1
446,goal_05,truncado,7000,-516.1,1,0,1
447,goal_05,truncado,7000,-513.89,1,0,1
448,goal_05,truncado,7000,-513.14,1,0,1
449,goal_05,truncado,7000,-513.94,1,0,1
450,goal_05,truncado,7000,-516.47,1,0,1
451,goal_05,truncado,7000,-515.25,1,0,1
452,goal_05,truncado,7000,-513.95,1,0,1
453,goal_05,truncado,7000,-513.2,1,0,1
454,goal_05,truncado,7000,-514.73,1,0,1
455,goal_05,truncado,7000,-515.47,1,0,1
456,goal_05,truncado,7000,-515.0,1,0,1
457,goal_05,truncado,7000,-513.97,1,0,1
458,goal_05,truncado,7000,-513.41,1,0,1
459,goal_05,truncado,7000,-515.41,1,0,1
460,goal_05,truncado,7000,-515.57,1,0,1
461,goal_05,truncado,7000,-514.65,1,0,1
462,goal_05,truncado,7000,-513.05,1,0,1
463,goal_05,truncado,7000,-514.18,1,0,1
464,goal_05,truncado,7000,-515.97,1,0,1
465,goal_05,truncado,7000,-515.44,1,0,1
466,goal_05,truncado,7000,-514.36,1,0,1
467,goal_05,truncado,7000,-513.65,1,0,1
468,goal_05,truncado,7000,-515.11,1,0,1
469,goal_05,truncado,7000,-516.48,1,0,1
470,goal_05,truncado,7000,-515.82,1,0,1
471,goal_05,truncado,7000,-513.27,1,0,1
472,goal_05,truncado,7000,-513.83,1,0,1
473,goal_05,truncado,7000,-515.85,1,0,1
474,goal_05,truncado,7000,-516.37,1,0,1
475,goal_05,truncado,7000,-515.67,1,0,1
476,goal_05,truncado,7000,-513.56,1,0,1
477,goal_05,truncado,7000,-514.7,1,0,1
478,goal_05,truncado,7000,-516.93,1,0,1
479,goal_05,truncado,7000,-516.76,1,0,1
480,goal_05,truncado,7000,-515.54,1,0,1
481,goal_05,truncado,7000,-513.81,1,0,1
482,goal_05,truncado,7000,-515.55,1,0,1
483,goal_05,truncado,7000,-517.54,1,0,1
484,goal_05,truncado,7000,-516.11,1,0,1
485,goal_05,truncado,7000,-513.98,1,0,1
486,goal_05,truncado,7000,-514.32,1,0,1
487,goal_05,truncado,7000,-516.88,1,0,1
488,goal_05,truncado,7000,-517.04,1,0,1
489,goal_05,truncado,7000,-516.51,1,0,1
490,goal_05,truncado,7000,-513.93,1,0,1
491,goal_05,truncado,7000,-514.65,1,0,1
492,goal_05,truncado,7000,-516.55,1,0,1
493,goal_05,truncado,7000,-517.36,1,0,1
494,goal_05,truncado,7000,-513.52,1,0,1
495,goal_05,truncado,7000,-513.64,1,0,1
496,goal_05,truncado,7000,-515.76,1,0,1
497,goal_05,truncado,7000,-517.22,1,0,1
498,goal_05,truncado,7000,-365.21,1,0,1
499,goal_05,truncado,7000,-513.99,1,0,1
500,goal_05,truncado,7000,-514.32,1,0,1
501,goal_06,truncado,7000,-511.54,1,0,1
502,goal_06,truncado,7000,-511.55,1,0,1
503,goal_06,truncado,7000,-511.6,1,0,1
504,goal_06,truncado,7000,-511.56,1,0,1
505,goal_06,truncado,7000,-511.57,1,0,1
506,goal_06,truncado,7000,-511.6,1,0,1
507,goal_06,truncado,7000,-511.67,1,0,1
508,goal_06,truncado,7000,-511.63,1,0,1
509,goal_06,truncado,7000,-511.56,1,0,1
510,goal_06,truncado,7000,-511.56,1,0,1
511,goal_06,truncado,7000,-511.68,1,0,1
512,goal_06,truncado,7000,-511.83,1,0,1
513,goal_06,truncado,7000,-511.56,1,0,1
514,goal_06,truncado,7000,-511.57,1,0,1
515,goal_06,truncado,7000,-511.63,1,0,1
516,goal_06,truncado,7000,-511.78,1,0,1
517,goal_06,truncado,7000,-511.64,1,0,1
518,goal_06,truncado,7000,-511.57,1,0,1
519,goal_06,truncado,7000,-511.57,1,0,1
520,goal_06,truncado,7000,-511.64,1,0,1
521,goal_06,truncado,7000,-511.67,1,0,1
522,goal_06,truncado,7000,-511.59,1,0,1
523,goal_06,truncado,7000,-511.57,1,0,1
524,goal_06,truncado,7000,-511.57,1,0,1
525,goal_06,truncado,7000,-511.68,1,0,1
526,goal_06,truncado,7000,-511.67,1,0,1
527,goal_06,truncado,7000,-511.57,1,0,1
528,goal_06,truncado,7000,-511.57,1,0,1
529,goal_06,truncado,7000,-511.63,1,0,1
530,goal_06,truncado,7000,-511.71,1,0,1
531,goal_06,truncado,7000,-511.56,1,0,1
532,goal_06,truncado,7000,-511.57,1,0,1
533,goal_06,truncado,7000,-511.57,1,0,1
534,goal_06,truncado,7000,-511.71,1,0,1
535,goal_06,truncado,7000,-511.63,1,0,1
536,goal_06,truncado,7000,-511.56,1,0,1
537,goal_06,truncado,7000,-511.57,1,0,1
538,goal_06,truncado,7000,-511.57,1,0,1
539,goal_06,truncado,7000,-511.6,1,0,1
540,goal_06,truncado,7000,-511.55,1,0,1
541,goal_06,truncado,7000,-511.56,1,0,1
542,goal_06,truncado,7000,-511.57,1,0,1
543,goal_06,truncado,7000,-511.57,1,0,1
544,goal_06,truncado,7000,-511.56,1,0,1
545,goal_06,truncado,7000,-511.54,1,0,1
546,goal_06,truncado,7000,-511.56,1,0,1
547,goal_06,truncado,7000,-511.57,1,0,1
548,goal_06,truncado,7000,-511.56,1,0,1
549,goal_06,truncado,7000,-511.56,1,0,1
550,goal_06,truncado,7000,-511.56,1,0,1
551,goal_06,truncado,7000,-511.57,1,0,1
552,goal_06,truncado,7000,-511.56,1,0,1
553,goal_06,truncado,7000,-511.56,1,0,1
554,goal_06,truncado,7000,-511.55,1,0,1
