episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga
72,goal_01,exito,1745,442.92,1,1
73,goal_01,col_exit,885,-3.35,1,0
74,goal_01,col_exit,723,-20.75,1,0
75,goal_01,exito,1761,441.74,1,1
76,goal_01,col_exit,873,3.97,1,0
77,goal_01,col_exit,801,-31.0,1,0
78,goal_01,col_exit,897,1.67,1,0
79,goal_01,col_exit,746,-21.28,1,0
80,goal_01,exito,1751,435.07,1,1
81,goal_01,col_exit,862,3.01,1,0
82,goal_01,col_exit,722,-16.13,1,0
83,goal_01,exito,1778,439.27,1,1
84,goal_01,col_exit,876,4.85,1,0
85,goal_01,col_exit,725,-18.39,1,0
86,goal_01,exito,1755,438.66,1,1
87,goal_01,exito,1711,437.5,1,1
88,goal_01,col_exit,873,3.09,1,0
89,goal_01,col_exit,748,-18.6,1,0
90,goal_01,exito,1744,443.0,1,1
91,goal_01,col_exit,881,-0.91,1,0
92,goal_01,col_exit,721,-19.59,1,0
93,goal_01,exito,1760,440.24,1,1
94,goal_01,col_exit,874,4.54,1,0
95,goal_01,col_exit,816,-32.95,1,0
96,goal_01,col_exit,889,0.56,1,0
97,goal_01,col_exit,723,-17.82,1,0
98,goal_01,exito,1740,429.39,1,1
99,goal_01,exito,1707,436.99,1,1
100,goal_01,col_exit,885,2.1,1,0
101,goal_02,exito,1940,469.41,1,1
102,goal_02,col_exit,991,19.43,1,0
103,goal_02,col_exit,1052,28.43,1,0
104,goal_02,col_exit,1076,34.11,1,0
105,goal_02,exito,1938,464.39,1,1
106,goal_02,col_exit,1022,14.5,1,0
107,goal_02,col_exit,1041,26.24,1,0
108,goal_02,col_exit,1074,31.97,1,0
109,goal_02,col_exit,1105,36.83,1,0
110,goal_02,exito,1939,468.98,1,1
111,goal_02,col_exit,993,18.8,1,0
112,goal_02,col_exit,1049,29.03,1,0
113,goal_02,col_exit,1087,34.33,1,0
114,goal_02,col_exit,1106,38.92,1,0
115,goal_02,exito,1937,470.51,1,1
116,goal_02,col_exit,1041,15.12,1,0
117,goal_02,col_exit,1030,24.63,1,0
118,goal_02,col_exit,1081,33.55,1,0
119,goal_02,col_exit,1113,29.14,1,0
120,goal_02,col_exit,1116,35.63,1,0
121,goal_02,exito,1940,469.48,1,1
122,goal_02,col_exit,990,19.4,1,0
123,goal_02,col_exit,1052,28.43,1,0
124,goal_02,col_exit,1076,34.11,1,0
125,goal_02,exito,1936,464.83,1,1
126,goal_02,col_exit,1023,14.63,1,0
127,goal_02,col_exit,1041,26.35,1,0
128,goal_02,col_exit,1072,32.07,1,0
129,goal_02,col_exit,1107,36.94,1,0
130,goal_02,exito,1939,468.82,1,1
131,goal_02,col_exit,1025,15.02,1,0
132,goal_02,col_exit,1034,25.97,1,0
133,goal_02,col_exit,1078,32.79,1,0
134,goal_02,col_exit,1101,38.13,1,0
135,goal_02,exito,1938,470.0,1,1
136,goal_02,col_exit,1040,14.65,1,0
137,goal_02,col_exit,1029,24.34,1,0
138,goal_02,col_exit,1081,33.54,1,0
139,goal_02,col_exit,1112,29.36,1,0
140,goal_02,col_exit,1116,35.64,1,0
141,goal_02,exito,1940,469.48,1,1
142,goal_02,col_exit,990,19.4,1,0
143,goal_02,col_exit,1052,28.43,1,0
144,goal_02,col_exit,1076,34.11,1,0
145,goal_02,exito,1936,464.82,1,1
146,goal_02,col_exit,1023,14.63,1,0
147,goal_02,col_exit,1041,26.34,1,0
148,goal_02,col_exit,1072,32.08,1,0
149,goal_02,col_exit,1107,36.94,1,0
150,goal_02,exito,1939,468.84,1,1
151,goal_02,col_exit,1025,14.71,1,0
152,goal_02,col_exit,1034,26.28,1,0
153,goal_02,col_exit,1078,32.78,1,0
154,goal_02,col_exit,1101,38.13,1,0
155,goal_02,exito,1938,470.0,1,1
156,goal_02,col_exit,1040,15.03,1,0
157,goal_02,col_exit,1029,24.36,1,0
158,goal_02,col_exit,1081,33.54,1,0
159,goal_02,col_exit,1112,29.33,1,0
160,goal_02,col_exit,1116,35.61,1,0
161,goal_02,exito,1940,469.48,1,1
162,goal_02,col_exit,990,19.39,1,0
163,goal_02,col_exit,1052,28.43,1,0
164,goal_02,col_exit,1076,34.11,1,0
165,goal_02,exito,1938,464.39,1,1
166,goal_02,col_exit,1021,14.52,1,0
167,goal_02,col_exit,1041,26.34,1,0
168,goal_02,col_exit,1072,32.08,1,0
169,goal_02,col_exit,1107,36.93,1,0
170,goal_02,exito,1939,468.82,1,1
171,goal_02,col_exit,1025,14.71,1,0
172,goal_02,col_exit,1034,26.28,1,0
173,goal_02,col_exit,1078,32.78,1,0
174,goal_02,col_exit,1101,38.13,1,0
175,goal_02,exito,1938,470.0,1,1
176,goal_02,col_exit,1040,14.45,1,0
177,goal_02,col_exit,1029,24.35,1,0
178,goal_02,col_exit,1081,33.55,1,0
179,goal_02,col_exit,1112,29.35,1,0
180,goal_02,col_exit,1116,35.61,1,0
181,goal_02,exito,1939,469.31,1,1
182,goal_02,col_exit,991,19.43,1,0
183,goal_02,col_exit,1052,28.44,1,0
184,goal_02,col_exit,1076,34.11,1,0
185,goal_02,exito,1938,464.5,1,1
186,goal_02,col_exit,1021,14.52,1,0
187,goal_02,col_exit,1041,26.33,1,0
188,goal_02,col_exit,1072,32.38,1,0
189,goal_02,col_exit,1107,36.93,1,0
190,goal_02,exito,1939,468.85,1,1
191,goal_02,col_exit,1025,14.7,1,0
192,goal_02,col_exit,1034,26.25,1,0
193,goal_02,col_exit,1078,32.79,1,0
194,goal_02,col_exit,1101,38.14,1,0
195,goal_02,exito,1938,470.0,1,1
196,goal_02,col_exit,1040,15.02,1,0
197,goal_02,col_exit,1029,24.38,1,0
198,goal_02,col_exit,1081,33.55,1,0
199,goal_02,col_exit,1112,29.33,1,0
200,goal_02,col_exit,1116,35.61,1,0
201,goal_03,col_exit,1205,53.04,1,0
202,goal_03,col_exit,1175,48.64,1,0
203,goal_03,col_exit,1155,44.62,1,0
204,goal_03,col_exit,1152,45.09,1,0
205,goal_03,col_exit,1144,41.45,1,0
206,goal_03,exito,2289,496.59,1,1
207,goal_03,exito,2200,495.11,1,1
208,goal_03,exito,2285,491.66,1,1
209,goal_03,exito,2215,489.21,1,1
210,goal_03,col_exit,1151,43.25,1,0
211,goal_03,exito,2219,491.7,1,1
212,goal_03,exito,2255,486.54,1,1
213,goal_03,exito,2282,498.28,1,1
214,goal_03,exito,2215,494.73,1,1
215,goal_03,col_exit,1145,39.52,1,0
216,goal_03,exito,2284,493.97,1,1
217,goal_03,exito,2210,505.25,1,1
218,goal_03,exito,2235,489.12,1,1
219,goal_03,col_exit,1151,43.6,1,0
220,goal_03,exito,2219,492.08,1,1
221,goal_03,col_exit,1144,41.63,1,0
222,goal_03,col_exit,1145,42.87,1,0
223,goal_03,exito,2223,492.83,1,1
224,goal_03,exito,2219,487.34,1,1
225,goal_03,col_exit,1145,41.77,1,0
226,goal_03,exito,2288,495.8,1,1
227,goal_03,exito,2206,495.18,1,1
228,goal_03,col_exit,1150,41.94,1,0
229,goal_03,exito,2221,494.51,1,1
230,goal_03,col_exit,1145,42.01,1,0
231,goal_03,exito,2282,495.98,1,1
232,goal_03,exito,2209,505.25,1,1
233,goal_03,col_exit,1150,42.36,1,0
234,goal_03,exito,2208,494.32,1,1
235,goal_03,col_exit,1145,41.27,1,0
236,goal_03,col_exit,1145,42.87,1,0
237,goal_03,exito,2221,491.96,1,1
238,goal_03,exito,2216,485.68,1,1
239,goal_03,col_exit,1145,43.07,1,0
240,goal_03,exito,2286,494.03,1,1
241,goal_03,exito,2207,492.89,1,1
242,goal_03,exito,2304,495.37,1,1
243,goal_03,exito,2221,505.56,1,1
244,goal_03,col_exit,1181,41.76,1,0
245,goal_03,exito,2213,503.87,1,1
246,goal_03,exito,2220,494.47,1,1
247,goal_03,exito,2223,489.81,1,1
248,goal_03,exito,2273,489.18,1,1
249,goal_03,col_exit,1143,41.61,1,0
250,goal_03,exito,2219,488.55,1,1
251,goal_03,col_exit,1150,43.62,1,0
252,goal_03,col_exit,1142,41.28,1,0
253,goal_03,exito,2202,493.29,1,1
254,goal_03,exito,2309,496.15,1,1
255,goal_03,exito,2210,505.6,1,1
256,goal_03,exito,2211,486.46,1,1
257,goal_03,exito,2277,485.01,1,1
258,goal_03,exito,2247,491.25,1,1
259,goal_03,exito,2288,494.11,1,1
260,goal_03,exito,2203,495.65,1,1
261,goal_03,exito,2272,491.35,1,1
262,goal_03,exito,2225,488.1,1,1
263,goal_03,col_exit,1153,42.78,1,0
264,goal_03,exito,2213,491.6,1,1
265,goal_03,exito,2270,487.0,1,1
266,goal_03,col_exit,1144,42.17,1,0
267,goal_03,exito,2218,488.61,1,1
268,goal_03,exito,2241,484.67,1,1
269,goal_03,exito,2290,493.25,1,1
270,goal_03,exito,2212,492.94,1,1
271,goal_03,col_exit,1156,40.59,1,0
272,goal_03,exito,2220,492.84,1,1
273,goal_03,col_exit,1142,42.17,1,0
274,goal_03,col_exit,1145,42.87,1,0
275,goal_03,exito,2223,492.82,1,1
276,goal_03,exito,2220,487.5,1,1
277,goal_03,col_exit,1145,41.74,1,0
278,goal_03,col_exit,1146,42.05,1,0
279,goal_03,exito,2220,495.44,1,1
280,goal_03,exito,2261,491.45,1,1
281,goal_03,exito,2273,498.95,1,1
282,goal_03,exito,2211,493.55,1,1
283,goal_03,exito,2283,494.73,1,1
284,goal_03,exito,2213,493.48,1,1
285,goal_03,col_exit,1146,42.26,1,0
286,goal_03,exito,2236,490.46,1,1
287,goal_03,col_exit,1150,43.15,1,0
288,goal_03,exito,2209,493.77,1,1
289,goal_03,exito,2267,488.83,1,1
290,goal_03,col_exit,1147,41.45,1,0
291,goal_03,exito,2216,487.23,1,1
292,goal_03,exito,2309,496.16,1,1
293,goal_03,exito,2210,505.61,1,1
294,goal_03,exito,2211,486.44,1,1
295,goal_03,exito,2277,485.02,1,1
296,goal_03,exito,2247,491.23,1,1
297,goal_03,exito,2288,494.08,1,1
298,goal_03,exito,2203,495.69,1,1
299,goal_03,exito,2272,491.34,1,1
300,goal_03,exito,2224,487.93,1,1
301,goal_04,exito,2446,546.42,1,1
302,goal_04,exito,2490,554.23,1,1
303,goal_04,exito,2465,545.45,1,1
304,goal_04,exito,2489,521.51,1,1
305,goal_04,col_exit,1650,106.37,1,0
306,goal_04,col_exit,1676,99.72,1,0
307,goal_04,col_exit,1697,108.56,1,0
308,goal_04,col_exit,1682,109.53,1,0
309,goal_04,col_exit,1678,111.52,1,0
310,goal_04,col_exit,1701,104.53,1,0
311,goal_04,col_exit,1682,106.41,1,0
312,goal_04,col_exit,1674,110.13,1,0
313,goal_04,col_exit,1701,113.58,1,0
314,goal_04,exito,2484,531.58,1,1
315,goal_04,exito,2448,547.27,1,1
316,goal_04,exito,2491,550.04,1,1
317,goal_04,exito,2461,547.35,1,1
318,goal_04,col_retorno,2167,240.76,1,1
319,goal_04,exito,2436,539.92,1,1
320,goal_04,exito,2487,539.86,1,1
321,goal_04,exito,2465,549.06,1,1
322,goal_04,col_retorno,2170,242.2,1,1
323,goal_04,exito,2428,551.68,1,1
324,goal_04,exito,2492,528.36,1,1
325,goal_04,exito,2472,548.08,1,1
326,goal_04,exito,2398,548.76,1,1
327,goal_04,exito,2472,553.48,1,1
328,goal_04,exito,2467,544.97,1,1
329,goal_04,col_retorno,2168,252.15,1,1
330,goal_04,exito,2444,542.58,1,1
331,goal_04,exito,2501,555.17,1,1
332,goal_04,exito,2452,540.05,1,1
333,goal_04,exito,2485,513.9,1,1
334,goal_04,col_exit,1654,104.92,1,0
335,goal_04,col_exit,1684,110.7,1,0
336,goal_04,col_exit,1699,101.0,1,0
337,goal_04,col_exit,1667,104.79,1,0
338,goal_04,col_exit,1690,110.32,1,0
339,goal_04,col_exit,1701,111.27,1,0
340,goal_04,col_exit,1669,98.41,1,0
341,goal_04,col_exit,1690,108.31,1,0
342,goal_04,col_exit,1697,109.29,1,0
343,goal_04,col_exit,1671,110.52,1,0
344,goal_04,exito,2484,533.48,1,1
345,goal_04,exito,2447,547.2,1,1
346,goal_04,exito,2432,529.6,1,1
347,goal_04,col_exit,1649,105.81,1,0
348,goal_04,col_exit,1684,98.35,1,0
349,goal_04,col_exit,1668,107.08,1,0
350,goal_04,col_exit,1698,111.27,1,0
351,goal_04,col_exit,1692,110.85,1,0
352,goal_04,col_exit,1669,99.9,1,0
353,goal_04,col_exit,1699,109.53,1,0
354,goal_04,col_exit,1688,109.25,1,0
355,goal_04,col_exit,1671,110.99,1,0
356,goal_04,col_exit,1701,106.06,1,0
357,goal_04,col_exit,1688,107.22,1,0
358,goal_04,col_exit,1668,110.61,1,0
359,goal_04,col_exit,1701,114.48,1,0
360,goal_04,exito,2483,532.12,1,1
361,goal_04,exito,2448,547.29,1,1
362,goal_04,exito,2496,548.73,1,1
363,goal_04,exito,2462,546.33,1,1
364,goal_04,col_retorno,2203,238.7,1,1
365,goal_04,exito,2439,535.35,1,1
366,goal_04,exito,2483,552.03,1,1
367,goal_04,exito,2478,552.19,1,1
368,goal_04,exito,2478,504.85,1,1
369,goal_04,col_exit,1654,101.82,1,0
370,goal_04,col_exit,1669,108.88,1,0
371,goal_04,col_exit,1695,113.08,1,0
372,goal_04,col_exit,1698,102.05,1,0
373,goal_04,col_exit,1666,105.31,1,0
374,goal_04,col_exit,1691,111.01,1,0
375,goal_04,col_exit,1700,112.32,1,0
376,goal_04,col_exit,1684,98.99,1,0
377,goal_04,col_exit,1675,107.54,1,0
378,goal_04,col_exit,1698,111.3,1,0
379,goal_04,col_exit,1684,109.85,1,0
380,goal_04,col_exit,1678,100.32,1,0
381,goal_04,col_exit,1697,108.64,1,0
382,goal_04,col_exit,1682,109.28,1,0
383,goal_04,col_exit,1678,111.53,1,0
384,goal_04,col_exit,1701,104.51,1,0
385,goal_04,col_exit,1682,106.43,1,0
386,goal_04,col_exit,1674,110.26,1,0
387,goal_04,col_exit,1701,113.55,1,0
388,goal_04,exito,2484,531.44,1,1
389,goal_04,exito,2448,547.22,1,1
390,goal_04,exito,2482,548.43,1,1
391,goal_04,exito,2473,545.48,1,1
392,goal_04,col_retorno,2164,240.94,1,1
393,goal_04,exito,2437,539.47,1,1
394,goal_04,exito,2487,540.16,1,1
395,goal_04,exito,2462,548.68,1,1
396,goal_04,col_retorno,2172,242.41,1,1
397,goal_04,exito,2428,551.74,1,1
398,goal_04,exito,2492,528.34,1,1
399,goal_04,exito,2466,546.85,1,1
400,goal_04,exito,2401,549.85,1,1
401,goal_05,col_exit,370,-71.21,1,0
402,goal_05,col_exit,469,-56.3,1,0
403,goal_05,exito,1376,384.58,1,1
404,goal_05,col_exit,370,-68.36,1,0
405,goal_05,col_retorno,1150,86.4,1,1
406,goal_05,col_retorno,1098,78.56,1,1
407,goal_05,col_retorno,1152,83.84,1,1
408,goal_05,col_retorno,1117,75.6,1,1
409,goal_05,col_exit,473,-55.22,1,0
410,goal_05,exito,1378,385.57,1,1
411,goal_05,col_exit,384,-69.56,1,0
412,goal_05,col_retorno,829,63.15,1,1
413,goal_05,exito,1439,380.28,1,1
414,goal_05,col_exit,469,-56.25,1,0
415,goal_05,exito,1378,384.75,1,1
416,goal_05,col_exit,386,-70.55,1,0
417,goal_05,col_retorno,1107,86.47,1,1
418,goal_05,col_retorno,1153,86.44,1,1
419,goal_05,col_exit,476,-56.49,1,0
420,goal_05,exito,1376,384.14,1,1
421,goal_05,col_exit,379,-71.77,1,0
422,goal_05,col_retorno,1116,79.75,1,1
423,goal_05,col_retorno,831,65.31,1,1
424,goal_05,exito,1438,382.4,1,1
425,goal_05,col_exit,475,-56.22,1,0
426,goal_05,exito,1369,382.9,1,1
427,goal_05,col_exit,384,-68.76,1,0
428,goal_05,col_retorno,1155,84.15,1,1
429,goal_05,col_exit,465,-56.35,1,0
430,goal_05,exito,1375,384.43,1,1
431,goal_05,col_exit,371,-68.26,1,0
432,goal_05,col_retorno,1147,85.06,1,1
433,goal_05,col_retorno,1101,80.3,1,1
434,goal_05,col_retorno,1152,83.84,1,1
435,goal_05,col_retorno,1117,75.56,1,1
436,goal_05,col_exit,473,-55.24,1,0
437,goal_05,exito,1378,385.57,1,1
438,goal_05,col_exit,384,-69.55,1,0
439,goal_05,col_retorno,829,63.13,1,1
440,goal_05,exito,1439,380.29,1,1
441,goal_05,col_exit,469,-56.25,1,0
442,goal_05,exito,1376,385.12,1,1
443,goal_05,col_exit,384,-70.02,1,0
444,goal_05,col_retorno,1111,79.9,1,1
445,goal_05,col_retorno,1153,86.42,1,1
446,goal_05,col_exit,476,-56.49,1,0
447,goal_05,exito,1376,384.13,1,1
448,goal_05,col_exit,379,-71.78,1,0
449,goal_05,col_retorno,1116,79.74,1,1
450,goal_05,col_retorno,1153,84.4,1,1
451,goal_05,col_exit,463,-55.86,1,0
452,goal_05,exito,1376,385.94,1,1
453,goal_05,col_exit,372,-67.74,1,0
454,goal_05,col_retorno,1143,86.64,1,1
455,goal_05,col_retorno,824,63.04,1,1
456,goal_05,exito,1439,385.44,1,1
457,goal_05,col_exit,473,-56.98,1,0
458,goal_05,exito,1368,382.55,1,1
459,goal_05,col_exit,384,-69.48,1,0
460,goal_05,col_retorno,1119,81.99,1,1
461,goal_05,col_retorno,1149,81.96,1,1
462,goal_05,col_retorno,1117,75.56,1,1
463,goal_05,col_exit,473,-55.24,1,0
464,goal_05,exito,1378,385.57,1,1
465,goal_05,col_exit,384,-69.55,1,0
466,goal_05,col_retorno,829,63.14,1,1
467,goal_05,exito,1439,380.3,1,1
468,goal_05,col_exit,469,-56.24,1,0
469,goal_05,exito,1378,384.76,1,1
470,goal_05,col_exit,386,-70.55,1,0
471,goal_05,col_retorno,1107,86.46,1,1
472,goal_05,col_retorno,1153,86.43,1,1
473,goal_05,col_exit,476,-56.49,1,0
474,goal_05,exito,1376,384.14,1,1
475,goal_05,col_exit,379,-71.78,1,0
476,goal_05,col_retorno,1116,79.74,1,1
477,goal_05,col_retorno,831,65.31,1,1
478,goal_05,exito,1439,382.51,1,1
479,goal_05,col_exit,474,-56.32,1,0
480,goal_05,exito,1369,382.9,1,1
481,goal_05,col_exit,384,-68.75,1,0
482,goal_05,col_retorno,1155,84.14,1,1
483,goal_05,col_exit,465,-56.36,1,0
484,goal_05,exito,1376,384.58,1,1
485,goal_05,col_exit,370,-68.35,1,0
486,goal_05,col_retorno,1150,86.01,1,1
487,goal_05,col_retorno,1098,78.54,1,1
488,goal_05,col_retorno,1152,83.84,1,1
489,goal_05,col_retorno,1117,75.51,1,1
490,goal_05,col_exit,473,-55.24,1,0
491,goal_05,exito,1378,385.57,1,1
492,goal_05,col_exit,384,-69.55,1,0
493,goal_05,col_retorno,829,63.12,1,1
494,goal_05,exito,1439,380.27,1,1
495,goal_05,col_exit,469,-56.24,1,0
496,goal_05,exito,1378,384.75,1,1
497,goal_05,col_exit,386,-70.54,1,0
498,goal_05,col_retorno,1107,86.45,1,1
499,goal_05,col_retorno,1153,86.41,1,1
500,goal_05,col_exit,476,-56.5,1,0
501,goal_06,col_exit,535,-46.48,1,0
502,goal_06,col_exit,567,-49.97,1,0
503,goal_06,col_exit,548,-46.92,1,0
504,goal_06,col_exit,553,-44.96,1,0
505,goal_06,col_exit,576,-45.84,1,0
506,goal_06,col_exit,566,-50.69,1,0
507,goal_06,col_exit,548,-48.16,1,0
508,goal_06,col_exit,551,-44.06,1,0
509,goal_06,col_exit,559,-43.23,1,0
510,goal_06,col_exit,565,-48.1,1,0
511,goal_06,col_exit,548,-44.23,1,0
512,goal_06,col_exit,556,-42.92,1,0
513,goal_06,col_exit,574,-42.84,1,0
514,goal_06,col_exit,572,-47.77,1,0
515,goal_06,col_exit,551,-44.47,1,0
516,goal_06,col_exit,558,-42.59,1,0
517,goal_06,col_exit,568,-45.69,1,0
518,goal_06,col_exit,568,-48.17,1,0
519,goal_06,col_exit,550,-44.4,1,0
520,goal_06,col_exit,553,-43.36,1,0
521,goal_06,col_exit,569,-42.63,1,0
522,goal_06,col_exit,577,-47.51,1,0
523,goal_06,col_exit,553,-45.04,1,0
524,goal_06,col_exit,554,-43.55,1,0
525,goal_06,col_exit,566,-44.13,1,0
526,goal_06,col_exit,573,-47.89,1,0
527,goal_06,col_exit,551,-44.74,1,0
528,goal_06,col_exit,553,-43.72,1,0
529,goal_06,col_exit,556,-42.6,1,0
530,goal_06,col_exit,585,-47.25,1,0
531,goal_06,col_exit,557,-45.43,1,0
532,goal_06,col_exit,554,-43.82,1,0
533,goal_06,col_exit,581,-44.57,1,0
534,goal_06,col_exit,566,-48.86,1,0
535,goal_06,col_exit,547,-45.7,1,0
536,goal_06,col_exit,553,-44.59,1,0
537,goal_06,col_exit,555,-42.98,1,0
538,goal_06,col_exit,583,-47.55,1,0
539,goal_06,col_exit,556,-45.5,1,0
540,goal_06,col_exit,555,-43.8,1,0
541,goal_06,col_exit,557,-42.75,1,0
542,goal_06,col_exit,579,-50.26,1,0
543,goal_06,col_exit,551,-44.79,1,0
544,goal_06,col_exit,559,-45.69,1,0
545,goal_06,col_exit,557,-43.13,1,0
546,goal_06,col_exit,576,-47.85,1,0
547,goal_06,col_exit,562,-47.87,1,0
548,goal_06,col_exit,557,-45.92,1,0
549,goal_06,col_exit,577,-46.41,1,0
550,goal_06,col_exit,566,-50.83,1,0
551,goal_06,col_exit,548,-48.16,1,0
552,goal_06,col_exit,551,-44.06,1,0
553,goal_06,col_exit,559,-43.22,1,0
554,goal_06,col_exit,565,-48.14,1,0
555,goal_06,col_exit,548,-44.23,1,0
556,goal_06,col_exit,556,-42.91,1,0
557,goal_06,col_exit,574,-42.83,1,0
558,goal_06,col_exit,572,-47.77,1,0
559,goal_06,col_exit,551,-44.47,1,0
560,goal_06,col_exit,559,-42.74,1,0
561,goal_06,col_exit,567,-45.21,1,0
562,goal_06,col_exit,568,-48.19,1,0
563,goal_06,col_exit,550,-44.41,1,0
564,goal_06,col_exit,552,-43.45,1,0
565,goal_06,col_exit,569,-42.39,1,0
566,goal_06,col_exit,577,-47.32,1,0
567,goal_06,col_exit,553,-45.05,1,0
568,goal_06,col_exit,554,-43.53,1,0
569,goal_06,col_exit,567,-43.45,1,0
570,goal_06,col_exit,573,-48.0,1,0
571,goal_06,col_exit,551,-44.75,1,0
572,goal_06,col_exit,553,-43.73,1,0
573,goal_06,col_exit,556,-42.6,1,0
574,goal_06,col_exit,585,-47.26,1,0
575,goal_06,col_exit,557,-45.42,1,0
576,goal_06,col_exit,555,-43.62,1,0
577,goal_06,col_exit,582,-45.05,1,0
578,goal_06,col_exit,564,-49.03,1,0
579,goal_06,col_exit,547,-45.75,1,0
580,goal_06,col_exit,553,-44.58,1,0
581,goal_06,col_exit,555,-42.97,1,0
582,goal_06,col_exit,583,-47.84,1,0
583,goal_06,col_exit,556,-45.46,1,0
584,goal_06,col_exit,555,-43.81,1,0
585,goal_06,col_exit,557,-42.74,1,0
586,goal_06,col_exit,579,-50.28,1,0
587,goal_06,col_exit,551,-44.79,1,0
588,goal_06,col_exit,559,-45.69,1,0
589,goal_06,col_exit,572,-45.02,1,0
590,goal_06,col_exit,574,-48.85,1,0
591,goal_06,col_exit,552,-46.66,1,0
592,goal_06,col_exit,554,-44.75,1,0
593,goal_06,col_exit,576,-45.9,1,0
594,goal_06,col_exit,568,-50.99,1,0
595,goal_06,col_exit,548,-48.1,1,0
596,goal_06,col_exit,551,-44.13,1,0
597,goal_06,col_exit,571,-45.41,1,0
598,goal_06,col_exit,568,-48.8,1,0
599,goal_06,col_exit,547,-45.23,1,0
600,goal_06,col_exit,560,-44.82,1,0
601,goal_07,col_exit,623,-32.44,1,0
602,goal_07,col_exit,617,-37.98,1,0
603,goal_07,exito,1695,417.38,1,1
604,goal_07,exito,1724,418.44,1,1
605,goal_07,exito,1672,422.05,1,1
606,goal_07,exito,1662,410.99,1,1
607,goal_07,exito,1687,415.08,1,1
608,goal_07,exito,1710,412.74,1,1
609,goal_07,exito,1671,408.78,1,1
610,goal_07,exito,1684,406.52,1,1
611,goal_07,exito,1686,412.7,1,1
612,goal_07,col_exit,597,-38.92,1,0
613,goal_07,exito,1690,426.2,1,1
614,goal_07,exito,1697,427.62,1,1
615,goal_07,exito,1682,423.37,1,1
616,goal_07,exito,1681,426.32,1,1
617,goal_07,exito,1683,421.1,1,1
618,goal_07,exito,1698,426.84,1,1
619,goal_07,exito,1677,424.54,1,1
620,goal_07,exito,1675,424.25,1,1
621,goal_07,exito,1694,424.7,1,1
622,goal_07,exito,1697,427.18,1,1
623,goal_07,exito,1675,423.93,1,1
