episodio,goal_id,resultado,pasos_ap_ex,pasos_retorno,pasos_total,reward_ap_ex,reward_retorno,reward_total,llego_estanteria,llego_descarga
409,goal_05,exito,646,458,1104,232.91,146.83,379.73,1,1
410,goal_05,exito,646,461,1107,232.87,146.67,379.54,1,1
411,goal_05,exito,646,481,1127,232.92,145.49,378.41,1,1
412,goal_05,exito,646,471,1117,232.87,146.04,378.92,1,1
413,goal_05,exito,646,468,1114,232.86,146.24,379.1,1,1
414,goal_05,exito,646,471,1117,232.87,146.09,378.95,1,1
415,goal_05,exito,646,458,1104,232.89,146.76,379.65,1,1
416,goal_05,exito,646,448,1094,232.68,147.98,380.66,1,1
417,goal_05,exito,646,463,1109,232.84,146.43,379.27,1,1
418,goal_05,exito,646,462,1108,232.84,146.62,379.46,1,1
419,goal_05,exito,646,469,1115,232.72,146.19,378.91,1,1
420,goal_05,exito,646,469,1115,232.92,146.13,379.04,1,1
421,goal_05,exito,646,462,1108,232.88,146.46,379.35,1,1
422,goal_05,exito,646,456,1102,232.69,146.94,379.64,1,1
423,goal_05,exito,646,486,1132,232.69,145.16,377.85,1,1
424,goal_05,exito,646,467,1113,232.88,146.31,379.19,1,1
425,goal_05,exito,646,449,1095,232.72,147.93,380.65,1,1
426,goal_05,exito,646,459,1105,232.82,146.81,379.63,1,1
427,goal_05,exito,646,447,1093,232.8,147.99,380.79,1,1
428,goal_05,exito,646,475,1121,232.83,145.97,378.81,1,1
429,goal_05,exito,646,471,1117,232.69,146.13,378.82,1,1
430,goal_05,exito,646,473,1119,232.85,145.99,378.84,1,1
431,goal_05,exito,647,471,1118,232.82,146.03,378.84,1,1
432,goal_05,exito,646,462,1108,232.63,146.53,379.16,1,1
433,goal_05,exito,646,471,1117,232.73,146.05,378.78,1,1
434,goal_05,exito,646,478,1124,232.7,145.72,378.42,1,1
435,goal_05,exito,646,436,1082,232.87,149.12,381.98,1,1
436,goal_05,exito,646,484,1130,232.87,145.23,378.1,1,1
437,goal_05,exito,646,482,1128,232.79,145.38,378.18,1,1
438,goal_05,exito,646,456,1102,232.85,146.86,379.71,1,1
439,goal_05,exito,646,460,1106,232.67,146.7,379.36,1,1
440,goal_05,exito,646,462,1108,232.96,146.56,379.52,1,1
441,goal_05,exito,646,454,1100,232.69,147.16,379.84,1,1
442,goal_05,exito,646,471,1117,232.74,146.09,378.82,1,1
443,goal_05,exito,646,468,1114,232.83,146.08,378.91,1,1
444,goal_05,exito,646,471,1117,232.86,146.03,378.89,1,1
445,goal_05,exito,646,459,1105,232.9,146.73,379.64,1,1
446,goal_05,exito,646,472,1118,232.83,146.02,378.85,1,1
447,goal_05,exito,646,460,1106,232.81,146.72,379.52,1,1
448,goal_05,exito,646,478,1124,232.92,145.78,378.7,1,1
449,goal_05,exito,646,484,1130,232.81,145.27,378.08,1,1
450,goal_05,exito,646,454,1100,232.83,147.08,379.91,1,1
451,goal_05,exito,646,454,1100,232.9,147.19,380.09,1,1
452,goal_05,exito,646,475,1121,232.88,145.9,378.78,1,1
453,goal_05,exito,647,479,1126,232.81,145.73,378.54,1,1
454,goal_05,exito,646,474,1120,232.87,145.98,378.84,1,1
455,goal_05,exito,646,468,1114,232.84,146.06,378.9,1,1
456,goal_05,exito,646,465,1111,232.81,146.36,379.17,1,1
457,goal_05,exito,646,467,1113,232.63,146.33,378.96,1,1
458,goal_05,exito,646,481,1127,232.87,145.28,378.15,1,1
459,goal_05,exito,646,460,1106,232.73,146.63,379.37,1,1
460,goal_05,exito,646,479,1125,232.91,145.65,378.56,1,1
461,goal_05,exito,646,469,1115,232.88,146.1,378.98,1,1
462,goal_05,exito,646,449,1095,232.9,147.85,380.74,1,1
463,goal_05,exito,646,477,1123,232.89,145.77,378.66,1,1
464,goal_05,exito,646,470,1116,232.94,145.99,378.93,1,1
465,goal_05,exito,646,466,1112,232.82,146.36,379.17,1,1
466,goal_05,exito,646,469,1115,232.8,146.17,378.97,1,1
467,goal_05,exito,646,458,1104,232.87,146.94,379.81,1,1
468,goal_05,exito,646,474,1120,232.69,146.07,378.76,1,1
469,goal_05,exito,646,462,1108,232.68,146.46,379.14,1,1
470,goal_05,exito,646,477,1123,232.71,145.86,378.57,1,1
471,goal_05,exito,646,480,1126,232.91,145.51,378.42,1,1
472,goal_05,exito,646,445,1091,232.67,148.33,380.99,1,1
473,goal_05,exito,646,477,1123,232.73,145.98,378.72,1,1
474,goal_05,exito,646,475,1121,232.92,145.88,378.8,1,1
475,goal_05,exito,646,469,1115,232.68,146.04,378.72,1,1
476,goal_05,exito,646,475,1121,232.87,146.07,378.93,1,1
477,goal_05,exito,646,472,1118,232.67,146.17,378.84,1,1
478,goal_05,exito,646,475,1121,232.88,146.06,378.94,1,1
479,goal_05,exito,646,461,1107,232.68,146.56,379.24,1,1
480,goal_05,exito,646,467,1113,232.82,146.32,379.14,1,1
481,goal_05,exito,646,470,1116,232.94,146.02,378.96,1,1
482,goal_05,exito,646,487,1133,232.79,145.03,377.82,1,1
483,goal_05,exito,646,458,1104,232.93,146.73,379.66,1,1
484,goal_05,exito,646,483,1129,232.84,145.34,378.18,1,1
485,goal_05,exito,646,472,1118,232.71,146.01,378.72,1,1
486,goal_05,exito,646,472,1118,232.68,146.17,378.85,1,1
487,goal_05,exito,646,469,1115,232.73,146.22,378.96,1,1
488,goal_05,exito,646,468,1114,232.89,146.19,379.07,1,1
489,goal_05,exito,646,467,1113,232.88,146.28,379.16,1,1
490,goal_05,exito,647,483,1130,232.82,145.32,378.14,1,1
491,goal_05,exito,646,457,1103,232.87,146.81,379.68,1,1
492,goal_05,exito,646,467,1113,232.69,146.38,379.08,1,1
493,goal_05,exito,646,475,1121,232.73,146.01,378.75,1,1
494,goal_05,exito,646,471,1117,232.73,146.03,378.76,1,1
495,goal_05,exito,646,469,1115,232.72,146.17,378.89,1,1
496,goal_05,exito,646,460,1106,232.92,146.7,379.62,1,1
497,goal_05,exito,646,475,1121,232.68,146.01,378.7,1,1
498,goal_05,exito,646,469,1115,232.96,146.07,379.03,1,1
499,goal_05,exito,646,463,1109,232.83,146.44,379.27,1,1
500,goal_05,exito,646,461,1107,232.86,146.61,379.47,1,1
501,goal_06,exito,702,448,1150,240.46,147.98,388.43,1,1
502,goal_06,exito,702,456,1158,240.45,146.84,387.29,1,1
503,goal_06,exito,704,488,1192,240.32,145.03,385.35,1,1
504,goal_06,exito,702,463,1165,240.44,146.52,386.96,1,1
505,goal_06,exito,704,485,1189,240.32,145.09,385.41,1,1
506,goal_06,exito,704,466,1170,240.32,146.34,386.66,1,1
507,goal_06,exito,702,475,1177,240.45,145.9,386.36,1,1
508,goal_06,exito,702,465,1167,240.46,146.42,386.87,1,1
509,goal_06,exito,704,473,1177,240.32,145.84,386.16,1,1
510,goal_06,exito,702,472,1174,240.44,145.93,386.37,1,1
511,goal_06,exito,704,459,1163,240.32,146.82,387.14,1,1
512,goal_06,exito,702,470,1172,240.45,145.85,386.3,1,1
513,goal_06,exito,702,485,1187,240.43,145.06,385.49,1,1
514,goal_06,exito,702,461,1163,240.45,146.51,386.96,1,1
515,goal_06,exito,702,467,1169,240.45,146.14,386.59,1,1
516,goal_06,exito,702,485,1187,240.44,145.18,385.62,1,1
517,goal_06,exito,702,478,1180,240.49,145.79,386.28,1,1
518,goal_06,exito,702,474,1176,240.45,145.82,386.27,1,1
519,goal_06,exito,702,453,1155,240.44,147.17,387.61,1,1
520,goal_06,exito,702,488,1190,240.45,145.07,385.52,1,1
521,goal_06,exito,702,475,1177,240.43,145.91,386.34,1,1
522,goal_06,exito,703,473,1176,240.35,145.9,386.26,1,1
523,goal_06,exito,702,464,1166,240.49,146.47,386.96,1,1
524,goal_06,exito,704,460,1164,240.32,146.59,386.91,1,1
525,goal_06,exito,702,471,1173,240.42,145.99,386.41,1,1
526,goal_06,exito,702,468,1170,240.44,146.05,386.49,1,1
527,goal_06,exito,702,452,1154,240.49,147.48,387.97,1,1
528,goal_06,exito,702,485,1187,240.48,145.2,385.69,1,1
529,goal_06,exito,702,483,1185,240.44,145.31,385.75,1,1
530,goal_06,exito,704,468,1172,240.29,146.15,386.44,1,1
531,goal_06,exito,702,481,1183,240.44,145.54,385.98,1,1
532,goal_06,exito,702,466,1168,240.46,146.27,386.73,1,1
533,goal_06,exito,702,467,1169,240.46,146.15,386.6,1,1
534,goal_06,exito,704,476,1180,240.32,145.92,386.24,1,1
535,goal_06,exito,704,477,1181,240.33,145.88,386.21,1,1
536,goal_06,exito,704,480,1184,240.33,145.54,385.87,1,1
537,goal_06,exito,702,472,1174,240.46,145.86,386.32,1,1
538,goal_06,exito,702,477,1179,240.43,145.77,386.2,1,1
539,goal_06,exito,702,454,1156,240.45,147.22,387.67,1,1
540,goal_06,exito,704,475,1179,240.33,145.86,386.19,1,1
541,goal_06,exito,702,474,1176,240.46,145.99,386.45,1,1
542,goal_06,exito,704,465,1169,240.32,146.24,386.56,1,1
543,goal_06,exito,702,488,1190,240.49,145.12,385.61,1,1
544,goal_06,exito,704,481,1185,240.33,145.46,385.78,1,1
545,goal_06,exito,702,467,1169,240.5,146.27,386.76,1,1
546,goal_06,exito,702,444,1146,240.49,148.28,388.77,1,1
547,goal_06,exito,702,479,1181,240.44,145.78,386.21,1,1
548,goal_06,exito,702,476,1178,240.46,145.88,386.34,1,1
549,goal_06,exito,702,470,1172,240.46,145.85,386.31,1,1
550,goal_06,exito,702,462,1164,240.49,146.43,386.92,1,1
551,goal_06,exito,702,455,1157,240.43,146.97,387.4,1,1
552,goal_06,exito,702,466,1168,240.44,146.38,386.82,1,1
553,goal_06,exito,702,485,1187,240.49,145.2,385.69,1,1
554,goal_06,exito,702,484,1186,240.49,145.09,385.59,1,1
555,goal_06,exito,702,468,1170,240.49,146.14,386.63,1,1
556,goal_06,exito,702,468,1170,240.45,146.12,386.57,1,1
557,goal_06,exito,703,475,1178,240.35,145.99,386.34,1,1
558,goal_06,exito,702,454,1156,240.44,147.07,387.52,1,1
559,goal_06,exito,704,463,1167,240.32,146.45,386.78,1,1
560,goal_06,exito,702,472,1174,240.48,145.93,386.42,1,1
561,goal_06,exito,702,460,1162,240.44,146.58,387.02,1,1
562,goal_06,exito,702,466,1168,240.44,146.22,386.66,1,1
563,goal_06,exito,702,473,1175,240.45,146.0,386.45,1,1
564,goal_06,exito,702,471,1173,240.44,145.85,386.28,1,1
565,goal_06,exito,704,475,1179,240.32,145.89,386.21,1,1
566,goal_06,exito,702,451,1153,240.5,147.61,388.12,1,1
567,goal_06,exito,702,485,1187,240.5,145.16,385.66,1,1
568,goal_06,exito,702,460,1162,240.43,146.66,387.1,1,1
569,goal_06,exito,703,465,1168,240.35,146.39,386.74,1,1
570,goal_06,exito,702,453,1155,240.5,147.15,387.65,1,1
571,goal_06,exito,702,464,1166,240.45,146.38,386.83,1,1
572,goal_06,exito,702,462,1164,240.45,146.56,387.02,1,1
573,goal_06,exito,704,444,1148,240.33,148.3,388.63,1,1
574,goal_06,exito,702,461,1163,240.44,146.61,387.05,1,1
575,goal_06,exito,702,468,1170,240.44,146.04,386.48,1,1
576,goal_06,exito,702,462,1164,240.46,146.47,386.94,1,1
577,goal_06,exito,702,461,1163,240.46,146.64,387.1,1,1
578,goal_06,exito,702,464,1166,240.48,146.41,386.89,1,1
579,goal_06,exito,702,470,1172,240.44,146.01,386.44,1,1
580,goal_06,exito,702,456,1158,240.44,146.93,387.37,1,1
581,goal_06,exito,702,475,1177,240.43,146.01,386.44,1,1
582,goal_06,exito,704,454,1158,240.32,147.26,387.58,1,1
583,goal_06,exito,702,475,1177,240.43,145.95,386.38,1,1
584,goal_06,exito,702,467,1169,240.46,146.18,386.64,1,1
585,goal_06,exito,702,486,1188,240.45,145.01,385.47,1,1
586,goal_06,exito,702,458,1160,240.44,146.94,387.37,1,1
587,goal_06,exito,702,474,1176,240.49,145.92,386.42,1,1
588,goal_06,exito,704,463,1167,240.31,146.4,386.72,1,1
589,goal_06,exito,702,465,1167,240.46,146.4,386.86,1,1
590,goal_06,exito,704,472,1176,240.32,145.87,386.19,1,1
591,goal_06,exito,702,477,1179,240.44,145.89,386.33,1,1
592,goal_06,exito,702,481,1183,240.5,145.53,386.03,1,1
593,goal_06,exito,704,464,1168,240.3,146.31,386.62,1,1
594,goal_06,exito,702,481,1183,240.49,145.28,385.77,1,1
595,goal_06,exito,702,470,1172,240.45,146.07,386.52,1,1
596,goal_06,exito,702,473,1175,240.44,145.99,386.43,1,1
597,goal_06,exito,704,476,1180,240.32,145.82,386.13,1,1
598,goal_06,exito,702,456,1158,240.44,146.94,387.39,1,1
599,goal_06,exito,702,475,1177,240.44,145.94,386.38,1,1
600,goal_06,exito,702,460,1162,240.45,146.59,387.05,1,1
601,goal_07,exito,830,471,1301,263.18,145.79,408.98,1,1
602,goal_07,exito,830,475,1305,263.17,145.96,409.13,1,1
603,goal_07,exito,830,464,1294,263.18,146.5,409.68,1,1
604,goal_07,exito,830,470,1300,263.18,145.98,409.16,1,1
605,goal_07,exito,830,484,1314,263.18,145.27,408.44,1,1
606,goal_07,exito,830,485,1315,263.18,145.04,408.22,1,1
607,goal_07,exito,830,465,1295,263.18,146.38,409.56,1,1
608,goal_07,exito,830,474,1304,263.19,145.99,409.18,1,1
609,goal_07,exito,830,473,1303,263.2,145.9,409.09,1,1
610,goal_07,exito,830,474,1304,263.18,145.9,409.08,1,1
611,goal_07,exito,830,480,1310,263.18,145.6,408.78,1,1
612,goal_07,exito,830,472,1302,263.18,145.92,409.1,1,1
613,goal_07,exito,830,475,1305,263.19,145.9,409.09,1,1
614,goal_07,exito,830,481,1311,263.19,145.52,408.71,1,1
615,goal_07,exito,830,474,1304,263.18,145.89,409.07,1,1
616,goal_07,exito,830,474,1304,263.19,145.9,409.1,1,1
617,goal_07,exito,830,484,1314,263.19,145.11,408.31,1,1
618,goal_07,exito,830,453,1283,263.17,147.44,410.61,1,1
619,goal_07,exito,830,463,1293,263.18,146.59,409.77,1,1
620,goal_07,exito,830,466,1296,263.18,146.2,409.37,1,1
621,goal_07,exito,830,457,1287,263.18,146.82,410.0,1,1
622,goal_07,exito,830,453,1283,263.19,147.3,410.49,1,1
623,goal_07,exito,830,492,1322,263.2,145.01,408.21,1,1
624,goal_07,exito,830,472,1302,263.18,145.94,409.11,1,1
625,goal_07,exito,830,467,1297,263.18,146.17,409.35,1,1
626,goal_07,exito,830,477,1307,263.19,145.88,409.07,1,1
627,goal_07,exito,830,465,1295,263.17,146.35,409.53,1,1
628,goal_07,exito,830,461,1291,263.18,146.58,409.76,1,1
629,goal_07,exito,830,469,1299,263.18,145.92,409.1,1,1
630,goal_07,exito,830,479,1309,263.17,145.77,408.94,1,1
631,goal_07,exito,830,474,1304,263.18,145.88,409.06,1,1
632,goal_07,exito,830,479,1309,263.17,145.65,408.83,1,1
633,goal_07,exito,830,484,1314,263.17,145.28,408.46,1,1
634,goal_07,exito,830,484,1314,263.19,145.24,408.42,1,1
635,goal_07,exito,830,457,1287,263.19,146.89,410.08,1,1
636,goal_07,exito,830,494,1324,263.19,145.01,408.19,1,1
637,goal_07,exito,830,463,1293,263.17,146.59,409.76,1,1
638,goal_07,exito,830,458,1288,263.18,146.85,410.03,1,1
639,goal_07,exito,830,489,1319,263.2,145.07,408.27,1,1
640,goal_07,exito,830,488,1318,263.18,145.05,408.22,1,1
641,goal_07,exito,830,473,1303,263.17,146.03,409.21,1,1
642,goal_07,exito,830,483,1313,263.18,145.34,408.52,1,1
643,goal_07,exito,830,466,1296,263.18,146.3,409.48,1,1
644,goal_07,exito,830,465,1295,263.18,146.27,409.45,1,1
645,goal_07,exito,830,477,1307,263.18,145.98,409.16,1,1
646,goal_07,exito,830,477,1307,263.18,145.88,409.06,1,1
647,goal_07,exito,830,470,1300,263.17,145.98,409.15,1,1
648,goal_07,exito,830,467,1297,263.17,146.11,409.28,1,1
649,goal_07,exito,830,464,1294,263.19,146.4,409.59,1,1
650,goal_07,exito,830,460,1290,263.17,146.74,409.91,1,1
651,goal_07,exito,830,487,1317,263.18,145.07,408.25,1,1
652,goal_07,exito,830,466,1296,263.17,146.38,409.54,1,1
653,goal_07,exito,830,464,1294,263.19,146.38,409.57,1,1
654,goal_07,exito,830,486,1316,263.18,145.09,408.27,1,1
655,goal_07,exito,830,474,1304,263.17,145.92,409.09,1,1
656,goal_07,exito,830,474,1304,263.19,145.95,409.14,1,1
657,goal_07,exito,830,467,1297,263.2,146.23,409.42,1,1
658,goal_07,exito,830,472,1302,263.19,145.93,409.12,1,1
659,goal_07,exito,830,475,1305,263.19,146.01,409.2,1,1
660,goal_07,exito,830,473,1303,263.18,145.89,409.06,1,1
661,goal_07,exito,830,462,1292,263.18,146.6,409.78,1,1
662,goal_07,exito,830,460,1290,263.18,146.76,409.94,1,1
663,goal_07,exito,830,467,1297,263.17,146.26,409.43,1,1
664,goal_07,exito,830,466,1296,263.18,146.35,409.54,1,1
665,goal_07,exito,830,465,1295,263.18,146.41,409.6,1,1
666,goal_07,exito,830,478,1308,263.18,145.72,408.9,1,1
667,goal_07,exito,830,482,1312,263.18,145.2,408.38,1,1
668,goal_07,exito,830,473,1303,263.19,145.89,409.08,1,1
669,goal_07,exito,830,481,1311,263.17,145.51,408.68,1,1
670,goal_07,exito,830,473,1303,263.18,145.97,409.14,1,1
671,goal_07,exito,830,486,1316,263.17,145.14,408.31,1,1
672,goal_07,exito,830,475,1305,263.17,145.87,409.04,1,1
673,goal_07,exito,830,475,1305,263.17,145.9,409.06,1,1
674,goal_07,exito,830,484,1314,263.18,145.28,408.46,1,1
675,goal_07,exito,830,489,1319,263.18,145.01,408.2,1,1
676,goal_07,exito,830,477,1307,263.2,145.88,409.08,1,1
677,goal_07,exito,830,473,1303,263.18,146.0,409.18,1,1
678,goal_07,exito,830,465,1295,263.17,146.32,409.49,1,1
679,goal_07,exito,830,462,1292,263.18,146.43,409.6,1,1
680,goal_07,exito,830,445,1275,263.18,148.26,411.44,1,1
681,goal_07,exito,830,464,1294,263.2,146.47,409.67,1,1
682,goal_07,exito,830,474,1304,263.17,145.82,409.0,1,1
683,goal_07,exito,830,487,1317,263.19,145.12,408.31,1,1
684,goal_07,exito,830,487,1317,263.18,145.07,408.25,1,1
685,goal_07,exito,830,462,1292,263.2,146.65,409.85,1,1
686,goal_07,exito,830,467,1297,263.18,146.33,409.52,1,1
687,goal_07,exito,830,470,1300,263.19,145.93,409.12,1,1
688,goal_07,exito,830,477,1307,263.18,145.85,409.02,1,1
689,goal_07,exito,830,470,1300,263.17,145.89,409.06,1,1
690,goal_07,exito,830,464,1294,263.17,146.5,409.68,1,1
691,goal_07,exito,830,477,1307,263.19,145.77,408.96,1,1
692,goal_07,exito,830,475,1305,263.18,146.01,409.19,1,1
693,goal_07,exito,830,460,1290,263.2,146.71,409.9,1,1
694,goal_07,exito,830,464,1294,263.19,146.39,409.58,1,1
695,goal_07,exito,830,468,1298,263.17,146.2,409.37,1,1
696,goal_07,exito,830,461,1291,263.2,146.65,409.86,1,1
697,goal_07,exito,830,464,1294,263.2,146.42,409.62,1,1
698,goal_07,exito,830,463,1293,263.17,146.49,409.66,1,1
699,goal_07,exito,830,471,1301,263.17,145.9,409.07,1,1
700,goal_07,exito,830,486,1316,263.18,145.09,408.26,1,1
701,goal_08,exito,839,456,1295,244.98,146.88,391.86,1,1
702,goal_08,exito,839,490,1329,244.98,144.98,389.95,1,1
703,goal_08,exito,839,462,1301,244.98,146.53,391.51,1,1
704,goal_08,exito,839,463,1302,245.03,146.54,391.56,1,1
705,goal_08,exito,839,484,1323,245.04,145.14,390.18,1,1
706,goal_08,exito,839,457,1296,244.99,146.91,391.9,1,1
707,goal_08,exito,839,482,1321,244.99,145.33,390.32,1,1
708,goal_08,exito,839,474,1313,244.97,145.83,390.8,1,1
709,goal_08,exito,839,458,1297,244.87,146.7,391.58,1,1
710,goal_08,exito,839,461,1300,244.98,146.68,391.66,1,1
711,goal_08,exito,839,481,1320,245.03,145.52,390.55,1,1
712,goal_08,exito,839,454,1293,244.98,147.17,392.14,1,1
713,goal_08,exito,839,467,1306,245.01,146.18,391.19,1,1
714,goal_08,exito,839,458,1297,244.97,146.78,391.75,1,1
715,goal_08,exito,839,463,1302,245.0,146.37,391.37,1,1
716,goal_08,exito,839,470,1309,244.99,145.95,390.94,1,1
717,goal_08,exito,839,477,1316,245.0,145.91,390.9,1,1
718,goal_08,exito,839,465,1304,245.0,146.28,391.28,1,1
719,goal_08,exito,839,477,1316,244.99,145.97,390.96,1,1
720,goal_08,exito,839,459,1298,244.99,146.78,391.77,1,1
721,goal_08,exito,839,480,1319,244.87,145.54,390.41,1,1
722,goal_08,exito,839,475,1314,245.02,145.95,390.96,1,1
723,goal_08,exito,839,474,1313,244.97,146.02,391.0,1,1
724,goal_08,exito,839,467,1306,244.98,146.23,391.21,1,1
725,goal_08,exito,839,477,1316,244.97,145.88,390.85,1,1
726,goal_08,exito,839,451,1290,244.88,147.63,392.51,1,1
727,goal_08,exito,839,463,1302,244.98,146.57,391.56,1,1
728,goal_08,exito,839,482,1321,245.02,145.35,390.37,1,1
729,goal_08,exito,839,464,1303,244.98,146.38,391.35,1,1
730,goal_08,exito,839,486,1325,244.97,145.2,390.18,1,1
731,goal_08,exito,839,478,1317,245.02,145.85,390.87,1,1
732,goal_08,exito,839,473,1312,244.88,145.92,390.8,1,1
733,goal_08,exito,839,442,1281,245.02,148.56,393.57,1,1
734,goal_08,exito,839,471,1310,245.01,145.8,390.81,1,1
735,goal_08,exito,839,477,1316,244.99,145.91,390.89,1,1
736,goal_08,exito,839,477,1316,244.99,145.89,390.88,1,1
737,goal_08,exito,839,477,1316,244.97,145.86,390.83,1,1
738,goal_08,exito,839,476,1315,245.0,146.02,391.02,1,1
739,goal_08,exito,839,483,1322,244.97,145.25,390.22,1,1
740,goal_08,exito,839,473,1312,244.99,145.97,390.97,1,1
741,goal_08,exito,839,484,1323,245.01,145.17,390.19,1,1
742,goal_08,exito,839,479,1318,245.0,145.74,390.74,1,1
743,goal_08,exito,839,481,1320,245.05,145.52,390.57,1,1
744,goal_08,exito,839,471,1310,245.02,146.01,391.03,1,1
745,goal_08,exito,839,473,1312,245.0,146.01,391.01,1,1
746,goal_08,exito,839,469,1308,245.02,146.15,391.18,1,1
747,goal_08,exito,839,458,1297,244.99,146.79,391.78,1,1
748,goal_08,exito,839,481,1320,245.0,145.48,390.48,1,1
749,goal_08,exito,839,476,1315,244.99,145.86,390.85,1,1
750,goal_08,exito,839,462,1301,244.87,146.55,391.41,1,1
751,goal_08,exito,839,474,1313,245.0,146.0,391.0,1,1
752,goal_08,exito,839,461,1300,245.01,146.52,391.53,1,1
753,goal_08,exito,839,475,1314,245.02,145.95,390.97,1,1
754,goal_08,exito,839,484,1323,244.99,145.18,390.17,1,1
755,goal_08,exito,839,483,1322,244.76,145.35,390.11,1,1
756,goal_08,exito,839,472,1311,244.99,145.9,390.89,1,1
757,goal_08,exito,839,464,1303,245.01,146.41,391.42,1,1
758,goal_08,exito,839,461,1300,244.98,146.69,391.66,1,1
759,goal_08,exito,839,459,1298,245.03,146.81,391.84,1,1
760,goal_08,exito,839,468,1307,245.02,146.04,391.07,1,1
761,goal_08,exito,839,466,1305,245.0,146.28,391.28,1,1
762,goal_08,exito,839,486,1325,244.98,145.21,390.19,1,1
763,goal_08,exito,839,478,1317,245.03,145.71,390.74,1,1
764,goal_08,exito,839,479,1318,244.98,145.77,390.75,1,1
765,goal_08,exito,839,457,1296,245.04,146.98,392.02,1,1
766,goal_08,exito,839,479,1318,245.04,145.78,390.82,1,1
767,goal_08,exito,839,460,1299,245.04,146.6,391.64,1,1
768,goal_08,exito,839,468,1307,244.98,146.22,391.2,1,1
769,goal_08,exito,839,455,1294,244.99,147.08,392.07,1,1
770,goal_08,exito,839,475,1314,245.0,145.88,390.89,1,1
771,goal_08,exito,839,476,1315,244.86,145.91,390.76,1,1
772,goal_08,exito,839,470,1309,245.0,145.84,390.84,1,1
773,goal_08,exito,839,462,1301,245.02,146.43,391.45,1,1
774,goal_08,exito,839,456,1295,244.96,147.02,391.98,1,1
775,goal_08,exito,839,474,1313,244.99,145.94,390.93,1,1
776,goal_08,exito,839,474,1313,244.97,145.88,390.86,1,1
777,goal_08,exito,839,475,1314,245.0,145.94,390.94,1,1
778,goal_08,exito,839,453,1292,244.97,147.13,392.11,1,1
779,goal_08,exito,839,462,1301,244.85,146.44,391.29,1,1
780,goal_08,exito,839,443,1282,245.0,148.42,393.42,1,1
781,goal_08,exito,839,478,1317,245.05,145.75,390.79,1,1
782,goal_08,exito,839,461,1300,244.98,146.54,391.51,1,1
783,goal_08,exito,839,464,1303,245.01,146.29,391.3,1,1
784,goal_08,exito,839,473,1312,245.0,145.86,390.86,1,1
785,goal_08,exito,839,471,1310,244.98,145.8,390.78,1,1
786,goal_08,exito,839,463,1302,245.03,146.35,391.38,1,1
787,goal_08,exito,839,486,1325,244.97,145.18,390.14,1,1
788,goal_08,exito,839,467,1306,244.99,146.28,391.27,1,1
789,goal_08,exito,839,464,1303,245.0,146.33,391.33,1,1
790,goal_08,exito,839,466,1305,244.86,146.29,391.15,1,1
791,goal_08,exito,839,476,1315,244.97,145.87,390.84,1,1
792,goal_08,exito,839,466,1305,244.87,146.2,391.06,1,1
793,goal_08,exito,839,454,1293,245.01,147.31,392.32,1,1
794,goal_08,exito,839,474,1313,245.01,145.87,390.88,1,1
795,goal_08,exito,839,463,1302,244.98,146.54,391.52,1,1
796,goal_08,exito,839,484,1323,245.03,145.15,390.18,1,1
797,goal_08,exito,839,447,1286,244.99,148.05,393.04,1,1
798,goal_08,exito,839,476,1315,244.99,145.94,390.93,1,1
799,goal_08,exito,839,473,1312,244.98,145.85,390.83,1,1
800,goal_08,exito,839,482,1321,244.98,145.33,390.32,1,1
801,goal_09,exito,1101,469,1570,277.51,146.08,423.59,1,1
802,goal_09,exito,1102,474,1576,277.6,145.97,423.57,1,1
803,goal_09,exito,1101,470,1571,277.53,146.1,423.63,1,1
804,goal_09,exito,1102,459,1561,277.6,146.78,424.39,1,1
805,goal_09,exito,1101,470,1571,277.51,146.09,423.6,1,1
806,goal_09,exito,1101,475,1576,277.5,145.83,423.33,1,1
807,goal_09,exito,1101,475,1576,277.51,145.86,423.37,1,1
808,goal_09,exito,1101,454,1555,277.55,147.03,424.58,1,1
809,goal_09,exito,1102,498,1600,277.58,144.94,422.52,1,1
810,goal_09,exito,1101,468,1569,277.59,146.22,423.81,1,1
811,goal_09,exito,1101,471,1572,277.48,146.1,423.59,1,1
812,goal_09,exito,1101,479,1580,277.49,145.77,423.26,1,1
813,goal_09,exito,1101,465,1566,277.5,146.34,423.84,1,1
814,goal_09,exito,1101,448,1549,277.58,148.07,425.65,1,1
815,goal_09,exito,1101,450,1551,277.5,147.86,425.36,1,1
816,goal_09,exito,1101,483,1584,277.56,145.29,422.85,1,1
817,goal_09,exito,1101,462,1563,277.54,146.51,424.05,1,1
818,goal_09,exito,1102,464,1566,277.61,146.52,424.12,1,1
819,goal_09,exito,1101,467,1568,277.52,146.13,423.65,1,1
820,goal_09,exito,1101,471,1572,277.55,146.01,423.56,1,1
821,goal_09,exito,1101,454,1555,277.49,147.16,424.65,1,1
822,goal_09,exito,1101,458,1559,277.57,146.82,424.4,1,1
823,goal_09,exito,1101,458,1559,277.51,146.88,424.39,1,1
824,goal_09,exito,1101,487,1588,277.5,145.06,422.56,1,1
825,goal_09,exito,1101,475,1576,277.48,145.95,423.43,1,1
826,goal_09,exito,1101,486,1587,277.58,145.09,422.67,1,1
827,goal_09,exito,1101,478,1579,277.51,145.79,423.3,1,1
828,goal_09,exito,1102,469,1571,277.61,146.05,423.66,1,1
829,goal_09,exito,1101,489,1590,277.5,145.08,422.58,1,1
