episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga
564,goal_06,exito,1354,412.29,1,1
565,goal_06,exito,1354,412.29,1,1
566,goal_06,exito,1354,412.3,1,1
567,goal_06,exito,1354,412.29,1,1
568,goal_06,exito,1354,412.29,1,1
569,goal_06,exito,1354,412.3,1,1
570,goal_06,exito,1354,412.3,1,1
571,goal_06,exito,1354,412.29,1,1
572,goal_06,exito,1354,412.29,1,1
573,goal_06,exito,1354,412.29,1,1
574,goal_06,exito,1354,412.29,1,1
575,goal_06,exito,1354,412.29,1,1
576,goal_06,exito,1354,412.3,1,1
577,goal_06,exito,1354,412.29,1,1
578,goal_06,exito,1354,412.29,1,1
579,goal_06,exito,1354,412.29,1,1
580,goal_06,exito,1354,412.3,1,1
581,goal_06,exito,1354,412.3,1,1
582,goal_06,exito,1354,412.29,1,1
583,goal_06,exito,1354,412.29,1,1
584,goal_06,exito,1354,412.3,1,1
585,goal_06,exito,1354,412.29,1,1
586,goal_06,exito,1354,412.29,1,1
587,goal_06,exito,1354,412.3,1,1
588,goal_06,exito,1354,412.3,1,1
589,goal_06,exito,1354,412.29,1,1
590,goal_06,exito,1354,412.29,1,1
591,goal_06,exito,1354,412.29,1,1
592,goal_06,exito,1354,412.29,1,1
593,goal_06,exito,1354,412.29,1,1
594,goal_06,exito,1354,412.29,1,1
595,goal_06,exito,1354,412.3,1,1
596,goal_06,exito,1354,412.3,1,1
597,goal_06,exito,1354,412.29,1,1
598,goal_06,exito,1354,412.3,1,1
599,goal_06,exito,1354,412.3,1,1
600,goal_06,exito,1354,412.29,1,1
601,goal_07,exito,1487,432.26,1,1
602,goal_07,exito,1487,432.25,1,1
603,goal_07,exito,1487,432.26,1,1
604,goal_07,exito,1487,432.26,1,1
605,goal_07,exito,1487,432.25,1,1
606,goal_07,exito,1487,432.25,1,1
607,goal_07,exito,1487,432.24,1,1
608,goal_07,exito,1487,432.25,1,1
609,goal_07,exito,1487,432.25,1,1
610,goal_07,exito,1487,432.26,1,1
611,goal_07,exito,1487,432.24,1,1
612,goal_07,exito,1487,432.26,1,1
613,goal_07,exito,1487,432.25,1,1
614,goal_07,exito,1487,432.25,1,1
615,goal_07,exito,1488,432.38,1,1
616,goal_07,exito,1487,432.25,1,1
617,goal_07,exito,1487,432.24,1,1
618,goal_07,exito,1487,432.25,1,1
619,goal_07,exito,1489,432.34,1,1
620,goal_07,exito,1487,432.25,1,1
621,goal_07,exito,1487,432.26,1,1
622,goal_07,exito,1487,432.26,1,1
623,goal_07,exito,1487,432.25,1,1
624,goal_07,exito,1487,432.25,1,1
625,goal_07,exito,1487,432.24,1,1
626,goal_07,exito,1487,432.24,1,1
627,goal_07,exito,1487,432.25,1,1
628,goal_07,exito,1487,432.24,1,1
629,goal_07,exito,1487,432.27,1,1
630,goal_07,exito,1488,432.46,1,1
631,goal_07,exito,1488,432.46,1,1
632,goal_07,exito,1487,432.25,1,1
633,goal_07,exito,1487,432.25,1,1
634,goal_07,exito,1487,432.24,1,1
635,goal_07,exito,1487,432.25,1,1
636,goal_07,exito,1487,432.25,1,1
637,goal_07,exito,1487,432.25,1,1
638,goal_07,exito,1487,432.25,1,1
639,goal_07,exito,1487,432.26,1,1
640,goal_07,exito,1487,432.26,1,1
641,goal_07,exito,1487,432.25,1,1
642,goal_07,exito,1487,432.24,1,1
643,goal_07,exito,1487,432.24,1,1
644,goal_07,exito,1487,432.25,1,1
645,goal_07,exito,1487,432.26,1,1
646,goal_07,exito,1487,432.26,1,1
647,goal_07,exito,1487,432.25,1,1
648,goal_07,exito,1487,432.25,1,1
649,goal_07,exito,1487,432.25,1,1
650,goal_07,exito,1487,432.25,1,1
651,goal_07,exito,1487,432.25,1,1
652,goal_07,exito,1488,432.44,1,1
653,goal_07,exito,1487,432.25,1,1
654,goal_07,exito,1487,432.25,1,1
655,goal_07,exito,1487,432.26,1,1
656,goal_07,exito,1487,432.25,1,1
657,goal_07,exito,1487,432.26,1,1
