episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,11138,1846.13,04,sthwp,42
2,goal_002,exito,11109,1847.18,04,sthwp,42
3,goal_003,exito,11116,1867.08,04,sthwp,42
4,goal_004,exito,11061,1859.34,04,sthwp,42
5,goal_005,exito,11044,1854.4,04,sthwp,42
6,goal_006,exito,11043,1853.34,04,sthwp,42
7,goal_007,exito,11042,1853.58,04,sthwp,42
8,goal_008,exito,11053,1856.32,04,sthwp,42
9,goal_009,exito,11057,1856.34,04,sthwp,42
10,goal_010,exito,11057,1856.34,04,sthwp,42
11,goal_011,exito,11057,1856.38,04,sthwp,42
12,goal_012,exito,11057,1856.38,04,sthwp,42
13,goal_013,exito,11057,1856.33,04,sthwp,42
14,goal_014,exito,11058,1856.51,04,sthwp,42
15,goal_015,exito,11061,1857.17,04,sthwp,42
16,goal_016,exito,11075,1859.83,04,sthwp,42
17,goal_017,exito,11054,1856.84,04,sthwp,42
18,goal_018,exito,11054,1856.85,04,sthwp,42
19,goal_019,exito,11055,1856.93,04,sthwp,42
20,goal_020,exito,11054,1856.85,04,sthwp,42
21,goal_021,exito,11054,1856.82,04,sthwp,42
22,goal_022,exito,11055,1856.99,04,sthwp,42
23,goal_023,exito,11055,1857.01,04,sthwp,42
24,goal_024,exito,11056,1857.19,04,sthwp,42
25,goal_025,exito,11063,1858.59,04,sthwp,42
26,goal_026,exito,11057,1857.34,04,sthwp,42
27,goal_027,exito,11060,1857.8,04,sthwp,42
28,goal_028,exito,11073,1859.76,04,sthwp,42
29,goal_029,exito,11066,1857.94,04,sthwp,42
30,goal_030,exito,11058,1857.19,04,sthwp,42
31,goal_031,exito,11059,1857.83,04,sthwp,42
32,goal_032,exito,11069,1859.68,04,sthwp,42
33,goal_033,exito,11115,1869.22,04,sthwp,42
34,goal_034,exito,11090,1839.3,04,sthwp,42
35,goal_035,exito,11046,1849.36,04,sthwp,42
36,goal_036,exito,11074,1859.23,04,sthwp,42
37,goal_037,exito,11110,1848.82,04,sthwp,42
38,goal_038,exito,11057,1839.76,04,sthwp,42
39,goal_039,exito,11033,1834.94,04,sthwp,42
40,goal_040,exito,11032,1834.28,04,sthwp,42
41,goal_041,exito,11033,1833.85,04,sthwp,42
42,goal_042,exito,11049,1835.71,04,sthwp,42
43,goal_043,exito,11060,1836.37,04,sthwp,42
44,goal_044,exito,11060,1836.38,04,sthwp,42
45,goal_045,exito,11060,1836.42,04,sthwp,42
46,goal_046,exito,11060,1836.29,04,sthwp,42
47,goal_047,exito,11060,1836.32,04,sthwp,42
48,goal_048,exito,11061,1836.48,04,sthwp,42
49,goal_049,exito,11065,1837.37,04,sthwp,42
50,goal_050,exito,11092,1837.11,04,sthwp,42
51,goal_051,exito,11060,1835.9,04,sthwp,42
52,goal_052,exito,11060,1835.9,04,sthwp,42
53,goal_053,exito,11060,1835.91,04,sthwp,42
54,goal_054,exito,11060,1835.93,04,sthwp,42
55,goal_055,exito,11060,1835.88,04,sthwp,42
56,goal_056,exito,11060,1835.87,04,sthwp,42
57,goal_057,exito,11060,1835.81,04,sthwp,42
58,goal_058,exito,11063,1836.47,04,sthwp,42
59,goal_059,exito,11071,1837.91,04,sthwp,42
60,goal_060,exito,11064,1836.05,04,sthwp,42
61,goal_061,exito,11067,1836.49,04,sthwp,42
62,goal_062,exito,11082,1838.79,04,sthwp,42
63,goal_063,exito,11087,1839.61,04,sthwp,42
64,goal_064,exito,11073,1835.63,04,sthwp,42
65,goal_065,exito,11067,1836.73,04,sthwp,42
66,goal_066,exito,11096,1836.49,04,sthwp,42
67,goal_067,exito,11073,1863.45,04,sthwp,42
68,goal_068,exito,11046,1849.55,04,sthwp,42
69,goal_069,exito,10967,1822.66,04,sthwp,42
70,goal_070,exito,11021,1854.91,04,sthwp,42
71,goal_071,exito,11023,1854.9,04,sthwp,42
72,goal_072,exito,11024,1854.63,04,sthwp,42
73,goal_073,exito,11026,1855.12,04,sthwp,42
74,goal_074,exito,11041,1857.79,04,sthwp,42
75,goal_075,exito,11040,1857.6,04,sthwp,42
76,goal_076,exito,11040,1857.65,04,sthwp,42
77,goal_077,exito,11040,1857.64,04,sthwp,42
78,goal_078,exito,11040,1857.64,04,sthwp,42
79,goal_079,exito,11040,1857.66,04,sthwp,42
80,goal_080,exito,11040,1857.64,04,sthwp,42
81,goal_081,exito,11040,1857.65,04,sthwp,42
