episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
1,goal_001,1,exito,4158,804.37,03,subwp,123,1
2,goal_001,2,exito,4156,803.88,03,subwp,123,1
3,goal_001,3,exito,4156,803.0,03,subwp,123,1
4,goal_001,4,exito,4156,804.24,03,subwp,123,1
5,goal_001,5,exito,4156,803.54,03,subwp,123,1
6,goal_001,6,exito,4156,801.72,03,subwp,123,1
7,goal_001,7,exito,4156,803.57,03,subwp,123,1
8,goal_001,8,exito,4156,804.53,03,subwp,123,1
9,goal_001,9,exito,4156,804.49,03,subwp,123,1
10,goal_001,10,exito,4156,803.22,03,subwp,123,1
11,goal_002,1,exito,4163,799.96,03,subwp,123,1
12,goal_002,2,exito,4161,800.76,03,subwp,123,1
13,goal_002,3,exito,4161,798.95,03,subwp,123,1
14,goal_002,4,exito,4161,798.31,03,subwp,123,1
15,goal_002,5,exito,4161,800.34,03,subwp,123,1
16,goal_002,6,exito,4161,800.77,03,subwp,123,1
17,goal_002,7,exito,4161,800.49,03,subwp,123,1
18,goal_002,8,exito,4161,799.29,03,subwp,123,1
19,goal_002,9,exito,4161,800.0,03,subwp,123,1
20,goal_002,10,exito,4161,800.52,03,subwp,123,1
21,goal_003,1,exito,4161,799.12,03,subwp,123,1
22,goal_003,2,exito,4161,799.32,03,subwp,123,1
23,goal_003,3,exito,4161,801.37,03,subwp,123,1
24,goal_003,4,exito,4161,801.35,03,subwp,123,1
25,goal_003,5,exito,4161,800.84,03,subwp,123,1
26,goal_003,6,exito,4161,799.83,03,subwp,123,1
27,goal_003,7,exito,4161,800.88,03,subwp,123,1
28,goal_003,8,exito,4161,800.81,03,subwp,123,1
29,goal_003,9,exito,4161,798.71,03,subwp,123,1
30,goal_003,10,exito,4162,799.98,03,subwp,123,1
31,goal_004,1,exito,4162,800.77,03,subwp,123,1
32,goal_004,2,exito,4162,800.78,03,subwp,123,1
33,goal_004,3,exito,4162,800.03,03,subwp,123,1
34,goal_004,4,exito,4162,799.3,03,subwp,123,1
35,goal_004,5,exito,4162,800.5,03,subwp,123,1
36,goal_004,6,exito,4162,799.89,03,subwp,123,1
37,goal_004,7,exito,4162,798.02,03,subwp,123,1
38,goal_004,8,exito,4162,799.57,03,subwp,123,1
39,goal_004,9,exito,4162,800.76,03,subwp,123,1
40,goal_004,10,exito,4162,800.75,03,subwp,123,1
41,goal_005,1,exito,4160,801.31,03,subwp,123,1
42,goal_005,2,exito,4160,800.97,03,subwp,123,1
43,goal_005,3,exito,4160,802.29,03,subwp,123,1
44,goal_005,4,exito,4160,801.01,03,subwp,123,1
45,goal_005,5,exito,4160,799.59,03,subwp,123,1
46,goal_005,6,exito,4160,801.56,03,subwp,123,1
47,goal_005,7,exito,4160,802.28,03,subwp,123,1
48,goal_005,8,exito,4160,802.31,03,subwp,123,1
49,goal_005,9,exito,4160,800.95,03,subwp,123,1
50,goal_005,10,exito,4160,801.33,03,subwp,123,1
51,goal_006,1,exito,4164,801.02,03,subwp,123,1
52,goal_006,2,exito,4164,799.17,03,subwp,123,1
53,goal_006,3,exito,4164,798.55,03,subwp,123,1
54,goal_006,4,exito,4164,800.59,03,subwp,123,1
55,goal_006,5,exito,4164,801.07,03,subwp,123,1
56,goal_006,6,exito,4164,800.93,03,subwp,123,1
57,goal_006,7,exito,4164,799.63,03,subwp,123,1
58,goal_006,8,exito,4164,800.08,03,subwp,123,1
59,goal_006,9,exito,4164,801.07,03,subwp,123,1
60,goal_006,10,exito,4164,799.07,03,subwp,123,1
61,goal_007,1,exito,4161,799.72,03,subwp,123,1
62,goal_007,2,exito,4161,801.88,03,subwp,123,1
63,goal_007,3,exito,4161,802.21,03,subwp,123,1
64,goal_007,4,exito,4161,801.95,03,subwp,123,1
65,goal_007,5,exito,4161,800.74,03,subwp,123,1
66,goal_007,6,exito,4162,801.72,03,subwp,123,1
67,goal_007,7,exito,4161,801.93,03,subwp,123,1
68,goal_007,8,exito,4161,799.84,03,subwp,123,1
69,goal_007,9,exito,4161,800.17,03,subwp,123,1
70,goal_007,10,exito,4161,802.24,03,subwp,123,1
71,goal_008,1,exito,4163,800.67,03,subwp,123,1
72,goal_008,2,exito,4163,800.16,03,subwp,123,1
73,goal_008,3,exito,4163,799.15,03,subwp,123,1
74,goal_008,4,exito,4163,800.16,03,subwp,123,1
75,goal_008,5,exito,4163,800.14,03,subwp,123,1
76,goal_008,6,exito,4163,797.99,03,subwp,123,1
77,goal_008,7,exito,4163,798.94,03,subwp,123,1
78,goal_008,8,exito,4163,800.7,03,subwp,123,1
79,goal_008,9,exito,4163,800.67,03,subwp,123,1
80,goal_008,10,exito,4163,800.01,03,subwp,123,1
81,goal_009,1,exito,4161,800.7,03,subwp,123,1
82,goal_009,2,exito,4161,801.87,03,subwp,123,1
83,goal_009,3,exito,4161,801.43,03,subwp,123,1
84,goal_009,4,exito,4161,799.37,03,subwp,123,1
85,goal_009,5,exito,4161,800.81,03,subwp,123,1
86,goal_009,6,exito,4161,802.22,03,subwp,123,1
87,goal_009,7,exito,4161,802.22,03,subwp,123,1
88,goal_009,8,exito,4161,801.27,03,subwp,123,1
89,goal_009,9,exito,4161,800.88,03,subwp,123,1
90,goal_009,10,exito,4161,802.19,03,subwp,123,1
91,goal_010,1,exito,4163,800.15,03,subwp,123,1
92,goal_010,2,exito,4163,798.38,03,subwp,123,1
93,goal_010,3,exito,4164,800.37,03,subwp,123,1
94,goal_010,4,exito,4163,801.31,03,subwp,123,1
95,goal_010,5,exito,4163,801.33,03,subwp,123,1
96,goal_010,6,exito,4164,800.27,03,subwp,123,1
97,goal_010,7,exito,4164,800.08,03,subwp,123,1
98,goal_010,8,exito,4163,801.32,03,subwp,123,1
99,goal_010,9,exito,4163,799.97,03,subwp,123,1
100,goal_010,10,exito,4164,798.45,03,subwp,123,1
101,goal_011,1,exito,4162,801.28,03,subwp,123,1
102,goal_011,2,exito,4162,802.16,03,subwp,123,1
103,goal_011,3,exito,4162,802.14,03,subwp,123,1
104,goal_011,4,exito,4162,800.92,03,subwp,123,1
105,goal_011,5,exito,4162,801.03,03,subwp,123,1
106,goal_011,6,exito,4162,802.15,03,subwp,123,1
107,goal_011,7,exito,4162,800.47,03,subwp,123,1
108,goal_011,8,exito,4162,799.45,03,subwp,123,1
109,goal_011,9,exito,4162,801.56,03,subwp,123,1
110,goal_011,10,exito,4162,802.14,03,subwp,123,1
111,goal_012,1,exito,4165,801.43,03,subwp,123,1
112,goal_012,2,exito,4165,800.16,03,subwp,123,1
113,goal_012,3,exito,4165,800.44,03,subwp,123,1
114,goal_012,4,exito,4165,801.43,03,subwp,123,1
115,goal_012,5,exito,4165,799.58,03,subwp,123,1
116,goal_012,6,exito,4165,798.78,03,subwp,123,1
117,goal_012,7,exito,4165,800.91,03,subwp,123,1
118,goal_012,8,exito,4165,801.46,03,subwp,123,1
119,goal_012,9,exito,4165,801.5,03,subwp,123,1
120,goal_012,10,exito,4165,800.19,03,subwp,123,1
121,goal_013,1,exito,4162,801.1,03,subwp,123,1
122,goal_013,2,exito,4162,802.09,03,subwp,123,1
123,goal_013,3,exito,4162,800.25,03,subwp,123,1
124,goal_013,4,exito,4162,799.58,03,subwp,123,1
125,goal_013,5,exito,4162,801.65,03,subwp,123,1
126,goal_013,6,exito,4162,802.1,03,subwp,123,1
127,goal_013,7,exito,4162,801.92,03,subwp,123,1
128,goal_013,8,exito,4162,800.67,03,subwp,123,1
129,goal_013,9,exito,4163,801.47,03,subwp,123,1
130,goal_013,10,exito,4162,802.05,03,subwp,123,1
131,goal_014,1,exito,4166,798.98,03,subwp,123,1
132,goal_014,2,exito,4166,798.87,03,subwp,123,1
133,goal_014,3,exito,4166,800.92,03,subwp,123,1
134,goal_014,4,exito,4166,801.2,03,subwp,123,1
135,goal_014,5,exito,4166,800.99,03,subwp,123,1
136,goal_014,6,exito,4166,799.78,03,subwp,123,1
137,goal_014,7,exito,4166,800.31,03,subwp,123,1
138,goal_014,8,exito,4166,801.19,03,subwp,123,1
139,goal_014,9,exito,4166,799.15,03,subwp,123,1
140,goal_014,10,exito,4166,798.7,03,subwp,123,1
141,goal_015,1,exito,4324,806.68,03,subwp,123,1
142,goal_015,2,exito,4324,804.06,03,subwp,123,1
143,goal_015,3,exito,4324,803.39,03,subwp,123,1
144,goal_015,4,exito,4324,804.9,03,subwp,123,1
145,goal_015,5,exito,4324,807.54,03,subwp,123,1
146,goal_015,6,exito,4324,810.59,03,subwp,123,1
147,goal_015,7,exito,4324,813.34,03,subwp,123,1
148,goal_015,8,exito,4324,815.7,03,subwp,123,1
149,goal_015,9,exito,4325,817.31,03,subwp,123,1
150,goal_015,10,exito,4324,818.67,03,subwp,123,1
151,goal_016,1,exito,4507,838.57,03,subwp,123,1
152,goal_016,2,exito,4507,839.72,03,subwp,123,1
153,goal_016,3,exito,4507,839.69,03,subwp,123,1
154,goal_016,4,exito,4506,829.2,03,subwp,123,1
155,goal_016,5,exito,4506,835.43,03,subwp,123,1
156,goal_016,6,exito,4506,838.53,03,subwp,123,1
157,goal_016,7,exito,4506,839.19,03,subwp,123,1
158,goal_016,8,exito,4506,839.76,03,subwp,123,1
159,goal_016,9,exito,4506,832.61,03,subwp,123,1
160,goal_016,10,exito,4506,832.73,03,subwp,123,1
161,goal_017,1,exito,4745,865.42,03,subwp,123,1
162,goal_017,2,exito,4745,850.27,03,subwp,123,1
163,goal_017,3,exito,4745,864.82,03,subwp,123,1
164,goal_017,4,exito,4747,865.27,03,subwp,123,1
165,goal_017,5,exito,4747,862.52,03,subwp,123,1
166,goal_017,6,exito,4745,866.05,03,subwp,123,1
167,goal_017,7,exito,4747,838.87,03,subwp,123,1
168,goal_017,8,exito,4745,864.63,03,subwp,123,1
169,goal_017,9,exito,4745,861.91,03,subwp,123,1
170,goal_017,10,exito,4745,864.96,03,subwp,123,1
171,goal_018,1,exito,4956,894.08,03,subwp,123,1
172,goal_018,2,exito,4955,898.08,03,subwp,123,1
173,goal_018,3,exito,4956,882.06,03,subwp,123,1
174,goal_018,4,exito,4955,899.14,03,subwp,123,1
175,goal_018,5,exito,4956,898.22,03,subwp,123,1
176,goal_018,6,exito,4956,887.66,03,subwp,123,1
177,goal_018,7,exito,4956,898.69,03,subwp,123,1
178,goal_018,8,exito,4955,890.84,03,subwp,123,1
179,goal_018,9,exito,4955,898.75,03,subwp,123,1
180,goal_018,10,exito,4956,897.8,03,subwp,123,1
181,goal_019,1,exito,4309,808.85,03,subwp,123,1
182,goal_019,2,exito,4309,809.16,03,subwp,123,1
183,goal_019,3,exito,4309,809.22,03,subwp,123,1
184,goal_019,4,exito,4309,809.11,03,subwp,123,1
185,goal_019,5,exito,4309,809.11,03,subwp,123,1
186,goal_019,6,exito,4309,809.19,03,subwp,123,1
187,goal_019,7,exito,4309,809.28,03,subwp,123,1
188,goal_019,8,exito,4309,809.29,03,subwp,123,1
189,goal_019,9,exito,4309,809.36,03,subwp,123,1
190,goal_019,10,exito,4309,809.48,03,subwp,123,1
191,goal_020,1,exito,4513,837.21,03,subwp,123,1
192,goal_020,2,exito,4513,825.21,03,subwp,123,1
193,goal_020,3,col_exit,920,-25.94,03,subwp,123,1
194,goal_020,4,exito,4514,797.74,03,subwp,123,1
195,goal_020,5,col_exit,974,-20.38,03,subwp,123,1
196,goal_020,6,col_exit,889,-10.72,03,subwp,123,1
197,goal_020,7,exito,4512,827.43,03,subwp,123,1
198,goal_020,8,col_exit,889,-12.49,03,subwp,123,1
199,goal_020,9,exito,4512,820.46,03,subwp,123,1
200,goal_020,10,col_exit,1006,-37.56,03,subwp,123,1
201,goal_021,1,exito,4776,804.77,03,subwp,123,1
202,goal_021,2,exito,4768,854.17,03,subwp,123,1
203,goal_021,3,exito,4775,795.23,03,subwp,123,1
204,goal_021,4,exito,4774,762.44,03,subwp,123,1
205,goal_021,5,col_exit,1017,6.27,03,subwp,123,1
206,goal_021,6,col_exit,1084,5.79,03,subwp,123,1
207,goal_021,7,col_exit,1054,9.03,03,subwp,123,1
208,goal_021,8,exito,4773,757.1,03,subwp,123,1
209,goal_021,9,col_exit,1065,-1.92,03,subwp,123,1
210,goal_021,10,col_exit,1077,-3.83,03,subwp,123,1
211,goal_022,1,col_exit,1186,10.39,03,subwp,123,1
212,goal_022,2,col_exit,1138,-48.34,03,subwp,123,1
213,goal_022,3,exito,4983,749.61,03,subwp,123,1
214,goal_022,4,exito,4981,842.23,03,subwp,123,1
215,goal_022,5,col_exit,1116,25.76,03,subwp,123,1
216,goal_022,6,col_exit,1131,8.44,03,subwp,123,1
217,goal_022,7,col_exit,1471,8.08,03,subwp,123,1
218,goal_022,8,exito,4981,838.21,03,subwp,123,1
219,goal_022,9,exito,4984,821.63,03,subwp,123,1
220,goal_022,10,exito,4982,751.0,03,subwp,123,1
221,goal_023,1,exito,5643,984.85,03,subwp,123,1
222,goal_023,2,exito,5642,1007.95,03,subwp,123,1
223,goal_023,3,exito,5642,1008.63,03,subwp,123,1
224,goal_023,4,exito,5642,1009.44,03,subwp,123,1
225,goal_023,5,exito,5642,985.18,03,subwp,123,1
226,goal_023,6,exito,5642,1007.92,03,subwp,123,1
227,goal_023,7,exito,5642,1008.58,03,subwp,123,1
228,goal_023,8,exito,5643,1009.47,03,subwp,123,1
229,goal_023,9,exito,5642,985.47,03,subwp,123,1
230,goal_023,10,exito,5642,1007.82,03,subwp,123,1
231,goal_024,1,exito,5863,1036.32,03,subwp,123,1
232,goal_024,2,exito,5863,1031.67,03,subwp,123,1
233,goal_024,3,exito,5863,1036.37,03,subwp,123,1
234,goal_024,4,exito,5863,1019.63,03,subwp,123,1
235,goal_024,5,exito,5863,1035.75,03,subwp,123,1
236,goal_024,6,exito,5863,1012.37,03,subwp,123,1
237,goal_024,7,exito,5863,1034.87,03,subwp,123,1
238,goal_024,8,exito,5863,1028.25,03,subwp,123,1
239,goal_024,9,exito,5863,1035.2,03,subwp,123,1
240,goal_024,10,exito,5863,1034.61,03,subwp,123,1
241,goal_025,1,exito,6085,1066.23,03,subwp,123,1
242,goal_025,2,exito,6085,1059.93,03,subwp,123,1
243,goal_025,3,exito,6085,1066.0,03,subwp,123,1
244,goal_025,4,exito,6085,1066.11,03,subwp,123,1
245,goal_025,5,exito,6085,1058.02,03,subwp,123,1
246,goal_025,6,exito,6085,1066.47,03,subwp,123,1
247,goal_025,7,exito,6085,1066.04,03,subwp,123,1
248,goal_025,8,exito,6085,1055.32,03,subwp,123,1
249,goal_025,9,exito,6085,1066.84,03,subwp,123,1
250,goal_025,10,exito,6085,1065.99,03,subwp,123,1
251,goal_026,1,exito,6320,1099.95,03,subwp,123,1
252,goal_026,2,exito,6320,1097.74,03,subwp,123,1
253,goal_026,3,exito,6319,1083.06,03,subwp,123,1
