episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,11208,1837.81,04,sthwp,123
2,goal_002,exito,11150,1841.84,04,sthwp,123
3,goal_003,exito,11166,1855.78,04,sthwp,123
4,goal_004,exito,11109,1848.02,04,sthwp,123
5,goal_005,exito,11093,1843.19,04,sthwp,123
6,goal_006,exito,11092,1841.56,04,sthwp,123
7,goal_007,exito,11091,1841.43,04,sthwp,123
8,goal_008,exito,11096,1846.64,04,sthwp,123
9,goal_009,exito,11097,1847.49,04,sthwp,123
10,goal_010,exito,11097,1847.49,04,sthwp,123
11,goal_011,exito,11097,1847.42,04,sthwp,123
12,goal_012,exito,11097,1847.43,04,sthwp,123
13,goal_013,exito,11097,1847.46,04,sthwp,123
14,goal_014,exito,11098,1847.63,04,sthwp,123
15,goal_015,exito,11101,1848.29,04,sthwp,123
16,goal_016,exito,11115,1851.01,04,sthwp,123
17,goal_017,exito,11095,1848.11,04,sthwp,123
18,goal_018,exito,11095,1848.09,04,sthwp,123
19,goal_019,exito,11095,1848.11,04,sthwp,123
20,goal_020,exito,11095,1848.09,04,sthwp,123
21,goal_021,exito,11095,1848.11,04,sthwp,123
22,goal_022,exito,11095,1848.1,04,sthwp,123
23,goal_023,exito,11095,1848.15,04,sthwp,123
24,goal_024,exito,11097,1848.51,04,sthwp,123
25,goal_025,exito,11104,1849.93,04,sthwp,123
26,goal_026,exito,11097,1848.57,04,sthwp,123
27,goal_027,exito,11100,1848.91,04,sthwp,123
28,goal_028,exito,11113,1850.47,04,sthwp,123
29,goal_029,exito,11106,1848.75,04,sthwp,123
30,goal_030,exito,11098,1848.22,04,sthwp,123
31,goal_031,exito,11100,1849.19,04,sthwp,123
32,goal_032,exito,11110,1851.11,04,sthwp,123
33,goal_033,exito,11154,1861.28,04,sthwp,123
34,goal_034,exito,11184,1822.38,04,sthwp,123
35,goal_035,exito,11061,1840.85,04,sthwp,123
36,goal_036,exito,11083,1850.44,04,sthwp,123
37,goal_037,exito,11194,1821.89,04,sthwp,123
38,goal_038,exito,11142,1813.04,04,sthwp,123
39,goal_039,exito,11120,1809.11,04,sthwp,123
40,goal_040,exito,11119,1808.08,04,sthwp,123
41,goal_041,exito,11122,1806.38,04,sthwp,123
42,goal_042,exito,11136,1809.04,04,sthwp,123
43,goal_043,exito,11149,1810.05,04,sthwp,123
44,goal_044,exito,11149,1810.06,04,sthwp,123
45,goal_045,exito,11149,1810.12,04,sthwp,123
46,goal_046,exito,11149,1810.07,04,sthwp,123
47,goal_047,exito,11149,1810.0,04,sthwp,123
48,goal_048,exito,11147,1809.9,04,sthwp,123
49,goal_049,exito,11150,1810.32,04,sthwp,123
