episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,5808,1041.8,02,sthwp,123
2,goal_002,exito,5750,1045.54,02,sthwp,123
3,goal_003,exito,5693,1050.82,02,sthwp,123
4,goal_004,exito,5618,1041.49,02,sthwp,123
5,goal_005,exito,5593,1041.27,02,sthwp,123
6,goal_006,exito,5579,1039.31,02,sthwp,123
7,goal_007,exito,5569,1037.06,02,sthwp,123
8,goal_008,exito,5566,1037.39,02,sthwp,123
9,goal_009,exito,5566,1037.39,02,sthwp,123
10,goal_010,exito,5566,1037.41,02,sthwp,123
11,goal_011,exito,5566,1037.38,02,sthwp,123
12,goal_012,exito,5566,1037.37,02,sthwp,123
13,goal_013,exito,5570,1037.33,02,sthwp,123
14,goal_014,exito,5568,1037.59,02,sthwp,123
15,goal_015,exito,5573,1038.86,02,sthwp,123
16,goal_016,exito,5602,1044.39,02,sthwp,123
17,goal_017,exito,5667,1052.64,02,sthwp,123
18,goal_018,exito,5748,1064.47,02,sthwp,123
19,goal_019,exito,5614,1040.86,02,sthwp,123
20,goal_020,exito,5598,1040.13,02,sthwp,123
21,goal_021,col_exit,2888,289.3,02,sthwp,123
22,goal_022,exito,5496,1031.89,02,sthwp,123
23,goal_023,col_exit,2796,271.78,02,sthwp,123
24,goal_024,exito,5482,1024.09,02,sthwp,123
25,goal_025,exito,5467,1023.14,02,sthwp,123
26,goal_026,col_exit,2779,268.01,02,sthwp,123
27,goal_027,col_exit,2781,267.62,02,sthwp,123
28,goal_028,exito,5466,1023.49,02,sthwp,123
29,goal_029,col_exit,2780,267.9,02,sthwp,123
30,goal_030,exito,5466,1023.49,02,sthwp,123
31,goal_031,col_exit,2782,266.63,02,sthwp,123
32,goal_032,col_exit,2782,267.88,02,sthwp,123
33,goal_033,col_exit,2794,263.39,02,sthwp,123
34,goal_034,col_exit,2683,266.87,02,sthwp,123
35,goal_035,exito,5537,1033.87,02,sthwp,123
36,goal_036,exito,5611,1045.03,02,sthwp,123
37,goal_037,exito,5531,1032.48,02,sthwp,123
38,goal_038,exito,5510,1029.89,02,sthwp,123
39,goal_039,exito,5516,1033.89,02,sthwp,123
40,goal_040,exito,5525,1034.56,02,sthwp,123
41,goal_041,exito,5515,1034.13,02,sthwp,123
42,goal_042,exito,5515,1034.13,02,sthwp,123
43,goal_043,exito,5515,1034.09,02,sthwp,123
44,goal_044,exito,5515,1034.08,02,sthwp,123
45,goal_045,exito,5515,1034.08,02,sthwp,123
46,goal_046,exito,5515,1034.06,02,sthwp,123
47,goal_047,exito,5515,1034.03,02,sthwp,123
48,goal_048,exito,5515,1034.04,02,sthwp,123
49,goal_049,exito,5514,1033.87,02,sthwp,123
50,goal_050,exito,5514,1033.43,02,sthwp,123
51,goal_051,exito,4813,928.53,02,sthwp,123
52,goal_052,exito,4768,924.26,02,sthwp,123
53,goal_053,exito,4755,921.83,02,sthwp,123
54,goal_054,exito,4753,921.23,02,sthwp,123
55,goal_055,exito,4753,921.16,02,sthwp,123
56,goal_056,exito,4754,921.58,02,sthwp,123
57,goal_057,exito,4759,922.47,02,sthwp,123
58,goal_058,exito,4751,921.78,02,sthwp,123
59,goal_059,exito,4753,921.67,02,sthwp,123
60,goal_060,exito,4753,921.45,02,sthwp,123
61,goal_061,exito,4753,921.72,02,sthwp,123
62,goal_062,exito,4753,921.78,02,sthwp,123
63,goal_063,exito,4755,922.1,02,sthwp,123
64,goal_064,exito,4764,923.82,02,sthwp,123
65,goal_065,exito,4746,921.82,02,sthwp,123
66,goal_066,exito,4730,921.41,02,sthwp,123
67,goal_067,exito,4731,921.17,02,sthwp,123
68,goal_068,exito,4731,921.11,02,sthwp,123
69,goal_069,exito,4731,921.17,02,sthwp,123
70,goal_070,exito,4731,921.19,02,sthwp,123
71,goal_071,exito,4731,921.12,02,sthwp,123
72,goal_072,exito,4731,921.11,02,sthwp,123
73,goal_073,exito,4731,921.2,02,sthwp,123
74,goal_074,exito,4731,921.19,02,sthwp,123
75,goal_075,exito,4731,921.11,02,sthwp,123
76,goal_076,exito,4731,921.12,02,sthwp,123
77,goal_077,exito,4731,921.18,02,sthwp,123
78,goal_078,exito,4736,921.74,02,sthwp,123
79,goal_079,exito,4283,857.22,02,sthwp,123
80,goal_080,exito,4282,856.08,02,sthwp,123
81,goal_081,exito,4283,856.21,02,sthwp,123
82,goal_082,exito,4280,856.38,02,sthwp,123
83,goal_083,exito,4280,856.41,02,sthwp,123
84,goal_084,exito,4280,856.44,02,sthwp,123
85,goal_085,exito,4280,856.46,02,sthwp,123
86,goal_086,exito,4280,856.51,02,sthwp,123
87,goal_087,exito,4280,856.55,02,sthwp,123
88,goal_088,exito,4280,856.56,02,sthwp,123
89,goal_089,exito,4280,856.58,02,sthwp,123
90,goal_090,exito,4280,856.6,02,sthwp,123
91,goal_091,exito,4286,853.58,02,sthwp,123
92,goal_092,exito,4285,854.3,02,sthwp,123
93,goal_093,exito,4271,852.26,02,sthwp,123
94,goal_094,exito,4271,852.36,02,sthwp,123
95,goal_095,exito,4271,852.45,02,sthwp,123
96,goal_096,exito,4274,852.43,02,sthwp,123
97,goal_097,exito,4274,852.39,02,sthwp,123
98,goal_098,exito,4274,852.44,02,sthwp,123
99,goal_099,exito,4274,852.46,02,sthwp,123
100,goal_100,exito,4274,852.39,02,sthwp,123
101,goal_101,exito,4274,852.39,02,sthwp,123
102,goal_102,exito,4274,852.43,02,sthwp,123
103,goal_103,exito,4274,852.42,02,sthwp,123
104,goal_104,exito,4274,852.41,02,sthwp,123
105,goal_105,exito,4289,853.35,02,sthwp,123
106,goal_106,exito,4293,853.07,02,sthwp,123
107,goal_107,exito,4629,914.2,02,sthwp,123
108,goal_108,exito,4611,912.06,02,sthwp,123
109,goal_109,exito,4610,911.86,02,sthwp,123
110,goal_110,exito,4609,911.7,02,sthwp,123
111,goal_111,exito,4609,911.75,02,sthwp,123
112,goal_112,exito,4609,911.75,02,sthwp,123
113,goal_113,exito,4609,911.74,02,sthwp,123
114,goal_114,exito,4610,911.83,02,sthwp,123
115,goal_115,exito,4609,911.71,02,sthwp,123
116,goal_116,exito,4609,911.76,02,sthwp,123
117,goal_117,exito,4609,911.74,02,sthwp,123
118,goal_118,exito,4610,911.79,02,sthwp,123
119,goal_119,exito,4610,912.06,02,sthwp,123
120,goal_120,exito,4617,913.08,02,sthwp,123
121,goal_121,exito,4687,920.37,02,sthwp,123
122,goal_122,exito,4648,915.25,02,sthwp,123
123,goal_123,exito,4634,912.89,02,sthwp,123
124,goal_124,exito,4630,912.07,02,sthwp,123
125,goal_125,exito,4630,912.1,02,sthwp,123
126,goal_126,exito,4634,913.18,02,sthwp,123
127,goal_127,exito,4638,914.06,02,sthwp,123
128,goal_128,exito,4632,912.77,02,sthwp,123
129,goal_129,exito,4634,912.23,02,sthwp,123
130,goal_130,exito,4634,912.26,02,sthwp,123
131,goal_131,exito,4633,912.22,02,sthwp,123
132,goal_132,exito,4633,912.33,02,sthwp,123
133,goal_133,exito,4635,912.91,02,sthwp,123
134,goal_134,exito,4646,915.66,02,sthwp,123
135,goal_135,col_exit,2721,269.83,02,sthwp,123
136,goal_136,exito,5381,1017.67,02,sthwp,123
137,goal_137,exito,5409,1019.25,02,sthwp,123
138,goal_138,exito,5421,1016.67,02,sthwp,123
139,goal_139,exito,5399,1019.31,02,sthwp,123
140,goal_140,col_exit,2714,263.57,02,sthwp,123
141,goal_141,exito,5400,1019.2,02,sthwp,123
142,goal_142,exito,5399,1019.35,02,sthwp,123
143,goal_143,exito,5399,1019.37,02,sthwp,123
144,goal_144,exito,5399,1019.38,02,sthwp,123
145,goal_145,exito,5399,1019.37,02,sthwp,123
146,goal_146,col_exit,2714,263.46,02,sthwp,123
147,goal_147,col_exit,2715,263.04,02,sthwp,123
148,goal_148,exito,5404,1020.12,02,sthwp,123
149,goal_149,exito,5706,1037.32,02,sthwp,123
150,goal_150,exito,5473,1009.79,02,sthwp,123
151,goal_151,exito,5253,981.2,02,sthwp,123
152,goal_152,exito,5096,961.97,02,sthwp,123
153,goal_153,exito,4955,926.72,02,sthwp,123
154,goal_154,exito,4715,895.58,02,sthwp,123
155,goal_155,exito,4631,896.45,02,sthwp,123
156,goal_156,exito,4842,924.54,02,sthwp,123
157,goal_157,exito,4933,958.74,02,sthwp,123
158,goal_158,exito,5112,972.81,02,sthwp,123
159,goal_159,exito,5332,1002.89,02,sthwp,123
160,goal_160,exito,5582,1036.69,02,sthwp,123
161,goal_161,exito,5710,1050.4,02,sthwp,123
162,goal_162,exito,5515,1023.13,02,sthwp,123
163,goal_163,exito,5292,993.48,02,sthwp,123
164,goal_164,exito,5126,974.04,02,sthwp,123
165,goal_165,exito,4972,953.84,02,sthwp,123
166,goal_166,exito,4727,919.74,02,sthwp,123
167,goal_167,exito,4666,900.95,02,sthwp,123
168,goal_168,exito,4800,935.03,02,sthwp,123
169,goal_169,exito,4957,953.01,02,sthwp,123
170,goal_170,exito,5131,973.12,02,sthwp,123
171,goal_171,exito,5381,1001.48,02,sthwp,123
172,goal_172,exito,5628,1037.52,02,sthwp,123
