episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
1,goal_001,1,exito,14327,2296.14,05,sthwp,42,1
2,goal_001,2,exito,14327,2296.16,05,sthwp,42,1
3,goal_001,3,exito,14328,2296.34,05,sthwp,42,1
4,goal_001,4,exito,14328,2296.23,05,sthwp,42,1
5,goal_001,5,exito,14328,2296.25,05,sthwp,42,1
6,goal_001,6,exito,14328,2296.38,05,sthwp,42,1
7,goal_001,7,exito,14328,2296.35,05,sthwp,42,1
8,goal_001,8,exito,14331,2153.05,05,sthwp,42,1
9,goal_001,9,col_return,8811,1229.74,05,sthwp,42,1
10,goal_001,10,exito,14317,2297.06,05,sthwp,42,1
11,goal_002,1,col_return,8412,1190.3,05,sthwp,42,1
12,goal_002,2,exito,14166,2289.12,05,sthwp,42,1
13,goal_002,3,col_return,8375,1183.41,05,sthwp,42,1
14,goal_002,4,exito,14166,2289.13,05,sthwp,42,1
15,goal_002,5,col_return,8360,1177.16,05,sthwp,42,1
16,goal_002,6,exito,14168,2289.41,05,sthwp,42,1
17,goal_002,7,exito,14193,2036.08,05,sthwp,42,1
18,goal_002,8,col_return,8741,1237.88,05,sthwp,42,1
19,goal_002,9,exito,14166,2289.13,05,sthwp,42,1
20,goal_002,10,col_return,8536,1207.79,05,sthwp,42,1
21,goal_003,1,exito,14062,2277.89,05,sthwp,42,1
22,goal_003,2,col_return,8433,1197.15,05,sthwp,42,1
23,goal_003,3,exito,14062,2277.88,05,sthwp,42,1
24,goal_003,4,col_return,8434,1197.53,05,sthwp,42,1
25,goal_003,5,exito,14063,2278.12,05,sthwp,42,1
26,goal_003,6,col_return,8433,1196.92,05,sthwp,42,1
27,goal_003,7,exito,14062,2277.89,05,sthwp,42,1
28,goal_003,8,col_return,8446,1191.7,05,sthwp,42,1
29,goal_003,9,exito,14060,2277.9,05,sthwp,42,1
30,goal_003,10,col_return,8441,1194.13,05,sthwp,42,1
31,goal_004,1,exito,14007,2277.38,05,sthwp,42,1
32,goal_004,2,col_return,8439,1201.37,05,sthwp,42,1
33,goal_004,3,exito,14007,2277.38,05,sthwp,42,1
34,goal_004,4,col_return,8458,1207.65,05,sthwp,42,1
35,goal_004,5,exito,14007,2277.38,05,sthwp,42,1
36,goal_004,6,col_return,8474,1210.25,05,sthwp,42,1
37,goal_004,7,exito,14007,2277.44,05,sthwp,42,1
38,goal_004,8,col_return,8485,1210.6,05,sthwp,42,1
39,goal_004,9,exito,14007,2277.38,05,sthwp,42,1
40,goal_004,10,col_return,8486,1211.65,05,sthwp,42,1
41,goal_005,1,exito,13987,2275.51,05,sthwp,42,1
42,goal_005,2,col_return,8494,1211.19,05,sthwp,42,1
43,goal_005,3,exito,13986,2275.24,05,sthwp,42,1
44,goal_005,4,col_return,8503,1212.21,05,sthwp,42,1
45,goal_005,5,exito,13988,2275.67,05,sthwp,42,1
46,goal_005,6,col_return,8508,1212.35,05,sthwp,42,1
47,goal_005,7,exito,13987,2275.5,05,sthwp,42,1
48,goal_005,8,col_return,8507,1213.52,05,sthwp,42,1
49,goal_005,9,exito,13987,2275.5,05,sthwp,42,1
50,goal_005,10,col_return,8509,1213.9,05,sthwp,42,1
