episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,5802,1009.26,02,subwp,123
2,goal_002,exito,5757,1009.82,02,subwp,123
3,goal_003,exito,5739,1004.31,02,subwp,123
4,goal_004,exito,5676,993.81,02,subwp,123
5,goal_005,exito,5638,989.39,02,subwp,123
6,goal_006,exito,5641,990.22,02,subwp,123
7,goal_007,exito,5636,992.06,02,subwp,123
8,goal_008,exito,5633,990.75,02,subwp,123
9,goal_009,exito,5629,991.65,02,subwp,123
10,goal_010,exito,5639,990.28,02,subwp,123
11,goal_011,exito,5633,991.96,02,subwp,123
12,goal_012,exito,5639,988.66,02,subwp,123
13,goal_013,exito,5633,991.29,02,subwp,123
14,goal_014,exito,5641,988.11,02,subwp,123
15,goal_015,exito,5634,991.85,02,subwp,123
16,goal_016,exito,5606,999.32,02,subwp,123
17,goal_017,exito,5673,1006.86,02,subwp,123
18,goal_018,exito,5751,1017.1,02,subwp,123
19,goal_019,exito,5690,1016.0,02,subwp,123
20,goal_020,exito,5670,1018.45,02,subwp,123
21,goal_021,exito,5644,1026.28,02,subwp,123
22,goal_022,exito,5584,1019.28,02,subwp,123
23,goal_023,exito,5569,1016.52,02,subwp,123
24,goal_024,exito,5566,1015.75,02,subwp,123
25,goal_025,exito,5568,1013.62,02,subwp,123
26,goal_026,exito,5560,1013.6,02,subwp,123
27,goal_027,exito,5561,1013.76,02,subwp,123
28,goal_028,exito,5559,1013.66,02,subwp,123
29,goal_029,exito,5565,1013.51,02,subwp,123
30,goal_030,exito,5562,1013.56,02,subwp,123
31,goal_031,exito,5562,1013.36,02,subwp,123
32,goal_032,exito,5560,1013.17,02,subwp,123
33,goal_033,exito,5566,1013.04,02,subwp,123
34,goal_034,exito,5559,1011.97,02,subwp,123
35,goal_035,exito,5606,1017.12,02,subwp,123
36,goal_036,exito,5672,1026.49,02,subwp,123
37,goal_037,exito,5571,984.98,02,subwp,123
38,goal_038,exito,5571,981.71,02,subwp,123
39,goal_039,exito,5567,980.78,02,subwp,123
40,goal_040,exito,5571,982.88,02,subwp,123
41,goal_041,exito,5556,983.38,02,subwp,123
42,goal_042,exito,5561,981.91,02,subwp,123
43,goal_043,exito,5556,983.13,02,subwp,123
44,goal_044,exito,5561,981.94,02,subwp,123
45,goal_045,exito,5557,983.05,02,subwp,123
46,goal_046,exito,5565,979.72,02,subwp,123
47,goal_047,exito,5557,982.83,02,subwp,123
48,goal_048,exito,5565,980.02,02,subwp,123
49,goal_049,exito,5559,982.75,02,subwp,123
50,goal_050,exito,5526,988.56,02,subwp,123
51,goal_051,exito,4778,891.68,02,subwp,123
52,goal_052,exito,4756,887.96,02,subwp,123
53,goal_053,exito,4741,885.71,02,subwp,123
54,goal_054,exito,4748,885.83,02,subwp,123
55,goal_055,exito,4743,885.28,02,subwp,123
56,goal_056,exito,4754,886.37,02,subwp,123
57,goal_057,exito,4743,886.73,02,subwp,123
58,goal_058,exito,4754,885.41,02,subwp,123
59,goal_059,exito,4746,884.3,02,subwp,123
60,goal_060,exito,4748,884.85,02,subwp,123
61,goal_061,exito,4747,885.1,02,subwp,123
62,goal_062,exito,4750,885.27,02,subwp,123
63,goal_063,exito,4748,884.92,02,subwp,123
64,goal_064,exito,4749,885.92,02,subwp,123
65,goal_065,exito,4711,882.91,02,subwp,123
66,goal_066,exito,4718,882.07,02,subwp,123
67,goal_067,exito,4713,882.31,02,subwp,123
68,goal_068,exito,4719,882.05,02,subwp,123
69,goal_069,exito,4711,881.31,02,subwp,123
70,goal_070,exito,4720,881.86,02,subwp,123
71,goal_071,exito,4711,881.08,02,subwp,123
72,goal_072,exito,4720,881.57,02,subwp,123
73,goal_073,exito,4712,880.88,02,subwp,123
74,goal_074,exito,4715,881.57,02,subwp,123
75,goal_075,exito,4712,880.72,02,subwp,123
76,goal_076,exito,4715,881.28,02,subwp,123
77,goal_077,exito,4713,880.53,02,subwp,123
78,goal_078,exito,4720,882.27,02,subwp,123
79,goal_079,exito,4259,821.85,02,subwp,123
80,goal_080,exito,4263,821.34,02,subwp,123
81,goal_081,exito,4258,821.65,02,subwp,123
82,goal_082,exito,4264,821.61,02,subwp,123
83,goal_083,exito,4263,821.5,02,subwp,123
84,goal_084,exito,4266,821.44,02,subwp,123
85,goal_085,exito,4266,821.57,02,subwp,123
