episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
1,goal_001,1,exito,14382,2298.88,05,subwp,524,1
2,goal_001,2,exito,14380,2298.37,05,subwp,524,1
3,goal_001,3,exito,14380,2298.45,05,subwp,524,1
4,goal_001,4,exito,14380,2298.29,05,subwp,524,1
5,goal_001,5,exito,14380,2298.31,05,subwp,524,1
6,goal_001,6,exito,14380,2298.45,05,subwp,524,1
7,goal_001,7,exito,14380,2298.29,05,subwp,524,1
8,goal_001,8,exito,14380,2298.41,05,subwp,524,1
9,goal_001,9,col_return,8619,1200.07,05,subwp,524,1
10,goal_001,10,exito,14370,2299.32,05,subwp,524,1
11,goal_002,1,exito,14267,2285.92,05,subwp,524,1
12,goal_002,2,col_return,8684,1212.42,05,subwp,524,1
13,goal_002,3,exito,14256,2286.55,05,subwp,524,1
14,goal_002,4,col_return,8465,1178.03,05,subwp,524,1
15,goal_002,5,exito,14256,2286.56,05,subwp,524,1
16,goal_002,6,exito,14265,2269.52,05,subwp,524,1
17,goal_002,7,col_return,8717,1219.79,05,subwp,524,1
18,goal_002,8,exito,14258,2286.71,05,subwp,524,1
19,goal_002,9,col_return,8473,1183.63,05,subwp,524,1
20,goal_002,10,exito,14258,2286.8,05,subwp,524,1
21,goal_003,1,col_return,8331,1163.01,05,subwp,524,1
22,goal_003,2,exito,14138,2284.14,05,subwp,524,1
23,goal_003,3,col_return,8312,1177.85,05,subwp,524,1
24,goal_003,4,exito,14138,2284.14,05,subwp,524,1
25,goal_003,5,col_return,8342,1176.67,05,subwp,524,1
26,goal_003,6,exito,14138,2284.14,05,subwp,524,1
27,goal_003,7,col_return,8352,1178.12,05,subwp,524,1
28,goal_003,8,exito,14138,2284.15,05,subwp,524,1
29,goal_003,9,col_return,8356,1178.9,05,subwp,524,1
30,goal_003,10,exito,14138,2284.14,05,subwp,524,1
31,goal_004,1,col_return,8336,1179.62,05,subwp,524,1
32,goal_004,2,exito,14093,2279.84,05,subwp,524,1
33,goal_004,3,col_return,8369,1187.2,05,subwp,524,1
34,goal_004,4,exito,14093,2279.85,05,subwp,524,1
35,goal_004,5,col_return,8390,1184.88,05,subwp,524,1
36,goal_004,6,exito,14093,2279.84,05,subwp,524,1
37,goal_004,7,col_return,8398,1186.61,05,subwp,524,1
38,goal_004,8,exito,14093,2279.84,05,subwp,524,1
39,goal_004,9,col_return,8401,1187.05,05,subwp,524,1
40,goal_004,10,exito,14093,2279.85,05,subwp,524,1
41,goal_005,1,col_return,8393,1191.53,05,subwp,524,1
42,goal_005,2,exito,14076,2281.65,05,subwp,524,1
43,goal_005,3,col_return,8405,1195.12,05,subwp,524,1
44,goal_005,4,exito,14076,2281.65,05,subwp,524,1
45,goal_005,5,col_return,8410,1197.65,05,subwp,524,1
46,goal_005,6,exito,14076,2281.64,05,subwp,524,1
47,goal_005,7,col_return,8413,1199.35,05,subwp,524,1
48,goal_005,8,exito,14076,2281.64,05,subwp,524,1
49,goal_005,9,col_return,8419,1199.99,05,subwp,524,1
50,goal_005,10,exito,14076,2281.68,05,subwp,524,1
51,goal_006,1,col_return,8411,1197.57,05,subwp,524,1
52,goal_006,2,exito,14058,2276.74,05,subwp,524,1
53,goal_006,3,col_return,8430,1199.74,05,subwp,524,1
54,goal_006,4,exito,14058,2276.72,05,subwp,524,1
55,goal_006,5,col_return,8434,1196.35,05,subwp,524,1
56,goal_006,6,exito,14058,2276.71,05,subwp,524,1
57,goal_006,7,col_return,8437,1196.62,05,subwp,524,1
58,goal_006,8,exito,14056,2277.84,05,subwp,524,1
59,goal_006,9,col_return,8437,1197.61,05,subwp,524,1
60,goal_006,10,exito,14056,2277.54,05,subwp,524,1
61,goal_007,1,col_return,8439,1197.75,05,subwp,524,1
62,goal_007,2,exito,14054,2276.97,05,subwp,524,1
63,goal_007,3,col_return,8439,1199.03,05,subwp,524,1
64,goal_007,4,exito,14054,2277.07,05,subwp,524,1
65,goal_007,5,col_return,8443,1199.26,05,subwp,524,1
66,goal_007,6,exito,14054,2277.07,05,subwp,524,1
67,goal_007,7,col_return,8439,1199.74,05,subwp,524,1
68,goal_007,8,exito,14054,2277.07,05,subwp,524,1
69,goal_007,9,col_return,8449,1198.84,05,subwp,524,1
70,goal_007,10,exito,14054,2277.08,05,subwp,524,1
71,goal_008,1,col_return,8462,1198.67,05,subwp,524,1
72,goal_008,2,exito,14073,2281.88,05,subwp,524,1
73,goal_008,3,col_return,8436,1203.3,05,subwp,524,1
74,goal_008,4,exito,14073,2281.93,05,subwp,524,1
75,goal_008,5,col_return,8427,1202.82,05,subwp,524,1
76,goal_008,6,exito,14073,2281.89,05,subwp,524,1
77,goal_008,7,col_return,8432,1201.33,05,subwp,524,1
78,goal_008,8,exito,14073,2281.89,05,subwp,524,1
79,goal_008,9,col_return,8431,1199.85,05,subwp,524,1
80,goal_008,10,exito,14073,2281.93,05,subwp,524,1
81,goal_009,1,col_return,8446,1197.78,05,subwp,524,1
82,goal_009,2,exito,14120,2283.34,05,subwp,524,1
83,goal_009,3,col_return,8417,1189.7,05,subwp,524,1
84,goal_009,4,exito,14120,2283.35,05,subwp,524,1
85,goal_009,5,col_return,8389,1192.33,05,subwp,524,1
86,goal_009,6,exito,14120,2283.34,05,subwp,524,1
87,goal_009,7,col_return,8392,1189.33,05,subwp,524,1
88,goal_009,8,exito,14120,2283.62,05,subwp,524,1
89,goal_009,9,col_return,8387,1187.22,05,subwp,524,1
90,goal_009,10,exito,14120,2283.35,05,subwp,524,1
91,goal_010,1,col_return,8423,1189.18,05,subwp,524,1
92,goal_010,2,exito,14200,2294.08,05,subwp,524,1
93,goal_010,3,exito,14226,2061.14,05,subwp,524,1
94,goal_010,4,col_return,8752,1233.97,05,subwp,524,1
95,goal_010,5,exito,14200,2294.05,05,subwp,524,1
96,goal_010,6,col_return,8519,1204.1,05,subwp,524,1
97,goal_010,7,exito,14200,2294.08,05,subwp,524,1
98,goal_010,8,col_return,8408,1187.06,05,subwp,524,1
99,goal_010,9,exito,14200,2294.09,05,subwp,524,1
100,goal_010,10,exito,14216,2098.34,05,subwp,524,1
101,goal_011,1,col_return,8772,1244.78,05,subwp,524,1
102,goal_011,2,exito,14265,2304.42,05,subwp,524,1
103,goal_011,3,col_return,8502,1205.69,05,subwp,524,1
104,goal_011,4,exito,14265,2304.45,05,subwp,524,1
105,goal_011,5,exito,14276,2278.85,05,subwp,524,1
106,goal_011,6,col_return,8735,1238.61,05,subwp,524,1
107,goal_011,7,exito,14265,2304.39,05,subwp,524,1
108,goal_011,8,col_return,8484,1199.35,05,subwp,524,1
109,goal_011,9,exito,14265,2304.45,05,subwp,524,1
110,goal_011,10,exito,14276,2292.07,05,subwp,524,1
111,goal_012,1,col_return,8757,1235.96,05,subwp,524,1
112,goal_012,2,exito,14333,2314.27,05,subwp,524,1
113,goal_012,3,exito,14343,2257.49,05,subwp,524,1
114,goal_012,4,col_return,8784,1246.48,05,subwp,524,1
115,goal_012,5,exito,14333,2314.18,05,subwp,524,1
116,goal_012,6,exito,14343,2179.89,05,subwp,524,1
117,goal_012,7,col_return,8797,1251.38,05,subwp,524,1
118,goal_012,8,exito,14333,2314.17,05,subwp,524,1
119,goal_012,9,exito,14352,2101.53,05,subwp,524,1
120,goal_012,10,col_return,8808,1247.7,05,subwp,524,1
121,goal_013,1,exito,14414,2327.06,05,subwp,524,1
122,goal_013,2,exito,14424,2321.53,05,subwp,524,1
123,goal_013,3,col_return,8775,1246.62,05,subwp,524,1
124,goal_013,4,exito,14414,2327.06,05,subwp,524,1
125,goal_013,5,exito,14424,2327.59,05,subwp,524,1
126,goal_013,6,col_return,8719,1234.6,05,subwp,524,1
127,goal_013,7,exito,14414,2327.06,05,subwp,524,1
128,goal_013,8,exito,14424,2327.6,05,subwp,524,1
129,goal_013,9,col_return,8682,1235.15,05,subwp,524,1
130,goal_013,10,exito,14414,2327.05,05,subwp,524,1
131,goal_014,1,exito,14507,2352.72,05,subwp,524,1
132,goal_014,2,col_return,8678,1244.23,05,subwp,524,1
133,goal_014,3,exito,14497,2352.18,05,subwp,524,1
134,goal_014,4,exito,14507,2352.71,05,subwp,524,1
135,goal_014,5,exito,14507,2341.88,05,subwp,524,1
136,goal_014,6,col_return,8831,1265.57,05,subwp,524,1
137,goal_014,7,exito,14497,2352.18,05,subwp,524,1
138,goal_014,8,exito,14507,2352.71,05,subwp,524,1
139,goal_014,9,col_return,8653,1243.47,05,subwp,524,1
140,goal_014,10,exito,14497,2352.18,05,subwp,524,1
141,goal_015,1,exito,14600,2369.15,05,subwp,524,1
142,goal_015,2,exito,14600,2369.15,05,subwp,524,1
143,goal_015,3,col_return,8779,1259.26,05,subwp,524,1
144,goal_015,4,exito,14590,2368.62,05,subwp,524,1
145,goal_015,5,exito,14600,2369.16,05,subwp,524,1
146,goal_015,6,exito,14600,2369.15,05,subwp,524,1
147,goal_015,7,exito,14610,2152.18,05,subwp,524,1
148,goal_015,8,col_return,8940,1284.89,05,subwp,524,1
149,goal_015,9,exito,14590,2368.63,05,subwp,524,1
150,goal_015,10,exito,14600,2369.16,05,subwp,524,1
151,goal_016,1,exito,14694,2385.33,05,subwp,524,1
152,goal_016,2,exito,14694,2273.05,05,subwp,524,1
153,goal_016,3,col_return,8969,1291.35,05,subwp,524,1
154,goal_016,4,exito,14684,2384.82,05,subwp,524,1
155,goal_016,5,exito,14694,2385.35,05,subwp,524,1
156,goal_016,6,exito,14694,2385.37,05,subwp,524,1
157,goal_016,7,exito,14694,2385.37,05,subwp,524,1
158,goal_016,8,col_return,8863,1272.6,05,subwp,524,1
159,goal_016,9,exito,14684,2384.82,05,subwp,524,1
160,goal_016,10,exito,14694,2385.37,05,subwp,524,1
161,goal_017,1,exito,14788,2399.66,05,subwp,524,1
162,goal_017,2,exito,14788,2399.66,05,subwp,524,1
163,goal_017,3,exito,14788,2399.66,05,subwp,524,1
164,goal_017,4,exito,14788,2397.95,05,subwp,524,1
165,goal_017,5,col_return,8944,1292.02,05,subwp,524,1
166,goal_017,6,exito,14778,2399.09,05,subwp,524,1
167,goal_017,7,exito,14788,2399.65,05,subwp,524,1
168,goal_017,8,exito,14788,2399.66,05,subwp,524,1
169,goal_017,9,exito,14788,2399.66,05,subwp,524,1
170,goal_017,10,exito,14788,2399.63,05,subwp,524,1
171,goal_018,1,exito,14876,2404.88,05,subwp,524,1
172,goal_018,2,exito,14876,2404.92,05,subwp,524,1
173,goal_018,3,exito,14876,2405.25,05,subwp,524,1
174,goal_018,4,exito,14876,2346.28,05,subwp,524,1
175,goal_018,5,col_return,9049,1298.91,05,subwp,524,1
176,goal_018,6,exito,14866,2404.69,05,subwp,524,1
177,goal_018,7,exito,14876,2405.18,05,subwp,524,1
178,goal_018,8,exito,14876,2404.84,05,subwp,524,1
179,goal_018,9,exito,14876,2404.95,05,subwp,524,1
180,goal_018,10,exito,14876,2405.27,05,subwp,524,1
181,goal_019,1,col_exit,3763,436.08,05,subwp,524,1
182,goal_019,2,col_exit,5624,714.2,05,subwp,524,1
183,goal_019,3,col_exit,6555,854.92,05,subwp,524,1
184,goal_019,4,col_exit,3284,366.68,05,subwp,524,1
185,goal_019,5,col_exit,5391,679.65,05,subwp,524,1
186,goal_019,6,col_exit,6442,835.82,05,subwp,524,1
187,goal_019,7,col_exit,3225,356.81,05,subwp,524,1
188,goal_019,8,col_exit,5356,674.8,05,subwp,524,1
189,goal_019,9,col_exit,6429,835.52,05,subwp,524,1
190,goal_019,10,col_exit,3219,355.36,05,subwp,524,1
191,goal_020,1,exito,15103,2433.73,05,subwp,524,1
192,goal_020,2,exito,15113,2426.09,05,subwp,524,1
193,goal_020,3,exito,15113,2410.31,05,subwp,524,1
194,goal_020,4,col_return,10137,1458.81,05,subwp,524,1
195,goal_020,5,exito,15103,2440.63,05,subwp,524,1
196,goal_020,6,exito,15113,2441.95,05,subwp,524,1
197,goal_020,7,exito,15113,2441.95,05,subwp,524,1
198,goal_020,8,exito,15113,2441.94,05,subwp,524,1
199,goal_020,9,exito,15113,2441.94,05,subwp,524,1
200,goal_020,10,exito,15113,2441.94,05,subwp,524,1
201,goal_021,1,exito,15289,2476.9,05,subwp,524,1
202,goal_021,2,exito,15289,2476.9,05,subwp,524,1
203,goal_021,3,exito,15289,2476.9,05,subwp,524,1
204,goal_021,4,exito,15289,2476.9,05,subwp,524,1
205,goal_021,5,exito,15289,2476.89,05,subwp,524,1
206,goal_021,6,exito,15289,2476.9,05,subwp,524,1
207,goal_021,7,exito,15289,2476.89,05,subwp,524,1
208,goal_021,8,exito,15289,2476.89,05,subwp,524,1
209,goal_021,9,exito,15289,2476.9,05,subwp,524,1
210,goal_021,10,exito,15289,2476.9,05,subwp,524,1
211,goal_022,1,exito,15397,2492.9,05,subwp,524,1
212,goal_022,2,exito,15397,2492.32,05,subwp,524,1
213,goal_022,3,exito,15398,2474.84,05,subwp,524,1
214,goal_022,4,col_return,10334,1492.96,05,subwp,524,1
215,goal_022,5,exito,15388,2491.71,05,subwp,524,1
216,goal_022,6,exito,15398,2493.09,05,subwp,524,1
217,goal_022,7,exito,15397,2492.89,05,subwp,524,1
218,goal_022,8,exito,15397,2492.9,05,subwp,524,1
219,goal_022,9,exito,15397,2492.91,05,subwp,524,1
220,goal_022,10,exito,15398,2493.1,05,subwp,524,1
221,goal_023,1,exito,15543,2513.49,05,subwp,524,1
222,goal_023,2,exito,15543,2513.47,05,subwp,524,1
223,goal_023,3,exito,15543,2513.48,05,subwp,524,1
224,goal_023,4,exito,15543,2504.94,05,subwp,524,1
225,goal_023,5,col_return,10459,1515.34,05,subwp,524,1
226,goal_023,6,exito,15533,2512.24,05,subwp,524,1
227,goal_023,7,exito,15543,2513.48,05,subwp,524,1
228,goal_023,8,exito,15543,2513.48,05,subwp,524,1
229,goal_023,9,exito,15543,2513.48,05,subwp,524,1
230,goal_023,10,exito,15543,2513.48,05,subwp,524,1
231,goal_024,1,exito,15682,2531.6,05,subwp,524,1
232,goal_024,2,exito,15682,2531.6,05,subwp,524,1
233,goal_024,3,exito,15682,2497.21,05,subwp,524,1
234,goal_024,4,col_return,10421,1502.19,05,subwp,524,1
235,goal_024,5,exito,15673,2530.4,05,subwp,524,1
236,goal_024,6,exito,15682,2531.59,05,subwp,524,1
237,goal_024,7,exito,15682,2531.6,05,subwp,524,1
238,goal_024,8,exito,15682,2531.59,05,subwp,524,1
239,goal_024,9,exito,15682,2531.6,05,subwp,524,1
240,goal_024,10,exito,15682,2530.83,05,subwp,524,1
241,goal_025,1,col_return,10742,1548.25,05,subwp,524,1
242,goal_025,2,exito,15828,2547.81,05,subwp,524,1
243,goal_025,3,exito,15835,2548.77,05,subwp,524,1
244,goal_025,4,exito,15837,2549.05,05,subwp,524,1
245,goal_025,5,exito,15835,2548.77,05,subwp,524,1
246,goal_025,6,exito,15837,2549.04,05,subwp,524,1
