episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,5731,1060.38,02,subwp,42
2,goal_002,exito,5711,1062.47,02,subwp,42
3,goal_003,exito,5703,1072.96,02,subwp,42
4,goal_004,exito,5643,1063.28,02,subwp,42
5,goal_005,exito,5588,1056.77,02,subwp,42
6,goal_006,exito,5612,1057.3,02,subwp,42
7,goal_007,exito,8739,1462.99,02,subwp,42
8,goal_008,exito,5607,1050.32,02,subwp,42
9,goal_009,exito,5611,1056.74,02,subwp,42
10,goal_010,exito,5597,1050.82,02,subwp,42
11,goal_011,exito,5609,1051.09,02,subwp,42
12,goal_012,exito,5609,1056.47,02,subwp,42
13,goal_013,exito,5622,1056.33,02,subwp,42
14,goal_014,exito,5718,1057.59,02,subwp,42
15,goal_015,exito,5613,1056.73,02,subwp,42
16,goal_016,exito,5616,1052.16,02,subwp,42
17,goal_017,exito,5673,1064.04,02,subwp,42
18,goal_018,exito,5738,1071.35,02,subwp,42
19,goal_019,exito,5830,1057.21,02,subwp,42
20,goal_020,exito,5748,1050.8,02,subwp,42
21,goal_021,exito,5688,1052.18,02,subwp,42
22,goal_022,exito,5656,1040.54,02,subwp,42
23,goal_023,exito,5581,1041.92,02,subwp,42
24,goal_024,exito,5568,1035.78,02,subwp,42
25,goal_025,exito,5570,1035.67,02,subwp,42
26,goal_026,exito,5558,1035.56,02,subwp,42
27,goal_027,exito,5558,1035.7,02,subwp,42
28,goal_028,exito,5554,1034.81,02,subwp,42
29,goal_029,exito,5563,1035.5,02,subwp,42
30,goal_030,exito,5566,1035.44,02,subwp,42
31,goal_031,exito,5558,1034.95,02,subwp,42
32,goal_032,exito,5562,1034.96,02,subwp,42
33,goal_033,exito,5562,1035.15,02,subwp,42
34,goal_034,exito,5559,1036.41,02,subwp,42
35,goal_035,exito,5608,1047.23,02,subwp,42
36,goal_036,exito,5689,1056.96,02,subwp,42
37,goal_037,exito,5548,1054.55,02,subwp,42
38,goal_038,exito,5529,1049.37,02,subwp,42
39,goal_039,exito,9123,1531.63,02,subwp,42
40,goal_040,exito,5557,1046.93,02,subwp,42
41,goal_041,exito,5546,1053.16,02,subwp,42
42,goal_042,exito,5543,1052.42,02,subwp,42
43,goal_043,exito,8169,1390.4,02,subwp,42
44,goal_044,exito,7947,1356.97,02,subwp,42
45,goal_045,exito,7700,1320.18,02,subwp,42
46,goal_046,exito,5546,1047.23,02,subwp,42
47,goal_047,exito,7229,1250.62,02,subwp,42
48,goal_048,exito,5654,1054.9,02,subwp,42
49,goal_049,exito,5546,1047.56,02,subwp,42
50,goal_050,exito,6487,1139.91,02,subwp,42
51,goal_051,exito,4782,938.95,02,subwp,42
52,goal_052,exito,4757,936.62,02,subwp,42
53,goal_053,exito,4769,934.6,02,subwp,42
54,goal_054,exito,4766,933.88,02,subwp,42
55,goal_055,exito,4735,931.02,02,subwp,42
56,goal_056,exito,4772,935.4,02,subwp,42
57,goal_057,exito,4750,933.65,02,subwp,42
58,goal_058,exito,4773,934.34,02,subwp,42
59,goal_059,exito,4769,933.92,02,subwp,42
60,goal_060,exito,4774,933.88,02,subwp,42
61,goal_061,exito,4752,933.98,02,subwp,42
62,goal_062,exito,4757,933.12,02,subwp,42
63,goal_063,exito,4773,936.22,02,subwp,42
64,goal_064,exito,4781,937.78,02,subwp,42
65,goal_065,exito,4729,934.26,02,subwp,42
66,goal_066,exito,4748,936.93,02,subwp,42
67,goal_067,exito,4751,936.4,02,subwp,42
68,goal_068,exito,4748,937.17,02,subwp,42
69,goal_069,exito,4742,936.19,02,subwp,42
70,goal_070,exito,4730,935.57,02,subwp,42
71,goal_071,exito,4742,934.38,02,subwp,42
72,goal_072,exito,4749,935.34,02,subwp,42
73,goal_073,exito,4744,934.53,02,subwp,42
74,goal_074,exito,4733,934.59,02,subwp,42
75,goal_075,exito,4725,934.8,02,subwp,42
76,goal_076,exito,4752,934.52,02,subwp,42
77,goal_077,exito,4742,934.44,02,subwp,42
78,goal_078,exito,4735,935.78,02,subwp,42
79,goal_079,exito,4264,861.41,02,subwp,42
80,goal_080,exito,4264,860.97,02,subwp,42
81,goal_081,exito,4264,862.1,02,subwp,42
82,goal_082,exito,4265,860.54,02,subwp,42
83,goal_083,exito,4266,859.47,02,subwp,42
84,goal_084,exito,4266,860.15,02,subwp,42
85,goal_085,exito,4270,859.58,02,subwp,42
86,goal_086,exito,4265,860.54,02,subwp,42
87,goal_087,exito,4266,859.37,02,subwp,42
88,goal_088,exito,4266,861.36,02,subwp,42
89,goal_089,exito,4270,859.49,02,subwp,42
90,goal_090,exito,4264,860.95,02,subwp,42
91,goal_091,exito,4281,857.41,02,subwp,42
92,goal_092,exito,4281,858.13,02,subwp,42
93,goal_093,exito,4300,859.64,02,subwp,42
94,goal_094,exito,4293,859.53,02,subwp,42
95,goal_095,exito,4300,858.97,02,subwp,42
96,goal_096,exito,4292,858.76,02,subwp,42
97,goal_097,exito,4311,858.11,02,subwp,42
98,goal_098,exito,4293,858.6,02,subwp,42
