episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
116,goal_116,exito,10330,1718.42,04,sthwp,524
117,goal_117,exito,10331,1718.37,04,sthwp,524
118,goal_118,exito,10331,1718.37,04,sthwp,524
119,goal_119,exito,10330,1718.34,04,sthwp,524
120,goal_120,exito,10341,1719.38,04,sthwp,524
121,goal_121,exito,10417,1712.13,04,sthwp,524
122,goal_122,exito,10365,1711.86,04,sthwp,524
123,goal_123,exito,10335,1718.81,04,sthwp,524
124,goal_124,exito,10336,1718.82,04,sthwp,524
125,goal_125,exito,10335,1718.8,04,sthwp,524
126,goal_126,exito,10337,1718.73,04,sthwp,524
127,goal_127,exito,10337,1719.39,04,sthwp,524
128,goal_128,exito,10351,1727.76,04,sthwp,524
129,goal_129,exito,10274,1695.55,04,sthwp,524
130,goal_130,exito,10299,1711.96,04,sthwp,524
131,goal_131,exito,10299,1712.0,04,sthwp,524
132,goal_132,exito,10302,1717.19,04,sthwp,524
133,goal_133,exito,10310,1719.44,04,sthwp,524
134,goal_134,exito,10311,1719.39,04,sthwp,524
135,goal_135,exito,10310,1719.26,04,sthwp,524
136,goal_136,exito,10310,1719.26,04,sthwp,524
137,goal_137,exito,10310,1719.46,04,sthwp,524
138,goal_138,exito,10310,1719.44,04,sthwp,524
139,goal_139,exito,10310,1719.43,04,sthwp,524
140,goal_140,exito,10310,1719.43,04,sthwp,524
141,goal_141,exito,10310,1719.45,04,sthwp,524
142,goal_142,exito,10310,1719.42,04,sthwp,524
143,goal_143,exito,10310,1719.42,04,sthwp,524
144,goal_144,exito,10310,1719.43,04,sthwp,524
145,goal_145,exito,10310,1719.42,04,sthwp,524
146,goal_146,exito,10310,1719.43,04,sthwp,524
147,goal_147,exito,10310,1719.45,04,sthwp,524
148,goal_148,exito,10310,1719.43,04,sthwp,524
149,goal_149,exito,10313,1719.92,04,sthwp,524
150,goal_150,exito,10332,1722.44,04,sthwp,524
151,goal_151,exito,10387,1711.23,04,sthwp,524
152,goal_152,exito,10331,1713.25,04,sthwp,524
153,goal_153,exito,10311,1719.46,04,sthwp,524
154,goal_154,exito,10311,1719.44,04,sthwp,524
155,goal_155,exito,10310,1719.26,04,sthwp,524
156,goal_156,exito,10311,1719.41,04,sthwp,524
157,goal_157,exito,10312,1719.39,04,sthwp,524
158,goal_158,exito,10305,1724.27,04,sthwp,524
159,goal_159,exito,9568,1607.71,04,sthwp,524
160,goal_160,exito,9509,1599.74,04,sthwp,524
161,goal_161,exito,9489,1601.94,04,sthwp,524
162,goal_162,exito,9483,1600.29,04,sthwp,524
163,goal_163,exito,9484,1599.89,04,sthwp,524
164,goal_164,exito,9483,1600.0,04,sthwp,524
165,goal_165,exito,9483,1599.97,04,sthwp,524
166,goal_166,exito,9483,1600.02,04,sthwp,524
167,goal_167,exito,9483,1600.02,04,sthwp,524
168,goal_168,exito,9483,1599.99,04,sthwp,524
169,goal_169,exito,9484,1600.12,04,sthwp,524
170,goal_170,exito,9485,1599.84,04,sthwp,524
171,goal_171,exito,9490,1601.09,04,sthwp,524
172,goal_172,exito,9510,1605.66,04,sthwp,524
173,goal_173,exito,9483,1599.75,04,sthwp,524
174,goal_174,exito,9485,1600.09,04,sthwp,524
175,goal_175,exito,9486,1600.87,04,sthwp,524
176,goal_176,exito,9503,1600.31,04,sthwp,524
177,goal_177,exito,9526,1602.58,04,sthwp,524
178,goal_178,exito,9532,1592.29,04,sthwp,524
179,goal_179,exito,9498,1598.0,04,sthwp,524
180,goal_180,exito,9496,1598.33,04,sthwp,524
181,goal_181,exito,9492,1598.99,04,sthwp,524
182,goal_182,exito,9495,1599.76,04,sthwp,524
183,goal_183,exito,9493,1598.74,04,sthwp,524
184,goal_184,exito,9492,1598.94,04,sthwp,524
185,goal_185,exito,9492,1598.91,04,sthwp,524
186,goal_186,exito,9494,1599.1,04,sthwp,524
187,goal_187,exito,9498,1599.56,04,sthwp,524
188,goal_188,exito,9516,1604.08,04,sthwp,524
189,goal_189,exito,9479,1596.32,04,sthwp,524
190,goal_190,exito,9447,1596.36,04,sthwp,524
191,goal_191,exito,9457,1599.11,04,sthwp,524
192,goal_192,exito,9457,1598.95,04,sthwp,524
193,goal_193,exito,9457,1598.98,04,sthwp,524
194,goal_194,exito,9457,1598.97,04,sthwp,524
195,goal_195,exito,9457,1598.97,04,sthwp,524
196,goal_196,exito,9457,1598.98,04,sthwp,524
197,goal_197,exito,9458,1598.85,04,sthwp,524
198,goal_198,exito,9457,1599.0,04,sthwp,524
199,goal_199,exito,9457,1598.95,04,sthwp,524
200,goal_200,exito,9458,1598.88,04,sthwp,524
201,goal_201,exito,9457,1599.0,04,sthwp,524
202,goal_202,exito,9457,1598.97,04,sthwp,524
203,goal_203,exito,9458,1598.85,04,sthwp,524
204,goal_204,exito,9457,1598.98,04,sthwp,524
205,goal_205,exito,9458,1598.87,04,sthwp,524
206,goal_206,exito,9473,1600.9,04,sthwp,524
207,goal_207,exito,9518,1595.62,04,sthwp,524
208,goal_208,exito,9491,1592.11,04,sthwp,524
209,goal_209,exito,9489,1589.07,04,sthwp,524
210,goal_210,exito,9458,1598.85,04,sthwp,524
211,goal_211,exito,9457,1598.97,04,sthwp,524
212,goal_212,exito,9457,1598.97,04,sthwp,524
213,goal_213,exito,9457,1598.95,04,sthwp,524
214,goal_214,exito,9457,1598.99,04,sthwp,524
215,goal_215,exito,9457,1598.94,04,sthwp,524
216,goal_216,exito,9458,1598.9,04,sthwp,524
217,goal_217,exito,9457,1599.15,04,sthwp,524
218,goal_218,exito,9465,1600.22,04,sthwp,524
219,goal_219,exito,8803,1502.6,04,sthwp,524
220,goal_220,exito,8761,1498.61,04,sthwp,524
221,goal_221,exito,8747,1495.35,04,sthwp,524
222,goal_222,exito,8744,1494.78,04,sthwp,524
223,goal_223,exito,8744,1494.76,04,sthwp,524
224,goal_224,exito,8744,1494.77,04,sthwp,524
225,goal_225,exito,8744,1494.8,04,sthwp,524
226,goal_226,exito,8744,1494.75,04,sthwp,524
227,goal_227,exito,8744,1494.77,04,sthwp,524
228,goal_228,exito,8743,1494.3,04,sthwp,524
229,goal_229,exito,8743,1494.14,04,sthwp,524
230,goal_230,exito,8744,1494.23,04,sthwp,524
231,goal_231,exito,8744,1494.8,04,sthwp,524
232,goal_232,exito,8753,1496.86,04,sthwp,524
233,goal_233,exito,8735,1492.56,04,sthwp,524
234,goal_234,exito,8746,1481.97,04,sthwp,524
235,goal_235,exito,8755,1483.91,04,sthwp,524
236,goal_236,exito,8735,1492.55,04,sthwp,524
237,goal_237,exito,8735,1492.56,04,sthwp,524
238,goal_238,exito,8735,1492.53,04,sthwp,524
239,goal_239,exito,8735,1492.61,04,sthwp,524
240,goal_240,exito,8734,1493.04,04,sthwp,524
241,goal_241,exito,8743,1494.27,04,sthwp,524
242,goal_242,exito,8740,1493.38,04,sthwp,524
243,goal_243,exito,8741,1493.69,04,sthwp,524
244,goal_244,exito,8743,1492.17,04,sthwp,524
245,goal_245,exito,8742,1492.24,04,sthwp,524
246,goal_246,exito,8743,1492.43,04,sthwp,524
247,goal_247,exito,8743,1492.68,04,sthwp,524
248,goal_248,exito,8752,1494.64,04,sthwp,524
249,goal_249,exito,8742,1494.69,04,sthwp,524
250,goal_250,exito,8719,1493.37,04,sthwp,524
251,goal_251,exito,8717,1492.89,04,sthwp,524
252,goal_252,exito,8717,1492.88,04,sthwp,524
253,goal_253,exito,8717,1492.88,04,sthwp,524
254,goal_254,exito,8719,1492.63,04,sthwp,524
255,goal_255,exito,8717,1492.88,04,sthwp,524
256,goal_256,exito,8717,1492.89,04,sthwp,524
257,goal_257,exito,8717,1492.87,04,sthwp,524
258,goal_258,exito,8717,1492.85,04,sthwp,524
259,goal_259,exito,8717,1492.89,04,sthwp,524
260,goal_260,exito,8717,1492.84,04,sthwp,524
261,goal_261,exito,8717,1492.84,04,sthwp,524
262,goal_262,exito,8719,1492.67,04,sthwp,524
263,goal_263,exito,8707,1491.62,04,sthwp,524
264,goal_264,exito,8731,1482.22,04,sthwp,524
265,goal_265,exito,8735,1485.6,04,sthwp,524
266,goal_266,exito,8718,1492.99,04,sthwp,524
267,goal_267,exito,8717,1492.85,04,sthwp,524
268,goal_268,exito,8717,1492.82,04,sthwp,524
269,goal_269,exito,8719,1492.61,04,sthwp,524
270,goal_270,exito,8717,1492.89,04,sthwp,524
271,goal_271,exito,8719,1492.61,04,sthwp,524
272,goal_272,exito,8718,1492.97,04,sthwp,524
273,goal_273,exito,8717,1492.86,04,sthwp,524
274,goal_274,exito,8717,1492.84,04,sthwp,524
275,goal_275,exito,8717,1492.83,04,sthwp,524
276,goal_276,exito,8717,1492.87,04,sthwp,524
277,goal_277,exito,8717,1492.98,04,sthwp,524
278,goal_278,exito,8720,1493.39,04,sthwp,524
279,goal_279,exito,8523,1425.65,04,sthwp,524
280,goal_280,exito,8521,1425.23,04,sthwp,524
281,goal_281,exito,8521,1424.68,04,sthwp,524
282,goal_282,exito,8523,1425.32,04,sthwp,524
283,goal_283,exito,8523,1425.38,04,sthwp,524
284,goal_284,exito,8523,1425.37,04,sthwp,524
285,goal_285,exito,8523,1425.32,04,sthwp,524
286,goal_286,exito,8523,1425.34,04,sthwp,524
287,goal_287,exito,8522,1425.05,04,sthwp,524
288,goal_288,exito,8523,1425.31,04,sthwp,524
289,goal_289,exito,8522,1425.04,04,sthwp,524
290,goal_290,exito,8523,1425.29,04,sthwp,524
291,goal_291,exito,8522,1425.07,04,sthwp,524
292,goal_292,exito,8523,1425.36,04,sthwp,524
293,goal_293,exito,8523,1425.29,04,sthwp,524
294,goal_294,exito,8523,1425.27,04,sthwp,524
295,goal_295,exito,8523,1425.39,04,sthwp,524
296,goal_296,exito,8522,1425.09,04,sthwp,524
297,goal_297,exito,8522,1425.07,04,sthwp,524
298,goal_298,exito,8522,1425.09,04,sthwp,524
299,goal_299,exito,8522,1425.1,04,sthwp,524
300,goal_300,exito,8522,1425.08,04,sthwp,524
301,goal_301,exito,8523,1425.32,04,sthwp,524
302,goal_302,exito,8522,1425.06,04,sthwp,524
303,goal_303,exito,8523,1425.33,04,sthwp,524
304,goal_304,exito,8522,1425.06,04,sthwp,524
305,goal_305,exito,8522,1425.06,04,sthwp,524
306,goal_306,exito,8523,1425.31,04,sthwp,524
307,goal_307,exito,8523,1425.26,04,sthwp,524
308,goal_308,exito,8266,1449.68,04,sthwp,524
309,goal_309,exito,8252,1452.14,04,sthwp,524
310,goal_310,exito,8253,1451.79,04,sthwp,524
311,goal_311,exito,8254,1451.73,04,sthwp,524
312,goal_312,exito,8253,1452.28,04,sthwp,524
313,goal_313,exito,8253,1452.21,04,sthwp,524
314,goal_314,exito,8253,1452.26,04,sthwp,524
315,goal_315,exito,8253,1452.2,04,sthwp,524
316,goal_316,exito,8253,1452.28,04,sthwp,524
317,goal_317,exito,8253,1452.22,04,sthwp,524
318,goal_318,exito,8253,1452.2,04,sthwp,524
319,goal_319,exito,8253,1452.15,04,sthwp,524
320,goal_320,exito,8253,1452.2,04,sthwp,524
321,goal_321,exito,8253,1452.26,04,sthwp,524
322,goal_322,exito,8253,1452.19,04,sthwp,524
323,goal_323,exito,8253,1452.22,04,sthwp,524
324,goal_324,exito,8252,1451.92,04,sthwp,524
325,goal_325,exito,8253,1452.2,04,sthwp,524
326,goal_326,exito,8253,1452.19,04,sthwp,524
327,goal_327,exito,8253,1452.18,04,sthwp,524
328,goal_328,exito,8253,1452.2,04,sthwp,524
329,goal_329,exito,8253,1452.18,04,sthwp,524
330,goal_330,exito,8252,1451.98,04,sthwp,524
331,goal_331,exito,8252,1451.97,04,sthwp,524
332,goal_332,exito,8253,1452.21,04,sthwp,524
333,goal_333,exito,8253,1452.16,04,sthwp,524
334,goal_334,exito,8253,1452.18,04,sthwp,524
335,goal_335,exito,8253,1452.19,04,sthwp,524
336,goal_336,exito,8253,1452.18,04,sthwp,524
337,goal_337,exito,8253,1452.16,04,sthwp,524
338,goal_338,exito,8263,1449.77,04,sthwp,524
339,goal_339,exito,8637,1520.57,04,sthwp,524
340,goal_340,exito,8627,1517.61,04,sthwp,524
341,goal_341,exito,8627,1517.07,04,sthwp,524
342,goal_342,exito,8628,1517.11,04,sthwp,524
343,goal_343,exito,8628,1517.13,04,sthwp,524
344,goal_344,exito,8627,1516.96,04,sthwp,524
345,goal_345,exito,8627,1516.96,04,sthwp,524
346,goal_346,exito,8627,1516.95,04,sthwp,524
347,goal_347,exito,8628,1517.12,04,sthwp,524
348,goal_348,exito,8628,1517.12,04,sthwp,524
349,goal_349,exito,8627,1516.96,04,sthwp,524
350,goal_350,exito,8627,1516.95,04,sthwp,524
351,goal_351,exito,8627,1516.96,04,sthwp,524
352,goal_352,exito,8628,1517.11,04,sthwp,524
353,goal_353,exito,8619,1515.87,04,sthwp,524
354,goal_354,exito,8615,1514.7,04,sthwp,524
355,goal_355,exito,8628,1516.68,04,sthwp,524
356,goal_356,exito,8628,1516.52,04,sthwp,524
357,goal_357,exito,8627,1516.97,04,sthwp,524
358,goal_358,exito,8628,1517.12,04,sthwp,524
359,goal_359,exito,8628,1517.12,04,sthwp,524
360,goal_360,exito,8627,1516.95,04,sthwp,524
361,goal_361,exito,8627,1516.95,04,sthwp,524
362,goal_362,exito,8628,1517.12,04,sthwp,524
363,goal_363,exito,8628,1517.12,04,sthwp,524
364,goal_364,exito,8628,1517.1,04,sthwp,524
365,goal_365,exito,8627,1516.98,04,sthwp,524
366,goal_366,exito,8628,1517.11,04,sthwp,524
367,goal_367,exito,8627,1516.91,04,sthwp,524
368,goal_368,exito,8625,1516.67,04,sthwp,524
369,goal_369,exito,8697,1527.93,04,sthwp,524
370,goal_370,exito,8673,1522.82,04,sthwp,524
371,goal_371,exito,8658,1520.06,04,sthwp,524
372,goal_372,exito,8656,1519.4,04,sthwp,524
373,goal_373,exito,8656,1519.31,04,sthwp,524
374,goal_374,exito,8656,1519.31,04,sthwp,524
375,goal_375,exito,8656,1519.3,04,sthwp,524
376,goal_376,exito,8656,1519.3,04,sthwp,524
377,goal_377,exito,8657,1519.14,04,sthwp,524
378,goal_378,exito,8655,1518.73,04,sthwp,524
379,goal_379,exito,8655,1518.68,04,sthwp,524
380,goal_380,exito,8654,1518.46,04,sthwp,524
381,goal_381,exito,8654,1518.75,04,sthwp,524
382,goal_382,exito,8662,1520.84,04,sthwp,524
383,goal_383,exito,8641,1516.37,04,sthwp,524
384,goal_384,exito,8629,1514.2,04,sthwp,524
385,goal_385,exito,8641,1514.24,04,sthwp,524
386,goal_386,exito,8643,1515.22,04,sthwp,524
387,goal_387,exito,8641,1516.46,04,sthwp,524
388,goal_388,exito,8641,1516.43,04,sthwp,524
389,goal_389,exito,8641,1516.43,04,sthwp,524
390,goal_390,exito,8644,1517.05,04,sthwp,524
391,goal_391,exito,8648,1518.02,04,sthwp,524
392,goal_392,exito,8645,1517.62,04,sthwp,524
393,goal_393,exito,8647,1517.73,04,sthwp,524
394,goal_394,exito,8648,1517.25,04,sthwp,524
395,goal_395,exito,8648,1517.25,04,sthwp,524
396,goal_396,exito,8648,1517.27,04,sthwp,524
397,goal_397,exito,8647,1517.19,04,sthwp,524
398,goal_398,exito,8650,1518.48,04,sthwp,524
399,goal_399,exito,9372,1626.73,04,sthwp,524
400,goal_400,exito,9350,1622.49,04,sthwp,524
401,goal_401,exito,9373,1625.24,04,sthwp,524
402,goal_402,exito,9374,1625.38,04,sthwp,524
403,goal_403,exito,9374,1625.33,04,sthwp,524
404,goal_404,exito,9374,1625.36,04,sthwp,524
405,goal_405,exito,9374,1625.35,04,sthwp,524
406,goal_406,exito,9374,1625.36,04,sthwp,524
407,goal_407,exito,9374,1625.29,04,sthwp,524
408,goal_408,exito,9374,1625.36,04,sthwp,524
409,goal_409,exito,9374,1625.31,04,sthwp,524
410,goal_410,exito,9374,1625.35,04,sthwp,524
411,goal_411,exito,9374,1625.34,04,sthwp,524
412,goal_412,exito,9374,1625.36,04,sthwp,524
413,goal_413,exito,9374,1625.35,04,sthwp,524
414,goal_414,exito,9374,1625.38,04,sthwp,524
415,goal_415,exito,9374,1625.37,04,sthwp,524
416,goal_416,exito,9385,1626.34,04,sthwp,524
417,goal_417,exito,9405,1629.44,04,sthwp,524
418,goal_418,exito,9389,1625.19,04,sthwp,524
419,goal_419,exito,9376,1624.8,04,sthwp,524
420,goal_420,exito,9374,1625.35,04,sthwp,524
421,goal_421,exito,9374,1625.36,04,sthwp,524
422,goal_422,exito,9374,1625.38,04,sthwp,524
423,goal_423,exito,9374,1625.36,04,sthwp,524
424,goal_424,exito,9374,1625.35,04,sthwp,524
425,goal_425,exito,9374,1625.37,04,sthwp,524
426,goal_426,exito,9374,1625.37,04,sthwp,524
427,goal_427,exito,9373,1625.16,04,sthwp,524
428,goal_428,exito,9373,1625.32,04,sthwp,524
429,goal_429,exito,9442,1635.85,04,sthwp,524
430,goal_430,exito,9393,1627.5,04,sthwp,524
431,goal_431,exito,9397,1626.89,04,sthwp,524
432,goal_432,exito,9393,1625.79,04,sthwp,524
433,goal_433,exito,9393,1625.66,04,sthwp,524
434,goal_434,exito,9392,1625.48,04,sthwp,524
435,goal_435,exito,9392,1625.48,04,sthwp,524
436,goal_436,exito,9393,1625.67,04,sthwp,524
437,goal_437,exito,9392,1625.5,04,sthwp,524
438,goal_438,exito,9393,1625.66,04,sthwp,524
439,goal_439,exito,9392,1625.43,04,sthwp,524
440,goal_440,exito,9390,1625.12,04,sthwp,524
441,goal_441,exito,9391,1625.52,04,sthwp,524
442,goal_442,exito,9407,1628.85,04,sthwp,524
443,goal_443,exito,9390,1625.12,04,sthwp,524
444,goal_444,exito,9391,1625.32,04,sthwp,524
445,goal_445,exito,9389,1625.29,04,sthwp,524
446,goal_446,exito,9393,1624.74,04,sthwp,524
447,goal_447,exito,9407,1626.38,04,sthwp,524
448,goal_448,exito,9414,1626.31,04,sthwp,524
449,goal_449,exito,9392,1624.02,04,sthwp,524
450,goal_450,exito,9391,1624.94,04,sthwp,524
451,goal_451,exito,9400,1626.66,04,sthwp,524
452,goal_452,exito,9394,1625.42,04,sthwp,524
453,goal_453,exito,9394,1625.4,04,sthwp,524
454,goal_454,exito,9394,1625.42,04,sthwp,524
455,goal_455,exito,9394,1625.43,04,sthwp,524
456,goal_456,exito,9394,1625.3,04,sthwp,524
457,goal_457,exito,9393,1625.34,04,sthwp,524
458,goal_458,exito,9407,1628.19,04,sthwp,524
459,goal_459,exito,10142,1713.69,04,sthwp,524
460,goal_460,exito,10191,1747.31,04,sthwp,524
461,goal_461,exito,10191,1747.0,04,sthwp,524
462,goal_462,exito,10197,1748.07,04,sthwp,524
463,goal_463,exito,10219,1750.25,04,sthwp,524
464,goal_464,exito,10218,1750.09,04,sthwp,524
465,goal_465,exito,10219,1750.27,04,sthwp,524
466,goal_466,exito,10218,1750.1,04,sthwp,524
467,goal_467,exito,10219,1750.27,04,sthwp,524
468,goal_468,exito,10218,1750.09,04,sthwp,524
469,goal_469,exito,10219,1750.25,04,sthwp,524
470,goal_470,exito,10219,1750.26,04,sthwp,524
471,goal_471,exito,10218,1750.13,04,sthwp,524
472,goal_472,exito,10219,1750.26,04,sthwp,524
473,goal_473,exito,10218,1750.11,04,sthwp,524
474,goal_474,exito,10218,1750.09,04,sthwp,524
475,goal_475,exito,10219,1750.26,04,sthwp,524
476,goal_476,exito,10218,1750.13,04,sthwp,524
477,goal_477,exito,10219,1750.26,04,sthwp,524
478,goal_478,exito,10218,1750.13,04,sthwp,524
479,goal_479,exito,10219,1750.2,04,sthwp,524
480,goal_480,exito,10235,1751.89,04,sthwp,524
481,goal_481,exito,10243,1753.2,04,sthwp,524
482,goal_482,exito,10232,1749.9,04,sthwp,524
483,goal_483,exito,10218,1749.76,04,sthwp,524
484,goal_484,exito,10218,1750.11,04,sthwp,524
485,goal_485,exito,10219,1750.27,04,sthwp,524
486,goal_486,exito,10218,1750.11,04,sthwp,524
487,goal_487,exito,10218,1750.06,04,sthwp,524
488,goal_488,exito,10217,1749.96,04,sthwp,524
489,goal_489,exito,10282,1759.08,04,sthwp,524
490,goal_490,exito,10235,1751.59,04,sthwp,524
491,goal_491,exito,10213,1748.29,04,sthwp,524
492,goal_492,exito,10214,1748.05,04,sthwp,524
493,goal_493,exito,10236,1750.18,04,sthwp,524
494,goal_494,exito,10236,1750.15,04,sthwp,524
495,goal_495,exito,10236,1750.1,04,sthwp,524
496,goal_496,exito,10236,1750.16,04,sthwp,524
497,goal_497,exito,10235,1750.23,04,sthwp,524
498,goal_498,exito,10238,1748.78,04,sthwp,524
499,goal_499,exito,10238,1748.84,04,sthwp,524
500,goal_500,exito,10237,1748.74,04,sthwp,524
501,goal_501,exito,10237,1748.87,04,sthwp,524
502,goal_502,exito,10254,1752.52,04,sthwp,524
503,goal_503,exito,10235,1749.66,04,sthwp,524
504,goal_504,exito,10235,1749.76,04,sthwp,524
505,goal_505,exito,10235,1749.75,04,sthwp,524
506,goal_506,exito,10235,1749.61,04,sthwp,524
507,goal_507,exito,10235,1749.69,04,sthwp,524
508,goal_508,exito,10235,1749.69,04,sthwp,524
509,goal_509,exito,10235,1749.73,04,sthwp,524
510,goal_510,exito,10243,1750.23,04,sthwp,524
511,goal_511,exito,10271,1754.46,04,sthwp,524
512,goal_512,exito,10253,1750.16,04,sthwp,524
513,goal_513,exito,10241,1749.26,04,sthwp,524
514,goal_514,exito,10239,1750.46,04,sthwp,524
515,goal_515,exito,10239,1750.44,04,sthwp,524
