episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,4158,804.37,03,subwp,123
2,goal_002,exito,4161,800.77,03,subwp,123
3,goal_003,exito,4163,801.71,03,subwp,123
4,goal_004,exito,4162,800.77,03,subwp,123
5,goal_005,exito,4161,802.46,03,subwp,123
6,goal_006,exito,4162,800.8,03,subwp,123
7,goal_007,exito,4161,802.24,03,subwp,123
8,goal_008,exito,4163,800.66,03,subwp,123
9,goal_009,exito,4161,802.21,03,subwp,123
10,goal_010,exito,4163,801.31,03,subwp,123
11,goal_011,exito,4162,802.16,03,subwp,123
12,goal_012,exito,4165,801.44,03,subwp,123
13,goal_013,exito,4163,802.24,03,subwp,123
14,goal_014,exito,4166,801.2,03,subwp,123
15,goal_015,exito,4324,821.59,03,subwp,123
16,goal_016,exito,4507,839.91,03,subwp,123
17,goal_017,exito,4747,866.2,03,subwp,123
18,goal_018,exito,4955,899.14,03,subwp,123
19,goal_019,exito,4309,810.68,03,subwp,123
20,goal_020,exito,4513,837.17,03,subwp,123
21,goal_021,exito,4773,868.65,03,subwp,123
22,goal_022,exito,4981,900.03,03,subwp,123
23,goal_023,exito,5643,1009.47,03,subwp,123
24,goal_024,exito,5863,1036.37,03,subwp,123
25,goal_025,exito,6085,1067.52,03,subwp,123
26,goal_026,exito,6319,1100.3,03,subwp,123
27,goal_027,exito,5453,983.56,03,subwp,123
28,goal_028,exito,5690,1014.79,03,subwp,123
29,goal_029,exito,5919,1043.5,03,subwp,123
30,goal_030,exito,6156,1074.85,03,subwp,123
31,goal_031,exito,4289,810.01,03,subwp,123
32,goal_032,exito,4510,834.38,03,subwp,123
33,goal_033,exito,4758,863.7,03,subwp,123
34,goal_034,exito,4973,895.73,03,subwp,123
35,goal_035,exito,4311,809.89,03,subwp,123
36,goal_036,exito,4493,835.89,03,subwp,123
37,goal_037,exito,4769,868.34,03,subwp,123
38,goal_038,exito,4981,899.79,03,subwp,123
39,goal_039,exito,5478,991.31,03,subwp,123
40,goal_040,exito,5715,1013.66,03,subwp,123
41,goal_041,exito,5939,1043.3,03,subwp,123
42,goal_042,exito,6178,1075.88,03,subwp,123
43,goal_043,exito,5433,978.38,03,subwp,123
44,goal_044,exito,5703,1016.29,03,subwp,123
45,goal_045,exito,5931,1045.2,03,subwp,123
46,goal_046,exito,6178,1076.56,03,subwp,123
47,goal_047,exito,4305,812.97,03,subwp,123
48,goal_048,exito,4499,831.53,03,subwp,123
49,goal_049,exito,4753,862.89,03,subwp,123
50,goal_050,exito,4973,895.47,03,subwp,123
51,goal_051,exito,4300,806.3,03,subwp,123
52,goal_052,exito,4493,835.59,03,subwp,123
53,goal_053,exito,4758,865.73,03,subwp,123
54,goal_054,exito,4966,896.38,03,subwp,123
55,goal_055,exito,5443,982.27,03,subwp,123
56,goal_056,exito,5689,1008.5,03,subwp,123
57,goal_057,exito,5923,1039.33,03,subwp,123
58,goal_058,exito,6174,1073.39,03,subwp,123
59,goal_059,exito,5444,979.6,03,subwp,123
60,goal_060,exito,5670,1006.58,03,subwp,123
61,goal_061,exito,5917,1041.15,03,subwp,123
62,goal_062,exito,6171,1074.65,03,subwp,123
63,goal_063,exito,4297,808.81,03,subwp,123
64,goal_064,exito,4499,828.66,03,subwp,123
65,goal_065,exito,4744,861.53,03,subwp,123
66,goal_066,exito,4956,892.54,03,subwp,123
67,goal_067,exito,4322,812.04,03,subwp,123
68,goal_068,exito,4522,847.65,03,subwp,123
69,goal_069,exito,4738,875.12,03,subwp,123
70,goal_070,exito,4957,906.11,03,subwp,123
71,goal_071,exito,5442,980.86,03,subwp,123
72,goal_072,exito,5667,1004.58,03,subwp,123
73,goal_073,exito,5886,1033.44,03,subwp,123
74,goal_074,exito,6167,1072.07,03,subwp,123
75,goal_075,exito,5616,1000.26,03,subwp,123
76,goal_076,exito,5863,1035.96,03,subwp,123
77,goal_077,exito,6083,1063.94,03,subwp,123
78,goal_078,exito,6337,1098.11,03,subwp,123
79,goal_079,exito,4863,890.75,03,subwp,123
80,goal_080,exito,5110,921.59,03,subwp,123
81,goal_081,exito,5329,949.55,03,subwp,123
82,goal_082,exito,5582,985.23,03,subwp,123
83,goal_083,exito,5727,1020.94,03,subwp,123
84,goal_084,exito,5917,1044.51,03,subwp,123
85,goal_085,exito,6095,1069.91,03,subwp,123
86,goal_086,exito,6314,1096.77,03,subwp,123
87,goal_087,exito,6551,1126.88,03,subwp,123
88,goal_088,exito,4826,885.08,03,subwp,123
89,goal_089,exito,5076,920.23,03,subwp,123
90,goal_090,exito,5266,946.51,03,subwp,123
91,goal_091,exito,5508,979.09,03,subwp,123
92,goal_092,exito,5687,1023.05,03,subwp,123
93,goal_093,exito,5861,1043.02,03,subwp,123
94,goal_094,exito,6075,1062.59,03,subwp,123
95,goal_095,exito,6285,1087.35,03,subwp,123
96,goal_096,exito,6510,1119.74,03,subwp,123
