episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,14382,2298.88,05,subwp,524
2,goal_002,exito,14267,2285.89,05,subwp,524
3,goal_003,exito,14147,2284.14,05,subwp,524
4,goal_004,exito,14103,2280.14,05,subwp,524
5,goal_005,exito,14086,2282.0,05,subwp,524
6,goal_006,exito,14069,2277.69,05,subwp,524
7,goal_007,exito,14065,2277.53,05,subwp,524
8,goal_008,exito,14084,2282.4,05,subwp,524
9,goal_009,exito,14130,2283.87,05,subwp,524
10,goal_010,exito,14211,2294.6,05,subwp,524
11,goal_011,exito,14276,2304.99,05,subwp,524
12,goal_012,exito,14343,2314.83,05,subwp,524
13,goal_013,exito,14424,2327.59,05,subwp,524
14,goal_014,exito,14507,2352.72,05,subwp,524
15,goal_015,exito,14600,2369.16,05,subwp,524
16,goal_016,exito,14694,2385.37,05,subwp,524
17,goal_017,exito,14788,2400.05,05,subwp,524
18,goal_018,exito,14876,2415.2,05,subwp,524
19,goal_019,exito,14990,2427.5,05,subwp,524
20,goal_020,exito,15113,2449.53,05,subwp,524
21,goal_021,exito,15289,2477.0,05,subwp,524
22,goal_022,exito,15397,2492.91,05,subwp,524
23,goal_023,exito,15543,2513.47,05,subwp,524
24,goal_024,exito,15682,2531.58,05,subwp,524
25,goal_025,exito,15835,2548.78,05,subwp,524
26,goal_026,exito,16001,2569.72,05,subwp,524
27,goal_027,exito,16158,2593.36,05,subwp,524
28,goal_028,exito,16343,2621.2,05,subwp,524
29,goal_029,exito,16498,2644.89,05,subwp,524
30,goal_030,exito,16695,2670.21,05,subwp,524
31,goal_031,exito,16927,2699.98,05,subwp,524
32,goal_032,exito,17149,2734.09,05,subwp,524
33,goal_033,exito,17396,2767.92,05,subwp,524
34,goal_034,exito,17620,2802.11,05,subwp,524
35,goal_035,exito,17872,2838.94,05,subwp,524
36,goal_036,exito,18112,2873.56,05,subwp,524
37,goal_037,exito,14308,2298.65,05,subwp,524
38,goal_038,exito,16660,2630.59,05,subwp,524
39,goal_039,exito,14240,2291.52,05,subwp,524
40,goal_040,exito,16559,2615.28,05,subwp,524
41,goal_041,exito,14117,2271.4,05,subwp,524
42,goal_042,exito,16311,2582.01,05,subwp,524
43,goal_043,exito,14026,2264.94,05,subwp,524
44,goal_044,exito,16051,2547.49,05,subwp,524
45,goal_045,exito,13971,2258.44,05,subwp,524
46,goal_046,exito,15839,2511.29,05,subwp,524
47,goal_047,exito,13919,2255.15,05,subwp,524
48,goal_048,exito,15575,2481.66,05,subwp,524
49,goal_049,exito,13902,2251.64,05,subwp,524
50,goal_050,exito,15365,2446.41,05,subwp,524
51,goal_051,exito,13882,2250.71,05,subwp,524
52,goal_052,exito,15120,2410.07,05,subwp,524
53,goal_053,exito,13864,2247.51,05,subwp,524
54,goal_054,exito,14849,2374.19,05,subwp,524
55,goal_055,exito,13839,2245.71,05,subwp,524
56,goal_056,exito,14643,2344.15,05,subwp,524
57,goal_057,exito,13837,2245.18,05,subwp,524
58,goal_058,exito,14404,2306.61,05,subwp,524
59,goal_059,exito,13831,2245.66,05,subwp,524
60,goal_060,exito,14167,2280.08,05,subwp,524
61,goal_061,exito,15210,2445.38,05,subwp,524
62,goal_062,exito,15033,2430.05,05,subwp,524
63,goal_063,exito,15430,2472.39,05,subwp,524
64,goal_064,exito,15180,2447.1,05,subwp,524
65,goal_065,exito,15667,2506.67,05,subwp,524
66,goal_066,exito,15412,2471.59,05,subwp,524
67,goal_067,exito,15930,2545.32,05,subwp,524
68,goal_068,exito,15675,2509.74,05,subwp,524
69,goal_069,exito,16145,2575.31,05,subwp,524
70,goal_070,exito,15883,2539.05,05,subwp,524
71,goal_071,exito,16388,2614.85,05,subwp,524
72,goal_072,exito,16131,2574.73,05,subwp,524
73,goal_073,exito,16606,2644.37,05,subwp,524
74,goal_074,exito,16357,2607.73,05,subwp,524
75,goal_075,exito,16865,2681.95,05,subwp,524
76,goal_076,exito,16620,2646.02,05,subwp,524
77,goal_077,exito,17115,2719.05,05,subwp,524
78,goal_078,exito,16866,2681.27,05,subwp,524
79,goal_079,exito,17327,2750.98,05,subwp,524
80,goal_080,exito,17083,2711.72,05,subwp,524
81,goal_081,exito,17575,2787.32,05,subwp,524
82,goal_082,exito,17333,2747.06,05,subwp,524
83,goal_083,exito,17805,2818.83,05,subwp,524
84,goal_084,exito,17553,2778.28,05,subwp,524
85,goal_085,exito,16635,2621.78,05,subwp,524
86,goal_086,exito,16631,2623.04,05,subwp,524
87,goal_087,exito,16555,2611.43,05,subwp,524
88,goal_088,exito,16512,2604.37,05,subwp,524
89,goal_089,exito,16303,2572.88,05,subwp,524
90,goal_090,exito,16258,2567.96,05,subwp,524
91,goal_091,exito,16049,2536.06,05,subwp,524
92,goal_092,exito,16011,2533.51,05,subwp,524
93,goal_093,exito,15815,2502.18,05,subwp,524
94,goal_094,exito,15773,2505.45,05,subwp,524
95,goal_095,exito,15566,2467.16,05,subwp,524
96,goal_096,exito,15536,2467.82,05,subwp,524
97,goal_097,exito,15343,2433.33,05,subwp,524
98,goal_098,exito,15317,2438.4,05,subwp,524
99,goal_099,exito,15095,2400.66,05,subwp,524
100,goal_100,exito,15064,2402.2,05,subwp,524
101,goal_101,exito,14841,2365.03,05,subwp,524
102,goal_102,exito,14816,2366.14,05,subwp,524
103,goal_103,exito,14628,2336.4,05,subwp,524
104,goal_104,exito,14605,2337.21,05,subwp,524
105,goal_105,exito,14396,2302.04,05,subwp,524
106,goal_106,exito,14361,2299.13,05,subwp,524
107,goal_107,exito,14197,2279.29,05,subwp,524
108,goal_108,exito,14142,2276.39,05,subwp,524
109,goal_109,exito,14935,2405.24,05,subwp,524
110,goal_110,exito,14737,2381.04,05,subwp,524
111,goal_111,exito,15173,2435.93,05,subwp,524
112,goal_112,exito,14893,2399.15,05,subwp,524
113,goal_113,exito,15426,2468.69,05,subwp,524
114,goal_114,exito,15118,2423.76,05,subwp,524
115,goal_115,exito,15661,2502.92,05,subwp,524
116,goal_116,exito,15368,2459.17,05,subwp,524
117,goal_117,exito,15862,2531.71,05,subwp,524
118,goal_118,exito,15586,2488.86,05,subwp,524
119,goal_119,exito,16119,2567.51,05,subwp,524
