episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
1,goal_001,exito,11159,1862.57,04,subwp,42
2,goal_002,exito,11114,1865.25,04,subwp,42
3,goal_003,exito,11121,1877.66,04,subwp,42
4,goal_004,exito,11085,1871.26,04,subwp,42
5,goal_005,exito,11076,1868.48,04,subwp,42
6,goal_006,exito,11065,1867.79,04,subwp,42
7,goal_007,exito,11068,1868.02,04,subwp,42
8,goal_008,exito,11098,1871.98,04,subwp,42
9,goal_009,exito,11101,1872.91,04,subwp,42
10,goal_010,exito,11097,1871.33,04,subwp,42
11,goal_011,exito,11103,1871.99,04,subwp,42
12,goal_012,exito,11101,1871.55,04,subwp,42
13,goal_013,exito,11102,1872.57,04,subwp,42
14,goal_014,exito,11097,1871.3,04,subwp,42
15,goal_015,exito,11104,1873.03,04,subwp,42
16,goal_016,exito,11100,1874.68,04,subwp,42
17,goal_017,exito,11102,1873.11,04,subwp,42
18,goal_018,exito,11094,1871.49,04,subwp,42
19,goal_019,exito,11104,1873.34,04,subwp,42
20,goal_020,exito,11099,1872.49,04,subwp,42
21,goal_021,exito,11102,1873.11,04,subwp,42
22,goal_022,exito,11101,1872.28,04,subwp,42
23,goal_023,exito,11103,1873.1,04,subwp,42
24,goal_024,exito,11100,1873.04,04,subwp,42
25,goal_025,exito,11096,1873.06,04,subwp,42
26,goal_026,exito,11105,1873.32,04,subwp,42
27,goal_027,exito,11107,1874.24,04,subwp,42
28,goal_028,exito,11127,1876.98,04,subwp,42
29,goal_029,exito,11117,1872.73,04,subwp,42
30,goal_030,exito,11110,1873.22,04,subwp,42
31,goal_031,exito,11103,1872.4,04,subwp,42
32,goal_032,exito,11106,1874.43,04,subwp,42
33,goal_033,exito,11128,1879.07,04,subwp,42
34,goal_034,exito,11122,1850.09,04,subwp,42
35,goal_035,exito,11222,1858.91,04,subwp,42
36,goal_036,exito,11223,1869.08,04,subwp,42
37,goal_037,exito,11166,1859.0,04,subwp,42
38,goal_038,exito,11161,1858.35,04,subwp,42
39,goal_039,exito,11155,1854.48,04,subwp,42
40,goal_040,exito,11155,1851.27,04,subwp,42
41,goal_041,exito,11118,1845.11,04,subwp,42
42,goal_042,exito,11186,1853.27,04,subwp,42
43,goal_043,exito,11195,1859.41,04,subwp,42
44,goal_044,exito,11129,1850.09,04,subwp,42
