episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
70,goal_007,10,exito,4154,837.94,03,subwp,524,1
71,goal_008,1,exito,4171,835.75,03,subwp,524,1
72,goal_008,2,exito,4171,834.41,03,subwp,524,1
73,goal_008,3,exito,4171,833.66,03,subwp,524,1
74,goal_008,4,exito,4171,835.23,03,subwp,524,1
75,goal_008,5,exito,4171,835.17,03,subwp,524,1
76,goal_008,6,exito,4171,833.72,03,subwp,524,1
77,goal_008,7,exito,4171,834.68,03,subwp,524,1
78,goal_008,8,exito,4171,835.76,03,subwp,524,1
79,goal_008,9,exito,4169,835.98,03,subwp,524,1
80,goal_008,10,exito,4171,835.03,03,subwp,524,1
81,goal_009,1,exito,4154,835.88,03,subwp,524,1
82,goal_009,2,exito,4154,837.45,03,subwp,524,1
83,goal_009,3,exito,4154,837.66,03,subwp,524,1
84,goal_009,4,exito,4154,836.06,03,subwp,524,1
85,goal_009,5,exito,4154,837.12,03,subwp,524,1
86,goal_009,6,exito,4154,837.99,03,subwp,524,1
87,goal_009,7,exito,4154,837.99,03,subwp,524,1
88,goal_009,8,exito,4154,836.22,03,subwp,524,1
89,goal_009,9,exito,4154,836.74,03,subwp,524,1
90,goal_009,10,exito,4154,838.25,03,subwp,524,1
91,goal_010,1,exito,4154,836.43,03,subwp,524,1
92,goal_010,2,exito,4154,836.27,03,subwp,524,1
93,goal_010,3,exito,4154,837.88,03,subwp,524,1
94,goal_010,4,exito,4154,837.88,03,subwp,524,1
95,goal_010,5,exito,4154,836.87,03,subwp,524,1
96,goal_010,6,exito,4154,835.77,03,subwp,524,1
97,goal_010,7,exito,4154,837.49,03,subwp,524,1
98,goal_010,8,exito,4154,837.14,03,subwp,524,1
99,goal_010,9,exito,4154,835.8,03,subwp,524,1
100,goal_010,10,exito,4154,837.36,03,subwp,524,1
101,goal_011,1,exito,4154,838.12,03,subwp,524,1
102,goal_011,2,exito,4154,837.75,03,subwp,524,1
103,goal_011,3,exito,4154,835.89,03,subwp,524,1
104,goal_011,4,exito,4154,836.85,03,subwp,524,1
105,goal_011,5,exito,4154,837.93,03,subwp,524,1
106,goal_011,6,exito,4154,836.3,03,subwp,524,1
107,goal_011,7,exito,4154,836.93,03,subwp,524,1
108,goal_011,8,exito,4154,838.24,03,subwp,524,1
109,goal_011,9,exito,4154,838.13,03,subwp,524,1
110,goal_011,10,exito,4154,836.63,03,subwp,524,1
111,goal_012,1,exito,4154,835.94,03,subwp,524,1
112,goal_012,2,exito,4154,837.88,03,subwp,524,1
113,goal_012,3,exito,4154,836.86,03,subwp,524,1
114,goal_012,4,exito,4154,835.99,03,subwp,524,1
115,goal_012,5,exito,4154,837.62,03,subwp,524,1
116,goal_012,6,exito,4154,837.88,03,subwp,524,1
117,goal_012,7,exito,4154,837.26,03,subwp,524,1
118,goal_012,8,exito,4154,835.64,03,subwp,524,1
119,goal_012,9,exito,4154,837.12,03,subwp,524,1
120,goal_012,10,exito,4154,837.57,03,subwp,524,1
121,goal_013,1,exito,4154,835.97,03,subwp,524,1
122,goal_013,2,exito,4154,836.98,03,subwp,524,1
123,goal_013,3,exito,4154,837.99,03,subwp,524,1
124,goal_013,4,exito,4154,837.97,03,subwp,524,1
125,goal_013,5,exito,4154,836.39,03,subwp,524,1
126,goal_013,6,exito,4154,836.62,03,subwp,524,1
127,goal_013,7,exito,4154,838.24,03,subwp,524,1
128,goal_013,8,exito,4154,836.75,03,subwp,524,1
129,goal_013,9,exito,4154,836.31,03,subwp,524,1
130,goal_013,10,exito,4154,837.98,03,subwp,524,1
131,goal_014,1,exito,4161,836.62,03,subwp,524,1
132,goal_014,2,exito,4157,836.22,03,subwp,524,1
133,goal_014,3,exito,4161,834.44,03,subwp,524,1
134,goal_014,4,exito,4157,836.23,03,subwp,524,1
135,goal_014,5,exito,4161,836.19,03,subwp,524,1
136,goal_014,6,exito,4157,835.01,03,subwp,524,1
137,goal_014,7,exito,4161,835.57,03,subwp,524,1
138,goal_014,8,exito,4161,836.73,03,subwp,524,1
139,goal_014,9,exito,4157,836.99,03,subwp,524,1
140,goal_014,10,exito,4161,835.43,03,subwp,524,1
141,goal_015,1,exito,4324,851.0,03,subwp,524,1
142,goal_015,2,exito,4324,851.28,03,subwp,524,1
143,goal_015,3,exito,4324,851.55,03,subwp,524,1
144,goal_015,4,exito,4324,851.95,03,subwp,524,1
145,goal_015,5,exito,4324,851.96,03,subwp,524,1
146,goal_015,6,exito,4324,851.95,03,subwp,524,1
147,goal_015,7,exito,4324,851.94,03,subwp,524,1
148,goal_015,8,exito,4324,851.94,03,subwp,524,1
149,goal_015,9,exito,4324,851.95,03,subwp,524,1
150,goal_015,10,exito,4324,851.97,03,subwp,524,1
151,goal_016,1,exito,4518,863.81,03,subwp,524,1
152,goal_016,2,exito,4518,867.91,03,subwp,524,1
153,goal_016,3,exito,4518,869.8,03,subwp,524,1
154,goal_016,4,exito,4518,870.85,03,subwp,524,1
155,goal_016,5,exito,4518,871.51,03,subwp,524,1
156,goal_016,6,exito,4518,862.39,03,subwp,524,1
157,goal_016,7,exito,4518,868.67,03,subwp,524,1
158,goal_016,8,exito,4518,869.57,03,subwp,524,1
159,goal_016,9,exito,4518,871.12,03,subwp,524,1
160,goal_016,10,exito,4518,871.21,03,subwp,524,1
161,goal_017,1,exito,4775,900.97,03,subwp,524,1
162,goal_017,2,exito,4771,902.96,03,subwp,524,1
163,goal_017,3,exito,4775,889.51,03,subwp,524,1
164,goal_017,4,exito,4775,902.35,03,subwp,524,1
165,goal_017,5,exito,4773,884.61,03,subwp,524,1
166,goal_017,6,exito,4775,900.83,03,subwp,524,1
167,goal_017,7,exito,4775,898.88,03,subwp,524,1
168,goal_017,8,exito,4775,901.61,03,subwp,524,1
169,goal_017,9,exito,4775,903.15,03,subwp,524,1
170,goal_017,10,exito,4777,899.44,03,subwp,524,1
171,goal_018,1,exito,4973,935.76,03,subwp,524,1
172,goal_018,2,exito,4973,935.52,03,subwp,524,1
173,goal_018,3,exito,4973,921.05,03,subwp,524,1
174,goal_018,4,exito,4973,937.57,03,subwp,524,1
175,goal_018,5,exito,4973,936.07,03,subwp,524,1
176,goal_018,6,exito,4973,923.23,03,subwp,524,1
177,goal_018,7,exito,4974,937.55,03,subwp,524,1
178,goal_018,8,exito,4973,934.76,03,subwp,524,1
179,goal_018,9,exito,4973,935.13,03,subwp,524,1
180,goal_018,10,exito,4973,935.75,03,subwp,524,1
181,goal_019,1,exito,4324,841.83,03,subwp,524,1
182,goal_019,2,exito,4324,842.16,03,subwp,524,1
183,goal_019,3,exito,4322,842.63,03,subwp,524,1
184,goal_019,4,exito,4324,842.8,03,subwp,524,1
185,goal_019,5,exito,4324,843.05,03,subwp,524,1
186,goal_019,6,exito,4324,843.34,03,subwp,524,1
187,goal_019,7,exito,4320,843.52,03,subwp,524,1
188,goal_019,8,exito,4324,843.35,03,subwp,524,1
189,goal_019,9,exito,4324,843.31,03,subwp,524,1
190,goal_019,10,exito,4324,843.33,03,subwp,524,1
191,goal_020,1,exito,4501,851.4,03,subwp,524,1
192,goal_020,2,col_exit,987,-34.85,03,subwp,524,1
193,goal_020,3,col_exit,882,3.29,03,subwp,524,1
194,goal_020,4,exito,4500,866.61,03,subwp,524,1
195,goal_020,5,col_exit,881,1.95,03,subwp,524,1
196,goal_020,6,exito,4500,865.87,03,subwp,524,1
197,goal_020,7,col_exit,879,1.17,03,subwp,524,1
198,goal_020,8,exito,4500,865.26,03,subwp,524,1
199,goal_020,9,col_exit,881,-1.85,03,subwp,524,1
200,goal_020,10,exito,4500,864.33,03,subwp,524,1
201,goal_021,1,exito,4782,839.39,03,subwp,524,1
202,goal_021,2,exito,4779,896.56,03,subwp,524,1
203,goal_021,3,exito,4781,836.21,03,subwp,524,1
204,goal_021,4,exito,4775,833.68,03,subwp,524,1
205,goal_021,5,col_exit,992,16.3,03,subwp,524,1
206,goal_021,6,col_exit,1065,8.93,03,subwp,524,1
207,goal_021,7,col_exit,1059,14.9,03,subwp,524,1
208,goal_021,8,exito,4779,807.48,03,subwp,524,1
209,goal_021,9,col_exit,1069,-6.75,03,subwp,524,1
210,goal_021,10,col_exit,1067,0.55,03,subwp,524,1
211,goal_022,1,col_exit,1184,14.56,03,subwp,524,1
212,goal_022,2,col_exit,1131,-37.03,03,subwp,524,1
213,goal_022,3,col_exit,1108,-81.0,03,subwp,524,1
214,goal_022,4,exito,4977,799.82,03,subwp,524,1
215,goal_022,5,exito,4976,874.96,03,subwp,524,1
216,goal_022,6,col_exit,1110,27.79,03,subwp,524,1
217,goal_022,7,col_exit,1144,8.1,03,subwp,524,1
218,goal_022,8,col_exit,1431,38.68,03,subwp,524,1
219,goal_022,9,exito,4977,873.39,03,subwp,524,1
220,goal_022,10,exito,4981,824.34,03,subwp,524,1
221,goal_023,1,exito,5652,1034.84,03,subwp,524,1
222,goal_023,2,exito,5651,1036.67,03,subwp,524,1
223,goal_023,3,exito,5651,1031.52,03,subwp,524,1
224,goal_023,4,exito,5651,1024.86,03,subwp,524,1
225,goal_023,5,exito,5651,1034.52,03,subwp,524,1
226,goal_023,6,exito,5651,1036.68,03,subwp,524,1
227,goal_023,7,exito,5651,1028.31,03,subwp,524,1
228,goal_023,8,exito,5651,1029.3,03,subwp,524,1
229,goal_023,9,exito,5651,1034.42,03,subwp,524,1
230,goal_023,10,exito,5651,1036.69,03,subwp,524,1
231,goal_024,1,exito,5870,1059.91,03,subwp,524,1
232,goal_024,2,exito,5870,1066.42,03,subwp,524,1
233,goal_024,3,exito,5870,1046.15,03,subwp,524,1
234,goal_024,4,exito,5870,1065.39,03,subwp,524,1
235,goal_024,5,exito,5870,1037.75,03,subwp,524,1
236,goal_024,6,exito,5870,1064.36,03,subwp,524,1
237,goal_024,7,exito,5870,1054.28,03,subwp,524,1
238,goal_024,8,exito,5870,1064.48,03,subwp,524,1
239,goal_024,9,exito,5870,1062.77,03,subwp,524,1
240,goal_024,10,exito,5870,1065.52,03,subwp,524,1
241,goal_025,1,exito,6091,1076.38,03,subwp,524,1
242,goal_025,2,exito,6091,1101.9,03,subwp,524,1
243,goal_025,3,exito,6091,1100.82,03,subwp,524,1
244,goal_025,4,exito,6091,1076.22,03,subwp,524,1
245,goal_025,5,exito,6091,1101.9,03,subwp,524,1
246,goal_025,6,exito,6091,1100.78,03,subwp,524,1
247,goal_025,7,exito,6091,1075.95,03,subwp,524,1
248,goal_025,8,exito,6091,1101.9,03,subwp,524,1
249,goal_025,9,exito,6091,1100.78,03,subwp,524,1
250,goal_025,10,exito,6091,1075.78,03,subwp,524,1
251,goal_026,1,exito,6331,1128.72,03,subwp,524,1
252,goal_026,2,exito,6331,1134.9,03,subwp,524,1
253,goal_026,3,exito,6330,1135.85,03,subwp,524,1
254,goal_026,4,exito,6330,1134.73,03,subwp,524,1
255,goal_026,5,exito,6330,1133.6,03,subwp,524,1
256,goal_026,6,exito,6330,1134.87,03,subwp,524,1
257,goal_026,7,exito,6330,1133.6,03,subwp,524,1
258,goal_026,8,exito,6331,1120.86,03,subwp,524,1
259,goal_026,9,col_exit,2375,205.91,03,subwp,524,1
260,goal_026,10,exito,6332,1133.25,03,subwp,524,1
261,goal_027,1,exito,5444,1011.29,03,subwp,524,1
262,goal_027,2,exito,5444,1010.73,03,subwp,524,1
263,goal_027,3,exito,5444,1009.79,03,subwp,524,1
264,goal_027,4,exito,5444,1009.68,03,subwp,524,1
265,goal_027,5,exito,5444,1010.45,03,subwp,524,1
266,goal_027,6,exito,5444,1011.36,03,subwp,524,1
267,goal_027,7,exito,5444,1011.83,03,subwp,524,1
268,goal_027,8,exito,5444,1011.85,03,subwp,524,1
269,goal_027,9,exito,5444,1011.55,03,subwp,524,1
270,goal_027,10,exito,5444,1010.56,03,subwp,524,1
271,goal_028,1,exito,5685,1042.88,03,subwp,524,1
272,goal_028,2,exito,5685,1040.48,03,subwp,524,1
273,goal_028,3,exito,5685,1042.84,03,subwp,524,1
274,goal_028,4,exito,5686,1041.54,03,subwp,524,1
275,goal_028,5,exito,5687,1042.31,03,subwp,524,1
276,goal_028,6,exito,5685,1042.35,03,subwp,524,1
277,goal_028,7,exito,5685,1040.87,03,subwp,524,1
278,goal_028,8,exito,5687,1043.02,03,subwp,524,1
279,goal_028,9,exito,5687,1040.64,03,subwp,524,1
280,goal_028,10,exito,5687,1043.02,03,subwp,524,1
281,goal_029,1,exito,5921,1075.69,03,subwp,524,1
282,goal_029,2,exito,5921,1075.76,03,subwp,524,1
283,goal_029,3,exito,5921,1075.47,03,subwp,524,1
284,goal_029,4,exito,5921,1075.6,03,subwp,524,1
285,goal_029,5,exito,5921,1075.26,03,subwp,524,1
286,goal_029,6,exito,5921,1075.42,03,subwp,524,1
287,goal_029,7,exito,5921,1075.03,03,subwp,524,1
288,goal_029,8,exito,5921,1075.18,03,subwp,524,1
289,goal_029,9,exito,5921,1074.78,03,subwp,524,1
290,goal_029,10,exito,5921,1074.92,03,subwp,524,1
291,goal_030,1,exito,6139,1106.77,03,subwp,524,1
292,goal_030,2,exito,6139,1107.44,03,subwp,524,1
293,goal_030,3,exito,6139,1105.51,03,subwp,524,1
294,goal_030,4,exito,6139,1107.69,03,subwp,524,1
295,goal_030,5,exito,6139,1105.64,03,subwp,524,1
296,goal_030,6,exito,6138,1107.42,03,subwp,524,1
297,goal_030,7,exito,6139,1106.6,03,subwp,524,1
298,goal_030,8,exito,6139,1106.45,03,subwp,524,1
299,goal_030,9,exito,6139,1107.72,03,subwp,524,1
300,goal_030,10,exito,6139,1105.11,03,subwp,524,1
301,goal_031,1,exito,4297,814.78,03,subwp,524,1
302,goal_031,2,exito,4297,815.49,03,subwp,524,1
303,goal_031,3,exito,4297,816.19,03,subwp,524,1
304,goal_031,4,exito,4297,816.89,03,subwp,524,1
305,goal_031,5,exito,4297,817.55,03,subwp,524,1
306,goal_031,6,exito,4297,818.15,03,subwp,524,1
307,goal_031,7,exito,4297,818.79,03,subwp,524,1
308,goal_031,8,exito,4298,819.39,03,subwp,524,1
309,goal_031,9,exito,4297,819.68,03,subwp,524,1
310,goal_031,10,exito,4297,820.11,03,subwp,524,1
311,goal_032,1,col_approach,819,-48.1,03,subwp,524,1
312,goal_032,2,exito,4534,839.9,03,subwp,524,1
313,goal_032,3,col_approach,833,-48.32,03,subwp,524,1
314,goal_032,4,exito,4532,843.24,03,subwp,524,1
315,goal_032,5,col_approach,852,-51.54,03,subwp,524,1
316,goal_032,6,exito,4530,839.8,03,subwp,524,1
317,goal_032,7,col_approach,850,-54.42,03,subwp,524,1
318,goal_032,8,exito,4530,836.3,03,subwp,524,1
319,goal_032,9,col_approach,829,-48.01,03,subwp,524,1
320,goal_032,10,exito,4530,842.35,03,subwp,524,1
321,goal_033,1,col_approach,838,-53.92,03,subwp,524,1
322,goal_033,2,col_approach,949,-32.84,03,subwp,524,1
323,goal_033,3,col_exit,1328,-72.17,03,subwp,524,1
324,goal_033,4,col_approach,886,-44.35,03,subwp,524,1
325,goal_033,5,col_approach,979,-26.38,03,subwp,524,1
326,goal_033,6,exito,4779,795.37,03,subwp,524,1
327,goal_033,7,exito,4793,826.77,03,subwp,524,1
328,goal_033,8,exito,4796,874.76,03,subwp,524,1
329,goal_033,9,col_approach,837,-55.03,03,subwp,524,1
330,goal_033,10,col_approach,947,-33.2,03,subwp,524,1
331,goal_034,1,col_approach,1010,-24.56,03,subwp,524,1
332,goal_034,2,col_approach,1041,-21.92,03,subwp,524,1
333,goal_034,3,col_approach,1054,-15.98,03,subwp,524,1
334,goal_034,4,col_approach,1073,-15.66,03,subwp,524,1
335,goal_034,5,col_approach,1090,-23.05,03,subwp,524,1
336,goal_034,6,col_approach,1077,-22.97,03,subwp,524,1
337,goal_034,7,col_approach,1053,-14.94,03,subwp,524,1
338,goal_034,8,col_approach,1083,-18.66,03,subwp,524,1
339,goal_034,9,col_approach,1077,-19.33,03,subwp,524,1
340,goal_034,10,col_approach,1085,-24.91,03,subwp,524,1
341,goal_035,1,exito,4323,841.9,03,subwp,524,1
342,goal_035,2,exito,4324,842.63,03,subwp,524,1
343,goal_035,3,exito,4324,842.95,03,subwp,524,1
344,goal_035,4,exito,4324,843.31,03,subwp,524,1
345,goal_035,5,exito,4324,843.56,03,subwp,524,1
346,goal_035,6,exito,4324,843.85,03,subwp,524,1
347,goal_035,7,exito,4323,843.71,03,subwp,524,1
348,goal_035,8,exito,4323,843.75,03,subwp,524,1
349,goal_035,9,exito,4323,843.75,03,subwp,524,1
350,goal_035,10,exito,4324,843.81,03,subwp,524,1
351,goal_036,1,exito,4490,868.46,03,subwp,524,1
352,goal_036,2,exito,4490,867.4,03,subwp,524,1
353,goal_036,3,exito,4490,851.12,03,subwp,524,1
354,goal_036,4,exito,4491,857.97,03,subwp,524,1
355,goal_036,5,exito,4490,868.24,03,subwp,524,1
356,goal_036,6,exito,4490,868.46,03,subwp,524,1
357,goal_036,7,exito,4490,868.46,03,subwp,524,1
358,goal_036,8,exito,4490,864.73,03,subwp,524,1
359,goal_036,9,exito,4490,845.7,03,subwp,524,1
360,goal_036,10,exito,4490,864.43,03,subwp,524,1
361,goal_037,1,exito,4776,904.36,03,subwp,524,1
362,goal_037,2,exito,4775,899.88,03,subwp,524,1
363,goal_037,3,exito,4775,903.91,03,subwp,524,1
364,goal_037,4,exito,4775,904.02,03,subwp,524,1
365,goal_037,5,exito,4776,899.22,03,subwp,524,1
366,goal_037,6,exito,4775,904.39,03,subwp,524,1
367,goal_037,7,exito,4775,884.09,03,subwp,524,1
368,goal_037,8,exito,4775,904.38,03,subwp,524,1
369,goal_037,9,exito,4775,890.48,03,subwp,524,1
370,goal_037,10,exito,4776,904.35,03,subwp,524,1
371,goal_038,1,exito,4976,933.35,03,subwp,524,1
372,goal_038,2,exito,4976,936.38,03,subwp,524,1
373,goal_038,3,exito,4975,922.16,03,subwp,524,1
374,goal_038,4,exito,4975,934.0,03,subwp,524,1
375,goal_038,5,exito,4975,936.23,03,subwp,524,1
376,goal_038,6,exito,4975,918.16,03,subwp,524,1
377,goal_038,7,exito,4976,935.24,03,subwp,524,1
378,goal_038,8,exito,4976,934.94,03,subwp,524,1
379,goal_038,9,exito,4976,931.99,03,subwp,524,1
380,goal_038,10,exito,4975,936.24,03,subwp,524,1
381,goal_039,1,exito,5480,1016.51,03,subwp,524,1
382,goal_039,2,exito,5480,1015.41,03,subwp,524,1
383,goal_039,3,exito,5480,1016.11,03,subwp,524,1
384,goal_039,4,exito,5480,1017.46,03,subwp,524,1
385,goal_039,5,exito,5480,1017.57,03,subwp,524,1
386,goal_039,6,exito,5480,1016.39,03,subwp,524,1
387,goal_039,7,exito,5480,1014.94,03,subwp,524,1
388,goal_039,8,exito,5480,1016.34,03,subwp,524,1
389,goal_039,9,exito,5480,1017.58,03,subwp,524,1
390,goal_039,10,exito,5480,1017.32,03,subwp,524,1
391,goal_040,1,exito,5731,1037.46,03,subwp,524,1
392,goal_040,2,exito,5730,1036.84,03,subwp,524,1
393,goal_040,3,exito,5729,1038.45,03,subwp,524,1
394,goal_040,4,exito,5731,1037.34,03,subwp,524,1
395,goal_040,5,exito,5730,1036.94,03,subwp,524,1
396,goal_040,6,exito,5729,1038.48,03,subwp,524,1
397,goal_040,7,exito,5731,1037.24,03,subwp,524,1
398,goal_040,8,exito,5729,1036.86,03,subwp,524,1
399,goal_040,9,exito,5730,1038.65,03,subwp,524,1
400,goal_040,10,exito,5729,1036.75,03,subwp,524,1
401,goal_041,1,exito,5954,1070.98,03,subwp,524,1
402,goal_041,2,exito,5954,1071.66,03,subwp,524,1
403,goal_041,3,exito,5954,1071.96,03,subwp,524,1
404,goal_041,4,exito,5954,1071.8,03,subwp,524,1
405,goal_041,5,exito,5954,1072.04,03,subwp,524,1
406,goal_041,6,exito,5954,1071.75,03,subwp,524,1
407,goal_041,7,exito,5954,1071.34,03,subwp,524,1
408,goal_041,8,exito,5954,1070.87,03,subwp,524,1
409,goal_041,9,exito,5954,1070.15,03,subwp,524,1
410,goal_041,10,exito,5954,1069.52,03,subwp,524,1
411,goal_042,1,exito,6190,1103.92,03,subwp,524,1
412,goal_042,2,exito,6190,1101.67,03,subwp,524,1
413,goal_042,3,exito,6190,1103.92,03,subwp,524,1
414,goal_042,4,exito,6190,1101.11,03,subwp,524,1
415,goal_042,5,exito,6190,1103.92,03,subwp,524,1
416,goal_042,6,exito,6190,1101.84,03,subwp,524,1
417,goal_042,7,exito,6186,1103.74,03,subwp,524,1
418,goal_042,8,exito,6186,1101.21,03,subwp,524,1
419,goal_042,9,exito,6186,1103.74,03,subwp,524,1
420,goal_042,10,exito,6190,1102.13,03,subwp,524,1
421,goal_043,1,exito,5425,1008.29,03,subwp,524,1
422,goal_043,2,exito,5425,1008.95,03,subwp,524,1
423,goal_043,3,exito,5425,1009.39,03,subwp,524,1
424,goal_043,4,exito,5425,1009.38,03,subwp,524,1
425,goal_043,5,exito,5425,1009.4,03,subwp,524,1
426,goal_043,6,exito,5425,1009.42,03,subwp,524,1
427,goal_043,7,exito,5425,1009.42,03,subwp,524,1
428,goal_043,8,exito,5425,1009.39,03,subwp,524,1
429,goal_043,9,exito,5425,1009.37,03,subwp,524,1
430,goal_043,10,exito,5425,1009.4,03,subwp,524,1
431,goal_044,1,exito,5698,1046.14,03,subwp,524,1
432,goal_044,2,exito,5698,1046.45,03,subwp,524,1
433,goal_044,3,exito,5698,1047.22,03,subwp,524,1
434,goal_044,4,exito,5698,1047.18,03,subwp,524,1
435,goal_044,5,exito,5698,1044.51,03,subwp,524,1
436,goal_044,6,exito,5698,1047.23,03,subwp,524,1
437,goal_044,7,exito,5698,1047.1,03,subwp,524,1
438,goal_044,8,exito,5698,1044.12,03,subwp,524,1
439,goal_044,9,exito,5698,1047.2,03,subwp,524,1
440,goal_044,10,exito,5698,1047.13,03,subwp,524,1
441,goal_045,1,exito,5930,1077.1,03,subwp,524,1
442,goal_045,2,exito,5930,1079.61,03,subwp,524,1
443,goal_045,3,exito,5930,1077.31,03,subwp,524,1
444,goal_045,4,exito,5930,1079.62,03,subwp,524,1
445,goal_045,5,exito,5930,1077.65,03,subwp,524,1
446,goal_045,6,exito,5930,1079.61,03,subwp,524,1
447,goal_045,7,exito,5930,1078.12,03,subwp,524,1
448,goal_045,8,exito,5930,1079.56,03,subwp,524,1
449,goal_045,9,exito,5930,1078.69,03,subwp,524,1
450,goal_045,10,exito,5930,1079.59,03,subwp,524,1
451,goal_046,1,exito,6173,1110.62,03,subwp,524,1
452,goal_046,2,exito,6172,1111.26,03,subwp,524,1
453,goal_046,3,exito,6172,1109.4,03,subwp,524,1
454,goal_046,4,exito,6173,1111.33,03,subwp,524,1
455,goal_046,5,exito,6172,1110.3,03,subwp,524,1
456,goal_046,6,exito,6173,1111.15,03,subwp,524,1
457,goal_046,7,exito,6172,1109.8,03,subwp,524,1
458,goal_046,8,exito,6173,1111.35,03,subwp,524,1
459,goal_046,9,exito,6172,1110.14,03,subwp,524,1
460,goal_046,10,exito,6173,1110.76,03,subwp,524,1
461,goal_047,1,exito,4318,841.85,03,subwp,524,1
462,goal_047,2,exito,4318,842.2,03,subwp,524,1
463,goal_047,3,exito,4318,842.2,03,subwp,524,1
464,goal_047,4,exito,4318,842.23,03,subwp,524,1
465,goal_047,5,exito,4318,842.2,03,subwp,524,1
466,goal_047,6,exito,4318,842.19,03,subwp,524,1
467,goal_047,7,exito,4318,842.2,03,subwp,524,1
468,goal_047,8,exito,4318,842.21,03,subwp,524,1
469,goal_047,9,exito,4318,842.22,03,subwp,524,1
470,goal_047,10,exito,4318,842.19,03,subwp,524,1
471,goal_048,1,exito,4517,861.47,03,subwp,524,1
