episodio,goal_id,resultado,pasos,reward,warehouse_id,metodo,seed
47,goal_047,exito,13977,2260.12,05,subwp,42
48,goal_048,exito,15642,2480.49,05,subwp,42
49,goal_049,exito,13958,2257.46,05,subwp,42
50,goal_050,exito,15418,2447.66,05,subwp,42
51,goal_051,exito,13942,2254.67,05,subwp,42
52,goal_052,exito,15169,2411.7,05,subwp,42
53,goal_053,exito,13923,2251.53,05,subwp,42
54,goal_054,exito,14913,2373.37,05,subwp,42
55,goal_055,exito,13905,2248.3,05,subwp,42
56,goal_056,exito,14696,2344.31,05,subwp,42
57,goal_057,exito,13915,2245.15,05,subwp,42
58,goal_058,exito,14448,2308.99,05,subwp,42
59,goal_059,exito,13909,2244.8,05,subwp,42
60,goal_060,exito,14231,2280.84,05,subwp,42
61,goal_061,exito,15361,2444.96,05,subwp,42
62,goal_062,exito,15180,2426.0,05,subwp,42
63,goal_063,exito,15623,2472.3,05,subwp,42
64,goal_064,exito,15353,2442.8,05,subwp,42
65,goal_065,exito,15868,2505.09,05,subwp,42
66,goal_066,exito,15586,2473.22,05,subwp,42
67,goal_067,exito,16124,2542.68,05,subwp,42
68,goal_068,exito,15837,2510.08,05,subwp,42
69,goal_069,exito,16332,2576.3,05,subwp,42
70,goal_070,exito,16042,2541.13,05,subwp,42
71,goal_071,exito,16584,2613.42,05,subwp,42
72,goal_072,exito,16302,2577.37,05,subwp,42
73,goal_073,exito,16802,2644.91,05,subwp,42
74,goal_074,exito,16512,2613.11,05,subwp,42
75,goal_075,exito,17063,2682.06,05,subwp,42
76,goal_076,exito,16776,2650.01,05,subwp,42
77,goal_077,exito,17299,2721.15,05,subwp,42
78,goal_078,exito,17019,2688.44,05,subwp,42
79,goal_079,exito,17522,2752.72,05,subwp,42
80,goal_080,exito,17243,2719.17,05,subwp,42
81,goal_081,exito,17770,2789.11,05,subwp,42
82,goal_082,exito,17489,2757.83,05,subwp,42
83,goal_083,exito,18000,2821.0,05,subwp,42
84,goal_084,exito,17716,2788.63,05,subwp,42
85,goal_085,exito,16683,2628.89,05,subwp,42
86,goal_086,exito,16685,2619.74,05,subwp,42
87,goal_087,exito,16604,2618.27,05,subwp,42
88,goal_088,exito,16563,2601.75,05,subwp,42
89,goal_089,exito,16352,2581.28,05,subwp,42
90,goal_090,exito,16311,2567.66,05,subwp,42
91,goal_091,exito,16086,2544.43,05,subwp,42
92,goal_092,exito,16055,2532.5,05,subwp,42
93,goal_093,exito,15886,2505.78,05,subwp,42
94,goal_094,exito,15838,2501.57,05,subwp,42
95,goal_095,exito,15616,2473.31,05,subwp,42
96,goal_096,exito,15591,2466.52,05,subwp,42
97,goal_097,exito,15409,2438.42,05,subwp,42
98,goal_098,exito,15378,2436.83,05,subwp,42
99,goal_099,exito,15152,2404.88,05,subwp,42
100,goal_100,exito,15123,2401.7,05,subwp,42
101,goal_101,exito,14897,2370.27,05,subwp,42
102,goal_102,exito,14878,2365.22,05,subwp,42
103,goal_103,exito,14685,2339.09,05,subwp,42
104,goal_104,exito,14651,2336.8,05,subwp,42
105,goal_105,exito,14459,2305.95,05,subwp,42
106,goal_106,exito,14409,2301.46,05,subwp,42
107,goal_107,exito,14249,2282.26,05,subwp,42
108,goal_108,exito,14197,2276.62,05,subwp,42
109,goal_109,exito,15071,2406.07,05,subwp,42
110,goal_110,exito,14859,2378.99,05,subwp,42
111,goal_111,exito,15362,2433.91,05,subwp,42
112,goal_112,exito,15041,2397.5,05,subwp,42
113,goal_113,exito,15619,2471.04,05,subwp,42
114,goal_114,exito,15267,2427.8,05,subwp,42
115,goal_115,exito,15864,2502.03,05,subwp,42
116,goal_116,exito,15524,2464.81,05,subwp,42
117,goal_117,exito,16061,2532.5,05,subwp,42
118,goal_118,exito,15726,2494.61,05,subwp,42
119,goal_119,exito,16317,2568.59,05,subwp,42
120,goal_120,exito,15983,2530.73,05,subwp,42
121,goal_121,exito,16524,2603.06,05,subwp,42
122,goal_122,exito,16191,2563.74,05,subwp,42
123,goal_123,exito,16787,2636.86,05,subwp,42
124,goal_124,exito,16459,2603.23,05,subwp,42
125,goal_125,exito,17030,2676.49,05,subwp,42
126,goal_126,exito,16706,2641.49,05,subwp,42
127,goal_127,exito,17259,2709.11,05,subwp,42
128,goal_128,exito,16948,2676.62,05,subwp,42
129,goal_129,exito,17504,2750.97,05,subwp,42
130,goal_130,exito,17197,2714.99,05,subwp,42
131,goal_131,exito,17728,2780.05,05,subwp,42
132,goal_132,exito,17431,2746.97,05,subwp,42
133,goal_133,exito,16666,2617.81,05,subwp,42
134,goal_134,exito,16694,2626.89,05,subwp,42
135,goal_135,exito,16539,2599.17,05,subwp,42
136,goal_136,exito,16604,2615.16,05,subwp,42
137,goal_137,exito,16286,2564.74,05,subwp,42
138,goal_138,exito,16350,2578.96,05,subwp,42
139,goal_139,exito,16052,2530.08,05,subwp,42
140,goal_140,exito,16102,2542.22,05,subwp,42
141,goal_141,exito,15819,2499.31,05,subwp,42
142,goal_142,exito,15879,2511.21,05,subwp,42
143,goal_143,exito,15573,2463.93,05,subwp,42
144,goal_144,exito,15632,2475.14,05,subwp,42
145,goal_145,exito,15349,2432.57,05,subwp,42
146,goal_146,exito,15409,2443.94,05,subwp,42
147,goal_147,exito,15113,2397.16,05,subwp,42
148,goal_148,exito,15165,2407.6,05,subwp,42
149,goal_149,exito,14859,2363.8,05,subwp,42
150,goal_150,exito,14911,2373.36,05,subwp,42
151,goal_151,exito,14646,2335.41,05,subwp,42
152,goal_152,exito,14696,2343.01,05,subwp,42
153,goal_153,exito,14431,2300.83,05,subwp,42
154,goal_154,exito,14449,2308.2,05,subwp,42
155,goal_155,exito,14206,2278.31,05,subwp,42
156,goal_156,exito,14229,2278.86,05,subwp,42
157,goal_157,exito,14819,2366.44,05,subwp,42
158,goal_158,exito,14583,2343.68,05,subwp,42
159,goal_159,exito,15085,2395.79,05,subwp,42
160,goal_160,exito,14760,2361.61,05,subwp,42
161,goal_161,exito,15327,2426.1,05,subwp,42
162,goal_162,exito,15012,2391.02,05,subwp,42
163,goal_163,exito,15540,2455.67,05,subwp,42
164,goal_164,exito,15244,2428.06,05,subwp,42
165,goal_165,exito,15744,2485.3,05,subwp,42
166,goal_166,exito,15465,2459.33,05,subwp,42
167,goal_167,exito,15996,2520.16,05,subwp,42
168,goal_168,exito,15696,2495.1,05,subwp,42
169,goal_169,exito,16212,2552.12,05,subwp,42
170,goal_170,exito,15908,2524.38,05,subwp,42
171,goal_171,exito,16464,2589.86,05,subwp,42
172,goal_172,exito,16129,2559.12,05,subwp,42
173,goal_173,exito,16702,2626.94,05,subwp,42
174,goal_174,exito,16370,2593.23,05,subwp,42
175,goal_175,exito,16938,2659.17,05,subwp,42
176,goal_176,exito,16593,2622.7,05,subwp,42
177,goal_177,exito,17171,2695.6,05,subwp,42
178,goal_178,exito,16851,2660.11,05,subwp,42
179,goal_179,exito,17416,2731.91,05,subwp,42
180,goal_180,exito,17058,2693.21,05,subwp,42
181,goal_181,exito,16697,2622.72,05,subwp,42
182,goal_182,exito,16687,2618.56,05,subwp,42
183,goal_183,exito,16610,2609.2,05,subwp,42
184,goal_184,exito,16561,2603.19,05,subwp,42
185,goal_185,exito,16346,2572.66,05,subwp,42
186,goal_186,exito,16314,2567.73,05,subwp,42
187,goal_187,exito,16078,2537.61,05,subwp,42
188,goal_188,exito,16049,2532.17,05,subwp,42
189,goal_189,exito,15853,2506.8,05,subwp,42
190,goal_190,exito,15841,2500.99,05,subwp,42
191,goal_191,exito,15612,2471.62,05,subwp,42
192,goal_192,exito,15588,2466.99,05,subwp,42
193,goal_193,exito,15411,2438.16,05,subwp,42
194,goal_194,exito,15380,2435.77,05,subwp,42
195,goal_195,exito,15141,2402.79,05,subwp,42
196,goal_196,exito,15117,2400.49,05,subwp,42
197,goal_197,exito,14896,2369.18,05,subwp,42
198,goal_198,exito,14873,2365.47,05,subwp,42
199,goal_199,exito,14699,2339.78,05,subwp,42
200,goal_200,exito,14648,2335.44,05,subwp,42
201,goal_201,exito,14456,2308.89,05,subwp,42
202,goal_202,exito,14404,2301.17,05,subwp,42
203,goal_203,exito,14252,2279.73,05,subwp,42
204,goal_204,exito,14199,2276.31,05,subwp,42
205,goal_205,exito,14567,2334.49,05,subwp,42
206,goal_206,exito,14561,2337.04,05,subwp,42
207,goal_207,exito,14772,2358.8,05,subwp,42
208,goal_208,exito,14740,2354.6,05,subwp,42
209,goal_209,exito,15049,2386.19,05,subwp,42
210,goal_210,exito,14990,2385.25,05,subwp,42
211,goal_211,exito,15270,2419.6,05,subwp,42
212,goal_212,exito,15225,2422.57,05,subwp,42
213,goal_213,exito,15489,2449.9,05,subwp,42
214,goal_214,exito,15453,2452.86,05,subwp,42
215,goal_215,exito,15718,2487.27,05,subwp,42
216,goal_216,exito,15687,2490.35,05,subwp,42
217,goal_217,exito,15960,2517.69,05,subwp,42
218,goal_218,exito,15923,2521.88,05,subwp,42
219,goal_219,exito,16198,2555.41,05,subwp,42
220,goal_220,exito,16156,2558.96,05,subwp,42
221,goal_221,exito,16446,2595.09,05,subwp,42
222,goal_222,exito,16402,2593.63,05,subwp,42
223,goal_223,exito,16644,2623.69,05,subwp,42
224,goal_224,exito,16617,2626.96,05,subwp,42
225,goal_225,exito,16882,2657.39,05,subwp,42
226,goal_226,exito,16869,2662.7,05,subwp,42
227,goal_227,exito,17086,2684.59,05,subwp,42
228,goal_228,exito,17088,2695.71,05,subwp,42
229,goal_229,exito,16669,2615.77,05,subwp,42
230,goal_230,exito,16706,2626.63,05,subwp,42
231,goal_231,exito,16537,2598.81,05,subwp,42
232,goal_232,exito,16610,2614.43,05,subwp,42
233,goal_233,exito,16291,2563.39,05,subwp,42
234,goal_234,exito,16355,2579.65,05,subwp,42
235,goal_235,exito,16049,2528.24,05,subwp,42
236,goal_236,exito,16107,2543.46,05,subwp,42
237,goal_237,exito,15839,2496.79,05,subwp,42
238,goal_238,exito,15885,2511.94,05,subwp,42
239,goal_239,exito,15559,2461.32,05,subwp,42
240,goal_240,exito,15639,2475.75,05,subwp,42
241,goal_241,exito,15362,2431.12,05,subwp,42
242,goal_242,exito,15413,2444.12,05,subwp,42
243,goal_243,exito,15127,2392.29,05,subwp,42
244,goal_244,exito,15168,2408.37,05,subwp,42
245,goal_245,exito,14849,2362.47,05,subwp,42
246,goal_246,exito,14921,2371.89,05,subwp,42
247,goal_247,exito,14639,2334.17,05,subwp,42
248,goal_248,exito,14705,2343.9,05,subwp,42
249,goal_249,exito,14427,2300.83,05,subwp,42
250,goal_250,exito,14457,2309.42,05,subwp,42
251,goal_251,exito,14203,2277.72,05,subwp,42
252,goal_252,exito,14234,2279.78,05,subwp,42
253,goal_253,exito,14568,2331.99,05,subwp,42
254,goal_254,exito,14504,2322.98,05,subwp,42
255,goal_255,exito,14745,2355.35,05,subwp,42
256,goal_256,exito,14677,2340.84,05,subwp,42
257,goal_257,exito,15041,2377.71,05,subwp,42
258,goal_258,exito,14934,2373.95,05,subwp,42
259,goal_259,exito,15249,2412.19,05,subwp,42
260,goal_260,exito,15185,2411.29,05,subwp,42
261,goal_261,exito,15469,2441.83,05,subwp,42
262,goal_262,exito,15395,2443.79,05,subwp,42
263,goal_263,exito,15697,2478.84,05,subwp,42
264,goal_264,exito,15645,2479.0,05,subwp,42
265,goal_265,exito,15941,2509.0,05,subwp,42
266,goal_266,exito,15861,2511.96,05,subwp,42
267,goal_267,exito,16169,2546.93,05,subwp,42
268,goal_268,exito,16114,2548.06,05,subwp,42
269,goal_269,exito,16427,2583.01,05,subwp,42
270,goal_270,exito,16375,2586.05,05,subwp,42
271,goal_271,exito,16636,2617.8,05,subwp,42
272,goal_272,exito,16584,2617.56,05,subwp,42
273,goal_273,exito,16894,2651.93,05,subwp,42
274,goal_274,exito,16843,2655.46,05,subwp,42
275,goal_275,exito,17108,2686.16,05,subwp,42
276,goal_276,exito,17051,2687.11,05,subwp,42
277,goal_277,exito,16687,2623.57,05,subwp,42
278,goal_278,exito,16702,2624.88,05,subwp,42
279,goal_279,exito,16585,2609.97,05,subwp,42
280,goal_280,exito,16611,2612.01,05,subwp,42
281,goal_281,exito,16333,2574.86,05,subwp,42
282,goal_282,exito,16353,2577.07,05,subwp,42
283,goal_283,exito,16084,2539.13,05,subwp,42
284,goal_284,exito,16110,2540.88,05,subwp,42
285,goal_285,exito,15857,2506.42,05,subwp,42
286,goal_286,exito,15883,2509.54,05,subwp,42
287,goal_287,exito,15629,2471.76,05,subwp,42
288,goal_288,exito,15637,2474.01,05,subwp,42
289,goal_289,exito,15391,2439.71,05,subwp,42
290,goal_290,exito,15415,2442.78,05,subwp,42
291,goal_291,exito,15155,2404.52,05,subwp,42
292,goal_292,exito,15166,2406.76,05,subwp,42
293,goal_293,exito,14900,2367.43,05,subwp,42
294,goal_294,exito,14941,2374.78,05,subwp,42
295,goal_295,exito,14682,2340.19,05,subwp,42
296,goal_296,exito,14743,2349.26,05,subwp,42
297,goal_297,exito,14474,2308.35,05,subwp,42
298,goal_298,exito,14516,2318.83,05,subwp,42
299,goal_299,exito,14290,2284.15,05,subwp,42
300,goal_300,exito,14312,2292.91,05,subwp,42
301,goal_301,exito,14497,2324.14,05,subwp,42
302,goal_302,exito,14506,2325.71,05,subwp,42
303,goal_303,exito,14714,2345.87,05,subwp,42
304,goal_304,exito,14671,2339.07,05,subwp,42
305,goal_305,exito,15018,2372.2,05,subwp,42
306,goal_306,exito,14952,2376.57,05,subwp,42
307,goal_307,exito,15209,2403.12,05,subwp,42
308,goal_308,exito,15216,2415.11,05,subwp,42
309,goal_309,exito,15415,2433.43,05,subwp,42
310,goal_310,exito,15416,2445.27,05,subwp,42
311,goal_311,exito,15661,2469.61,05,subwp,42
312,goal_312,exito,15644,2476.81,05,subwp,42
313,goal_313,exito,15876,2502.99,05,subwp,42
314,goal_314,exito,15859,2510.93,05,subwp,42
315,goal_315,exito,16136,2537.41,05,subwp,42
316,goal_316,exito,16114,2548.17,05,subwp,42
317,goal_317,exito,16405,2575.47,05,subwp,42
318,goal_318,exito,16376,2585.93,05,subwp,42
319,goal_319,exito,16598,2608.49,05,subwp,42
320,goal_320,exito,16583,2617.65,05,subwp,42
321,goal_321,exito,16867,2644.71,05,subwp,42
322,goal_322,exito,16850,2655.39,05,subwp,42
323,goal_323,exito,17074,2676.51,05,subwp,42
324,goal_324,exito,17053,2686.97,05,subwp,42
325,goal_325,exito,16696,2623.14,05,subwp,42
326,goal_326,exito,16689,2617.61,05,subwp,42
327,goal_327,exito,16586,2608.2,05,subwp,42
328,goal_328,exito,16562,2601.04,05,subwp,42
329,goal_329,exito,16331,2573.91,05,subwp,42
330,goal_330,exito,16316,2566.41,05,subwp,42
331,goal_331,exito,16093,2538.31,05,subwp,42
332,goal_332,exito,16075,2531.29,05,subwp,42
333,goal_333,exito,15856,2505.58,05,subwp,42
334,goal_334,exito,15875,2504.46,05,subwp,42
335,goal_335,exito,15643,2469.02,05,subwp,42
336,goal_336,exito,15649,2474.24,05,subwp,42
337,goal_337,exito,15404,2441.76,05,subwp,42
338,goal_338,exito,15454,2447.68,05,subwp,42
339,goal_339,exito,15181,2409.21,05,subwp,42
340,goal_340,exito,15215,2415.96,05,subwp,42
341,goal_341,exito,14952,2376.87,05,subwp,42
342,goal_342,exito,14977,2383.29,05,subwp,42
343,goal_343,exito,14751,2352.23,05,subwp,42
344,goal_344,exito,14751,2351.33,05,subwp,42
345,goal_345,exito,14552,2323.8,05,subwp,42
346,goal_346,exito,14469,2313.7,05,subwp,42
347,goal_347,exito,14365,2299.5,05,subwp,42
348,goal_348,exito,14254,2281.09,05,subwp,42
349,goal_349,exito,14426,2315.71,05,subwp,42
350,goal_350,exito,14374,2300.69,05,subwp,42
351,goal_351,exito,14670,2349.24,05,subwp,42
352,goal_352,exito,14601,2325.5,05,subwp,42
353,goal_353,exito,15021,2376.45,05,subwp,42
354,goal_354,exito,14910,2366.96,05,subwp,42
355,goal_355,exito,15242,2411.44,05,subwp,42
356,goal_356,exito,15211,2417.15,05,subwp,42
357,goal_357,exito,15465,2444.77,05,subwp,42
358,goal_358,exito,15461,2462.43,05,subwp,42
359,goal_359,exito,15693,2476.31,05,subwp,42
360,goal_360,exito,15755,2497.41,05,subwp,42
361,goal_361,exito,15888,2505.89,05,subwp,42
362,goal_362,exito,15957,2528.02,05,subwp,42
363,goal_363,exito,16131,2538.18,05,subwp,42
364,goal_364,exito,16183,2559.8,05,subwp,42
365,goal_365,exito,16402,2577.6,05,subwp,42
366,goal_366,exito,16413,2590.17,05,subwp,42
367,goal_367,exito,16600,2609.65,05,subwp,42
368,goal_368,exito,16610,2619.22,05,subwp,42
369,goal_369,exito,16863,2646.22,05,subwp,42
370,goal_370,exito,16856,2655.15,05,subwp,42
371,goal_371,exito,17073,2677.41,05,subwp,42
372,goal_372,exito,17067,2687.54,05,subwp,42
373,goal_373,exito,16673,2615.93,05,subwp,42
374,goal_374,exito,16396,2587.57,05,subwp,42
375,goal_375,exito,16560,2598.2,05,subwp,42
376,goal_376,exito,16305,2575.4,05,subwp,42
377,goal_377,exito,16312,2565.91,05,subwp,42
378,goal_378,exito,16061,2540.26,05,subwp,42
379,goal_379,exito,16074,2533.07,05,subwp,42
380,goal_380,exito,15819,2505.84,05,subwp,42
381,goal_381,exito,15900,2508.14,05,subwp,42
382,goal_382,exito,15596,2476.52,05,subwp,42
383,goal_383,exito,15644,2476.03,05,subwp,42
384,goal_384,exito,15350,2442.25,05,subwp,42
385,goal_385,exito,15450,2449.17,05,subwp,42
386,goal_386,exito,15185,2422.46,05,subwp,42
387,goal_387,exito,15212,2416.03,05,subwp,42
388,goal_388,exito,14984,2392.79,05,subwp,42
389,goal_389,exito,14951,2377.92,05,subwp,42
390,goal_390,exito,14776,2358.6,05,subwp,42
391,goal_391,exito,14720,2345.05,05,subwp,42
392,goal_392,exito,14602,2336.23,05,subwp,42
393,goal_393,exito,14482,2312.16,05,subwp,42
394,goal_394,exito,14404,2306.8,05,subwp,42
395,goal_395,exito,14252,2282.47,05,subwp,42
396,goal_396,exito,14232,2278.63,05,subwp,42
397,goal_397,exito,14345,2290.88,05,subwp,42
398,goal_398,exito,14511,2318.17,05,subwp,42
399,goal_399,exito,14536,2322.23,05,subwp,42
400,goal_400,exito,14453,2299.33,05,subwp,42
401,goal_401,exito,14911,2358.56,05,subwp,42
402,goal_402,exito,14653,2332.26,05,subwp,42
403,goal_403,exito,15185,2403.13,05,subwp,42
404,goal_404,exito,14925,2371.48,05,subwp,42
405,goal_405,exito,15442,2439.7,05,subwp,42
406,goal_406,exito,15138,2407.53,05,subwp,42
407,goal_407,exito,15757,2487.65,05,subwp,42
408,goal_408,exito,15369,2449.79,05,subwp,42
409,goal_409,exito,15993,2521.29,05,subwp,42
410,goal_410,exito,15589,2480.92,05,subwp,42
411,goal_411,exito,16227,2553.39,05,subwp,42
412,goal_412,exito,15845,2515.89,05,subwp,42
413,goal_413,exito,16461,2586.92,05,subwp,42
414,goal_414,exito,16063,2547.02,05,subwp,42
415,goal_415,exito,16655,2615.27,05,subwp,42
416,goal_416,exito,16264,2580.08,05,subwp,42
417,goal_417,exito,16889,2647.78,05,subwp,42
418,goal_418,exito,16498,2617.7,05,subwp,42
419,goal_419,exito,17093,2678.83,05,subwp,42
420,goal_420,exito,16727,2647.72,05,subwp,42
421,goal_421,exito,16379,2585.9,05,subwp,42
422,goal_422,exito,16297,2572.9,05,subwp,42
423,goal_423,exito,16280,2571.31,05,subwp,42
424,goal_424,exito,16181,2558.05,05,subwp,42
425,goal_425,exito,16067,2533.63,05,subwp,42
426,goal_426,exito,15922,2523.62,05,subwp,42
427,goal_427,exito,15812,2496.47,05,subwp,42
428,goal_428,exito,15642,2484.78,05,subwp,42
429,goal_429,exito,15580,2469.26,05,subwp,42
430,goal_430,exito,15391,2453.84,05,subwp,42
431,goal_431,exito,15317,2432.49,05,subwp,42
432,goal_432,exito,15142,2424.4,05,subwp,42
433,goal_433,exito,15448,2457.83,05,subwp,42
434,goal_434,exito,15299,2451.26,05,subwp,42
435,goal_435,exito,15805,2493.19,05,subwp,42
436,goal_436,exito,15591,2489.07,05,subwp,42
437,goal_437,exito,16042,2538.47,05,subwp,42
438,goal_438,exito,15868,2529.04,05,subwp,42
439,goal_439,exito,16269,2570.09,05,subwp,42
440,goal_440,exito,16129,2564.76,05,subwp,42
441,goal_441,exito,16533,2603.91,05,subwp,42
442,goal_442,exito,16402,2607.17,05,subwp,42
443,goal_443,exito,16772,2636.67,05,subwp,42
444,goal_444,exito,16618,2637.25,05,subwp,42
445,goal_445,exito,16247,2571.05,05,subwp,42
446,goal_446,exito,16368,2585.37,05,subwp,42
447,goal_447,exito,16160,2551.64,05,subwp,42
448,goal_448,exito,16276,2573.69,05,subwp,42
449,goal_449,exito,15868,2519.83,05,subwp,42
450,goal_450,exito,15997,2533.86,05,subwp,42
451,goal_451,exito,15613,2482.86,05,subwp,42
452,goal_452,exito,15738,2498.14,05,subwp,42
453,goal_453,exito,15387,2455.05,05,subwp,42
454,goal_454,exito,15517,2467.43,05,subwp,42
455,goal_455,exito,15165,2422.75,05,subwp,42
456,goal_456,exito,15265,2432.9,05,subwp,42
457,goal_457,exito,15278,2442.03,05,subwp,42
458,goal_458,exito,15236,2437.67,05,subwp,42
459,goal_459,exito,15602,2477.14,05,subwp,42
460,goal_460,exito,15548,2477.65,05,subwp,42
461,goal_461,exito,15881,2518.6,05,subwp,42
462,goal_462,exito,15866,2518.08,05,subwp,42
463,goal_463,exito,16121,2553.77,05,subwp,42
464,goal_464,exito,16152,2551.92,05,subwp,42
465,goal_465,exito,16390,2592.07,05,subwp,42
466,goal_466,exito,16453,2593.96,05,subwp,42
467,goal_467,exito,16617,2627.02,05,subwp,42
468,goal_468,exito,16706,2633.85,05,subwp,42
469,goal_469,exito,16341,2583.29,05,subwp,42
470,goal_470,exito,16726,2636.54,05,subwp,42
471,goal_471,exito,16236,2568.32,05,subwp,42
472,goal_472,exito,16625,2626.44,05,subwp,42
473,goal_473,exito,15975,2530.72,05,subwp,42
474,goal_474,exito,16372,2592.04,05,subwp,42
475,goal_475,exito,15729,2500.86,05,subwp,42
476,goal_476,exito,16125,2555.97,05,subwp,42
477,goal_477,exito,15534,2472.75,05,subwp,42
478,goal_478,exito,15904,2524.88,05,subwp,42
479,goal_479,exito,15305,2438.72,05,subwp,42
480,goal_480,exito,15598,2482.43,05,subwp,42
481,goal_481,exito,15281,2442.52,05,subwp,42
482,goal_482,exito,15470,2464.58,05,subwp,42
483,goal_483,exito,15539,2477.32,05,subwp,42
484,goal_484,exito,15843,2500.67,05,subwp,42
485,goal_485,exito,15879,2514.29,05,subwp,42
486,goal_486,exito,16167,2551.03,05,subwp,42
487,goal_487,exito,16116,2549.55,05,subwp,42
488,goal_488,exito,16440,2593.29,05,subwp,42
489,goal_489,exito,16387,2590.66,05,subwp,42
490,goal_490,exito,16733,2637.31,05,subwp,42
491,goal_491,exito,16656,2629.47,05,subwp,42
492,goal_492,exito,16987,2677.23,05,subwp,42
