episodio,goal_id,rep,resultado,pasos,reward,warehouse_id,metodo,seed,peaton
1,goal_001,1,exito,4152,839.72,03,sthwp,42,1
2,goal_001,2,exito,4150,838.51,03,sthwp,42,1
3,goal_001,3,exito,4149,837.43,03,sthwp,42,1
4,goal_001,4,exito,4150,839.82,03,sthwp,42,1
5,goal_001,5,exito,4149,839.01,03,sthwp,42,1
6,goal_001,6,exito,4150,838.53,03,sthwp,42,1
7,goal_001,7,exito,4149,839.85,03,sthwp,42,1
8,goal_001,8,exito,4150,840.06,03,sthwp,42,1
9,goal_001,9,exito,4149,838.78,03,sthwp,42,1
10,goal_001,10,exito,4150,837.36,03,sthwp,42,1
11,goal_002,1,exito,4148,837.28,03,sthwp,42,1
12,goal_002,2,exito,4148,837.26,03,sthwp,42,1
13,goal_002,3,exito,4148,836.21,03,sthwp,42,1
14,goal_002,4,exito,4148,837.55,03,sthwp,42,1
15,goal_002,5,exito,4148,837.84,03,sthwp,42,1
16,goal_002,6,exito,4148,837.03,03,sthwp,42,1
17,goal_002,7,exito,4148,835.09,03,sthwp,42,1
18,goal_002,8,exito,4148,837.06,03,sthwp,42,1
19,goal_002,9,exito,4148,837.44,03,sthwp,42,1
20,goal_002,10,exito,4148,836.18,03,sthwp,42,1
21,goal_003,1,exito,4146,837.09,03,sthwp,42,1
22,goal_003,2,exito,4146,837.56,03,sthwp,42,1
23,goal_003,3,exito,4146,836.92,03,sthwp,42,1
24,goal_003,4,exito,4146,834.83,03,sthwp,42,1
25,goal_003,5,exito,4146,836.65,03,sthwp,42,1
26,goal_003,6,exito,4146,837.22,03,sthwp,42,1
27,goal_003,7,exito,4146,835.91,03,sthwp,42,1
28,goal_003,8,exito,4146,837.07,03,sthwp,42,1
29,goal_003,9,exito,4146,837.57,03,sthwp,42,1
30,goal_003,10,exito,4146,836.97,03,sthwp,42,1
31,goal_004,1,exito,4146,834.83,03,sthwp,42,1
32,goal_004,2,exito,4146,836.58,03,sthwp,42,1
33,goal_004,3,exito,4146,837.1,03,sthwp,42,1
34,goal_004,4,exito,4146,835.84,03,sthwp,42,1
35,goal_004,5,exito,4146,837.02,03,sthwp,42,1
36,goal_004,6,exito,4146,837.55,03,sthwp,42,1
37,goal_004,7,exito,4146,837.01,03,sthwp,42,1
38,goal_004,8,exito,4146,834.85,03,sthwp,42,1
39,goal_004,9,exito,4146,836.53,03,sthwp,42,1
40,goal_004,10,exito,4146,837.2,03,sthwp,42,1
41,goal_005,1,exito,4146,835.65,03,sthwp,42,1
42,goal_005,2,exito,4146,836.94,03,sthwp,42,1
43,goal_005,3,exito,4146,837.55,03,sthwp,42,1
44,goal_005,4,exito,4146,837.05,03,sthwp,42,1
45,goal_005,5,exito,4146,834.88,03,sthwp,42,1
46,goal_005,6,exito,4146,836.47,03,sthwp,42,1
47,goal_005,7,exito,4146,837.33,03,sthwp,42,1
48,goal_005,8,exito,4146,835.67,03,sthwp,42,1
49,goal_005,9,exito,4146,836.9,03,sthwp,42,1
50,goal_005,10,exito,4146,837.56,03,sthwp,42,1
51,goal_006,1,exito,4146,837.08,03,sthwp,42,1
52,goal_006,2,exito,4146,834.89,03,sthwp,42,1
53,goal_006,3,exito,4146,836.39,03,sthwp,42,1
54,goal_006,4,exito,4146,837.35,03,sthwp,42,1
55,goal_006,5,exito,4146,835.91,03,sthwp,42,1
56,goal_006,6,exito,4146,836.77,03,sthwp,42,1
57,goal_006,7,exito,4146,837.53,03,sthwp,42,1
58,goal_006,8,exito,4146,837.13,03,sthwp,42,1
59,goal_006,9,exito,4146,834.91,03,sthwp,42,1
60,goal_006,10,exito,4146,836.33,03,sthwp,42,1
61,goal_007,1,exito,4146,837.41,03,sthwp,42,1
62,goal_007,2,exito,4146,835.94,03,sthwp,42,1
63,goal_007,3,exito,4146,836.85,03,sthwp,42,1
64,goal_007,4,exito,4146,837.53,03,sthwp,42,1
65,goal_007,5,exito,4146,837.17,03,sthwp,42,1
66,goal_007,6,exito,4146,834.96,03,sthwp,42,1
67,goal_007,7,exito,4146,836.26,03,sthwp,42,1
68,goal_007,8,exito,4146,837.53,03,sthwp,42,1
69,goal_007,9,exito,4146,835.96,03,sthwp,42,1
70,goal_007,10,exito,4146,836.8,03,sthwp,42,1
71,goal_008,1,exito,4146,837.55,03,sthwp,42,1
